100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
120,2188;125;3740;764;1619;1198;2311;6263;2546;1312;6028;1347;1918;1777;2060,daytime:morning,7229;100,1680;99,6210;98,853;97,2675;96,2339;95,1120;94,765;93,2944;92,301;91,2752;90,3116;89,4428;88,1516;87,7124;86,2058;85,1886;84,4292;83,1552;82,7254;81,2261;80,6297;79,6725;78,645;77,2532;76,1675;75,3771;74,3013;73,1619;72,6680;71,6852;70,5462;69,1324;68,1342;67,7218;66,1787;65,7301;64,6526;63,1938;62,3067;61,6944;60,7182;59,3064;58,7127;57,6871;56,1857;55,7198;54,3047;53,433;52,4786;51,1351;50,6295;49,3563;48,1009;47,6672;46,7192;45,3213;44,4368;43,7251;42,6828;41,7288;40,7149;39,3093;38,1651;37,3292;36,7201;35,5260;34,685;33,6152;32,2294;31,4747;30,7205;29,7067;28,7239;27,7189;26,4079;25,7213;24,7061;23,1994;22,5967;21,1746;20,6657;19,6856;18,2629;17,7084;16,391;15,6741;14,2131;13,7293;12,6108;11,5266;10,4099;9,2653;8,5937;7,7263;6,7262;5,11;4,6886;3,7129;2,7255;1
274,2640;2528;1138;5017;5348;1961;994;763;7128;399;2712;1181;1293;5531;3015;6552;4252;6608;6202;7143,daytime:morning,7229;100,6210;99,1680;98,853;97,2675;96,301;95,2339;94,1120;93,2944;92,765;91,4428;90,2752;89,3116;88,1516;87,2058;86,1552;85,1886;84,6297;83,2261;82,6725;81,7254;80,7124;79,4292;78,1675;77,645;76,2532;75,1619;74,3771;73,3013;72,6680;71,5462;70,6852;69,6526;68,7218;67,7301;66,1324;65,6944;64,1342;63,1938;62,1787;61,7127;60,6871;59,1857;58,7198;57,3067;56,7182;55,3064;54,1351;53,4368;52,433;51,4786;50,3047;49,3563;48,3213;47,6672;46,7192;45,3292;44,1009;43,1651;42,7251;41,6295;40,7201;39,685;38,7239;37,6152;36,6828;35,3093;34,7288;33,5260;32,7149;31,2294;30,7205;29,7067;28,7262;27,7213;26,1746;25,5937;24,7189;23,7084;22,4747;21,2131;20,6856;19,5266;18,6886;17,391;16,4079;15,7040;14,11;13,6657;12,6108;11,7020;10,307;9,7263;8,1994;7,7293;6,7061;5,6741;4,6441;3,5716;2,4099;1
263,1970;4363;2795;5610;2256;2802;3191;4094;4046;3257;1360;1407;5019;6695;5812;1186;3988;4410;2914;429;3303;6649;823;250;3123;2965;6203;141;1804;5091;2693;543;3942;4516;4197;934;498;6619;4110;4780;5207;5079;569;2422;5006;366;5602;407;2929;1349;605;1058;3446;2281;10,daytime:morning,7229;100,1680;99,6210;98,853;97,2675;96,2339;95,1120;94,301;93,2944;92,765;91,2752;90,4428;89,3116;88,1516;87,2058;86,7124;85,1552;84,1886;83,2261;82,6297;81,7254;80,6725;79,4292;78,645;77,1675;76,2532;75,3771;74,1619;73,3013;72,6680;71,5462;70,6852;69,7218;68,6526;67,1324;66,7301;65,1342;64,6944;63,1938;62,1787;61,7127;60,1857;59,6871;58,3067;57,7182;56,3064;55,7198;54,1351;53,3047;52,3563;51,433;50,4786;49,4368;48,1009;47,6672;46,3213;45,6295;44,7192;43,1651;42,7251;41,3292;40,7149;39,6152;38,6828;37,3093;36,685;35,5260;34,7288;33,7201;32,7239;31,7205;30,2294;29,7067;28,1746;27,7189;26,7213;25,4747;24,4079;23,5937;22,7084;21,7262;20,2131;19,7040;18,6886;17,6856;16,5266;15,7061;14,391;13,11;12,7020;11,6657;10,6108;9,2653;8,4099;7,1994;6,2629;5,307;4,7263;3,6441;2,5967;1
284,1210;5818;1157;6003;6809;6197;882;775;2130;535;2386;4568;411;4249;2761;1177;2925;2753;2982;113;3625;1405;1316;5298;6428;4163;4262;5794;6977;4476;2465;2406;7293;5241;1922;323;30;1567;2965;4738;6336;3149;2434;6048;6698;4516;5500;3872;5743;5592;3945;5598;3829;6708;7103;4969;6266;4086;3060;474;5370;2814;6381;676;3387;1451;316;5096;6666;873;45;6050;1150;3886;2845;5849;606;2740;6436;480;5375;5510;3666;1008;3344;3422;5798;1697;2966;3223;1301;4880;4344;131;6311;5660;3971;521;4908;7260;1672;6286;2460;1607;7154;1977;1839;1551;2998;362;3765;1937;2544;4861;587;6741;3039;3271;2664;5054;4390;4397;2237;97;5171;4734;3042;3472;341;3065;1330;6557;5362;962;3036;5785;607;599;942;352;2997;2530;4034;1100;5010;2874;5685;2972;7141;69;85;1057;6168;472;4140;2879;1848;4130;1982;441;2826;614;3619;4740;6826;1803;2166;393;5860;6552;725;6037;5546;3837;3920;6230,daytime:morning,7229;100,1680;99,6210;98,2675;97,853;96,2339;95,2752;94,765;93,1120;92,2944;91,301;90,4428;89,1552;88,3116;87,1516;86,7124;85,2532;84,2058;83,6297;82,7254;81,3771;80,2261;79,1886;78,1619;77,4292;76,1675;75,6725;74,645;73,6680;72,3013;71,5462;70,6852;69,1938;68,6871;67,6526;66,1342;65,6944;64,3064;63,7218;62,1857;61,1787;60,3067;59,7301;58,4368;57,7182;56,6828;55,3047;54,7067;53,6672;52,3563;51,1324;50,1009;49,1351;48,7127;47,3093;46,7239;45,6152;44,7149;43,7251;42,4079;41,4747;40,433;39,3213;38,4786;37,7288;36,6295;35,6657;34,7084;33,6856;32,6886;31,1746;30,1651;29,3292;28,685;27,1130;26,630;25,5260;24,7040;23,2716;22,1111;21,1513;20,2131;19,6108;18,7061;17,2653;16,6802;15,7192;14,7293;13,2886;12,5967;11,7189;10,7294;9,7262;8,7263;7,2629;6,659;5,5937;4,1994;3,11;2,7201;1
284,1502;3926;5806;4525;2223;730;2933;1514;1815;6650;6641;154;689;1765;570;4369;6181;6095;25;6459;1730;4565;3012;1483;2090;2636;6971;5399;5280;1403;5180;2586;250;6155;27;4751;536;4815;6531;4375;934;3283;5673;5343;2376;502;1613;1113;3873;239;5668;192;1446;2403;6257;1718;777;5355;5117;1951;227;5229;1224;182;1082;4091;685;3825;4107;2564;1789;1735;2710;6049;741;6342;4978;262;5284;4459;443;948;642;1084;6057;1190;2499;1706;6738;3708;960;1983;3560;4252;856;2763;3713;8;1817;563;2418;3889;5841;2409;2378;3069;5288;4732;3373;3717;3473;5712;4088;2253;4047;4077;6127;4284;1242;5784;3228;5110;1949;6478;109;5503;44;3474;7050;2610;6790;3220;6669;4817;2363;390;3463;4320;1653;5765;5829;6391;4497;1026;890;2410;2430;264;339;1523,daytime:evening,7229;100,1680;99,6210;98,2675;97,853;96,2339;95,2752;94,765;93,1120;92,2944;91,301;90,4428;89,1552;88,3116;87,1516;86,7124;85,2532;84,2058;83,6297;82,7254;81,3771;80,2261;79,1886;78,1619;77,4292;76,1675;75,6725;74,645;73,6680;72,3013;71,5462;70,6852;69,1938;68,6871;67,6526;66,1342;65,6944;64,3064;63,7218;62,1857;61,1787;60,3067;59,7301;58,4368;57,7182;56,6828;55,3047;54,7067;53,7205;52,6672;51,3563;50,1324;49,1009;48,1351;47,7127;46,3093;45,7198;44,7239;43,6152;42,7149;41,7251;40,4079;39,4747;38,433;37,7213;36,3213;35,4786;34,7288;33,6295;32,6657;31,7084;30,6856;29,6886;28,1746;27,1651;26,3292;25,685;24,1130;23,630;22,5260;21,7040;20,2716;19,1111;18,1513;17,2131;16,6108;15,7061;14,2653;13,6802;12,7192;11,7293;10,2886;9,5967;8,7189;7,7294;6,7262;5,7263;4,2629;3,5937;2,1994;1
284,386;4108;1779;3817;565;7081;5504;712;6743;3253;1379;5167;136;2462;2292;1626;5391;291;1396;409;844;519;3138;5263;1172;1283;6668;5670;4319;6174;3683;5547;4291;5921;2286;1910;5995;757;996;82;7028;4737;1340;2408;2861;6108;3956;2691;680;5874;1917;477;5912;6112;4816;6855;5979;4211;2885;2154;2123;2683;4295;1133;105;338;29;270;63;6974;5170;2539;3167;6653;2672;6029;5273;280;344;306;5264;1727;3172;2881;1508;1289;6371;1355;2528;4487;2927;53;1973;7131;7088;2932;2875;6769;3159;3229;1414;5453;6273;5067;1016;584;2517;6415;3466;4575;2817;1156;3287;941;4618;6506;4395;2725;538;6076;3665;7020;2139;951;1117;6701;611;5938;997;2684;3366;104;3999;3161;320;6733;6608;346;7286;2471;1822;2660;100;4207;2509;3264;3962;740;2015;2604;1406;677;3255;5706;284;5633;1666;1047;4945;812;3983;68;2643,daytime:night,7229;100,1680;99,6210;98,2675;97,853;96,2339;95,2752;94,765;93,1120;92,2944;91,301;90,4428;89,1552;88,3116;87,1516;86,7124;85,2532;84,2058;83,6297;82,7254;81,3771;80,2261;79,1886;78,1619;77,4292;76,1675;75,6725;74,645;73,6680;72,3013;71,5462;70,6852;69,1938;68,6871;67,6526;66,1342;65,6944;64,3064;63,7218;62,1857;61,1787;60,3067;59,7301;58,4368;57,7182;56,6828;55,3047;54,7067;53,7205;52,6672;51,3563;50,1324;49,1009;48,1351;47,7127;46,7198;45,7239;44,6152;43,7149;42,7251;41,4079;40,4747;39,433;38,7213;37,3213;36,4786;35,6295;34,6657;33,7084;32,6856;31,6886;30,1746;29,1651;28,3292;27,685;26,1130;25,630;24,5260;23,7040;22,2716;21,1111;20,1513;19,2131;18,6108;17,7061;16,2653;15,6802;14,7293;13,2886;12,5967;11,7189;10,7262;9,7263;8,2629;7,659;6,5937;5,1994;4,7201;3,7238;2,1952;1
284,4925;3834;4651;2280;2665;3369;3448;1661;7252;5922;3191;3179;839;4467;7171;118;2309;384;3566;1074;1584;3934;5318;2498;5974;5584;5641;1819;3782;703;4048;7275;432;550;3346;3013;5586;1825;4415;4425;3571;4536;2396;6423;4500;1231;945;848;3438;5578;4411;1796;3932;5368;634;2948;5945;1464;1298;5193;2619;184;2075;4942;5795;4013;287;275;3991;1816;900;6500;674;2304;5366;3329;6610;6923;4352;2937;2856;4298;3423;1000;2556;734;439;2622;5885;5077;4701;3105;6191;4726;999;6465;76;1490;3990;7266;7007;2473;3959;2256;713;3465;4695;2894;6382;5144;3997;3053;5452;15;4055;2896;6384;6495;2934;5869;20;3931;2880;1498;6110;5793;4773;6434;5374;6417;5293;5083;2289;5718;208;6396;5307;2301;3909;2447;6754;1569;3888;6314;3299;2575;4065;137;1352;2291;5757;479;3620;541;4818;1086;836;665;4588;4571;2036;5602;1549;4282;4593;1729;1675;2466;4099;401;2429;5695;853;1146,daytime:afternoon,7229;100,1680;99,6210;98,2675;97,853;96,2339;95,2752;94,765;93,1120;92,2944;91,301;90,4428;89,1552;88,3116;87,1516;86,7124;85,2532;84,2058;83,6297;82,7254;81,3771;80,2261;79,1886;78,1619;77,4292;76,1675;75,6725;74,645;73,6680;72,3013;71,5462;70,6852;69,1938;68,6526;67,1342;66,6944;65,3064;64,1857;63,1787;62,3067;61,7301;60,4368;59,7182;58,6828;57,3047;56,7067;55,7205;54,6672;53,3563;52,1009;51,1351;50,7127;49,3093;48,7198;47,7239;46,6152;45,7149;44,7251;43,4747;42,433;41,7213;40,3213;39,4786;38,7288;37,6295;36,6657;35,7084;34,6856;33,6886;32,1746;31,1651;30,3292;29,685;28,1130;27,630;26,5260;25,7040;24,2716;23,1111;22,1513;21,2131;20,6108;19,7061;18,6802;17,7192;16,7293;15,2886;14,5967;13,7189;12,7294;11,7262;10,7263;9,2629;8,659;7,5937;6,1994;5,11;4,7201;3,7238;2,1952;1
243,6901;6501;6042;1917;7;3215;1099;3650;795;428;6383;137;5847;7026;1578;4087;1948;3208;857;3992;5640;789,daytime:evening,7229;100,6210;99,1680;98,853;97,2675;96,1120;95,2339;94,2944;93,765;92,301;91,2752;90,4428;89,3116;88,1516;87,2058;86,1552;85,2261;84,7124;83,1886;82,6297;81,4292;80,645;79,7254;78,6725;77,1675;76,2532;75,3013;74,1619;73,3771;72,6680;71,6852;70,7218;69,1324;68,6526;67,5462;66,7301;65,1938;64,7127;63,6944;62,1787;61,1857;60,1342;59,7182;58,3067;57,7198;56,6871;55,3064;54,1351;53,1651;52,3563;51,4786;50,433;49,3047;48,1009;47,7251;46,6672;45,4368;44,3292;43,7192;42,3213;41,6152;40,7149;39,6295;38,1746;37,7201;36,3093;35,7288;34,685;33,5260;32,2294;31,7040;30,7205;29,6828;28,7239;27,4747;26,7189;25,5266;24,2131;23,7067;22,7262;21,11;20,6886;19,7213;18,5937;17,6856;16,7084;15,4079;14,7061;13,7020;12,1994;11,391;10,6741;9,2653;8,5967;7,2716;6,744;5,307;4,7255;3,6657;2,2122;1
243,1420;3903;4567;6201;5811;4291;604;2248;3625;7045;3556;4295;6484;269;848;3263;681;876;1176;5119,daytime:night,7229;100,6210;99,1680;98,853;97,2675;96,1120;95,2339;94,2944;93,765;92,301;91,2752;90,4428;89,3116;88,1516;87,2058;86,1552;85,2261;84,7124;83,1886;82,6297;81,4292;80,645;79,7254;78,6725;77,1675;76,2532;75,3013;74,1619;73,3771;72,6680;71,6852;70,7218;69,1324;68,6526;67,5462;66,7301;65,1938;64,7127;63,6944;62,1787;61,1857;60,1342;59,7182;58,3067;57,7198;56,6871;55,3064;54,1351;53,1651;52,3563;51,4786;50,433;49,3047;48,1009;47,7251;46,6672;45,4368;44,3292;43,7192;42,3213;41,6152;40,7149;39,6295;38,1746;37,7201;36,3093;35,7288;34,685;33,5260;32,2294;31,7040;30,7205;29,6828;28,7239;27,4747;26,7189;25,5266;24,2131;23,7067;22,7262;21,11;20,6886;19,7213;18,5937;17,6856;16,7084;15,4079;14,7061;13,7020;12,1994;11,391;10,6741;9,2653;8,5967;7,2716;6,744;5,307;4,7255;3,6657;2,2122;1
243,1883;3722;1006;4762;6044;5623;4374;1946;1641;3934;7027;345;1790;2882;6640;4085;4565;5607;1066;6398;3336;1254;4513;6609;1675;6142,daytime:afternoon,7229;100,6210;99,1680;98,853;97,2675;96,1120;95,2339;94,2944;93,765;92,301;91,2752;90,4428;89,3116;88,1516;87,2058;86,1552;85,2261;84,7124;83,1886;82,6297;81,4292;80,645;79,7254;78,6725;77,1675;76,2532;75,3013;74,1619;73,3771;72,6680;71,6852;70,7218;69,1324;68,6526;67,5462;66,7301;65,1938;64,7127;63,6944;62,1787;61,1857;60,1342;59,7182;58,3067;57,7198;56,6871;55,3064;54,1351;53,1651;52,3563;51,4786;50,433;49,3047;48,1009;47,7251;46,6672;45,4368;44,3292;43,7192;42,3213;41,6152;40,7149;39,6295;38,1746;37,7201;36,3093;35,7288;34,685;33,5260;32,2294;31,7040;30,7205;29,6828;28,7239;27,4747;26,7189;25,5266;24,2131;23,7067;22,7262;21,11;20,6886;19,7213;18,5937;17,6856;16,7084;15,4079;14,7061;13,7020;12,1994;11,391;10,6741;9,2653;8,5967;7,2716;6,744;5,307;4,7255;3,6657;2,2122;1
