100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
323,1267;184;56;7110;1408;3447;3293;443;1953;5334;333;6260;6924;960;4160;4629;5886;69;6659;1951;830;7036;252;294;458;1601;5339;860;166;3730;1455;261;2082,daytime:afternoon,173;100,54;99,60;98,389;97,250;96,71;95,1550;94,3770;93,63;92,6141;91,270;90,832;89,1057;88,603;87,6250;86,420;85,3588;84,460;83,1514;82,353;81,2243;80,3587;79,95;78,6007;77,6639;76,2888;75,5100;74,1421;73,142;72,1044;71,8;70,6112;69,51;68,207;67,6067;66,604;65,545;64,4741;63,227;62,222;61,2703;60,229;59,974;58,128;57,1883;56,563;55,3444;54,1607;53,141;52,5946;51,1365;50,3891;49,198;48,1588;47,3415;46,771;45,7013;44,2575;43,1862;42,3238;41,2817;40,1694;39,232;38,3975;37,891;36,2124;35,86;34,641;33,1562;32,56;31,4640;30,2970;29,104;28,742;27,3831;26,1936;25,332;24,2031;23,148;22,788;21,1165;20,2506;19,808;18,670;17,180;16,1961;15,6885;14,294;13,993;12,1708;11,1305;10,3;9,2940;8,1506;7,6675;6,4114;5,339;4,1854;3,1919;2,3901;1
182,5440;6036;500,daytime:morning,270;100,184;99,974;98,5973;97,7143;96,3770;95,104;94,1057;93,284;92,291;91,141;90,406;89,456;88,69;87,3444;86,402;85,2221;84,27;83,2355;82,6801;81,60;80,144;79,1269;78,140;77,1765;76,227;75,6036;74,287;73,1588;72,1131;71,1450;70,1453;69,4741;68,128;67,51;66,960;65,646;64,168;63,86;62,1645;61,671;60,6141;59,1012;58,577;57,102;56,802;55,563;54,3610;53,71;52,7144;51,3366;50,250;49,3561;48,6314;47,180;46,96;45,5496;44,657;43,5946;42,38;41,4190;40,45;39,1226;38,3238;37,153;36,2932;35,2486;34,1139;33,1005;32,905;31,533;30,4733;29,2519;28,480;27,55;26,181;25,3439;24,3277;23,1316;22,267;21,3101;20,1584;19,4830;18,6675;17,518;16,640;15,1136;14,842;13,4282;12,606;11,2385;10,4919;9,1362;8,2078;7,6131;6,2998;5,4875;4,6545;3,98;2,3191;1
182,128;60;98,daytime:evening,270;100,974;99,5973;98,54;97,7143;96,3770;95,104;94,1057;93,284;92,291;91,406;90,456;89,69;88,3444;87,441;86,402;85,2221;84,27;83,2355;82,6801;81,60;80,144;79,1269;78,140;77,1765;76,227;75,6036;74,287;73,1131;72,1450;71,1453;70,4741;69,128;68,51;67,960;66,646;65,1061;64,168;63,86;62,1645;61,671;60,173;59,6141;58,1012;57,577;56,102;55,802;54,563;53,3610;52,569;51,71;50,7144;49,3366;48,250;47,3561;46,6314;45,6679;44,180;43,96;42,5496;41,657;40,5946;39,38;38,4190;37,45;36,1226;35,3238;34,153;33,2932;32,2486;31,132;30,1139;29,1005;28,905;27,533;26,4733;25,2519;24,6150;23,480;22,55;21,181;20,3439;19,3277;18,1316;17,267;16,3101;15,1584;14,4830;13,6675;12,518;11,640;10,1136;9,842;8,4282;7,606;6,2385;5,4919;4,1362;3,2078;2,6131;1
182,5364;6675;750;974;3191,daytime:night,184;100,974;99,54;98,3770;97,104;96,1057;95,291;94,141;93,406;92,69;91,3444;90,441;89,402;88,2221;87,27;86,2355;85,6801;84,60;83,1269;82,140;81,1765;80,227;79,6036;78,1588;77,1131;76,1450;75,1453;74,4741;73,128;72,51;71,960;70,1061;69,168;68,86;67,1645;66,671;65,173;64,1012;63,577;62,102;61,802;60,563;59,3610;58,569;57,71;56,7144;55,250;54,3561;53,6679;52,180;51,96;50,5496;49,5946;48,38;47,4190;46,45;45,153;44,2932;43,2486;42,132;41,1139;40,1005;39,905;38,533;37,4733;36,2519;35,6150;34,480;33,55;32,181;31,3439;30,3277;29,1316;28,267;27,3101;26,1584;25,4830;24,6675;23,518;22,640;21,1136;20,842;19,4282;18,606;17,2385;16,4919;15,1362;14,2078;13,6131;12,2998;11,4875;10,6545;9,98;8,3191;7,4320;6,1536;5,4675;4,5688;3,3580;2,1380;1
183,4478;5204;4926;986;4691;3357;3079;1269;977;2688;2228;4201;5732;2729;2610;4414;5318;2870;2296;3109;168;959,daytime:morning,460;100,4852;99,1715;98,6067;97,1936;96,3897;95,4365;94,294;93,333;92,5545;91,1550;90,1970;89,1614;88,3533;87,545;86,1982;85,3479;84,4061;83,380;82,604;81,439;80,5770;79,4923;78,771;77,2472;76,798;75,3326;74,1774;73,1253;72,63;71,3357;70,7249;69,3770;68,4418;67,920;66,4632;65,1701;64,241;63,3789;62,95;61,291;60,1231;59,2143;58,5586;57,3774;56,2057;55,4708;54,332;53,3779;52,51;51,4700;50,3042;49,2266;48,5031;47,381;46,2894;45,1856;44,27;43,1622;42,3799;41,2040;40,6112;39,2255;38,6007;37,3940;36,788;35,3460;34,214;33,593;32,2338;31,2233;30,3104;29,270;28,2934;27,757;26,754;25,1281;24,1365;23,811;22,396;21,1708;20,5123;19,1985;18,5264;17,1961;16,2074;15,624;14,2542;13,339;12,6095;11,1914;10,237;9,457;8,3970;7,475;6,423;5,1157;4,3000;3,2512;2,4906;1
183,913;59;5760;3797;5548;4745;779;5981;1496;5975;2704;1380;397;6395;2210;3748;2728;2347;2369;3059;3675;3338;860;4825;6423;2266;1666;3231;1467,daytime:evening,460;100,4852;99,1715;98,6067;97,1936;96,3897;95,4365;94,294;93,333;92,5545;91,1550;90,1970;89,1614;88,6118;87,3533;86,545;85,3479;84,380;83,604;82,439;81,5770;80,4923;79,771;78,2472;77,3326;76,1774;75,1253;74,63;73,3357;72,7249;71,3770;70,1786;69,4418;68,1356;67,920;66,4632;65,1701;64,241;63,3789;62,95;61,291;60,1231;59,2143;58,5586;57,3774;56,2057;55,4708;54,332;53,51;52,4700;51,3042;50,2266;49,4375;48,5031;47,381;46,2894;45,1856;44,27;43,1622;42,3799;41,2040;40,6112;39,68;38,2255;37,6007;36,3940;35,788;34,3460;33,593;32,2338;31,3104;30,270;29,757;28,754;27,1281;26,1365;25,811;24,396;23,1708;22,5123;21,1985;20,5264;19,2378;18,1961;17,2074;16,624;15,2542;14,339;13,6095;12,1914;11,237;10,457;9,3970;8,475;7,1126;6,423;5,1157;4,3000;3,2001;2,2512;1
183,5559;1210;365;2109;2178;2192;6160;3021;2338;2405;6321;371;5106;1641;793;3350;6710;3332;1289;2201,daytime:night,460;100,4852;99,6067;98,3897;97,4365;96,294;95,333;94,5545;93,1550;92,1970;91,1614;90,6118;89,545;88,1982;87,4061;86,380;85,604;84,439;83,4923;82,771;81,2472;80,798;79,1774;78,1253;77,63;76,3357;75,7249;74,3770;73,1786;72,4418;71,1356;70,920;69,4632;68,1701;67,241;66,3789;65,95;64,291;63,1231;62,2143;61,5586;60,3774;59,2057;58,4708;57,332;56,3779;55,51;54,4700;53,3042;52,2266;51,4375;50,381;49,2894;48,1622;47,3799;46,2040;45,6112;44,68;43,2255;42,6007;41,788;40,3460;39,214;38,593;37,2338;36,2233;35,3104;34,270;33,2934;32,757;31,754;30,1281;29,1365;28,811;27,1708;26,5123;25,1985;24,5264;23,2378;22,1961;21,2074;20,624;19,2542;18,339;17,1914;16,237;15,457;14,3970;13,475;12,1126;11,423;10,1157;9,3000;8,2001;7,2512;6,4906;5,6780;4,3843;3,1749;2,607;1
183,5962;2406;3128;472;5401;4596;3889;4846;1976;1350;4954;333;3399;2719;4010;5034,daytime:afternoon,460;100,4852;99,1715;98,6067;97,1936;96,4365;95,294;94,333;93,5545;92,1550;91,1614;90,6118;89,3533;88,1982;87,3479;86,4061;85,380;84,604;83,439;82,5770;81,4923;80,771;79,2472;78,798;77,3326;76,1774;75,1253;74,63;73,3357;72,7249;71,3770;70,1786;69,4418;68,1356;67,920;66,4632;65,1701;64,241;63,3789;62,95;61,291;60,1231;59,2143;58,5586;57,3774;56,2057;55,4708;54,332;53,3779;52,51;51,4700;50,3042;49,2266;48,4375;47,5031;46,381;45,2894;44,1856;43,27;42,3799;41,2040;40,6112;39,68;38,2255;37,6007;36,3940;35,788;34,3460;33,214;32,593;31,2338;30,2233;29,3104;28,270;27,2934;26,757;25,754;24,1365;23,811;22,396;21,1708;20,5123;19,1985;18,2378;17,1961;16,2074;15,624;14,2542;13,339;12,6095;11,1914;10,237;9,457;8,3970;7,475;6,1126;5,423;4,1157;3,3000;2,2001;1
154,1971;6314;232;1167;6200;259;1607;6231;750;1133;2238;2650;5427;45;618;1676;2486;6398;4718;6686;3119;2682;4957;4734;955;199;4080,daytime:morning,60;100,54;99,173;98,128;97,63;96,1588;95,1057;94,250;93,974;92,456;91,6250;90,5946;89,141;88,1883;87,140;86,71;85,102;84,1550;83,284;82,104;81,1734;80,3;79,6675;78,3415;77,277;76,353;75,6639;74,2888;73,389;72,291;71,227;70,3238;69,6885;68,670;67,432;66,1607;65,1166;64,742;63,148;62,38;61,1854;60,1346;59,5712;58,144;57,86;56,960;55,142;54,1809;53,3681;52,180;51,232;50,1097;49,4080;48,7013;47,1424;46,3799;45,33;44,1226;43,2604;42,832;41,1044;40,178;39,3891;38,246;37,2291;36,4501;35,469;34,6026;33,5481;32,6112;31,3588;30,1167;29,10;28,545;27,2970;26,569;25,3829;24,55;23,1064;22,3028;21,603;20,51;19,6789;18,533;17,3444;16,4741;15,1023;14,2355;13,84;12,2506;11,3189;10,403;9,5973;8,427;7,7;6,3770;5,2986;4,4451;3,660;2,1499;1
154,131;3302;1292;6067;3905;6081;1590;220;2284;1236;3112;4863;357;61;2085;1057;2197;324;1417;6483;2371;5712;4241;7013;5214;141;3776;76;4491;742;1685;2558,daytime:evening,60;100,173;99,128;98,1588;97,1057;96,270;95,250;94,456;93,5100;92,6141;91,5946;90,141;89,1883;88,56;87,71;86,102;85,1550;84,284;83,1734;82,3;81,6675;80,277;79,353;78,6639;77,2888;76,2859;75,389;74,2556;73,291;72,679;71,5757;70,3238;69,6885;68,432;67,1607;66,1166;65,742;64,148;63,38;62,406;61,1854;60,1346;59,5712;58,144;57,86;56,960;55,198;54,142;53,1809;52,6157;51,180;50,232;49,1097;48,4080;47,7013;46,1424;45,3799;44,33;43,1226;42,1514;41,832;40,1044;39,178;38,3587;37,3891;36,246;35,280;34,4501;33,469;32,6026;31,5481;30,6112;29,3588;28,1167;27,10;26,545;25,785;24,2970;23,569;22,1506;21,3829;20,55;19,184;18,1064;17,3028;16,51;15,646;14,6789;13,533;12,3444;11,4741;10,1528;9,1023;8,2355;7,84;6,2506;5,7036;4,403;3,5973;2,427;1
154,6258;1790;2447;3445;740;5758;565;2562;3780;3028;284;746;456;933;5944,daytime:night,60;100,54;99,173;98,128;97,63;96,1588;95,1057;94,270;93,250;92,974;91,456;90,5100;89,6250;88,6141;87,5946;86,141;85,1883;84,140;83,56;82,71;81,102;80,1550;79,284;78,104;77,3;76,6675;75,3415;74,277;73,353;72,6639;71,2888;70,2859;69,389;68,2556;67,291;66,679;65,5757;64,227;63,3238;62,6885;61,670;60,1607;59,1166;58,742;57,148;56,38;55,406;54,1854;53,5712;52,144;51,86;50,960;49,198;48,142;47,1809;46,6157;45,3681;44,232;43,1097;42,4080;41,7013;40,1424;39,3799;38,33;37,1226;36,2604;35,1514;34,832;33,1044;32,178;31,3587;30,3891;29,246;28,280;27,2291;26,4501;25,469;24,6026;23,5481;22,6112;21,3588;20,1167;19,10;18,545;17,785;16,2970;15,569;14,1506;13,3829;12,55;11,184;10,1064;9,3028;8,603;7,51;6,646;5,6789;4,533;3,3444;2,4741;1
154,60;6350;719;405;6670;1939;845;277;3002;3934;4190;263;6507;291;4817;1075;1325;195;1789;4514;1524;1419;6020;5398;1221,daytime:afternoon,60;100,54;99,63;98,1588;97,1057;96,270;95,250;94,974;93,456;92,5100;91,6250;90,6141;89,5946;88,141;87,1883;86,140;85,56;84,71;83,102;82,1550;81,284;80,104;79,1734;78,3415;77,277;76,353;75,6639;74,2888;73,2859;72,389;71,2556;70,291;69,679;68,5757;67,227;66,3238;65,6885;64,670;63,432;62,1607;61,1166;60,742;59,148;58,38;57,406;56,1346;55,5712;54,144;53,960;52,198;51,142;50,1809;49,6157;48,3681;47,180;46,232;45,1097;44,4080;43,7013;42,1424;41,3799;40,33;39,2604;38,1514;37,832;36,1044;35,178;34,3587;33,246;32,280;31,2291;30,4501;29,6026;28,5481;27,6112;26,3588;25,1167;24,10;23,545;22,785;21,2970;20,569;19,1506;18,3829;17,55;16,184;15,1064;14,3028;13,603;12,51;11,646;10,6789;9,533;8,3444;7,4741;6,1528;5,1023;4,2355;3,84;2,2506;1
210,3503;891;1734;1417;971;1759;607;266;5735;4038;30;1548;3943;6036;523;178;2214;29;270;5640;806;1685;6030,daytime:morning,128;100,270;99,974;98,54;97,104;96,291;95,60;94,180;93,71;92,6141;91,173;90,5946;89,51;88,456;87,3886;86,5100;85,1550;84,742;83,141;82,6067;81,1588;80,2221;79,2888;78,140;77,3681;76,6885;75,84;74,3831;73,68;72,178;71,1961;70,27;69,38;68,267;67,2998;66,603;65,1365;64,1421;63,7;62,69;61,1057;60,1607;59,960;58,621;57,469;56,500;55,353;54,424;53,222;52,4741;51,1055;50,3943;49,148;48,4925;47,1044;46,3799;45,845;44,241;43,575;42,1499;41,725;40,102;39,3238;38,545;37,1102;36,184;35,6157;34,726;33,2496;32,4585;31,1472;30,2291;29,5757;28,1708;27,809;26,1097;25,56;24,55;23,2932;22,2336;21,3191;20,671;19,240;18,4451;17,198;16,3829;15,1765;14,250;13,98;12,5973;11,389;10,142;9,3;8,1506;7,280;6,2391;5,381;4,118;3,227;2,785;1
210,889;2703;503;6708;3994;2634;4692;1286;2497;5312;107;5990;6134;2161;3439;3765;3757;2398;1587;209;267;5280;4997;1356;2666;5829;1912;4640;2443;1950;5578,daytime:evening,128;100,270;99,974;98,54;97,104;96,291;95,60;94,180;93,71;92,6141;91,173;90,5946;89,51;88,456;87,3886;86,284;85,63;84,5100;83,1550;82,742;81,141;80,6067;79,1588;78,2221;77,2888;76,140;75,2506;74,3681;73,6885;72,84;71,1424;70,3831;69,3415;68,68;67,178;66,646;65,1170;64,1961;63,27;62,38;61,267;60,2998;59,603;58,1365;57,1421;56,7;55,69;54,1057;53,1607;52,960;51,621;50,469;49,500;48,353;47,424;46,222;45,4741;44,1055;43,3943;42,148;41,4925;40,1044;39,3799;38,845;37,241;36,575;35,1499;34,725;33,102;32,3238;31,545;30,1226;29,1102;28,184;27,6157;26,726;25,2496;24,1472;23,2291;22,5757;21,2355;20,809;19,1097;18,56;17,55;16,2932;15,2336;14,3191;13,671;12,240;11,4451;10,198;9,1064;8,3829;7,1765;6,250;5,98;4,5973;3,389;2,142;1
