100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
284,4409;1939;2795;1204;637;732;3359;625;533;4968;5473;3257;6253;6101;274;415;708;6656;3612;2942;7143;6577;4185;3596;3085;1315;2566;3693;5132;371;2864;4388;860;4273;6116;1226;6959;6621;2748;4887;7207;183;6186;6916;3770;5481;2873;3551;2276;919;6560;554;4638;5886;1326;422;4407;7142;1908;4542;891;7181;3681;402;6173;1239;5330;4971;3338;722;470;6040;6863;381;1325;603;3131;4372;4336;7112;897;1276;2082;4235;681;3164;84;3913;4576;2648;2381;4893;6877;5354;2157;6209;2424;4515;5916;3429;6229;4697;5029;3844;4672;4438;4160;5593;446;146;356;4826;3887;3628;6072;5329;3156;6383;3391;6252;4693;4640;6175;6646;1583;141;152;1800;2306;6721;149;7052;4537;258;6118;4572;6420;994;216;6594;2785;4246;1023;2579;5536;6435;6374;4631;3806;5313;3464;1148;4790;1532;2495;5992;2784;4228;4696;5142;6205;3593;3799;1610;6380;4272;2719;3151;2559;351;4791;1465;1643,daytime:morning,6715;100,6982;99,7156;98,2472;97,7262;96,4368;95,3377;94,1402;93,1351;92,1664;91,2261;90,4362;89,2532;88,7048;87,1680;86,7251;85,6735;84,4075;83,6965;82,3176;81,1941;80,822;79,2152;78,922;77,2752;76,3968;75,7146;74,752;73,1871;72,7186;71,4489;70,7084;69,2618;68,2969;67,3771;66,1869;65,6559;64,2134;63,6316;62,7230;61,645;60,282;59,463;58,1952;57,4079;56,2798;55,6528;54,2131;53,1916;52,322;51,1957;50,7193;49,1792;48,5462;47,4445;46,7277;45,1328;44,7253;43,6729;42,115;41,3376;40,7303;39,7257;38,7255;37,1689;36,6733;35,6874;34,6039;33,4275;32,598;31,6858;30,4232;29,7202;28,4900;27,6824;26,2822;25,1720;24,1566;23,1552;22,6282;21,2169;20,7218;19,3697;18,7010;17,1230;16,3578;15,4351;14,4099;13,6323;12,5411;11,330;10,3092;9,3205;8,120;7,4370;6,6783;5,2035;4,2930;3,3509;2,6642;1
284,5116;2620;6481;5139;128;2792;3304;1497;4162;4581;783;4710;5405;2257;3489;830;3055;6412;1005;3296;2666;1382;1055;711;3377;3709;2150;2393;3171;3289;1103;2104;3645;6781;1678;5933;246;2548;3526;1350;2128;5568;5831;4863;5364;6675;4283;6990;4802;2127;4723;7099;993;6294;2905;4120;2080;990;3545;6309;6323;1460;1056;6299;6102;2979;1890;2350;659;6390;3637;5814;6841;7159;1884;3719;5413;552;3165;4996;911;3051;2542;5341;1360;1713;1281;5591;6722;1367;2957;6914;1216;4356;6362;3692;6357;6791;1060;1920;1206;1849;1017;1416;2969;3957;2639;6185;5779;4772;5986;1950;5102;1961;6363;3851;1885;498;1142;1160;3505;1903;241;2846;1698;350;2828;3763;6789;2422;5360;3426;5577;2227;7129;6535;5649;3038;605;2794;1488,daytime:evening,6715;100,6982;99,7156;98,2472;97,7262;96,4368;95,3377;94,1402;93,1351;92,1664;91,2261;90,4362;89,2532;88,7048;87,1680;86,7251;85,6735;84,4075;83,6965;82,3176;81,1941;80,822;79,2152;78,922;77,2752;76,3968;75,7146;74,752;73,1871;72,7186;71,4489;70,7084;69,2618;68,2969;67,3771;66,1869;65,6559;64,2134;63,6316;62,7230;61,645;60,282;59,463;58,1952;57,4079;56,2798;55,7304;54,6528;53,2131;52,1916;51,322;50,1957;49,7193;48,1792;47,5462;46,4445;45,7277;44,1328;43,7253;42,6729;41,7293;40,115;39,3376;38,7303;37,7257;36,7255;35,1689;34,6733;33,6874;32,6039;31,598;30,6858;29,4232;28,7202;27,4900;26,2822;25,1720;24,1566;23,1552;22,6282;21,7218;20,3697;19,7010;18,1230;17,4351;16,4099;15,6323;14,5411;13,330;12,3092;11,3205;10,120;9,6783;8,2035;7,2930;6,3509;5,6642;4,6961;3,7148;2,6736;1
284,3005;1909;4387;1752;2956;819;5475;5934;3785;4229;3488;6885;219;2242;3565;4125;4384;3002;4212;3070;6283;3876;6805;6487;3721;3272;2908;2696;5381;5347;3317;1004;3952;2248;491;217;74;1783;2988;5028;6867;6550;237;1154;593;3093;4137;135;1237;528;6670;2047;1359;3343;6074;1427;151;901;4234;5730;1684;6844;293;2160;5936;6407;4775;6030;3440;3185;35;6192;5808;2387;6219;978;2152;6136;802;4241;1764;4503;1948;1218;2711;64;5118;140;817;205;5056;5388;5876;769;628;4899;6064;701;1911;478;3514;6267;5618;2238;4448;7284;4920;1585;4983;7009;5987;3339;1974;394;373;3169;1391;5666;932;6092;2274;3480;6404;2855;1408;6700;7248;6055;2478;1881;4274;4025;1843;1447;5899;4915;2959;754;6255;3432;1180;1987;5153;1259;4869;253;1667;3804;5071;6398;5123;4270;2807;3341;7063;19;4599;6787;5136;3246;2913;2618,daytime:night,6715;100,6982;99,7156;98,2472;97,7262;96,4368;95,3377;94,1402;93,1351;92,1664;91,2261;90,4362;89,2532;88,7048;87,1680;86,7251;85,6735;84,4075;83,6965;82,3176;81,1941;80,822;79,2152;78,922;77,2752;76,3968;75,7146;74,752;73,1871;72,7186;71,4489;70,7084;69,2618;68,2969;67,3771;66,1869;65,6559;64,2134;63,6316;62,7230;61,645;60,282;59,463;58,1952;57,4079;56,2798;55,7304;54,6528;53,2131;52,1916;51,322;50,1957;49,7193;48,1792;47,5462;46,4445;45,7277;44,1328;43,7253;42,6729;41,7293;40,115;39,3376;38,7303;37,7257;36,7255;35,1689;34,6874;33,6039;32,4275;31,598;30,6858;29,4232;28,7202;27,4900;26,6824;25,2822;24,1720;23,1566;22,1552;21,6282;20,2169;19,7218;18,3697;17,7010;16,1230;15,3578;14,4351;13,4099;12,6323;11,5411;10,330;9,3092;8,3205;7,120;6,4370;5,6783;4,2930;3,3509;2,6642;1
284,2305;389;1030;1724;2788;2790;368;795;5524;2963;7041;7059;3856;6141;5023;2385;917;4611;5812;766;814;6502;5615;4900;5379;2760;6083;6454;1739;1972;3364;4408;2175;6293;3451;1470;2442;5177;7071;646;2513;2432;3935;2470;95;1753;6356;3355;679;2836;2329;797;1785;2468;1236;2448;3502;652;4018;1170;524;4213;1477;2321;4418;2355;1760;7032;6460;1312;4115;4977;1290;937;1183;372;450;1092;2553;5301;2417;4750;5889;6278;930;4363;4699;5758;4762;28;134;12;4043;5021;4876;1014;1642;1576;2741;5989;4601;1806;3621;1205;3901;3128;1413;5141;3958;3686;1341;6469;5901;3173;6340;2457;4951;874;4897;5149;195;3674;1503;24;2878;2789;1375;4478;921;6871;38;3126;231;2543;4545;328;1546;4003;1035;1374;6068;218;2;6696;1222;6685;1740;4447;7163;4051;810;5434;700;3589;4829;5093;6804;5820;1254;1525;3174;5965;4583;2270;1524;4079;2515;6578;5674,daytime:afternoon,6715;100,6982;99,7156;98,2472;97,7262;96,4368;95,3377;94,1402;93,1351;92,1664;91,2261;90,4362;89,2532;88,7048;87,1680;86,7251;85,6735;84,4075;83,6965;82,3176;81,1941;80,822;79,2152;78,922;77,2752;76,3968;75,7146;74,752;73,1871;72,7186;71,4489;70,7084;69,2618;68,2969;67,3771;66,1869;65,6559;64,2134;63,7230;62,645;61,282;60,463;59,1952;58,4079;57,7304;56,6528;55,2131;54,1916;53,322;52,1957;51,7193;50,1792;49,5462;48,4445;47,7277;46,1328;45,7253;44,6729;43,7293;42,115;41,3376;40,7303;39,7257;38,7255;37,1689;36,6733;35,6874;34,6039;33,4275;32,598;31,6858;30,4232;29,7202;28,4900;27,6824;26,2822;25,1720;24,1566;23,1552;22,6282;21,2169;20,3697;19,1230;18,3578;17,4351;16,6323;15,5411;14,330;13,3092;12,3205;11,120;10,4370;9,6783;8,2035;7,2930;6,3509;5,6642;4,6961;3,7148;2,6736;1
243,1681;3872;4537;3953;3512;2489;3365;3770;3589;6090;4115;4957;2832;2345;6385;748;2466;5976;4751;1955;417;3620;4030;6388,daytime:morning,6715;100,6982;99,7156;98,2472;97,7262;96,4368;95,3377;94,1402;93,1351;92,2261;91,1664;90,4362;89,2532;88,1680;87,7048;86,6735;85,4075;84,7251;83,6965;82,1941;81,2152;80,3176;79,822;78,2752;77,922;76,2618;75,3968;74,7146;73,1869;72,4489;71,752;70,1871;69,7186;68,7084;67,3771;66,282;65,6559;64,7230;63,4079;62,645;61,6316;60,2969;59,7304;58,1952;57,2131;56,2134;55,1957;54,6528;53,2798;52,322;51,1916;50,7277;49,463;48,4445;47,5462;46,1328;45,6729;44,7293;43,7193;42,7303;41,7253;40,115;39,1792;38,6874;37,6039;36,7255;35,6733;34,7257;33,1720;32,4900;31,6858;30,1689;29,4275;28,3376;27,7010;26,1230;25,330;24,6323;23,2169;22,6824;21,4232;20,3578;19,1291;18,3205;17,7300;16,5411;15,4099;14,4370;13,4506;12,3092;11,1566;10,2822;9,6282;8,3697;7,11;6,7218;5,6642;4,7202;3,2930;2,6980;1
243,6999;1108;4616;4397;3252;5926;1776;5338;5082;1161;3514;1869;5718;1490;423,daytime:evening,6715;100,6982;99,7156;98,2472;97,7262;96,4368;95,3377;94,1402;93,1351;92,2261;91,1664;90,4362;89,2532;88,1680;87,7048;86,6735;85,4075;84,7251;83,6965;82,1941;81,2152;80,3176;79,822;78,2752;77,922;76,2618;75,3968;74,7146;73,1869;72,4489;71,752;70,1871;69,7186;68,7084;67,3771;66,282;65,6559;64,7230;63,4079;62,645;61,6316;60,2969;59,7304;58,1952;57,2131;56,2134;55,1957;54,6528;53,2798;52,322;51,1916;50,7277;49,463;48,4445;47,5462;46,1328;45,6729;44,7293;43,7193;42,7303;41,7253;40,115;39,1792;38,6874;37,6039;36,7255;35,6733;34,7257;33,1720;32,4900;31,6858;30,1689;29,4275;28,3376;27,7010;26,1230;25,330;24,6323;23,2169;22,6824;21,598;20,4232;19,3578;18,1291;17,3205;16,7300;15,5411;14,4099;13,4370;12,4506;11,3092;10,1566;9,2822;8,6282;7,3697;6,11;5,7218;4,6642;3,7202;2,2930;1
243,6599;4215;1292;6565;2614;2005;5454;5243;7055;2926;6896;172;3892;6696;3731;4343;1153;966;2671;3619;3717;6826;6840;3674;7237;282;492;1448,daytime:night,6715;100,6982;99,7156;98,2472;97,7262;96,4368;95,3377;94,1402;93,1351;92,2261;91,1664;90,4362;89,2532;88,1680;87,7048;86,6735;85,4075;84,7251;83,6965;82,1941;81,2152;80,3176;79,822;78,2752;77,922;76,2618;75,3968;74,7146;73,1869;72,4489;71,752;70,1871;69,7186;68,7084;67,3771;66,282;65,6559;64,7230;63,4079;62,645;61,6316;60,2969;59,7304;58,1952;57,2131;56,2134;55,1957;54,6528;53,2798;52,322;51,1916;50,7277;49,463;48,4445;47,5462;46,1328;45,6729;44,7293;43,7193;42,7303;41,7253;40,115;39,1792;38,6874;37,6039;36,7255;35,6733;34,7257;33,1720;32,4900;31,6858;30,1689;29,4275;28,3376;27,7010;26,1230;25,330;24,6323;23,2169;22,6824;21,598;20,4232;19,3578;18,1291;17,3205;16,7300;15,5411;14,4099;13,4370;12,4506;11,3092;10,1566;9,2822;8,6282;7,3697;6,11;5,7218;4,6642;3,7202;2,2930;1
82,1076;4709;4920;3953;535;4206;3365;1023;2899;628;3589;2084;2666;113;3808;1641;2143;380;6323;746;1521;1012;164,daytime:morning,6715;100,6982;99,7156;98,2472;97,7262;96,4368;95,3377;94,1402;93,1351;92,2261;91,1664;90,4362;89,2532;88,7048;87,1680;86,6735;85,4075;84,7251;83,6965;82,1941;81,2152;80,822;79,3176;78,922;77,2752;76,7146;75,2618;74,3968;73,1869;72,752;71,4489;70,7186;69,1871;68,6559;67,3771;66,2969;65,7230;64,7084;63,282;62,645;61,4079;60,6316;59,7304;58,2134;57,2798;56,2131;55,1957;54,1952;53,322;52,1916;51,6528;50,463;49,7277;48,5462;47,4445;46,7293;45,7193;44,1328;43,7303;42,115;41,6729;40,7253;39,6039;38,6733;37,1792;36,7257;35,6874;34,7255;33,4900;32,4275;31,3376;30,1720;29,6858;28,598;27,1689;26,330;25,5411;24,6282;23,6824;22,4232;21,2169;20,6323;19,1230;18,4099;17,7010;16,1291;15,3578;14,1566;13,3205;12,2822;11,7218;10,7300;9,4506;8,7202;7,6980;6,6642;5,4351;4,3092;3,3697;2,6783;1
11,2906;2691;3027;1006;2987,daytime:evening,6715;100,7156;99,6982;98,4368;97,2472;96,7262;95,1402;94,3377;93,4362;92,7048;91,6735;90,1351;89,1664;88,7251;87,1941;86,1680;85,6965;84,2261;83,1916;82,3176;81,2532;80,2134;79,282;78,74;77,6729;76,1952;75,2752;74,7193;73,4489;72,4938;71,822;70,7257;69,6883;68,7186;67,6528;66,6799;65,1869;64,4666;63,3578;62,6240;61,6539;60,7084;59,4850;58,3968;57,492;56,7146;55,1957;54,1345;53,645;52,6732;51,7055;50,6316;49,5421;48,2987;47,6739;46,6559;45,6297;44,5684;43,6880;42,171;41,7253;40,5045;39,6041;38,4075;37,2348;36,6969;35,2530;34,4370;33,6874;32,3376;31,6894;30,752;29,7266;28,1322;27,1174;26,1264;25,4550;24,1874;23,6537;22,1077;21,4235;20,5493;19,730;18,6270;17,2169;16,5762;15,3785;14,2065;13,5935;12,4079;11,2265;10,2447;9,6998;8,7218;7,6448;6,5125;5,1530;4,598;3,4908;2,6497;1
11,1915;1957;2428;2067;1720,daytime:afternoon,6715;100,7156;99,6982;98,4368;97,2472;96,7262;95,1402;94,3377;93,4362;92,7048;91,6735;90,1351;89,1664;88,7251;87,1941;86,1680;85,6965;84,1916;83,3176;82,2532;81,2134;80,282;79,74;78,6729;77,1952;76,2752;75,7193;74,4489;73,4938;72,822;71,7257;70,6883;69,7186;68,6528;67,6799;66,1869;65,4666;64,3578;63,6240;62,6539;61,7084;60,4850;59,3968;58,492;57,7146;56,1957;55,1345;54,645;53,6732;52,7055;51,6316;50,5421;49,2987;48,6739;47,6559;46,6297;45,5684;44,6880;43,171;42,7253;41,5045;40,6041;39,2348;38,6969;37,2530;36,4370;35,6874;34,3376;33,6894;32,752;31,7266;30,1322;29,1174;28,1264;27,4550;26,1874;25,6537;24,1077;23,4235;22,5493;21,730;20,6270;19,2169;18,5762;17,3785;16,2065;15,5935;14,4079;13,2265;12,2447;11,6998;10,7218;9,6448;8,5125;7,1530;6,598;5,4908;4,6497;3,6671;2,3247;1
