100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
323,1606;207;3368;6877;277;368;5042;3191;1588;3159;1014;263;6101;421;110;2359;667;710;6919;2109;8;859;169;1220;180;2934;4425;1758;214;2164;2639;4815;945;6177;3467;2213;3903;1194;232;867;287;5531;4520;3774;3028;2458;6760;1931;981;4394;6139;1424;638,daytime:night,3444;100,51;99,250;98,63;97,974;96,420;95,173;94,3770;93,3415;92,456;91,353;90,725;89,291;88,1057;87,3575;86,60;85,104;84,6141;83,1550;82,3799;81,3588;80,140;79,232;78,1365;77,545;76,2355;75,2817;74,4585;73,198;72,68;71,942;70,321;69,603;68,2528;67,144;66,207;65,227;64,2074;63,2888;62,1055;61,294;60,6067;59,516;58,6885;57,993;56,6250;55,6112;54,7082;53,2604;52,56;51,38;50,14;49,277;48,406;47,3681;46,6007;45,1023;44,333;43,1424;42,95;41,5100;40,368;39,5379;38,2703;37,1064;36,3892;35,646;34,3891;33,1708;32,2124;31,955;30,2814;29,246;28,86;27,8;26,71;25,2266;24,389;23,6666;22,679;21,1226;20,399;19,2243;18,2630;17,141;16,6639;15,1165;14,6352;13,3886;12,500;11,2575;10,3172;9,5070;8,3900;7,1734;6,1385;5,1715;4,2506;3,1862;2,1514;1
323,1267;184;56;7110;1408;3447;3293;443;1953;5334;333;6260;6924;960;4160;4629;5886;69;6659;1951;830;7036;252;294;458;1601;5339;860;166;3730;1455;261;2082,daytime:afternoon,270;100,3444;99,51;98,54;97,250;96,63;95,974;94,420;93,173;92,3770;91,3415;90,353;89,3;88,725;87,1057;86,60;85,104;84,6141;83,1550;82,3588;81,140;80,232;79,1365;78,1607;77,545;76,2355;75,2817;74,4585;73,198;72,68;71,942;70,321;69,603;68,2528;67,207;66,227;65,340;64,2074;63,2888;62,5874;61,1055;60,294;59,6067;58,6885;57,993;56,6250;55,6112;54,7082;53,2604;52,56;51,38;50,14;49,277;48,3681;47,6007;46,1023;45,333;44,1424;43,95;42,5100;41,368;40,5379;39,2703;38,1064;37,3892;36,5973;35,646;34,3891;33,1708;32,2124;31,955;30,2814;29,246;28,86;27,8;26,71;25,2266;24,389;23,6666;22,399;21,2243;20,742;19,141;18,6639;17,1165;16,6352;15,3886;14,2575;13,3172;12,5070;11,3900;10,1734;9,1715;8,2506;7,1862;6,1514;5,506;4,181;3,142;2,267;1
182,5440;6036;500,daytime:morning,104;100,974;99,956;98,270;97,923;96,2506;95,141;94,386;93,291;92,86;91,6352;90,420;89,5973;88,184;87,3770;86,641;85,395;84,905;83,516;82,2243;81,284;80,1138;79,981;78,657;77,180;76,3348;75,4282;74,45;73,2807;72,3470;71,3238;70,2703;69,5070;68,26;67,51;66,2355;65,1226;64,6801;63,2078;62,1166;61,222;60,3444;59,6059;58,60;57,181;56,1450;55,6141;54,725;53,1960;52,140;51,406;50,2110;49,621;48,1024;47,3;46,6158;45,1773;44,144;43,2640;42,1057;41,1012;40,368;39,450;38,1421;37,3341;36,6314;35,7083;34,3370;33,5027;32,865;31,38;30,1194;29,3136;28,98;27,3601;26,1645;25,189;24,646;23,1064;22,785;21,239;20,973;19,7143;18,1005;17,5100;16,1196;15,1055;14,2630;13,6675;12,469;11,5516;10,2414;9,128;8,3073;7,1424;6,5632;5,2495;4,719;3,2772;2,136;1
182,128;60;98,daytime:evening,104;100,974;99,956;98,270;97,173;96,923;95,2506;94,386;93,291;92,54;91,86;90,6352;89,420;88,5973;87,3770;86,641;85,395;84,905;83,516;82,2243;81,284;80,1138;79,981;78,657;77,441;76,180;75,3348;74,4282;73,45;72,2807;71,996;70,3470;69,3238;68,2703;67,5070;66,26;65,51;64,2355;63,1226;62,6801;61,2078;60,1166;59,222;58,3444;57,6059;56,60;55,181;54,1450;53,6141;52,725;51,1960;50,140;49,406;48,2110;47,621;46,1024;45,3;44,6158;43,1773;42,144;41,2640;40,1057;39,1012;38,368;37,450;36,1421;35,3341;34,6314;33,7083;32,3370;31,5027;30,865;29,38;28,1194;27,3136;26,98;25,3601;24,1645;23,189;22,646;21,1064;20,239;19,973;18,7143;17,1005;16,5100;15,1196;14,1055;13,2630;12,6675;11,469;10,5516;9,2414;8,128;7,3073;6,1424;5,5632;4,2495;3,719;2,2772;1
182,5364;6675;750;974;3191,daytime:night,104;100,974;99,956;98,173;97,923;96,2506;95,141;94,386;93,291;92,54;91,86;90,6352;89,420;88,184;87,3770;86,641;85,395;84,905;83,516;82,2243;81,1138;80,981;79,441;78,180;77,3348;76,4282;75,45;74,2807;73,996;72,3470;71,2703;70,5070;69,26;68,51;67,2355;66,6801;65,2078;64,1166;63,222;62,3444;61,6059;60,60;59,181;58,1450;57,725;56,1960;55,140;54,406;53,2110;52,621;51,1024;50,3;49,6158;48,1773;47,2640;46,1057;45,1012;44,368;43,450;42,1421;41,3341;40,7083;39,3370;38,5027;37,865;36,38;35,1194;34,3136;33,98;32,3601;31,1645;30,189;29,1064;28,785;27,239;26,973;25,1005;24,5100;23,1196;22,1055;21,2630;20,6675;19,469;18,5516;17,2414;16,128;15,3073;14,1424;13,5632;12,2495;11,719;10,2772;9,136;8,2221;7,267;6,3239;5,2562;4,252;3,2031;2,6131;1
183,4478;5204;4926;986;4691;3357;3079;1269;977;2688;2228;4201;5732;2729;2610;4414;5318;2870;2296;3109;168;959,daytime:morning,250;100,3717;99,353;98,1936;97,207;96,269;95,1694;94,2124;93,3575;92,1715;91,420;90,604;89,294;88,1148;87,4291;86,4407;85,3619;84,421;83,389;82,340;81,63;80,1856;79,5874;78,460;77,1360;76,2880;75,4852;74,6067;73,771;72,4361;71,1550;70,3953;69,545;68,3246;67,332;66,3701;65,2512;64,232;63,95;62,439;61,4631;60,1203;59,2660;58,333;57,2104;56,3897;55,1562;54,3900;53,3415;52,6572;51,6604;50,3779;49,1365;48,811;47,97;46,4427;45,2814;44,3588;43,809;42,3357;41,5150;40,3336;39,6112;38,1935;37,793;36,28;35,4684;34,993;33,2514;32,51;31,2266;30,2233;29,3479;28,788;27,229;26,5686;25,4642;24,1749;23,5770;22,1250;21,5765;20,240;19,624;18,4484;17,2622;16,3326;15,1955;14,4061;13,1970;12,3759;11,3533;10,2605;9,1906;8,199;7,2938;6,6007;5,1982;4,3975;3,2943;2,1622;1
183,913;59;5760;3797;5548;4745;779;5981;1496;5975;2704;1380;397;6395;2210;3748;2728;2347;2369;3059;3675;3338;860;4825;6423;2266;1666;3231;1467,daytime:evening,250;100,3717;99,353;98,1936;97,207;96,269;95,1694;94,2124;93,3575;92,1715;91,420;90,604;89,294;88,1148;87,4291;86,4407;85,3619;84,421;83,389;82,340;81,63;80,1856;79,5874;78,460;77,1360;76,2880;75,4852;74,6067;73,771;72,4361;71,1550;70,3953;69,545;68,3246;67,332;66,3701;65,2512;64,232;63,95;62,439;61,4631;60,1203;59,2660;58,333;57,2104;56,3897;55,1562;54,3900;53,3415;52,6572;51,6604;50,1365;49,2539;48,811;47,97;46,4427;45,2814;44,3588;43,809;42,3357;41,5150;40,3336;39,6112;38,1935;37,793;36,28;35,4684;34,993;33,2514;32,51;31,2266;30,1750;29,3479;28,788;27,229;26,5686;25,4642;24,1749;23,5770;22,1250;21,1298;20,5765;19,240;18,1356;17,624;16,4484;15,2622;14,3326;13,1955;12,1970;11,3759;10,3533;9,2605;8,1906;7,199;6,2938;5,6007;4,3975;3,2943;2,1622;1
183,5559;1210;365;2109;2178;2192;6160;3021;2338;2405;6321;371;5106;1641;793;3350;6710;3332;1289;2201,daytime:night,3717;100,269;99,1694;98,3575;97,420;96,604;95,294;94,4291;93,4407;92,3619;91,421;90,389;89,340;88,63;87,5874;86,460;85,1360;84,2880;83,4852;82,6067;81,771;80,4361;79,1550;78,3953;77,545;76,3246;75,332;74,2512;73,232;72,95;71,439;70,4631;69,1203;68,2660;67,333;66,2104;65,3897;64,1562;63,3900;62,3415;61,6572;60,6604;59,3779;58,1365;57,2539;56,811;55,97;54,4427;53,2814;52,3588;51,809;50,3357;49,5150;48,3336;47,6112;46,1935;45,793;44,28;43,4684;42,993;41,2514;40,51;39,2266;38,1750;37,2233;36,788;35,229;34,5686;33,4642;32,1749;31,1250;30,1298;29,5765;28,240;27,1356;26,624;25,4484;24,2622;23,1955;22,4061;21,1970;20,3759;19,2605;18,1906;17,199;16,2938;15,6007;14,1982;13,3975;12,2943;11,1622;10,2649;9,2788;8,1087;7,2740;6,5568;5,564;4,4641;3,1708;2,2693;1
183,5962;2406;3128;472;5401;4596;3889;4846;1976;1350;4954;333;3399;2719;4010;5034,daytime:afternoon,250;100,3717;99,353;98,1936;97,207;96,269;95,1694;94,2124;93,3575;92,1715;91,420;90,604;89,294;88,1148;87,4291;86,4407;85,3619;84,421;83,340;82,63;81,1856;80,5874;79,460;78,1360;77,2880;76,4852;75,6067;74,771;73,4361;72,1550;71,3953;70,332;69,3701;68,232;67,95;66,439;65,4631;64,1203;63,2660;62,333;61,2104;60,1562;59,3900;58,3415;57,6572;56,6604;55,3779;54,1365;53,2539;52,811;51,97;50,4427;49,3588;48,809;47,3357;46,5150;45,3336;44,6112;43,1935;42,793;41,28;40,4684;39,993;38,2514;37,51;36,2266;35,1750;34,2233;33,3479;32,788;31,229;30,5686;29,4642;28,1749;27,5770;26,1250;25,1298;24,5765;23,240;22,1356;21,624;20,4484;19,2622;18,3326;17,1955;16,4061;15,3759;14,3533;13,2605;12,1906;11,199;10,2938;9,6007;8,1982;7,3975;6,2943;5,2649;4,2788;3,1087;2,2740;1
154,1971;6314;232;1167;6200;259;1607;6231;750;1133;2238;2650;5427;45;618;1676;2486;6398;4718;6686;3119;2682;4957;4734;955;199;4080,daytime:morning,173;100,456;99,51;98,3770;97,1055;96,63;95,974;94,86;93,420;92,3444;91,6250;90,2888;89,60;88,2604;87,1607;86,3588;85,2528;84,545;83,227;82,3;81,1057;80,500;79,54;78,353;77,140;76,1335;75,3415;74,368;73,942;72,4451;71,68;70,1879;69,4501;68,516;67,993;66,5027;65,284;64,291;63,6112;62,3575;61,2630;60,4585;59,2074;58,6314;57,144;56,3596;55,277;54,3551;53,7144;52,246;51,3601;50,10;49,2649;48,3799;47,178;46,8;45,33;44,141;43,6116;42,3238;41,1064;40,5688;39,1385;38,38;37,2078;36,1550;35,432;34,2375;33,2927;32,2817;31,2355;30,101;29,6639;28,3943;27,2221;26,136;25,3008;24,1715;23,603;22,104;21,1023;20,3681;19,563;18,1765;17,399;16,4467;15,1399;14,6885;13,2814;12,2348;11,128;10,1683;9,2845;8,209;7,1960;6,4816;5,740;4,5481;3,2784;2,955;1
154,131;3302;1292;6067;3905;6081;1590;220;2284;1236;3112;4863;357;61;2085;1057;2197;324;1417;6483;2371;5712;4241;7013;5214;141;3776;76;4491;742;1685;2558,daytime:evening,173;100,456;99,51;98,3770;97,1055;96,86;95,420;94,3444;93,321;92,2888;91,6141;90,60;89,406;88,1607;87,3588;86,2528;85,545;84,56;83,3;82,1057;81,184;80,500;79,353;78,1335;77,368;76,942;75,4451;74,68;73,1879;72,4501;71,516;70,993;69,5027;68,284;67,291;66,270;65,6112;64,3575;63,6666;62,2630;61,4585;60,725;59,6007;58,2074;57,6314;56,144;55,3596;54,277;53,646;52,3551;51,7144;50,246;49,3601;48,679;47,5100;46,98;45,10;44,2649;43,607;42,3799;41,178;40,8;39,33;38,141;37,6116;36,3238;35,1064;34,5688;33,38;32,2078;31,1550;30,432;29,2375;28,2927;27,2817;26,2355;25,132;24,101;23,6639;22,2221;21,136;20,3008;19,1472;18,1715;17,198;16,1023;15,563;14,1765;13,399;12,280;11,4467;10,1399;9,6885;8,2814;7,2348;6,128;5,1683;4,2845;3,209;2,1960;1
154,6258;1790;2447;3445;740;5758;565;2562;3780;3028;284;746;456;933;5944,daytime:night,173;100,456;99,51;98,3770;97,1055;96,63;95,974;94,86;93,420;92,3444;91,6250;90,321;89,2888;88,6141;87,60;86,406;85,2604;84,1607;83,3588;82,2528;81,545;80,227;79,56;78,3;77,1057;76,184;75,500;74,54;73,353;72,140;71,1335;70,3415;69,368;68,942;67,4451;66,68;65,1879;64,4501;63,516;62,993;61,5027;60,284;59,291;58,270;57,6112;56,3575;55,6666;54,2630;53,4585;52,725;51,6007;50,2074;49,6314;48,144;47,3596;46,277;45,646;44,3551;43,7144;42,246;41,3601;40,679;39,5100;38,98;37,10;36,2649;35,607;34,3799;33,178;32,8;31,33;30,141;29,6116;28,3238;27,1064;26,5688;25,1385;24,38;23,2078;22,1550;21,2375;20,2927;19,2817;18,2355;17,132;16,101;15,6639;14,3943;13,2221;12,136;11,3008;10,1472;9,1715;8,198;7,603;6,104;5,1023;4,3681;3,563;2,1765;1
154,60;6350;719;405;6670;1939;845;277;3002;3934;4190;263;6507;291;4817;1075;1325;195;1789;4514;1524;1419;6020;5398;1221,daytime:afternoon,456;100,51;99,3770;98,1055;97,63;96,974;95,420;94,3444;93,6250;92,321;91,2888;90,6141;89,60;88,406;87,2604;86,1607;85,3588;84,2528;83,545;82,227;81,56;80,1057;79,184;78,500;77,54;76,353;75,140;74,3415;73,368;72,4451;71,68;70,1879;69,4501;68,993;67,5027;66,284;65,291;64,270;63,6112;62,3575;61,6666;60,2630;59,4585;58,725;57,6007;56,2074;55,6314;54,144;53,3596;52,277;51,646;50,3551;49,7144;48,246;47,3601;46,679;45,5100;44,98;43,10;42,2649;41,607;40,3799;39,178;38,8;37,33;36,141;35,6116;34,3238;33,1064;32,5688;31,1385;30,38;29,2078;28,1550;27,432;26,2927;25,2817;24,2355;23,132;22,101;21,6639;20,3943;19,2221;18,136;17,3008;16,1472;15,1715;14,198;13,603;12,104;11,1023;10,3681;9,563;8,1765;7,399;6,280;5,4467;4,1399;3,6885;2,2348;1
210,3503;891;1734;1417;971;1759;607;266;5735;4038;30;1548;3943;6036;523;178;2214;29;270;5640;806;1685;6030,daytime:morning,270;100,974;99,420;98,54;97,291;96,104;95,5973;94,3770;93,173;92,250;91,6352;90,3444;89,725;88,51;87,1057;86,3;85,2703;84,222;83,956;82,1365;81,386;80,180;79,905;78,141;77,657;76,516;75,181;74,184;73,6141;72,60;71,2243;70,144;69,923;68,140;67,353;66,6067;65,2807;64,4282;63,27;62,996;61,3799;60,2078;59,2630;58,1550;57,3886;56,981;55,86;54,1421;53,368;52,5100;51,456;50,267;49,545;48,168;47,71;46,14;45,563;44,621;43,189;42,603;41,1765;40,960;39,3238;38,128;37,6675;36,3588;35,5027;34,95;33,5516;32,5332;31,2221;30,1708;29,1734;28,5070;27,3470;26,679;25,232;24,45;23,3943;22,68;21,406;20,399;19,3829;18,1588;17,2074;16,7083;15,1138;14,393;13,1012;12,500;11,26;10,1055;9,4585;8,38;7,321;6,506;5,3787;4,785;3,1607;2,1102;1
