100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
323,50;1962;6841;679;5714;607;3328;5516;4620;5238;2821;2116;524;2199;5400;2450;500;6184;3881;6879;5106;4077;1226;2136;543;905,daytime:afternoon,2894;100,742;99,420;98,1131;97,353;96,250;95,604;94,60;93,2124;92,277;91,6141;90,3521;89,2558;88,320;87,600;86,95;85,1477;84,189;83,432;82,173;81,2372;80,785;79,981;78,2946;77,1645;76,2991;75,54;74,974;73,6675;72,545;71,3770;70,1883;69,5757;68,27;67,235;66,942;65,270;64,267;63,222;62,1148;61,3;60,1276;59,339;58,1158;57,646;56,1725;55,3353;54,181;53,178;52,141;51,3068;50,2859;49,1749;48,1854;47,104;46,1097;45,679;44,86;43,6091;42,3975;41,2471;40,2934;39,1057;38,1948;37,5124;36,1868;35,1102;34,1417;33,3088;32,263;31,1955;30,1583;29,3900;28,1365;27,232;26,8;25,2512;24,6061;23,303;22,102;21,3255;20,284;19,1250;18,657;17,3561;16,2430;15,3028;14,386;13,2338;12,680;11,1683;10,269;9,3701;8,1165;7,2291;6,1214;5,3588;4,1936;3,164;2,152;1
182,996;84;89,daytime:morning,7143;100,386;99,3417;98,184;97,291;96,1131;95,1960;94,5973;93,974;92,148;91,960;90,399;89,1136;88,2355;87,2792;86,420;85,270;84,3943;83,168;82,95;81,750;80,344;79,516;78,657;77,2031;76,3488;75,75;74,2946;73,1365;72,321;71,2505;70,4977;69,6314;68,905;67,2222;66,849;65,6029;64,742;63,2101;62,3575;61,1477;60,195;59,284;58,84;57,1363;56,785;55,665;54,1196;53,3767;52,646;51,591;50,1765;49,3359;48,480;47,5496;46,5054;45,1157;44,178;43,713;42,3591;41,5907;40,6666;39,383;38,726;37,2414;36,6391;35,1688;34,1568;33,3444;32,923;31,4711;30,6141;29,6131;28,104;27,2699;26,450;25,167;24,6545;23,4276;22,1304;21,4320;20,1940;19,1014;18,6164;17,932;16,2915;15,6838;14,4889;13,293;12,2832;11,5176;10,2595;9,2986;8,1226;7,3455;6,5611;5,2650;4,1006;3,4467;2,2894;1
182,184,daytime:evening,7143;100,386;99,3417;98,184;97,291;96,1131;95,1960;94,5973;93,974;92,148;91,960;90,399;89,1136;88,2355;87,2792;86,420;85,270;84,3943;83,168;82,95;81,750;80,344;79,516;78,657;77,2031;76,3488;75,75;74,2946;73,1365;72,54;71,280;70,321;69,2505;68,4977;67,6314;66,905;65,2222;64,849;63,6029;62,2101;61,3575;60,1477;59,195;58,284;57,84;56,1363;55,6036;54,1196;53,3767;52,646;51,591;50,1765;49,3359;48,6679;47,480;46,5496;45,5054;44,1157;43,178;42,713;41,3591;40,5907;39,6666;38,383;37,726;36,2414;35,6391;34,1688;33,1568;32,3444;31,923;30,441;29,4711;28,6141;27,6131;26,104;25,2699;24,450;23,167;22,6545;21,4276;20,1304;19,4320;18,1940;17,1014;16,6150;15,173;14,6164;13,932;12,2915;11,6838;10,4889;9,740;8,293;7,2832;6,5176;5,2595;4,3971;3,2986;2,1226;1
182,657;1193;256;284;6141,daytime:night,386;100,3417;99,184;98,291;97,1131;96,1960;95,960;94,399;93,1136;92,2355;91,2792;90,420;89,3943;88,168;87,95;86,344;85,516;84,657;83,2031;82,3488;81,75;80,2946;79,1365;78,54;77,280;76,321;75,2505;74,4977;73,905;72,2222;71,849;70,6029;69,742;68,2101;67,3575;66,1477;65,195;64,284;63,84;62,1363;61,6036;60,785;59,665;58,1196;57,3767;56,591;55,1765;54,3359;53,6679;52,480;51,5496;50,5054;49,1157;48,178;47,713;46,3591;45,5907;44,6666;43,383;42,726;41,2414;40,6391;39,1688;38,1568;37,3444;36,923;35,441;34,4711;33,6141;32,6131;31,104;30,2699;29,450;28,167;27,6545;26,4276;25,1304;24,4320;23,1940;22,1014;21,6150;20,173;19,6164;18,932;17,2915;16,6838;15,4889;14,740;13,293;12,2832;11,5176;10,2595;9,3971;8,2986;7,3455;6,5611;5,2650;4,1006;3,4467;2,2894;1
182,102;5496;1170;533;1057,daytime:afternoon,7143;100,386;99,3417;98,184;97,1131;96,1960;95,5973;94,974;93,148;92,960;91,399;90,1136;89,2355;88,2792;87,420;86,270;85,3943;84,168;83,95;82,750;81,344;80,657;79,2031;78,3488;77,75;76,2946;75,1365;74,54;73,280;72,321;71,2505;70,4977;69,6314;68,905;67,2222;66,849;65,742;64,2101;63,3575;62,1477;61,195;60,284;59,84;58,1363;57,6036;56,785;55,665;54,1196;53,3767;52,646;51,591;50,1765;49,3359;48,6679;47,480;46,5496;45,5054;44,1157;43,178;42,713;41,3591;40,5907;39,6666;38,383;37,726;36,2414;35,6391;34,1688;33,3444;32,923;31,441;30,4711;29,6141;28,6131;27,2699;26,450;25,167;24,6545;23,4276;22,1304;21,4320;20,1940;19,1014;18,6150;17,173;16,6164;15,932;14,2915;13,6838;12,4889;11,740;10,293;9,2832;8,5176;7,2595;6,3971;5,2986;4,1226;3,3455;2,5611;1
183,6305;1007;3648;4468;2896;6643;4219;970;1750;6547;2631;4470;426;5691;4391;3557,daytime:morning,3774;100,2858;99,2124;98,1936;97,942;96,2836;95,241;94,2450;93,95;92,3194;91,920;90,860;89,2816;88,2490;87,3143;86,250;85,4696;84,2164;83,4266;82,788;81,2748;80,1102;79,3762;78,2620;77,4641;76,697;75,353;74,2732;73,624;72,5401;71,5639;70,4162;69,2108;68,1860;67,2724;66,1982;65,199;64,1955;63,4391;62,4602;61,333;60,2444;59,6159;58,5338;57,2477;56,439;55,3388;54,6067;53,5264;52,912;51,2250;50,6160;49,320;48,5031;47,2722;46,2431;45,2013;44,1289;43,389;42,4487;41,381;40,4418;39,3807;38,2713;37,993;36,6111;35,4265;34,4267;33,545;32,2023;31,2741;30,1164;29,1879;28,28;27,2412;26,6821;25,975;24,934;23,1550;22,3157;21,1620;20,269;19,3255;18,2103;17,1453;16,2349;15,4557;14,4745;13,397;12,1622;11,811;10,1789;9,3994;8,1258;7,1970;6,3953;5,1278;4,2604;3,2993;2,7067;1
183,5026;5071;309;4146;1023;1275;428;4274;6231;4660;1880;6140;798;2295;1164;5989;4981,daytime:evening,3774;100,1126;99,2858;98,2124;97,1936;96,942;95,2836;94,241;93,2450;92,95;91,3194;90,6118;89,920;88,2816;87,2490;86,3143;85,250;84,4696;83,2336;82,2539;81,2164;80,4266;79,2827;78,788;77,2748;76,1102;75,2620;74,4641;73,697;72,353;71,2732;70,624;69,3749;68,5401;67,5639;66,4162;65,2108;64,1860;63,2724;62,199;61,4375;60,1955;59,4391;58,4602;57,333;56,2444;55,6159;54,5338;53,2477;52,439;51,1455;50,3388;49,6067;48,5264;47,3357;46,912;45,2250;44,6160;43,320;42,5031;41,2722;40,2013;39,524;38,1289;37,389;36,4487;35,381;34,4418;33,3807;32,2713;31,993;30,6111;29,4265;28,1334;27,545;26,2023;25,2741;24,1164;23,1879;22,28;21,2412;20,6821;19,975;18,934;17,1550;16,3157;15,1620;14,4930;13,269;12,2103;11,1453;10,2349;9,4557;8,1622;7,811;6,1258;5,1970;4,3953;3,1278;2,2604;1
183,6258;4070;396;6095;4804;249;4249;255;2746;2579;5689;5770;5025;2080;2847;2861;3940;4411;3579;1258;681,daytime:night,3774;100,1126;99,2858;98,942;97,2836;96,241;95,2450;94,95;93,3194;92,6118;91,920;90,860;89,2816;88,2490;87,3143;86,4696;85,2336;84,2539;83,2164;82,4266;81,2827;80,788;79,2748;78,1102;77,3762;76,2620;75,4641;74,697;73,2732;72,624;71,3749;70,5401;69,5639;68,4162;67,2108;66,1860;65,2724;64,1982;63,199;62,4375;61,1955;60,4391;59,4602;58,333;57,2444;56,6159;55,5338;54,2477;53,439;52,1455;51,3388;50,6067;49,5264;48,3357;47,912;46,2250;45,320;44,2722;43,2431;42,2013;41,524;40,389;39,4487;38,381;37,4418;36,2713;35,993;34,4265;33,1334;32,4267;31,545;30,2023;29,2741;28,1164;27,1879;26,28;25,2412;24,6821;23,975;22,934;21,1550;20,3157;19,1620;18,4930;17,269;16,3255;15,2103;14,1453;13,2349;12,4557;11,4745;10,397;9,1622;8,811;7,1789;6,3994;5,1258;4,1970;3,3953;2,1278;1
183,1842;859;545;1917;4301;3829;5728;3897;608;5948;1473;3484;3031;3269;5488;2700;2093;5578;3058,daytime:afternoon,3774;100,1126;99,2858;98,2124;97,1936;96,942;95,2836;94,241;93,2450;92,95;91,3194;90,6118;89,920;88,860;87,2816;86,2490;85,3143;84,250;83,4696;82,2336;81,2539;80,2164;79,4266;78,2827;77,788;76,2748;75,1102;74,3762;73,2620;72,4641;71,697;70,353;69,2732;68,624;67,3749;66,4162;65,2108;64,1860;63,2724;62,1982;61,199;60,4375;59,1955;58,4391;57,4602;56,2444;55,5338;54,2477;53,439;52,1455;51,3388;50,6067;49,3357;48,912;47,2250;46,6160;45,320;44,5031;43,2722;42,2431;41,2013;40,524;39,1289;38,4487;37,381;36,4418;35,3807;34,2713;33,993;32,6111;31,4265;30,1334;29,4267;28,545;27,2023;26,2741;25,1164;24,1879;23,28;22,2412;21,6821;20,975;19,934;18,1550;17,3157;16,4930;15,269;14,3255;13,2103;12,1453;11,2349;10,4557;9,4745;8,397;7,811;6,1789;5,3994;4,1258;3,3953;2,1278;1
154,930;56;303;3807;679;6797;3052;607;1514;6141;5105;2583;3068;1506;5170;4547;6612;1791;1004;5246;5100;5528;3654;727;5077;646;4917;3730;6007;3258;4549;806,daytime:morning,742;100,386;99,420;98,1131;97,646;96,3620;95,6141;94,4404;93,2894;92,60;91,1148;90,54;89,604;88,86;87,1477;86,181;85,7;84,960;83,173;82,974;81,95;80,277;79,3353;78,516;77,919;76,3028;75,3255;74,3575;73,1883;72,7143;71,2946;70,168;69,680;68,84;67,284;66,222;65,3900;64,679;63,1166;62,353;61,1240;60,1102;59,456;58,6545;57,3943;56,267;55,432;54,291;53,178;52,5973;51,104;50,975;49,5100;48,657;47,1097;46,1057;45,3444;44,1684;43,2558;42,1417;41,1136;40,3770;39,458;38,811;37,69;36,1014;35,128;34,1365;33,131;32,2168;31,2372;30,591;29,2124;28,6675;27,6801;26,2505;25,2063;24,1158;23,1725;22,141;21,3068;20,3579;19,250;18,27;17,713;16,148;15,3521;14,2495;13,2430;12,1846;11,1862;10,235;9,2031;8,4889;7,2792;6,1583;5,4418;4,660;3,665;2,2338;1
154,817;5736;5176;5110;4816;3630;3565;2932;4104;104;4427;6696;3885;3004;1135;4352;6470;3457;3788;5866;1759;3460;1385;2253;670;2172;140,daytime:evening,270;100,406;99,386;98,420;97,1131;96,189;95,232;94,646;93,3620;92,6141;91,4404;90,2894;89,184;88,60;87,1148;86,604;85,86;84,1477;83,181;82,7;81,960;80,173;79,5757;78,95;77,277;76,3353;75,516;74,919;73,3028;72,3255;71,3575;70,1883;69,7143;68,2946;67,168;66,680;65,84;64,284;63,222;62,3900;61,679;60,1166;59,353;58,1240;57,1102;56,456;55,6545;54,267;53,432;52,725;51,291;50,178;49,2650;48,5973;47,104;46,975;45,5100;44,657;43,785;42,1097;41,3444;40,1684;39,3975;38,1012;37,1136;36,3770;35,458;34,811;33,69;32,1014;31,128;30,2859;29,45;28,1365;27,2168;26,2372;25,591;24,2124;23,6675;22,6801;21,2505;20,2063;19,1158;18,1725;17,3068;16,3579;15,250;14,321;13,27;12,713;11,148;10,3521;9,2495;8,2430;7,1846;6,235;5,4889;4,2792;3,1583;2,6314;1
154,6306;2335;1846;5270;3666;4507;2397;721;745;6272;452;4696,daytime:night,270;100,406;99,742;98,386;97,420;96,1131;95,189;94,232;93,646;92,3620;91,6141;90,4404;89,2894;88,184;87,60;86,1148;85,54;84,604;83,86;82,1477;81,181;80,7;79,960;78,173;77,974;76,5757;75,95;74,277;73,3353;72,516;71,919;70,3255;69,3575;68,1883;67,7143;66,2946;65,168;64,680;63,84;62,222;61,3900;60,679;59,1166;58,353;57,1240;56,1102;55,6545;54,3943;53,267;52,725;51,291;50,178;49,2650;48,5973;47,104;46,975;45,5100;44,657;43,785;42,1097;41,1057;40,3444;39,1684;38,3975;37,2558;36,1012;35,1417;34,1136;33,3770;32,811;31,69;30,1014;29,128;28,2859;27,45;26,1365;25,131;24,2168;23,2372;22,591;21,2124;20,6675;19,6801;18,2505;17,2063;16,1158;15,1725;14,141;13,3068;12,3579;11,250;10,321;9,27;8,713;7,148;6,3521;5,2495;4,2430;3,1846;2,1862;1
154,1834;5985;1725;2901;7041;4672;554;5927;530;5294;1937;1180;446;5478;6923;3132;2784;5099;3364;124;2983;6111;427;5973;407;3172;3891;5024;1336;2877,daytime:afternoon,270;100,406;99,742;98,386;97,420;96,1131;95,189;94,232;93,646;92,3620;91,6141;90,4404;89,2894;88,184;87,1148;86,54;85,604;84,1477;83,181;82,7;81,960;80,974;79,5757;78,95;77,3353;76,919;75,3028;74,3255;73,3575;72,1883;71,7143;70,2946;69,168;68,680;67,84;66,284;65,222;64,3900;63,679;62,1166;61,353;60,1240;59,1102;58,456;57,6545;56,3943;55,267;54,432;53,725;52,178;51,2650;50,5973;49,104;48,975;47,5100;46,657;45,785;44,1097;43,1057;42,3444;41,1684;40,3975;39,2558;38,1012;37,1417;36,1136;35,3770;34,458;33,811;32,69;31,1014;30,2859;29,45;28,1365;27,131;26,2168;25,2372;24,591;23,2124;22,6801;21,2505;20,2063;19,1158;18,1725;17,141;16,3068;15,3579;14,250;13,321;12,27;11,713;10,148;9,2495;8,2430;7,1846;6,1862;5,235;4,2031;3,4889;2,2792;1
210,1157;340;1973;3516;5429;7261;3937;4515;1407;4041;933;2348;63;2506;3078;830;5194;3814;3033;2355;6890;1979;284;605;794;955;2794;1226,daytime:morning,95;100,7143;99,1131;98,2894;97,742;96,2355;95,785;94,516;93,167;92,184;91,905;90,1365;89,420;88,2430;87,2937;86,406;85,6141;84,179;83,5973;82,141;81,104;80,6675;79,27;78,2792;77,3521;76,1157;75,6545;74,960;73,7100;72,291;71,849;70,102;69,386;68,974;67,60;66,2124;65,500;64,312;63,148;62,399;61,1014;60,1477;59,1450;58,3575;57,3417;56,69;55,54;54,1242;53,75;52,173;51,441;50,353;49,457;48,1136;47,3816;46,519;45,1407;44,938;43,2934;42,96;41,1749;40,432;39,136;38,845;37,713;36,1335;35,3561;34,250;33,320;32,2036;31,6314;30,450;29,641;28,2946;27,456;26,842;25,3321;24,3488;23,2231;22,252;21,1226;20,85;19,3359;18,84;17,2031;16,183;15,1789;14,2815;13,4715;12,1158;11,2291;10,4585;9,1790;8,799;7,195;6,923;5,6158;4,5946;3,6666;2,5554;1
