100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
323,2869;1240;967;4210;460;128;5283;4909;569;2290;2791;1176;5844;4238;2031;432;5514;841;5973;1846;5712;4642;5380;1670;1583;2452;1749;1919;2306;4484;1276;1623,daytime:night,27;100,184;99,604;98,140;97,291;96,353;95,2649;94,95;93,2338;92,63;91,2347;90,56;89,458;88,542;87,3575;86,420;85,2501;84,1477;83,2817;82,189;81,104;80,2859;79,2101;78,3770;77,6801;76,788;75,109;74,256;73,2595;72,1407;71,1977;70,6141;69,1401;68,2078;67,2401;66,657;65,222;64,4206;63,3894;62,2713;61,533;60,500;59,5100;58,725;57,1147;56,1131;55,48;54,4740;53,280;52,3388;51,386;50,2512;49,168;48,679;47,1135;46,629;45,3975;44,284;43,294;42,5971;41,5946;40,1057;39,1514;38,2104;37,799;36,2422;35,520;34,399;33,4840;32,102;31,600;30,1188;29,2355;28,1550;27,166;26,333;25,960;24,7;23,1006;22,3891;21,1849;20,60;19,646;18,552;17,975;16,3217;15,1305;14,7036;13,5496;12,86;11,6666;10,603;9,3179;8,75;7,3498;6,1417;5,366;4,51;3,750;2,5973;1
323,3544;2221;5690;3214;5884;3844;4074;271;2782;6695;4540;2160;1935;1748;4410;3219;1542;3823;2422;3814;6570;2630;6129;1622;3123;240;3929;811;2135;1459;456;2103;3533;5265;806;7000,daytime:afternoon,27;100,604;99,140;98,353;97,54;96,3;95,270;94,232;93,95;92,2338;91,63;90,542;89,742;88,447;87,420;86,2501;85,1477;84,2817;83,189;82,104;81,2859;80,2101;79,3770;78,3774;77,6801;76,788;75,109;74,256;73,2595;72,1407;71,1977;70,6141;69,1401;68,2078;67,2401;66,657;65,222;64,4206;63,3894;62,2870;61,533;60,5100;59,725;58,1147;57,1131;56,48;55,4740;54,280;53,3388;52,386;51,2512;50,168;49,1135;48,629;47,3975;46,284;45,5971;44,5946;43,1057;42,1514;41,2104;40,799;39,1750;38,2422;37,520;36,399;35,4840;34,102;33,600;32,1188;31,2355;30,8;29,1550;28,7;27,1006;26,3891;25,1849;24,60;23,646;22,552;21,975;20,3217;19,1305;18,5496;17,86;16,6666;15,603;14,3179;13,2348;12,75;11,3498;10,1417;9,207;8,366;7,51;6,750;5,5973;4,173;3,1976;2,2724;1
182,280,daytime:morning,184;100,641;99,2355;98,742;97,1231;96,849;95,284;94,1082;93,27;92,3770;91,287;90,3338;89,6141;88,1006;87,256;86,270;85,679;84,104;83,750;82,6675;81,553;80,1424;79,291;78,2430;77,5973;76,3943;75,386;74,1401;73,6029;72,4080;71,7143;70,618;69,26;68,3;67,51;66,102;65,1477;64,1170;63,1589;62,3191;61,4830;60,646;59,144;58,1269;57,96;56,542;55,5946;54,3853;53,2595;52,5496;51,179;50,1196;49,225;48,457;47,2401;46,785;45,7144;44,6561;43,458;42,2772;41,543;40,1057;39,4889;38,423;37,1801;36,3359;35,681;34,406;33,657;32,520;31,3894;30,1963;29,842;28,432;27,98;26,280;25,447;24,1778;23,109;22,2649;21,140;20,6838;19,4392;18,60;17,1764;16,193;15,4783;14,1023;13,1035;12,2036;11,3273;10,232;9,671;8,2168;7,2347;6,2867;5,444;4,3073;3,6158;2,3341;1
182,141;6086;1588;2036,daytime:evening,641;100,2355;99,54;98,1231;97,849;96,284;95,1082;94,27;93,3770;92,287;91,3338;90,6150;89,6141;88,1006;87,256;86,270;85,679;84,104;83,750;82,6675;81,553;80,1424;79,6679;78,291;77,2430;76,5973;75,3943;74,386;73,1401;72,6029;71,4080;70,7143;69,618;68,26;67,3;66,51;65,102;64,1477;63,1170;62,89;61,1589;60,3191;59,4830;58,646;57,144;56,1269;55,740;54,96;53,3971;52,542;51,5946;50,3853;49,2595;48,441;47,5496;46,179;45,1196;44,225;43,457;42,2401;41,7144;40,6561;39,458;38,2772;37,543;36,1057;35,4889;34,423;33,1801;32,3359;31,681;30,406;29,657;28,520;27,3894;26,1963;25,842;24,280;23,447;22,1778;21,109;20,2649;19,140;18,6838;17,4392;16,500;15,569;14,1764;13,193;12,4783;11,1023;10,1035;9,2036;8,3273;7,232;6,671;5,2168;4,2347;3,2867;2,444;1
182,5546;403;4188;5973;270;456,daytime:night,184;100,641;99,2355;98,54;97,742;96,1231;95,849;94,1082;93,27;92,3770;91,3338;90,6150;89,1006;88,270;87,679;86,104;85,1424;84,6679;83,291;82,2430;81,5973;80,3943;79,386;78,1401;77,6029;76,4080;75,618;74,26;73,3;72,51;71,102;70,1477;69,1170;68,89;67,1589;66,4830;65,1269;64,740;63,96;62,3971;61,542;60,5946;59,3853;58,2595;57,441;56,5496;55,179;54,1196;53,225;52,457;51,2401;50,785;49,7144;48,6561;47,458;46,2772;45,543;44,1057;43,4889;42,423;41,1801;40,3359;39,681;38,406;37,520;36,3894;35,1963;34,842;33,432;32,98;31,280;30,447;29,1778;28,109;27,2649;26,140;25,6838;24,500;23,569;22,60;21,1764;20,193;19,4783;18,1023;17,1035;16,2036;15,3273;14,232;13,671;12,2168;11,2347;10,2867;9,444;8,3073;7,6158;6,3341;5,2495;4,173;3,222;2,3179;1
182,516,daytime:afternoon,184;100,641;99,2355;98,54;97,742;96,1231;95,849;94,284;93,1082;92,27;91,3770;90,287;89,3338;88,6150;87,6141;86,1006;85,256;84,270;83,679;82,750;81,6675;80,553;79,1424;78,6679;77,2430;76,5973;75,3943;74,386;73,1401;72,4080;71,7143;70,618;69,26;68,3;67,51;66,1477;65,89;64,1589;63,3191;62,4830;61,646;60,144;59,1269;58,740;57,96;56,3971;55,542;54,5946;53,3853;52,2595;51,441;50,179;49,1196;48,225;47,457;46,2401;45,785;44,7144;43,6561;42,458;41,2772;40,543;39,4889;38,423;37,1801;36,3359;35,681;34,406;33,657;32,520;31,3894;30,1963;29,842;28,432;27,98;26,280;25,447;24,1778;23,109;22,2649;21,140;20,6838;19,4392;18,500;17,569;16,60;15,1764;14,193;13,4783;12,1023;11,1035;10,2036;9,3273;8,232;7,671;6,2168;5,2347;4,2867;3,444;2,3073;1
183,2948;5121;679;2007;1518;4024;3102;3536;1839;4820;2799;1051;2550;5645;570;3775;2539;4062;5033;4930;5823;3265;4720;2336;4120;3929;272;5968;2001;5682;4375,daytime:morning,95;100,996;99,4796;98,1947;97,397;96,2074;95,3460;94,4620;93,2742;92,1131;91,3983;90,333;89,3388;88,1235;87,5184;86,3955;85,2979;84,229;83,1360;82,1936;81,2836;80,4061;79,4886;78,2512;77,1275;76,788;75,27;74,2124;73,1305;72,4411;71,545;70,624;69,1982;68,1756;67,1006;66,420;65,1935;64,2539;63,2431;62,4063;61,4535;60,3897;59,4840;58,269;57,4019;56,4852;55,7058;54,2078;53,1219;52,8;51,2649;50,2094;49,1496;48,811;47,1856;46,3762;45,923;44,4147;43,4196;42,771;41,1321;40,2860;39,4291;38,1463;37,4639;36,2814;35,353;34,4425;33,241;32,2338;31,552;30,207;29,3733;28,603;27,604;26,5109;25,1508;24,6801;23,5176;22,5401;21,2786;20,921;19,99;18,3135;17,2722;16,832;15,3267;14,3372;13,5973;12,726;11,2885;10,754;9,1970;8,2748;7,5420;6,1715;5,3975;4,5004;3,3615;2,2178;1
183,4941;4537;5601;5193;5673;758;5655;5912;4765;6910;6651;3762;3658;3105;4131;6764;3163;2324,daytime:evening,95;100,996;99,4796;98,3357;97,1947;96,1126;95,2074;94,3460;93,4620;92,2742;91,3983;90,333;89,3388;88,1235;87,5184;86,1750;85,3955;84,2979;83,229;82,1360;81,1936;80,2836;79,2378;78,4886;77,2512;76,788;75,27;74,2124;73,1305;72,4411;71,545;70,624;69,1756;68,1006;67,420;66,1935;65,2539;64,4063;63,4535;62,3897;61,4840;60,269;59,4019;58,4852;57,7058;56,2078;55,1219;54,8;53,2649;52,811;51,1856;50,3762;49,923;48,4147;47,4196;46,771;45,1321;44,2860;43,4291;42,1463;41,4639;40,2814;39,353;38,4425;37,241;36,2338;35,552;34,207;33,3733;32,1298;31,603;30,4788;29,604;28,5109;27,1508;26,6801;25,5176;24,5401;23,2786;22,921;21,99;20,3135;19,2722;18,832;17,3267;16,3372;15,5973;14,726;13,2885;12,754;11,1970;10,2748;9,5420;8,1715;7,3975;6,5004;5,3615;4,1786;3,2178;2,4919;1
183,5315;4398;3761;4634;5951;6757;3326;1740;2446;1936;5808;6111;3931;5305;1852;3701;6609;3728;3479;2289;1490;4621;4144;2913;4911,daytime:night,95;100,996;99,4796;98,3357;97,1947;96,1126;95,397;94,2074;93,3460;92,4620;91,2742;90,1131;89,3983;88,333;87,3388;86,1235;85,5184;84,1750;83,3955;82,2979;81,229;80,1360;79,1936;78,2836;77,2378;76,4061;75,4886;74,2512;73,1275;72,788;71,1305;70,545;69,624;68,1982;67,1756;66,1006;65,420;64,1935;63,2539;62,2431;61,4063;60,4535;59,3897;58,4840;57,269;56,4019;55,4852;54,7058;53,2078;52,1219;51,8;50,2649;49,2094;48,1496;47,811;46,3762;45,923;44,4147;43,4196;42,771;41,2860;40,4291;39,1463;38,4639;37,2814;36,4425;35,241;34,552;33,3733;32,1298;31,603;30,4788;29,604;28,5109;27,1508;26,6801;25,5176;24,5401;23,2786;22,921;21,99;20,3135;19,2722;18,832;17,3267;16,3372;15,5973;14,726;13,2885;12,754;11,1970;10,2748;9,3975;8,5004;7,3615;6,1786;5,4919;4,3031;3,5449;2,799;1
183,2647;4527;3145;6592;1620;5515;4539;3392;5665;5264;2814;2512;1437;4156;467;6269,daytime:afternoon,95;100,996;99,4796;98,3357;97,1947;96,1126;95,397;94,2074;93,3460;92,4620;91,2742;90,1131;89,3983;88,3388;87,1235;86,5184;85,1750;84,3955;83,2979;82,229;81,1360;80,1936;79,2836;78,2378;77,4061;76,4886;75,2512;74,1275;73,788;72,27;71,2124;70,1305;69,4411;68,624;67,1982;66,1756;65,1006;64,420;63,1935;62,2539;61,2431;60,4063;59,4535;58,4840;57,269;56,4019;55,4852;54,7058;53,2078;52,1219;51,8;50,2649;49,2094;48,1496;47,811;46,1856;45,3762;44,923;43,4147;42,4196;41,771;40,1321;39,2860;38,4291;37,1463;36,4639;35,2814;34,353;33,4425;32,241;31,2338;30,552;29,207;28,3733;27,1298;26,603;25,4788;24,604;23,5109;22,1508;21,6801;20,5176;19,2786;18,921;17,99;16,3135;15,2722;14,832;13,3267;12,3372;11,5973;10,726;9,2885;8,754;7,2748;6,5420;5,1715;4,3975;3,5004;2,3615;1
154,808;705;406;184;295;4025;1618;3975;6666;5882;2149;6251;4861;98;6061;198;1341;280;2859;2556;1775;447;5860;6865;1012;1276;3816,daytime:morning,54;100,104;99,3;98,6150;97,2338;96,2649;95,458;94,447;93,63;92,280;91,3415;90,641;89,457;88,1097;87,6675;86,353;85,1401;84,2853;83,657;82,284;81,2795;80,184;79,51;78,542;77,975;76,742;75,235;74,432;73,3601;72,1407;71,110;70,6679;69,6250;68,423;67,1883;66,256;65,344;64,500;63,469;62,2495;61,1006;60,6801;59,533;58,974;57,386;56,1042;55,6029;54,3028;53,7143;52,518;51,1417;50,2053;49,697;48,1862;47,102;46,5010;45,173;44,3191;43,4889;42,5971;41,4772;40,27;39,4671;38,60;37,2471;36,3179;35,48;34,594;33,291;32,6052;31,1645;30,140;29,2859;28,1589;27,577;26,670;25,2604;24,2355;23,2350;22,3891;21,2848;20,131;19,179;18,5338;17,1170;16,33;15,2595;14,3620;13,1057;12,181;11,3580;10,1231;9,3575;8,6666;7,988;6,1977;5,799;4,3366;3,569;2,312;1
154,574;2347;227;3498;2031;6201;3836;3101;6495;5255;256;2604;2575;3898;5404;1125;3597;1858;6250;103;5748;1806;63;3023,daytime:evening,3;100,6150;99,679;98,2338;97,270;96,2649;95,458;94,447;93,63;92,280;91,641;90,457;89,1097;88,6675;87,353;86,1401;85,189;84,2853;83,657;82,284;81,2795;80,184;79,51;78,542;77,975;76,235;75,6141;74,432;73,3601;72,1407;71,981;70,6679;69,6250;68,423;67,1883;66,256;65,646;64,5100;63,344;62,500;61,469;60,2495;59,1006;58,6801;57,533;56,386;55,1042;54,6029;53,4080;52,3028;51,7143;50,232;49,518;48,7036;47,697;46,102;45,5010;44,5757;43,173;42,3191;41,4889;40,5971;39,4772;38,27;37,4671;36,750;35,60;34,2471;33,797;32,1607;31,3179;30,48;29,594;28,291;27,6052;26,1645;25,785;24,2859;23,1589;22,577;21,2604;20,2355;19,2350;18,3891;17,2848;16,5338;15,1170;14,33;13,2595;12,3620;11,181;10,3580;9,1231;8,3575;7,6666;6,441;5,988;4,1977;3,799;2,3366;1
154,5362;5424;1077;1734;42;1188;180;502;1346;6835;2960;2684;5086;2523;4041;4321;2136,daytime:night,54;100,104;99,3;98,6150;97,679;96,2338;95,270;94,2649;93,447;92,63;91,280;90,3415;89,641;88,457;87,1097;86,6675;85,353;84,1401;83,189;82,2853;81,657;80,2795;79,184;78,51;77,542;76,975;75,742;74,235;73,6141;72,3601;71,1407;70,110;69,981;68,6679;67,6250;66,423;65,1883;64,256;63,646;62,5100;61,344;60,500;59,469;58,2495;57,1006;56,6801;55,533;54,974;53,386;52,1042;51,6029;50,4080;49,7143;48,232;47,518;46,1417;45,7036;44,2053;43,697;42,1862;41,102;40,5010;39,5757;38,173;37,3191;36,4889;35,5971;34,4772;33,27;32,4671;31,750;30,60;29,797;28,1607;27,3179;26,48;25,594;24,291;23,1645;22,140;21,785;20,2859;19,1589;18,577;17,670;16,2604;15,2355;14,2350;13,3891;12,2848;11,131;10,179;9,5338;8,1170;7,33;6,2595;5,3620;4,1057;3,181;2,3580;1
154,3741;3735;4613;5271;358;2662;1427;942;3521;7261;4545;127;1109;2814;2401;26;128;5821;5153;2882;5625;243;4270;2162;3342;3583;1540;1923;1912;3031;23;173;5457;6921;4904;6376;3058,daytime:afternoon,54;100,104;99,6150;98,679;97,2338;96,270;95,2649;94,458;93,447;92,63;91,280;90,3415;89,641;88,457;87,1097;86,353;85,1401;84,189;83,2853;82,657;81,284;80,2795;79,184;78,51;77,542;76,975;75,742;74,235;73,6141;72,432;71,3601;70,1407;69,110;68,981;67,6679;66,6250;65,1883;64,256;63,646;62,5100;61,344;60,500;59,2495;58,1006;57,6801;56,533;55,974;54,386;53,1042;52,6029;51,4080;50,3028;49,7143;48,232;47,518;46,1417;45,7036;44,2053;43,697;42,1862;41,102;40,5010;39,5757;38,173;37,3191;36,4889;35,5971;34,4772;33,27;32,4671;31,750;30,2471;29,797;28,1607;27,3179;26,48;25,594;24,6052;23,1645;22,140;21,785;20,2859;19,1589;18,670;17,2604;16,2355;15,2350;14,2848;13,131;12,179;11,5338;10,1170;9,33;8,2595;7,3620;6,1057;5,181;4,3580;3,1231;2,3575;1
