100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
323,3839;131;3872;2649;930;406;912;3359;4469;1164;516;5639;2650;4776;559;144;285;4365;3451;2740;3799;5463;2023;290;1685,daytime:afternoon,270;100,420;99,1607;98,942;97,95;96,1148;95,8;94,10;93,6141;92,1854;91,2703;90,27;89,60;88,1097;87,232;86,1914;85,1550;84,207;83,974;82,1666;81,71;80,280;79,2164;78,222;77,6368;76,2946;75,189;74,1645;73,3;72,3028;71,604;70,173;69,368;68,1453;67,269;66,1786;65,86;64,5004;63,545;62,2784;61,1023;60,2446;59,54;58,3553;57,2094;56,5584;55,849;54,3601;53,353;52,2430;51,6067;50,140;49,1102;48,141;47,339;46,1164;45,3770;44,3717;43,1657;42,432;41,2355;40,4032;39,3069;38,2575;37,518;36,2057;35,6134;34,799;33,666;32,370;31,168;30,104;29,3975;28,1796;27,3696;26,1955;25,1948;24,4295;23,798;22,144;21,5973;20,441;19,3943;18,198;17,7013;16,284;15,51;14,1170;13,1883;12,250;11,132;10,256;9,2894;8,742;7,5517;6,2682;5,3238;4,2740;3,1563;2,1725;1
182,173;441;6150;3599;54,daytime:morning,184;100,2946;99,923;98,420;97,51;96,2372;95,386;94,1131;93,974;92,14;91,2595;90,270;89,2630;88,3601;87,3484;86,905;85,141;84,83;83,222;82,180;81,6134;80,516;79,284;78,2031;77,100;76,3346;75,849;74,1961;73,1181;72,798;71,1645;70,368;69,4965;68,5973;67,1614;66,3765;65,3488;64,7143;63,432;62,3283;61,3444;60,2074;59,3433;58,95;57,456;56,2003;55,1231;54,2505;53,956;52,6127;51,1407;50,2840;49,3438;48,4772;47,503;46,140;45,646;44,1250;43,3088;42,189;41,2430;40,2908;39,1940;38,2036;37,227;36,105;35,239;34,1874;33,6675;32,679;31,112;30,3719;29,5343;28,3066;27,1196;26,3000;25,474;24,134;23,2073;22,1919;21,1589;20,3072;19,256;18,320;17,1977;16,1170;15,181;14,4091;13,4626;12,4301;11,3643;10,3104;9,4282;8,4048;7,399;6,981;5,742;4,2584;3,1179;2,168;1
182,785;665;742,daytime:evening,2946;100,923;99,420;98,51;97,2372;96,386;95,1131;94,974;93,14;92,2595;91,270;90,2630;89,3601;88,3484;87,905;86,83;85,222;84,180;83,6134;82,516;81,284;80,2031;79,100;78,3346;77,849;76,1961;75,1181;74,798;73,1645;72,368;71,4965;70,5973;69,1614;68,3765;67,3488;66,7143;65,3283;64,3444;63,2074;62,3433;61,500;60,95;59,456;58,2003;57,1231;56,2505;55,956;54,6127;53,1407;52,2840;51,3438;50,4772;49,280;48,569;47,503;46,140;45,646;44,1250;43,3088;42,189;41,2430;40,2908;39,1940;38,227;37,105;36,239;35,1874;34,6675;33,679;32,112;31,3719;30,5343;29,3066;28,1196;27,3000;26,474;25,134;24,2073;23,1919;22,1589;21,3072;20,256;19,320;18,1977;17,1170;16,181;15,4091;14,4626;13,4301;12,3643;11,3104;10,4282;9,4048;8,399;7,981;6,742;5,2584;4,1179;3,168;2,209;1
182,291;1568;104;6185,daytime:afternoon,184;100,2946;99,923;98,420;97,51;96,2372;95,386;94,1131;93,974;92,14;91,2595;90,270;89,2630;88,3601;87,3484;86,905;85,141;84,83;83,222;82,180;81,6134;80,284;79,2031;78,100;77,3346;76,849;75,1961;74,1181;73,798;72,1645;71,368;70,4965;69,5973;68,1614;67,3765;66,3488;65,7143;64,432;63,3283;62,3444;61,2074;60,3433;59,500;58,95;57,456;56,2003;55,1231;54,2505;53,956;52,6127;51,1407;50,2840;49,3438;48,4772;47,280;46,569;45,503;44,140;43,646;42,1250;41,3088;40,189;39,2430;38,2908;37,1940;36,2036;35,227;34,105;33,239;32,1874;31,6675;30,679;29,112;28,3719;27,5343;26,3066;25,1196;24,3000;23,474;22,134;21,2073;20,1919;19,1589;18,3072;17,256;16,320;15,1977;14,181;13,4091;12,4626;11,4301;10,3643;9,3104;8,4282;7,4048;6,399;5,981;4,742;3,2584;2,1179;1
9,2083;1132;1434;1202;735;2546;7271;6833;4598;1850;1576;1798;3997;1596;4149;5384;3085;6072;2568;3617;367;4732;491;2787;3287;1716;2097;2701;2232;2088;6106;3001;4157;1751;2917;2739;3382;6187;3752;7267;2167;724;1224;7178;3849;890;990;1290;4176;401;5790,daytime:night,6084;100,2083;99,286;98,2711;97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,5656;16;6797;5051;5956;1605;3340;1731;2003;3828;3749;524;3409;1790;6610;6001;3508;2415;2303;1388;810;2378;5444;226;1989;2438;621;1455,daytime:morning,353;100,545;99,1463;98,942;97,1006;96,232;95,524;94,2094;93,2512;92,439;91,2605;90,3874;89,3173;88,2748;87,5193;86,3479;85,28;84,1550;83,1948;82,1914;81,1936;80,3326;79,1562;78,3507;77,3717;76,2378;75,6067;74,1694;73,423;72,2429;71,2348;70,4954;69,4620;68,3634;67,5031;66,3762;65,4740;64,3;63,4113;62,2160;61,604;60,199;59,1473;58,1467;57,3579;56,162;55,1275;54,4050;53,1982;52,2886;51,1360;50,3045;49,4898;48,4469;47,5639;46,333;45,3031;44,5979;43,5252;42,8;41,4659;40,5084;39,3255;38,6368;37,811;36,4863;35,3543;34,3163;33,1235;32,6112;31,3942;30,389;29,3990;28,269;27,3460;26,1455;25,3605;24,10;23,4636;22,5760;21,912;20,6091;19,447;18,6;17,799;16,241;15,4846;14,2514;13,4640;12,4291;11,6586;10,6264;9,5139;8,5117;7,71;6,4497;5,2205;4,4175;3,1607;2,2784;1
183,6490;930;6139;5696;1982;5853;4142;2094;3994;7131;214;445;2372;3255;298;1673;4611;1131;1087;4378,daytime:evening,353;100,545;99,1463;98,942;97,1006;96,232;95,524;94,2094;93,2512;92,439;91,2605;90,3874;89,4024;88,3173;87,2748;86,3479;85,28;84,1550;83,1948;82,1914;81,1936;80,3326;79,1562;78,3507;77,3717;76,2378;75,6067;74,1694;73,423;72,2429;71,2348;70,4954;69,4620;68,3634;67,5031;66,4740;65,3;64,4113;63,2160;62,604;61,199;60,1473;59,3579;58,162;57,4050;56,1982;55,2886;54,1360;53,3045;52,4898;51,4469;50,5639;49,333;48,3031;47,5979;46,5252;45,8;44,4659;43,5084;42,3255;41,6368;40,811;39,4863;38,3543;37,1235;36,6112;35,4201;34,3942;33,389;32,3990;31,269;30,3460;29,1455;28,3605;27,10;26,4636;25,912;24,6091;23,447;22,6;21,799;20,241;19,4846;18,2514;17,4640;16,4291;15,6586;14,6264;13,5139;12,5117;11,71;10,4497;9,2205;8,1786;7,4175;6,1607;5,2784;4,2769;3,777;2,3664;1
183,3351;3256;3126;1953;6300;2782;5031;2124;6165;5641;3966;1021;6895;5420;5671;2879;2489;6475;2781;250;1856;1610;4737;2307;3533;6689;353,daytime:night,353;100,545;99,1463;98,942;97,1006;96,232;95,524;94,2094;93,2512;92,439;91,2605;90,3874;89,4024;88,3173;87,2748;86,5193;85,28;84,1550;83,1948;82,1914;81,1562;80,3507;79,3717;78,2378;77,6067;76,1694;75,423;74,2429;73,2348;72,4954;71,4620;70,3634;69,5031;68,3762;67,4740;66,3;65,4113;64,2160;63,604;62,199;61,1473;60,1467;59,162;58,1275;57,4050;56,1982;55,2886;54,1360;53,3045;52,4898;51,4469;50,5639;49,333;48,3031;47,5979;46,5252;45,8;44,4659;43,5084;42,3255;41,6368;40,811;39,4863;38,3543;37,3163;36,1235;35,6112;34,4201;33,3942;32,389;31,3990;30,269;29,3460;28,1455;27,3605;26,10;25,4636;24,5760;23,912;22,6091;21,447;20,6;19,799;18,241;17,4846;16,2514;15,4640;14,4291;13,6586;12,6264;11,5139;10,5117;9,71;8,4497;7,2205;6,1786;5,4175;4,1607;3,2784;2,2769;1
183,4122;3815;5625;1970;3424;6616;296;6159;581;3881;259;1281;2458;652;3892;5633;2185;749;6375,daytime:afternoon,353;100,1463;99,942;98,1006;97,232;96,524;95,2094;94,439;93,2605;92,3874;91,4024;90,3173;89,2748;88,5193;87,3479;86,28;85,1550;84,1948;83,1914;82,1936;81,3326;80,1562;79,3507;78,3717;77,2378;76,6067;75,1694;74,423;73,2429;72,2348;71,4620;70,5031;69,3762;68,4740;67,3;66,4113;65,2160;64,604;63,199;62,1467;61,3579;60,162;59,1275;58,4050;57,1982;56,2886;55,1360;54,3045;53,4898;52,4469;51,5979;50,5252;49,8;48,4659;47,5084;46,3255;45,6368;44,811;43,4863;42,3543;41,3163;40,1235;39,6112;38,4201;37,3942;36,3990;35,269;34,3460;33,1455;32,3605;31,10;30,4636;29,5760;28,912;27,6091;26,447;25,6;24,799;23,241;22,2514;21,4640;20,4291;19,6586;18,6264;17,5139;16,5117;15,71;14,4497;13,2205;12,1786;11,1607;10,2784;9,2769;8,777;7,3664;6,1856;5,3401;4,4906;3,5683;2,3182;1
154,6489;1267;3158;5836;951;5079;352;5551;3587;5757;270;3754;5332;5379;441;785;4619;1443;1528;4115;6383;1778;2949;2171;725;6142;2214;1472;3992;2014;153;717;132;4465;681,daytime:morning,270;100,60;99,974;98,456;97,1148;96,2703;95,420;94,3028;93,291;92,1725;91,1097;90,27;89,104;88,173;87,263;86,7;85,785;84,10;83,2784;82,207;81,5757;80,256;79,222;78,1550;77,250;76,458;75,1499;74,144;73,516;72,1854;71,2164;70,86;69,942;68,339;67,3601;66,604;65,164;64,85;63,3620;62,2053;61,1023;60,179;59,2446;58,269;57,1417;56,5004;55,533;54,141;53,1955;52,1914;51,1666;50,457;49,54;48,5973;47,1790;46,7144;45,2094;44,441;43,63;42,1789;41,603;40,3717;39,102;38,4115;37,284;36,3238;35,3770;34,2347;33,8;32,6037;31,2338;30,267;29,1606;28,3191;27,3;26,3415;25,424;24,277;23,1883;22,742;21,181;20,1226;19,432;18,132;17,2495;16,6675;15,3943;14,956;13,4114;12,2526;11,500;10,3069;9,577;8,2740;7,368;6,1563;5,51;4,3553;3,3505;2,2511;1
154,3864;1606;6307;858;6023;5554;3894;867;642;706;1706;917;110;2053;5640;89;584;2692;1022;3415;54;3672;3054;682;1925;603;3131;5779;6041;3779;4426;974,daytime:evening,270;100,60;99,974;98,456;97,1148;96,280;95,189;94,184;93,6141;92,2703;91,420;90,3028;89,291;88,1725;87,1097;86,27;85,173;84,263;83,7;82,785;81,646;80,1607;79,10;78,2784;77,207;76,5757;75,222;74,1550;73,250;72,458;71,1499;70,144;69,516;68,1854;67,2164;66,86;65,942;64,339;63,3601;62,604;61,679;60,164;59,85;58,3620;57,2053;56,1023;55,2446;54,3338;53,269;52,406;51,5004;50,533;49,1955;48,1914;47,1666;46,457;45,54;44,5973;43,1790;42,7144;41,2094;40,441;39,5100;38,1789;37,603;36,3717;35,102;34,4115;33,284;32,4080;31,3238;30,3975;29,3770;28,8;27,6037;26,2338;25,267;24,1606;23,3191;22,3;21,3415;20,424;19,277;18,1883;17,181;16,232;15,1226;14,432;13,7036;12,132;11,2495;10,6675;9,956;8,4114;7,2526;6,500;5,3069;4,577;3,2740;2,368;1
154,3845;432;3640;6442;4090;5501;1121;403;4903;5642;6091;5314;2340;4300;4662;2471;5069,daytime:night,270;100,60;99,974;98,1148;97,280;96,189;95,184;94,6141;93,2703;92,420;91,291;90,1725;89,1097;88,27;87,104;86,173;85,263;84,7;83,785;82,646;81,1607;80,10;79,2784;78,207;77,5757;76,256;75,222;74,1550;73,250;72,1499;71,144;70,516;69,1854;68,2164;67,86;66,942;65,339;64,3601;63,604;62,679;61,164;60,85;59,3620;58,2053;57,1023;56,179;55,2446;54,3338;53,269;52,406;51,1417;50,5004;49,533;48,141;47,1955;46,1914;45,1666;44,457;43,54;42,5973;41,7144;40,2094;39,441;38,5100;37,63;36,1789;35,603;34,3717;33,102;32,4115;31,4080;30,3238;29,3975;28,3770;27,2347;26,8;25,6037;24,2338;23,267;22,1606;21,3191;20,3;19,3415;18,424;17,277;16,1883;15,742;14,181;13,232;12,1226;11,432;10,7036;9,132;8,2495;7,6675;6,3943;5,956;4,4114;3,2526;2,500;1
154,3866;2192;956;5909;2788;3079;6478;2375;155;5095;3;200;516;760;2975;423;519;1692;3782;1420;4016;390;86;5541;3260;830;5619;4565;209;1335;197;5288;3883;1206;5926;6826;1766;3269;6535;2072;1226;660,daytime:afternoon,270;100,974;99,456;98,1148;97,280;96,189;95,184;94,6141;93,2703;92,420;91,3028;90,1097;89,27;88,104;87,7;86,785;85,646;84,1607;83,10;82,207;81,5757;80,256;79,222;78,1550;77,250;76,458;75,1499;74,144;73,516;72,2164;71,86;70,339;69,3601;68,604;67,679;66,164;65,85;64,3620;63,2053;62,1023;61,179;60,2446;59,3338;58,269;57,406;56,1417;55,5004;54,533;53,141;52,1955;51,1914;50,1666;49,457;48,54;47,1790;46,7144;45,2094;44,441;43,5100;42,63;41,603;40,3717;39,102;38,4115;37,284;36,4080;35,3238;34,3975;33,3770;32,2347;31,8;30,6037;29,2338;28,267;27,1606;26,3191;25,3;24,3415;23,1883;22,742;21,181;20,232;19,1226;18,432;17,7036;16,132;15,2495;14,3943;13,956;12,4114;11,2526;10,500;9,3069;8,2740;7,368;6,1563;5,51;4,3553;3,2682;2,3505;1
210,2447;4613;2436;358;4315;2588;893;4248;4946;3193;3360;1854;2209;5055;569;496;510;4095;448;4394;2422;1188;1424;344;2110;7035;1231;1539,daytime:morning,60;100,189;99,184;98,6141;97,974;96,456;95,280;94,1550;93,1725;92,10;91,942;90,420;89,368;88,1148;87,2703;86,291;85,207;84,3601;83,1645;82,250;81,173;80,263;79,7;78,785;77,54;76,6675;75,1607;74,140;73,144;72,256;71,798;70,2347;69,269;68,5973;67,1666;66,432;65,3028;64,1914;63,222;62,104;61,905;60,1854;59,1097;58,5757;57,3717;56,406;55,524;54,2164;53,2291;52,867;51,6037;50,148;49,1499;48,277;47,742;46,353;45,86;44,604;43,27;42,1506;41,7013;40,1231;39,679;38,164;37,290;36,666;35,1614;34,1164;33,95;32,3359;31,7144;30,3620;29,2630;28,516;27,227;26,181;25,458;24,3238;23,3588;22,533;21,2094;20,333;19,423;18,8;17,457;16,622;15,960;14,3553;13,84;12,2784;11,500;10,343;9,1563;8,740;7,332;6,441;5,366;4,3;3,102;2,128;1
210,4116;4301;5016;1293;2943;328;2314;4752;436;1436;3029;3988;2589;4053;788;4464;3239;3348;2526;3595;3588;1622;3061;2345;588;1261;1092;5740;548,daytime:evening,60;100,189;99,184;98,6141;97,974;96,456;95,280;94,1550;93,270;92,646;91,1725;90,10;89,942;88,420;87,368;86,1148;85,291;84,3601;83,1645;82,250;81,173;80,263;79,7;78,785;77,54;76,6675;75,1607;74,1883;73,140;72,144;71,256;70,1417;69,798;68,2347;67,269;66,5973;65,1666;64,432;63,3028;62,1914;61,222;60,104;59,905;58,1854;57,1097;56,5757;55,3717;54,63;53,406;52,524;51,2291;50,867;49,6037;48,148;47,1499;46,277;45,742;44,353;43,86;42,604;41,2355;40,27;39,1506;38,7013;37,1231;36,679;35,164;34,290;33,666;32,1614;31,1226;30,1164;29,95;28,284;27,3359;26,7144;25,3620;24,2630;23,516;22,227;21,181;20,458;19,3238;18,3588;17,533;16,2094;15,6036;14,333;13,423;12,8;11,457;10,622;9,960;8,3553;7,84;6,3415;5,2784;4,500;3,343;2,1563;1
