100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
182,173;441;6150;3599;54,daytime:morning,420;100,184;99,974;98,386;97,1477;96,7143;95,1407;94,284;93,180;92,432;91,141;90,104;89,256;88,2495;87,181;86,646;85,270;84,6141;83,2243;82,785;81,1960;80,144;79,3444;78,128;77,458;76,14;75,291;74,3993;73,905;72,5973;71,406;70,6666;69,516;68,456;67,6675;66,204;65,54;64,3601;63,173;62,750;61,4215;60,1196;59,742;58,923;57,148;56,518;55,797;54,5757;53,2031;52,703;51,6029;50,533;49,209;48,942;47,86;46,55;45,6314;44,2053;43,2946;42,4676;41,1606;40,60;39,3123;38,956;37,6838;36,867;35,1563;34,3191;33,657;32,973;31,6312;30,6131;29,441;28,5907;27,6041;26,5100;25,666;24,849;23,277;22,227;21,1996;20,109;19,641;18,366;17,7;16,2036;15,1896;14,2553;13,1346;12,3415;11,1170;10,189;9,166;8,3758;7,1933;6,3338;5,140;4,3856;3,2078;2,3620;1
182,785;665;742,daytime:evening,420;100,974;99,386;98,1477;97,280;96,7143;95,1407;94,284;93,180;92,104;91,256;90,2495;89,181;88,646;87,270;86,6141;85,89;84,2243;83,785;82,1960;81,144;80,3444;79,458;78,14;77,291;76,3993;75,905;74,5973;73,406;72,6666;71,516;70,456;69,6675;68,204;67,54;66,3601;65,173;64,750;63,4215;62,1196;61,742;60,923;59,148;58,518;57,797;56,5757;55,2031;54,740;53,703;52,3971;51,6029;50,533;49,209;48,942;47,86;46,55;45,6314;44,2053;43,2946;42,4676;41,1606;40,3123;39,956;38,6838;37,867;36,1563;35,3191;34,657;33,973;32,6312;31,6131;30,441;29,5907;28,6041;27,5100;26,666;25,849;24,277;23,227;22,1996;21,109;20,641;19,366;18,7;17,1896;16,2553;15,84;14,1346;13,3415;12,132;11,1170;10,189;9,166;8,3758;7,1933;6,3338;5,140;4,6036;3,3856;2,2078;1
182,3366;4580;553;287;3238;48,daytime:night,420;100,184;99,386;98,1477;97,280;96,1407;95,180;94,432;93,141;92,104;91,2495;90,181;89,89;88,2243;87,785;86,1960;85,3444;84,128;83,458;82,14;81,291;80,3993;79,905;78,406;77,6666;76,516;75,204;74,54;73,3601;72,173;71,4215;70,1196;69,742;68,923;67,518;66,797;65,5757;64,2031;63,740;62,703;61,3971;60,6029;59,533;58,209;57,942;56,86;55,55;54,2053;53,2946;52,4676;51,1606;50,60;49,3123;48,956;47,6838;46,867;45,1563;44,973;43,6312;42,6131;41,441;40,5907;39,6041;38,5100;37,666;36,849;35,277;34,227;33,1996;32,109;31,641;30,366;29,7;28,2036;27,1896;26,2553;25,84;24,1346;23,3415;22,132;21,1170;20,189;19,166;18,3758;17,1933;16,3338;15,140;14,6036;13,3856;12,2078;11,3620;10,5019;9,2894;8,1010;7,2595;6,1532;5,3162;4,636;3,3238;2,563;1
182,291;1568;104;6185,daytime:afternoon,420;100,184;99,974;98,386;97,1477;96,280;95,7143;94,1407;93,284;92,180;91,432;90,141;89,104;88,256;87,2495;86,181;85,646;84,270;83,6141;82,89;81,2243;80,785;79,1960;78,144;77,3444;76,128;75,458;74,14;73,291;72,3993;71,905;70,5973;69,406;68,6666;67,456;66,6675;65,204;64,54;63,3601;62,173;61,750;60,4215;59,1196;58,742;57,923;56,148;55,518;54,797;53,5757;52,2031;51,740;50,703;49,3971;48,209;47,942;46,86;45,55;44,6314;43,2053;42,2946;41,4676;40,1606;39,60;38,3123;37,956;36,6838;35,867;34,1563;33,3191;32,657;31,973;30,6312;29,6131;28,441;27,5907;26,6041;25,5100;24,666;23,849;22,277;21,227;20,1996;19,109;18,641;17,366;16,7;15,2036;14,1896;13,2553;12,84;11,1346;10,3415;9,132;8,189;7,166;6,3758;5,1933;4,3338;3,140;2,6036;1
183,5656;16;6797;5051;5956;1605;3340;1731;2003;3828;3749;524;3409;1790;6610;6001;3508;2415;2303;1388;810;2378;5444;226;1989;2438;621;1455,daytime:morning,339;100,2940;99,545;98,1936;97,4708;96,439;95,3874;94,993;93,3042;92,3543;91,5193;90,1011;89,5136;88,1725;87,2313;86,95;85,396;84,811;83,2124;82,6372;81,2785;80,2040;79,1550;78,1914;77,4685;76,3165;75,28;74,6857;73,4360;72,2378;71,5091;70,6067;69,2748;68,2431;67,3942;66,1970;65,3931;64,6112;63,946;62,4634;61,1146;60,3908;59,1694;58,7131;57,2742;56,4005;55,3770;54,8;53,1771;52,1642;51,5708;50,199;49,2395;48,2295;47,524;46,1438;45,2913;44,4640;43,4314;42,4825;41,2160;40,2512;39,1463;38,1982;37,1715;36,1360;35,1989;34,859;33,725;32,1906;31,1473;30,333;29,874;28,5031;27,1281;26,3143;25,5084;24,4587;23,2662;22,3409;21,303;20,4418;19,771;18,1558;17,3653;16,241;15,1275;14,793;13,5499;12,5665;11,460;10,5773;9,6101;8,4596;7,2554;6,3979;5,3717;4,5831;3,3326;2,1385;1
183,6490;930;6139;5696;1982;5853;4142;2094;3994;7131;214;445;2372;3255;298;1673;4611;1131;1087;4378,daytime:evening,339;100,2940;99,545;98,1936;97,4708;96,439;95,3874;94,993;93,4876;92,3042;91,3543;90,6118;89,4930;88,1011;87,5136;86,1725;85,2313;84,95;83,396;82,811;81,2124;80,6372;79,2785;78,6219;77,2040;76,1550;75,1914;74,4685;73,3165;72,28;71,6857;70,4360;69,2378;68,5091;67,6067;66,2748;65,3942;64,1970;63,3931;62,6112;61,946;60,4634;59,1146;58,3908;57,1694;56,7131;55,2742;54,4005;53,3770;52,8;51,1771;50,1642;49,5708;48,199;47,2395;46,977;45,524;44,1438;43,2913;42,4640;41,4314;40,1298;39,2160;38,2512;37,1463;36,1982;35,1715;34,1360;33,1989;32,859;31,725;30,2631;29,1906;28,1473;27,333;26,874;25,5031;24,1281;23,3143;22,5084;21,4587;20,2662;19,3409;18,303;17,4418;16,771;15,1558;14,3653;13,241;12,793;11,5499;10,5665;9,460;8,5773;7,6101;6,4596;5,3929;4,2554;3,3979;2,3717;1
183,3351;3256;3126;1953;6300;2782;5031;2124;6165;5641;3966;1021;6895;5420;5671;2879;2489;6475;2781;250;1856;1610;4737;2307;3533;6689;353,daytime:night,339;100,2940;99,545;98,4708;97,439;96,3874;95,993;94,4876;93,3042;92,3543;91,6118;90,4930;89,5193;88,1011;87,5136;86,1725;85,2313;84,95;83,811;82,2124;81,6372;80,2785;79,6219;78,2040;77,1550;76,1914;75,4685;74,3165;73,28;72,6857;71,4360;70,2378;69,5091;68,6067;67,2748;66,2431;65,3942;64,1970;63,6112;62,946;61,1146;60,3908;59,1694;58,7131;57,2742;56,4005;55,3770;54,8;53,1771;52,1642;51,5708;50,199;49,2395;48,2295;47,977;46,524;45,1438;44,4640;43,4314;42,4825;41,1298;40,2160;39,2512;38,1463;37,1982;36,1360;35,1989;34,859;33,725;32,2631;31,1906;30,1473;29,333;28,874;27,5031;26,1281;25,3143;24,5084;23,4587;22,2662;21,3409;20,303;19,4418;18,771;17,1558;16,3653;15,241;14,1275;13,5499;12,5665;11,460;10,5773;9,6101;8,4596;7,3929;6,2554;5,3979;4,3717;3,5831;2,1385;1
183,4122;3815;5625;1970;3424;6616;296;6159;581;3881;259;1281;2458;652;3892;5633;2185;749;6375,daytime:afternoon,339;100,2940;99,1936;98,4708;97,439;96,3874;95,993;94,4876;93,3042;92,3543;91,6118;90,4930;89,5193;88,1011;87,5136;86,1725;85,2313;84,95;83,396;82,811;81,2124;80,6372;79,2785;78,6219;77,2040;76,1550;75,1914;74,4685;73,3165;72,28;71,6857;70,4360;69,2378;68,5091;67,6067;66,2748;65,2431;64,3942;63,1970;62,3931;61,6112;60,946;59,4634;58,1146;57,3908;56,1694;55,7131;54,2742;53,4005;52,3770;51,8;50,1771;49,1642;48,5708;47,199;46,2395;45,2295;44,977;43,524;42,1438;41,2913;40,4640;39,4314;38,4825;37,1298;36,2160;35,1463;34,1982;33,1715;32,1360;31,1989;30,725;29,2631;28,1906;27,874;26,5031;25,1281;24,3143;23,5084;22,4587;21,2662;20,3409;19,303;18,4418;17,771;16,1558;15,3653;14,241;13,1275;12,793;11,5499;10,460;9,5773;8,6101;7,3929;6,2554;5,3979;4,3717;3,5831;2,3326;1
154,6489;1267;3158;5836;951;5079;352;5551;3587;5757;270;3754;5332;5379;441;785;4619;1443;1528;4115;6383;1778;2949;2171;725;6142;2214;1472;3992;2014;153;717;132;4465;681,daytime:morning,420;100,974;99,785;98,181;97,432;96,104;95,256;94,54;93,291;92,222;91,6675;90,284;89,141;88,1196;87,270;86,458;85,2495;84,666;83,7143;82,60;81,89;80,1417;79,144;78,386;77,3601;76,7;75,657;74,2053;73,1131;72,140;71,2031;70,1477;69,516;68,173;67,1960;66,6036;65,55;64,148;63,366;62,128;61,942;60,86;59,1563;58,2078;57,209;56,6801;55,2946;54,3191;53,456;52,1086;51,740;50,742;49,3238;48,533;47,227;46,923;45,3274;44,518;43,1164;42,2864;41,277;40,1407;39,671;38,179;37,204;36,10;35,849;34,1349;33,3415;32,5973;31,84;30,6312;29,3160;28,500;27,180;26,830;25,5517;24,3008;23,2036;22,1453;21,8;20,5757;19,1170;18,4819;17,867;16,2244;15,5013;14,239;13,1097;12,6838;11,1532;10,1166;9,905;8,424;7,1685;6,1896;5,48;4,1796;3,2406;2,441;1
154,3864;1606;6307;858;6023;5554;3894;867;642;706;1706;917;110;2053;5640;89;584;2692;1022;3415;54;3672;3054;682;1925;603;3131;5779;6041;3779;4426;974,daytime:evening,184;100,420;99,6141;98,646;97,280;96,974;95,785;94,181;93,432;92,54;91,291;90,222;89,6675;88,284;87,1196;86,270;85,458;84,2495;83,666;82,7143;81,60;80,89;79,144;78,386;77,3601;76,7;75,657;74,2053;73,1131;72,1477;71,189;70,516;69,173;68,1960;67,6036;66,55;65,148;64,366;63,406;62,128;61,942;60,86;59,1563;58,2078;57,209;56,6801;55,2946;54,3191;53,456;52,1086;51,740;50,797;49,3238;48,533;47,923;46,3274;45,518;44,1164;43,2864;42,277;41,1407;40,671;39,204;38,679;37,10;36,849;35,1349;34,3415;33,5973;32,84;31,6312;30,3160;29,500;28,180;27,6314;26,830;25,5517;24,3008;23,2036;22,5100;21,1453;20,8;19,5757;18,1170;17,45;16,4819;15,867;14,2244;13,5013;12,239;11,1097;10,6838;9,1532;8,1166;7,905;6,424;5,1896;4,4080;3,48;2,1796;1
154,3845;432;3640;6442;4090;5501;1121;403;4903;5642;6091;5314;2340;4300;4662;2471;5069,daytime:night,184;100,420;99,6141;98,646;97,280;96,974;95,785;94,181;93,432;92,104;91,256;90,54;89,291;88,222;87,6675;86,141;85,1196;84,270;83,2495;82,666;81,7143;80,60;79,89;78,1417;77,144;76,386;75,3601;74,7;73,657;72,2053;71,1131;70,140;69,2031;68,1477;67,189;66,516;65,173;64,1960;63,6036;62,55;61,148;60,366;59,406;58,128;57,942;56,86;55,1563;54,2078;53,209;52,6801;51,2946;50,3191;49,1086;48,797;47,742;46,3238;45,533;44,227;43,923;42,3274;41,518;40,1164;39,2864;38,277;37,1407;36,671;35,179;34,204;33,679;32,10;31,849;30,1349;29,3415;28,5973;27,84;26,6312;25,3160;24,500;23,6314;22,830;21,5517;20,3008;19,2036;18,5100;17,8;16,5757;15,1170;14,45;13,4819;12,867;11,2244;10,5013;9,239;8,1097;7,6838;6,1532;5,1166;4,905;3,424;2,1685;1
154,3866;2192;956;5909;2788;3079;6478;2375;155;5095;3;200;516;760;2975;423;519;1692;3782;1420;4016;390;86;5541;3260;830;5619;4565;209;1335;197;5288;3883;1206;5926;6826;1766;3269;6535;2072;1226;660,daytime:afternoon,184;100,420;99,6141;98,646;97,280;96,974;95,785;94,181;93,432;92,104;91,256;90,54;89,222;88,284;87,141;86,1196;85,270;84,458;83,2495;82,666;81,7143;80,89;79,1417;78,144;77,386;76,3601;75,7;74,657;73,2053;72,1131;71,140;70,2031;69,1477;68,189;67,516;66,1960;65,6036;64,55;63,148;62,366;61,406;60,86;59,1563;58,2078;57,209;56,6801;55,2946;54,3191;53,456;52,1086;51,740;50,797;49,742;48,3238;47,533;46,227;45,923;44,3274;43,518;42,1164;41,2864;40,1407;39,671;38,179;37,204;36,679;35,10;34,849;33,1349;32,3415;31,84;30,6312;29,3160;28,500;27,180;26,6314;25,830;24,5517;23,3008;22,2036;21,5100;20,1453;19,8;18,5757;17,1170;16,45;15,4819;14,867;13,2244;12,5013;11,239;10,1097;9,6838;8,1166;7,905;6,1685;5,1896;4,4080;3,48;2,1796;1
210,2447;4613;2436;358;4315;2588;893;4248;4946;3193;3360;1854;2209;5055;569;496;510;4095;448;4394;2422;1188;1424;344;2110;7035;1231;1539,daytime:morning,6141;100,280;99,420;98,184;97,104;96,974;95,785;94,189;93,222;92,181;91,54;90,291;89,2740;88,458;87,7;86,10;85,1276;84,8;83,173;82,60;81,2495;80,6801;79,263;78,353;77,2347;76,406;75,141;74,140;73,1796;72,657;71,256;70,6675;69,2406;68,666;67,1097;66,432;65,1131;64,1164;63,1023;62,148;61,2053;60,3601;59,118;58,227;57,1550;56,1563;55,5013;54,7143;53,1086;52,1166;51,86;50,942;49,3238;48,456;47,366;46,2023;45,209;44,1666;43,516;42,740;41,3069;40,2946;39,467;38,604;37,2268;36,3045;35,3;34,500;33,671;32,3620;31,1790;30,1453;29,1477;28,277;27,2031;26,742;25,439;24,6067;23,2444;22,3191;21,1641;20,55;19,3681;18,2864;17,2784;16,679;15,4479;14,144;13,3144;12,232;11,2430;10,3719;9,2666;8,1914;7,1043;6,1789;5,303;4,386;3,3274;2,545;1
210,4116;4301;5016;1293;2943;328;2314;4752;436;1436;3029;3988;2589;4053;788;4464;3239;3348;2526;3595;3588;1622;3061;2345;588;1261;1092;5740;548,daytime:evening,6141;100,280;99,646;98,420;97,184;96,104;95,974;94,785;93,189;92,222;91,181;90,54;89,291;88,2740;87,458;86,7;85,10;84,1276;83,8;82,173;81,60;80,1417;79,2495;78,6801;77,270;76,263;75,353;74,2347;73,406;72,141;71,140;70,657;69,256;68,284;67,6675;66,2406;65,666;64,1097;63,432;62,1131;61,1164;60,1023;59,148;58,830;57,3415;56,2053;55,6036;54,3601;53,118;52,227;51,1550;50,1563;49,5013;48,7143;47,1086;46,1166;45,86;44,942;43,3238;42,456;41,366;40,2023;39,1666;38,516;37,740;36,3069;35,2946;34,467;33,604;32,2268;31,3045;30,63;29,3;28,1883;27,500;26,671;25,3620;24,1790;23,1453;22,1477;21,277;20,2031;19,742;18,439;17,6067;16,2444;15,3191;14,1641;13,55;12,3681;11,2864;10,2784;9,679;8,4479;7,144;6,1196;5,3144;4,232;3,48;2,2430;1
