50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
323,50;1962;6841;679;5714;607;3328;5516;4620;5238;2821;2116;524;2199;5400;2450;500;6184;3881;6879;5106;4077;1226;2136;543;905,daytime:afternoon,2894;50,742;49,420;48,1131;47,353;46,250;45,604;44,60;43,2124;42,277;41,6141;40,3521;39,2558;38,320;37,600;36,95;35,1477;34,189;33,432;32,173;31,2372;30,785;29,981;28,2946;27,1645;26,2991;25,54;24,974;23,6675;22,545;21,3770;20,1883;19,5757;18,27;17,235;16,942;15,270;14,267;13,222;12,1148;11,3;10,1276;9,339;8,1158;7,646;6,1725;5,3353;4,181;3,178;2,141;1
182,996;84;89,daytime:morning,7143;50,386;49,3417;48,184;47,291;46,1131;45,1960;44,5973;43,974;42,148;41,960;40,399;39,1136;38,2355;37,2792;36,420;35,270;34,3943;33,168;32,95;31,750;30,344;29,516;28,657;27,2031;26,3488;25,75;24,2946;23,1365;22,321;21,2505;20,4977;19,6314;18,905;17,2222;16,849;15,6029;14,742;13,2101;12,3575;11,1477;10,195;9,284;8,84;7,1363;6,785;5,665;4,1196;3,3767;2,646;1
182,184,daytime:evening,7143;50,386;49,3417;48,184;47,291;46,1131;45,1960;44,5973;43,974;42,148;41,960;40,399;39,1136;38,2355;37,2792;36,420;35,270;34,3943;33,168;32,95;31,750;30,344;29,516;28,657;27,2031;26,3488;25,75;24,2946;23,1365;22,54;21,280;20,321;19,2505;18,4977;17,6314;16,905;15,2222;14,849;13,6029;12,2101;11,3575;10,1477;9,195;8,284;7,84;6,1363;5,6036;4,1196;3,3767;2,646;1
182,657;1193;256;284;6141,daytime:night,386;50,3417;49,184;48,291;47,1131;46,1960;45,960;44,399;43,1136;42,2355;41,2792;40,420;39,3943;38,168;37,95;36,344;35,516;34,657;33,2031;32,3488;31,75;30,2946;29,1365;28,54;27,280;26,321;25,2505;24,4977;23,905;22,2222;21,849;20,6029;19,742;18,2101;17,3575;16,1477;15,195;14,284;13,84;12,1363;11,6036;10,785;9,665;8,1196;7,3767;6,591;5,1765;4,3359;3,6679;2,480;1
182,102;5496;1170;533;1057,daytime:afternoon,7143;50,386;49,3417;48,184;47,1131;46,1960;45,5973;44,974;43,148;42,960;41,399;40,1136;39,2355;38,2792;37,420;36,270;35,3943;34,168;33,95;32,750;31,344;30,657;29,2031;28,3488;27,75;26,2946;25,1365;24,54;23,280;22,321;21,2505;20,4977;19,6314;18,905;17,2222;16,849;15,742;14,2101;13,3575;12,1477;11,195;10,284;9,84;8,1363;7,6036;6,785;5,665;4,1196;3,3767;2,646;1
183,6305;1007;3648;4468;2896;6643;4219;970;1750;6547;2631;4470;426;5691;4391;3557,daytime:morning,3774;50,2858;49,2124;48,1936;47,942;46,2836;45,241;44,2450;43,95;42,3194;41,920;40,860;39,2816;38,2490;37,3143;36,250;35,4696;34,2164;33,4266;32,788;31,2748;30,1102;29,3762;28,2620;27,4641;26,697;25,353;24,2732;23,624;22,5401;21,5639;20,4162;19,2108;18,1860;17,2724;16,1982;15,199;14,1955;13,4391;12,4602;11,333;10,2444;9,6159;8,5338;7,2477;6,439;5,3388;4,6067;3,5264;2,912;1
183,5026;5071;309;4146;1023;1275;428;4274;6231;4660;1880;6140;798;2295;1164;5989;4981,daytime:evening,3774;50,1126;49,2858;48,2124;47,1936;46,942;45,2836;44,241;43,2450;42,95;41,3194;40,6118;39,920;38,2816;37,2490;36,3143;35,250;34,4696;33,2336;32,2539;31,2164;30,4266;29,2827;28,788;27,2748;26,1102;25,2620;24,4641;23,697;22,353;21,2732;20,624;19,3749;18,5401;17,5639;16,4162;15,2108;14,1860;13,2724;12,199;11,4375;10,1955;9,4391;8,4602;7,333;6,2444;5,6159;4,5338;3,2477;2,439;1
183,6258;4070;396;6095;4804;249;4249;255;2746;2579;5689;5770;5025;2080;2847;2861;3940;4411;3579;1258;681,daytime:night,3774;50,1126;49,2858;48,942;47,2836;46,241;45,2450;44,95;43,3194;42,6118;41,920;40,860;39,2816;38,2490;37,3143;36,4696;35,2336;34,2539;33,2164;32,4266;31,2827;30,788;29,2748;28,1102;27,3762;26,2620;25,4641;24,697;23,2732;22,624;21,3749;20,5401;19,5639;18,4162;17,2108;16,1860;15,2724;14,1982;13,199;12,4375;11,1955;10,4391;9,4602;8,333;7,2444;6,6159;5,5338;4,2477;3,439;2,1455;1
183,1842;859;545;1917;4301;3829;5728;3897;608;5948;1473;3484;3031;3269;5488;2700;2093;5578;3058,daytime:afternoon,3774;50,1126;49,2858;48,2124;47,1936;46,942;45,2836;44,241;43,2450;42,95;41,3194;40,6118;39,920;38,860;37,2816;36,2490;35,3143;34,250;33,4696;32,2336;31,2539;30,2164;29,4266;28,2827;27,788;26,2748;25,1102;24,3762;23,2620;22,4641;21,697;20,353;19,2732;18,624;17,3749;16,4162;15,2108;14,1860;13,2724;12,1982;11,199;10,4375;9,1955;8,4391;7,4602;6,2444;5,5338;4,2477;3,439;2,1455;1
154,930;56;303;3807;679;6797;3052;607;1514;6141;5105;2583;3068;1506;5170;4547;6612;1791;1004;5246;5100;5528;3654;727;5077;646;4917;3730;6007;3258;4549;806,daytime:morning,742;50,386;49,420;48,1131;47,646;46,3620;45,6141;44,4404;43,2894;42,60;41,1148;40,54;39,604;38,86;37,1477;36,181;35,7;34,960;33,173;32,974;31,95;30,277;29,3353;28,516;27,919;26,3028;25,3255;24,3575;23,1883;22,7143;21,2946;20,168;19,680;18,84;17,284;16,222;15,3900;14,679;13,1166;12,353;11,1240;10,1102;9,456;8,6545;7,3943;6,267;5,432;4,291;3,178;2,5973;1
154,817;5736;5176;5110;4816;3630;3565;2932;4104;104;4427;6696;3885;3004;1135;4352;6470;3457;3788;5866;1759;3460;1385;2253;670;2172;140,daytime:evening,270;50,406;49,386;48,420;47,1131;46,189;45,232;44,646;43,3620;42,6141;41,4404;40,2894;39,184;38,60;37,1148;36,604;35,86;34,1477;33,181;32,7;31,960;30,173;29,5757;28,95;27,277;26,3353;25,516;24,919;23,3028;22,3255;21,3575;20,1883;19,7143;18,2946;17,168;16,680;15,84;14,284;13,222;12,3900;11,679;10,1166;9,353;8,1240;7,1102;6,456;5,6545;4,267;3,432;2,725;1
154,6306;2335;1846;5270;3666;4507;2397;721;745;6272;452;4696,daytime:night,270;50,406;49,742;48,386;47,420;46,1131;45,189;44,232;43,646;42,3620;41,6141;40,4404;39,2894;38,184;37,60;36,1148;35,54;34,604;33,86;32,1477;31,181;30,7;29,960;28,173;27,974;26,5757;25,95;24,277;23,3353;22,516;21,919;20,3255;19,3575;18,1883;17,7143;16,2946;15,168;14,680;13,84;12,222;11,3900;10,679;9,1166;8,353;7,1240;6,1102;5,6545;4,3943;3,267;2,725;1
154,1834;5985;1725;2901;7041;4672;554;5927;530;5294;1937;1180;446;5478;6923;3132;2784;5099;3364;124;2983;6111;427;5973;407;3172;3891;5024;1336;2877,daytime:afternoon,270;50,406;49,742;48,386;47,420;46,1131;45,189;44,232;43,646;42,3620;41,6141;40,4404;39,2894;38,184;37,1148;36,54;35,604;34,1477;33,181;32,7;31,960;30,974;29,5757;28,95;27,3353;26,919;25,3028;24,3255;23,3575;22,1883;21,7143;20,2946;19,168;18,680;17,84;16,284;15,222;14,3900;13,679;12,1166;11,353;10,1240;9,1102;8,456;7,6545;6,3943;5,267;4,432;3,725;2,178;1
210,1157;340;1973;3516;5429;7261;3937;4515;1407;4041;933;2348;63;2506;3078;830;5194;3814;3033;2355;6890;1979;284;605;794;955;2794;1226,daytime:morning,95;50,7143;49,1131;48,2894;47,742;46,2355;45,785;44,516;43,167;42,184;41,905;40,1365;39,420;38,2430;37,2937;36,406;35,6141;34,179;33,5973;32,141;31,104;30,6675;29,27;28,2792;27,3521;26,1157;25,6545;24,960;23,7100;22,291;21,849;20,102;19,386;18,974;17,60;16,2124;15,500;14,312;13,148;12,399;11,1014;10,1477;9,1450;8,3575;7,3417;6,69;5,54;4,1242;3,75;2,173;1
210,1909;207;258;4529;1688;4729;1452;2851;119;5114;4031;4020;3387;5238;869;2870;7066;4795;4722;383;1708;3399;2344;2080;2867;5320,daytime:evening,95;50,7143;49,1131;48,2894;47,742;46,2355;45,785;44,516;43,167;42,184;41,905;40,1365;39,420;38,2430;37,2937;36,406;35,6141;34,1417;33,179;32,5973;31,141;30,4048;29,104;28,1196;27,6675;26,27;25,2792;24,3521;23,1157;22,6545;21,960;20,7100;19,291;18,849;17,102;16,386;15,974;14,60;13,500;12,6036;11,312;10,148;9,399;8,1231;7,1014;6,2447;5,1477;4,1450;3,3575;2,3417;1
210,205;327;3314;697;147;1641;377;5468;3304;4499;1;3643;2359;144;5212;1022;527;8;1980;2486;3069;4486;2888;1034;7034;1061;1321;1499;3149;6865;2093;2968;945;6041;660;148;2213;184;506;1598;1880;6675;3602;3885;189;2085;98;1812;740;3037;3280;280;3632;1195;366;603;1789;3846;3379;5801;2521;2731;905;2417;1959,daytime:night,95;50,7143;49,1131;48,2894;47,742;46,2355;45,785;44,516;43,167;42,184;41,905;40,1365;39,420;38,2430;37,2937;36,406;35,1417;34,179;33,5973;32,141;31,4048;30,1196;29,6675;28,27;27,2792;26,3521;25,1157;24,6545;23,960;22,7100;21,291;20,849;19,386;18,974;17,60;16,2124;15,500;14,6036;13,312;12,148;11,399;10,1231;9,1014;8,2447;7,1477;6,3575;5,3417;4,69;3,54;2,1242;1
210,808;4516;882;3170;5592;2927;864;4778;403;6907;5019;4600;1914;1955;931;739;4540;1148;716;575;1057;2827;1929;1563;5332;759;4233;1420;5904;3901;786;547;5255;427;1892;2036;2430;6248;5663;761;6439;3246;2693;935,daytime:afternoon,95;50,1131;49,2894;48,2355;47,167;46,184;45,905;44,1365;43,420;42,2430;41,2937;40,406;39,6141;38,1417;37,179;36,5973;35,4048;34,104;33,1196;32,6675;31,27;30,2792;29,3521;28,1157;27,6545;26,7100;25,849;24,102;23,386;22,60;21,2124;20,6036;19,312;18,148;17,399;16,1231;15,2447;14,1477;13,1450;12,3575;11,3417;10,69;9,893;8,3943;7,75;6,441;5,353;4,1136;3,3816;2,519;1
2,400;386;3289;1784;6112;1973;1117;797;2123;1236;5055;2043;7026;6838;200;1436;3620;1937;1740;2471;45;222;1929;924;4826;657;1478;622;5576;2387;441;3805;4424;2960;4902;4564;2307;605;3891;1419;1685,daytime:morning,184;50,1131;49,420;48,168;47,2558;46,2372;45,267;44,974;43,250;42,7143;41,270;40,457;39,1365;38,3770;37,2894;36,95;35,923;34,1250;33,6141;32,1477;31,406;30,189;29,222;28,84;27,2063;26,563;25,621;24,2946;23,14;22,4369;21,102;20,1936;19,3601;18,3444;17,3620;16,4404;15,3088;14,6838;13,3359;12,1226;11,4091;10,1786;9,3900;8,399;7,456;6,86;5,277;4,591;3,54;2,3561;1
2,2475;3144;3180;2047;3041;51;2771;2819;5407;2947;4836;86;5553;427;1181;4571;1677;3654;1601;1378;1775;6203;48;456;5968;937;945;4452;5612,daytime:evening,184;50,1131;49,420;48,168;47,2558;46,742;45,2372;44,974;43,250;42,7143;41,270;40,457;39,1365;38,3770;37,2894;36,923;35,1250;34,6141;33,1477;32,406;31,2406;30,189;29,222;28,2063;27,2630;26,621;25,2946;24,14;23,2859;22,235;21,4369;20,102;19,1936;18,60;17,3601;16,3028;15,3444;14,3620;13,4404;12,3088;11,353;10,6838;9,3359;8,1226;7,4091;6,1786;5,399;4,456;3,86;2,232;1
2,680;1136;53;3359;2579;3488;850;691;2372;929;3464;4504;1797;3455;3008;512;54;332;3778;1653;5451;491;2501;2602;3964;5793;5220;4191;1493;1821,daytime:night,184;50,2558;49,742;48,2372;47,267;46,974;45,250;44,7143;43,270;42,457;41,1365;40,3770;39,2894;38,95;37,923;36,1250;35,6141;34,1477;33,406;32,2406;31,189;30,222;29,84;28,2063;27,2630;26,563;25,621;24,2946;23,14;22,2859;21,235;20,4369;19,1936;18,60;17,3601;16,3028;15,3444;14,3620;13,4404;12,3088;11,353;10,6838;9,3359;8,1226;7,4091;6,1786;5,3900;4,399;3,456;2,86;1
2,2948;764;5020;368;3398;795;294;533;1024;2563;3484;3172;1223;2667;3685;4092;3436;2903;543;4607;5011;876,daytime:afternoon,184;50,1131;49,420;48,168;47,742;46,2372;45,267;44,974;43,250;42,7143;41,270;40,1365;39,3770;38,2894;37,95;36,923;35,1250;34,1477;33,406;32,2406;31,189;30,222;29,84;28,2063;27,2630;26,563;25,621;24,2946;23,14;22,2859;21,235;20,4369;19,102;18,1936;17,60;16,3601;15,3028;14,3444;13,3620;12,4404;11,3088;10,353;9,6838;8,3359;7,1226;6,4091;5,1786;4,3900;3,399;2,456;1
109,1962;6151;4932;6367;2229;389;6321;3253;2940;604;6864;1473;4865;1562;6924;4877;3789;2201,daytime:evening,600;50,2425;49,904;48,191;47,4407;46,5640;45,3710;44,1622;43,2512;42,1413;41,406;40,4631;39,263;38,4270;37,4997;36,460;35,1854;34,2015;33,3930;32,2660;31,1724;30,4620;29,1948;28,1165;27,1701;26,2260;25,3135;24,1305;23,4616;22,2215;21,1694;20,3159;19,4110;18,294;17,1514;16,1955;15,1214;14,233;13,5225;12,353;11,269;10,588;9,277;8,4132;7,250;6,4051;5,4435;4,6003;3,2934;2,5979;1
109,6612;2109;7037;3651;2400;5194;6159;7183;4538;6252;5585;929;1729;210;1031;1955;5059;1743;3163,daytime:night,600;50,2425;49,904;48,191;47,4407;46,5640;45,3710;44,1622;43,2512;42,406;41,4631;40,263;39,4270;38,4997;37,460;36,3394;35,1854;34,3930;33,2660;32,3508;31,1724;30,4620;29,1948;28,1165;27,1701;26,3135;25,1305;24,4616;23,1694;22,3159;21,4110;20,5452;19,294;18,1514;17,1955;16,1214;15,233;14,5225;13,5023;12,5889;11,353;10,269;9,588;8,277;7,4132;6,250;5,5096;4,4051;3,4435;2,6003;1
109,2660;6514;472;3388;481;6369;5806;3384;3;4655;298;4454;71;4782;5359;2827,daytime:afternoon,600;50,2425;49,904;48,191;47,4407;46,5640;45,3710;44,1622;43,2512;42,1413;41,406;40,4631;39,263;38,4270;37,4997;36,460;35,3394;34,1854;33,2015;32,3930;31,2660;30,3508;29,1724;28,4620;27,1948;26,1701;25,2260;24,3135;23,1305;22,4616;21,2215;20,1694;19,3159;18,4110;17,5452;16,294;15,1955;14,1214;13,233;12,5225;11,5023;10,5889;9,353;8,269;7,588;6,277;5,4132;4,5096;3,4051;2,4435;1
127,2958;2772;7040;7195,daytime:night,994;50,1244;49,1650;48,3322;47,3402;46,3859;45,1405;44,3039;43,4580;42,5337;41,4663;40,1363;39,1531;38,5127;37,2885;36,853;35,7201;34,2204;33,7229;32,3103;31,5389;30,4091;29,775;28,5003;27,750;26,169;25,1086;24,4889;23,5364;22,6631;21,1756;20,6984;19,2339;18,386;17,5224;16,5328;15,3636;14,134;13,4063;12,4793;11,3097;10,5907;9,4977;8,12;7,832;6,4338;5,3084;4,3242;3,3444;2,284;1
128,3734;358;764;3722;53;368;2938;1562;3334;1161;6813;2407;5471;809;6341;3370;657;4826;2690;3415;2303;3364;4842;2630;361;250;1775;2253;946;6588;574;1411;1962;889;5242;6198;797;3266;1043;3;1305;3916;2453;2;2287;2347;2840;6821;383;3857;4966;1195;2254;2362;6213;393;1789;1699;638,daytime:morning,742;50,1131;49,420;48,184;47,406;46,7143;45,95;44,6141;43,60;42,3620;41,250;40,2894;39,1365;38,84;37,168;36,2946;35,189;34,456;33,222;32,725;31,646;30,3943;29,2124;28,267;27,3900;26,6675;25,277;24,386;23,2558;22,54;21,1477;20,1749;19,785;18,516;17,5973;16,270;15,102;14,2372;13,3028;12,27;11,399;10,141;9,6545;8,2430;7,2505;6,104;5,284;4,2859;3,3521;2,241;1
128,1210;2665;3424;389;4249;3244;3630;4653;4660;2490;3774;4265;3852;2870;4378;5159;786;3955;347;1478;5541;2722;6526;4840;4425;2880;1403;1969;5746;670;748;2865;3091,daytime:evening,742;50,420;49,184;48,406;47,7143;46,95;45,6141;44,60;43,3620;42,353;41,250;40,2894;39,1365;38,84;37,168;36,2946;35,189;34,222;33,725;32,457;31,3943;30,2124;29,267;28,3900;27,6675;26,974;25,277;24,386;23,960;22,2406;21,2558;20,54;19,1477;18,86;17,785;16,516;15,5973;14,270;13,102;12,2372;11,3028;10,27;9,399;8,141;7,6545;6,2430;5,2505;4,104;3,284;2,2859;1
128,4387;1805;1555;2414;1851;5795;3299;2932;1078;2246;3678;5821;5632;4041;938;4213;1806;3767;5170;2078;5153;8;2760;1801;3006;5850;54;1139;2983;1966;3346;6013;5921;366;4389;1878;5879;3930;2345;536;3920;717;2871;2608,daytime:night,742;50,1131;49,420;48,184;47,406;46,7143;45,95;44,6141;43,60;42,3620;41,353;40,250;39,2894;38,1365;37,84;36,168;35,2946;34,189;33,456;32,725;31,457;30,646;29,3943;28,2124;27,3900;26,6675;25,974;24,277;23,386;22,960;21,2406;20,2558;19,54;18,1477;17,1749;16,86;15,785;14,516;13,5973;12,270;11,102;10,2372;9,3028;8,27;7,399;6,141;5,6545;4,2505;3,104;2,284;1
128,2649;2691;4572;3369;4965;4846;4462;4858;3328;4967;310;6141;4029;4109;251;113;5734;4384;3360;3327;2403;4659;2709;4910;826;69;3993;5069;1430;5823;4930;2338;4784;1677;6319;860;2336;4120;585;3015;2657;4779;6816,daytime:afternoon,742;50,1131;49,406;48,7143;47,6141;46,60;45,353;44,250;43,2894;42,1365;41,84;40,168;39,2946;38,189;37,456;36,222;35,725;34,457;33,646;32,3943;31,2124;30,267;29,3900;28,6675;27,974;26,277;25,386;24,960;23,2406;22,54;21,1477;20,1749;19,86;18,516;17,5973;16,102;15,3028;14,27;13,141;12,6545;11,2430;10,104;9,284;8,432;7,241;6,69;5,545;4,713;3,339;2,2063;1
42,3369;1885;2545;1895;256;1117;5884;2284;2267;1014;5055;5902;2759;1143;936;1813;1772;1436;3040;4818;610;3886;2363;2355;5631;1601;802;2268;48;3352;36;1218;540;6563;10,daytime:morning,1131;50,184;49,270;48,974;47,7143;46,1365;45,284;44,95;43,6141;42,785;41,2946;40,2894;39,168;38,267;37,457;36,1477;35,2372;34,54;33,657;32,923;31,516;30,386;29,222;28,178;27,2558;26,2063;25,1196;24,713;23,75;22,291;21,60;20,646;19,3943;18,2650;17,3088;16,3455;15,1158;14,591;13,181;12,141;11,102;10,4404;9,232;8,703;7,148;6,38;5,173;4,399;3,368;2,932;1
42,1563;1801;2031;55;245;2970;5661;366;2604;4317;1540;127;3517;2444;6185;456;141;1015;5390;6116;1255,daytime:evening,1131;50,184;49,270;48,420;47,742;46,7143;45,1365;44,284;43,95;42,406;41,785;40,2946;39,2894;38,168;37,267;36,457;35,1477;34,2372;33,54;32,657;31,923;30,516;29,386;28,222;27,84;26,2558;25,2063;24,1196;23,713;22,75;21,291;20,60;19,646;18,2650;17,960;16,3088;15,3455;14,1158;13,591;12,181;11,141;10,102;9,4404;8,232;7,703;6,38;5,173;4,399;3,368;2,932;1
42,102;3008;2051;2686;3037;2927;607;5714;867;427;3359;5100;3478;5516;3112;6036;1459;3268;1868;2290;1987,daytime:night,1131;50,184;49,420;48,742;47,974;46,7143;45,1365;44,95;43,6141;42,406;41,2946;40,2894;39,168;38,267;37,457;36,1477;35,2372;34,54;33,657;32,923;31,386;30,222;29,178;28,84;27,2063;26,1196;25,713;24,75;23,646;22,3943;21,2650;20,960;19,3088;18,3455;17,1158;16,591;15,181;14,141;13,102;12,4404;11,232;10,703;9,148;8,38;7,173;6,399;5,368;4,932;3,5973;2,726;1
42,1494;680;3498;565;1095;1122;2909;5978;762;5537;128;5283;4889;4836;1477;6182;3300;657;2495;7219;602;3054;500;6034;2379;173;761;1419;6177;660;2136;6531,daytime:afternoon,1131;50,270;49,420;48,742;47,974;46,1365;45,284;44,95;43,6141;42,406;41,785;40,2946;39,2894;38,168;37,267;36,1477;35,2372;34,54;33,657;32,923;31,516;30,386;29,222;28,178;27,84;26,2558;25,2063;24,713;23,75;22,291;21,60;20,3943;19,2650;18,960;17,3088;16,3455;15,1158;14,591;13,141;12,102;11,4404;10,703;9,148;8,38;7,173;6,399;5,368;4,932;3,5973;2,726;1
