50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
323,1267;184;56;7110;1408;3447;3293;443;1953;5334;333;6260;6924;960;4160;4629;5886;69;6659;1951;830;7036;252;294;458;1601;5339;860;166;3730;1455;261;2082,daytime:afternoon,173;50,54;49,60;48,389;47,250;46,71;45,1550;44,3770;43,63;42,6141;41,270;40,832;39,1057;38,603;37,6250;36,420;35,3588;34,460;33,1514;32,353;31,2243;30,3587;29,95;28,6007;27,6639;26,2888;25,5100;24,1421;23,142;22,1044;21,8;20,6112;19,51;18,207;17,6067;16,604;15,545;14,4741;13,227;12,222;11,2703;10,229;9,974;8,128;7,1883;6,563;5,3444;4,1607;3,141;2,5946;1
182,5440;6036;500,daytime:morning,270;50,184;49,974;48,5973;47,7143;46,3770;45,104;44,1057;43,284;42,291;41,141;40,406;39,456;38,69;37,3444;36,402;35,2221;34,27;33,2355;32,6801;31,60;30,144;29,1269;28,140;27,1765;26,227;25,6036;24,287;23,1588;22,1131;21,1450;20,1453;19,4741;18,128;17,51;16,960;15,646;14,168;13,86;12,1645;11,671;10,6141;9,1012;8,577;7,102;6,802;5,563;4,3610;3,71;2,7144;1
182,128;60;98,daytime:evening,270;50,974;49,5973;48,54;47,7143;46,3770;45,104;44,1057;43,284;42,291;41,406;40,456;39,69;38,3444;37,441;36,402;35,2221;34,27;33,2355;32,6801;31,60;30,144;29,1269;28,140;27,1765;26,227;25,6036;24,287;23,1131;22,1450;21,1453;20,4741;19,128;18,51;17,960;16,646;15,1061;14,168;13,86;12,1645;11,671;10,173;9,6141;8,1012;7,577;6,102;5,802;4,563;3,3610;2,569;1
182,5364;6675;750;974;3191,daytime:night,184;50,974;49,54;48,3770;47,104;46,1057;45,291;44,141;43,406;42,69;41,3444;40,441;39,402;38,2221;37,27;36,2355;35,6801;34,60;33,1269;32,140;31,1765;30,227;29,6036;28,1588;27,1131;26,1450;25,1453;24,4741;23,128;22,51;21,960;20,1061;19,168;18,86;17,1645;16,671;15,173;14,1012;13,577;12,102;11,802;10,563;9,3610;8,569;7,71;6,7144;5,250;4,3561;3,6679;2,180;1
183,4478;5204;4926;986;4691;3357;3079;1269;977;2688;2228;4201;5732;2729;2610;4414;5318;2870;2296;3109;168;959,daytime:morning,460;50,4852;49,1715;48,6067;47,1936;46,3897;45,4365;44,294;43,333;42,5545;41,1550;40,1970;39,1614;38,3533;37,545;36,1982;35,3479;34,4061;33,380;32,604;31,439;30,5770;29,4923;28,771;27,2472;26,798;25,3326;24,1774;23,1253;22,63;21,3357;20,7249;19,3770;18,4418;17,920;16,4632;15,1701;14,241;13,3789;12,95;11,291;10,1231;9,2143;8,5586;7,3774;6,2057;5,4708;4,332;3,3779;2,51;1
183,913;59;5760;3797;5548;4745;779;5981;1496;5975;2704;1380;397;6395;2210;3748;2728;2347;2369;3059;3675;3338;860;4825;6423;2266;1666;3231;1467,daytime:evening,460;50,4852;49,1715;48,6067;47,1936;46,3897;45,4365;44,294;43,333;42,5545;41,1550;40,1970;39,1614;38,6118;37,3533;36,545;35,3479;34,380;33,604;32,439;31,5770;30,4923;29,771;28,2472;27,3326;26,1774;25,1253;24,63;23,3357;22,7249;21,3770;20,1786;19,4418;18,1356;17,920;16,4632;15,1701;14,241;13,3789;12,95;11,291;10,1231;9,2143;8,5586;7,3774;6,2057;5,4708;4,332;3,51;2,4700;1
183,5559;1210;365;2109;2178;2192;6160;3021;2338;2405;6321;371;5106;1641;793;3350;6710;3332;1289;2201,daytime:night,460;50,4852;49,6067;48,3897;47,4365;46,294;45,333;44,5545;43,1550;42,1970;41,1614;40,6118;39,545;38,1982;37,4061;36,380;35,604;34,439;33,4923;32,771;31,2472;30,798;29,1774;28,1253;27,63;26,3357;25,7249;24,3770;23,1786;22,4418;21,1356;20,920;19,4632;18,1701;17,241;16,3789;15,95;14,291;13,1231;12,2143;11,5586;10,3774;9,2057;8,4708;7,332;6,3779;5,51;4,4700;3,3042;2,2266;1
183,5962;2406;3128;472;5401;4596;3889;4846;1976;1350;4954;333;3399;2719;4010;5034,daytime:afternoon,460;50,4852;49,1715;48,6067;47,1936;46,4365;45,294;44,333;43,5545;42,1550;41,1614;40,6118;39,3533;38,1982;37,3479;36,4061;35,380;34,604;33,439;32,5770;31,4923;30,771;29,2472;28,798;27,3326;26,1774;25,1253;24,63;23,3357;22,7249;21,3770;20,1786;19,4418;18,1356;17,920;16,4632;15,1701;14,241;13,3789;12,95;11,291;10,1231;9,2143;8,5586;7,3774;6,2057;5,4708;4,332;3,3779;2,51;1
154,1971;6314;232;1167;6200;259;1607;6231;750;1133;2238;2650;5427;45;618;1676;2486;6398;4718;6686;3119;2682;4957;4734;955;199;4080,daytime:morning,60;50,54;49,173;48,128;47,63;46,1588;45,1057;44,250;43,974;42,456;41,6250;40,5946;39,141;38,1883;37,140;36,71;35,102;34,1550;33,284;32,104;31,1734;30,3;29,6675;28,3415;27,277;26,353;25,6639;24,2888;23,389;22,291;21,227;20,3238;19,6885;18,670;17,432;16,1607;15,1166;14,742;13,148;12,38;11,1854;10,1346;9,5712;8,144;7,86;6,960;5,142;4,1809;3,3681;2,180;1
154,131;3302;1292;6067;3905;6081;1590;220;2284;1236;3112;4863;357;61;2085;1057;2197;324;1417;6483;2371;5712;4241;7013;5214;141;3776;76;4491;742;1685;2558,daytime:evening,60;50,173;49,128;48,1588;47,1057;46,270;45,250;44,456;43,5100;42,6141;41,5946;40,141;39,1883;38,56;37,71;36,102;35,1550;34,284;33,1734;32,3;31,6675;30,277;29,353;28,6639;27,2888;26,2859;25,389;24,2556;23,291;22,679;21,5757;20,3238;19,6885;18,432;17,1607;16,1166;15,742;14,148;13,38;12,406;11,1854;10,1346;9,5712;8,144;7,86;6,960;5,198;4,142;3,1809;2,6157;1
154,6258;1790;2447;3445;740;5758;565;2562;3780;3028;284;746;456;933;5944,daytime:night,60;50,54;49,173;48,128;47,63;46,1588;45,1057;44,270;43,250;42,974;41,456;40,5100;39,6250;38,6141;37,5946;36,141;35,1883;34,140;33,56;32,71;31,102;30,1550;29,284;28,104;27,3;26,6675;25,3415;24,277;23,353;22,6639;21,2888;20,2859;19,389;18,2556;17,291;16,679;15,5757;14,227;13,3238;12,6885;11,670;10,1607;9,1166;8,742;7,148;6,38;5,406;4,1854;3,5712;2,144;1
154,60;6350;719;405;6670;1939;845;277;3002;3934;4190;263;6507;291;4817;1075;1325;195;1789;4514;1524;1419;6020;5398;1221,daytime:afternoon,60;50,54;49,63;48,1588;47,1057;46,270;45,250;44,974;43,456;42,5100;41,6250;40,6141;39,5946;38,141;37,1883;36,140;35,56;34,71;33,102;32,1550;31,284;30,104;29,1734;28,3415;27,277;26,353;25,6639;24,2888;23,2859;22,389;21,2556;20,291;19,679;18,5757;17,227;16,3238;15,6885;14,670;13,432;12,1607;11,1166;10,742;9,148;8,38;7,406;6,1346;5,5712;4,144;3,960;2,198;1
210,3503;891;1734;1417;971;1759;607;266;5735;4038;30;1548;3943;6036;523;178;2214;29;270;5640;806;1685;6030,daytime:morning,128;50,270;49,974;48,54;47,104;46,291;45,60;44,180;43,71;42,6141;41,173;40,5946;39,51;38,456;37,3886;36,5100;35,1550;34,742;33,141;32,6067;31,1588;30,2221;29,2888;28,140;27,3681;26,6885;25,84;24,3831;23,68;22,178;21,1961;20,27;19,38;18,267;17,2998;16,603;15,1365;14,1421;13,7;12,69;11,1057;10,1607;9,960;8,621;7,469;6,500;5,353;4,424;3,222;2,4741;1
210,889;2703;503;6708;3994;2634;4692;1286;2497;5312;107;5990;6134;2161;3439;3765;3757;2398;1587;209;267;5280;4997;1356;2666;5829;1912;4640;2443;1950;5578,daytime:evening,128;50,270;49,974;48,54;47,104;46,291;45,60;44,180;43,71;42,6141;41,173;40,5946;39,51;38,456;37,3886;36,284;35,63;34,5100;33,1550;32,742;31,141;30,6067;29,1588;28,2221;27,2888;26,140;25,2506;24,3681;23,6885;22,84;21,1424;20,3831;19,3415;18,68;17,178;16,646;15,1170;14,1961;13,27;12,38;11,267;10,2998;9,603;8,1365;7,1421;6,7;5,69;4,1057;3,1607;2,960;1
210,1398;4412;1381;135;956;680;2125;2838;867;256;3127;37;3690;6033;6141;1333;12;967;919;747;4208;3470;6068;1772;4866;783;227;1430;4177;1457;6442;4951;2275;3339;684;1512;1055;1775;2641;3131;401;540;4479;4480;2470;4465,daytime:night,128;50,270;49,974;48,54;47,291;46,60;45,180;44,71;43,6141;42,173;41,5946;40,51;39,456;38,3886;37,284;36,63;35,5100;34,742;33,141;32,6067;31,1588;30,2221;29,140;28,2506;27,3681;26,6885;25,1424;24,3831;23,3415;22,68;21,178;20,646;19,1170;18,1961;17,27;16,38;15,267;14,2998;13,1365;12,7;11,69;10,1057;9,1607;8,960;7,621;6,469;5,500;4,424;3,222;2,4741;1
210,1629;6221;5683;6350;2051;6288;1773;277;6314;3524;5516;5023;6922;985;4422;4189;5233;766;3482;3876;1454;624;2109;4185;6628;4808;7;3111;2547;5257;3750;1082;5106;5075;621;1777;4057;456;5134;1319;3438;3935;742;2350;4251,daytime:afternoon,128;50,270;49,104;48,60;47,180;46,6141;45,5946;44,51;43,456;42,3886;41,284;40,63;39,5100;38,1550;37,742;36,6067;35,1588;34,2221;33,2888;32,2506;31,3681;30,6885;29,84;28,1424;27,3831;26,3415;25,68;24,178;23,646;22,1170;21,1961;20,27;19,38;18,267;17,2998;16,603;15,1365;14,1421;13,7;12,69;11,621;10,469;9,353;8,424;7,222;6,4741;5,1055;4,3943;3,148;2,4925;1
2,975;7033;60;3202;2373;1194;5690;3905;2414;6081;1366;256;4371;2575;2932;118;4065;2810;2811;960;2403;2853;1015;3045;5584;2495;4328;4502;2127;1097;1341;785;5197;2630;5692;3296;807;458;5339;97;603;1336;290;1146;2714,daytime:morning,270;50,54;49,974;48,420;47,51;46,60;45,3770;44,27;43,141;42,5973;41,5946;40,2221;39,1421;38,621;37,168;36,180;35,69;34,4741;33,1765;32,1057;31,6067;30,1645;29,184;28,71;27,6141;26,563;25,1131;24,832;23,1136;22,128;21,2506;20,1365;19,7143;18,2031;17,2243;16,250;15,227;14,2630;13,545;12,1226;11,63;10,3444;9,300;8,6352;7,3561;6,641;5,1919;4,102;3,406;2,86;1
2,3132;2405;1320;628;5258;2909;3191;3922;1731;4958;1788;1694;2689;1178;1673;5004;2199;1289;146,daytime:evening,270;50,54;49,974;48,291;47,420;46,173;45,60;44,3770;43,141;42,5973;41,222;40,5946;39,2221;38,1421;37,621;36,168;35,180;34,69;33,1765;32,1057;31,6067;30,1645;29,184;28,71;27,6141;26,1131;25,832;24,1136;23,128;22,104;21,2506;20,1365;19,657;18,7143;17,240;16,2031;15,2243;14,725;13,250;12,227;11,2630;10,181;9,545;8,1226;7,3444;6,300;5,6352;4,3561;3,641;2,1919;1
2,102;2397;5047;1196;3894;3340;3299;591;2490;671;5283;2291;203;4645;4684;4783;5466;6789;3078;2671;861;3295;2984;2036;1156;393;1212;4530;265;1265;6371,daytime:night,270;50,974;49,291;48,173;47,51;46,60;45,3770;44,27;43,141;42,5973;41,222;40,1421;39,621;38,180;37,69;36,4741;35,1057;34,6067;33,1645;32,184;31,71;30,6141;29,563;28,832;27,128;26,104;25,1365;24,657;23,7143;22,240;21,2031;20,2243;19,725;18,250;17,227;16,2630;15,181;14,545;13,1226;12,63;11,3444;10,300;9,6352;8,3561;7,641;6,1919;5,102;4,406;3,86;2,284;1
2,4027;6181;2649;1799;981;2545;2409;4110;2437;241;7082;1456;1666;6065;2454,daytime:afternoon,270;50,54;49,974;48,291;47,420;46,173;45,51;44,60;43,3770;42,27;41,5973;40,222;39,5946;38,2221;37,1421;36,621;35,168;34,180;33,4741;32,1765;31,1057;30,6067;29,1645;28,184;27,71;26,563;25,1131;24,832;23,1136;22,128;21,104;20,2506;19,1365;18,657;17,7143;16,240;15,2031;14,2243;13,725;12,250;11,2630;10,181;9,545;8,1226;7,63;6,3444;5,300;4,6352;3,3561;2,641;1
109,6387;6894;3525;4898;6778;4799;5264;5991;3979;2512;3533;6611;5773;4907;6000;1021,daytime:morning,250;50,3575;49,3900;48,4013;47,5765;46,4583;45,2338;44,1856;43,3759;42,2510;41,1305;40,3451;39,4782;38,6250;37,604;36,4569;35,1791;34,2938;33,389;32,4365;31,2124;30,2713;29,1574;28,1955;27,1203;26,3444;25,2817;24,137;23,1102;22,2580;21,3185;20,310;19,3651;18,3891;17,6990;16,4873;15,1909;14,1013;13,891;12,2888;11,207;10,6640;9,975;8,4435;7,2425;6,2517;5,5592;4,4415;3,1696;2,3588;1
109,1484;2475;1172;5904;6606;56;6617;1661;1359;5823;6565;1750;1514;1360;3678;1090;1459;5633;5419;2225;149;1935,daytime:afternoon,3575;50,1694;49,3900;48,4013;47,3953;46,1411;45,4583;44,2338;43,1550;42,788;41,1856;40,3759;39,2510;38,1305;37,3451;36,6250;35,4640;34,604;33,4569;32,269;31,2938;30,389;29,4365;28,1923;27,2124;26,2713;25,1574;24,1955;23,1203;22,3444;21,137;20,1102;19,2580;18,3185;17,310;16,3651;15,3891;14,6990;13,4873;12,1909;11,1013;10,891;9,2888;8,207;7,6640;6,975;5,1936;4,4435;3,2425;2,2517;1
128,3544;666;6015;6841;1786;4762;5835;3910;384;5027;6253;1955;3731;3612;4581;1609;2406;6628;86;3187;3119;3931;2965;1537;3042;269;3533;2408;2289;2861;2136;974;6127;593;4561;1381;2373;4985;2300;1023;942;1113;6154;3474;2241;142;3049;3161;320;2782;1148;2539;2797;343;5008;4823;1082;3654;1622;2949;3543;937;4961;68;3574,daytime:morning,270;50,54;49,60;48,128;47,974;46,2221;45,51;44,6141;43,1421;42,180;41,3770;40,27;39,6067;38,621;37,141;36,69;35,104;34,1057;33,5946;32,184;31,5973;30,168;29,500;28,420;27,2888;26,2243;25,227;24,4741;23,222;22,563;21,1550;20,603;19,1365;18,2506;17,240;16,2703;15,1226;14,3238;13,2031;12,545;11,725;10,742;9,3831;8,6352;7,135;6,1136;5,1765;4,2355;3,198;2,1919;1
128,3942;5810;755;1799;5699;545;1724;4393;5772;1721;6478;4377;2424;1109;6779;3102;1051;1636;1988;3689;2288;2784;2418;481;3182;5759;3225;4345;5665;407;3201;3372;6648;2023;5182;6605;6484;4147;1669;164;1455;1736;1276;3756,daytime:evening,270;50,54;49,291;48,60;47,173;46,128;45,974;44,2221;43,51;42,71;41,6141;40,1421;39,180;38,27;37,6067;36,621;35,141;34,69;33,104;32,1057;31,5946;30,184;29,5973;28,168;27,500;26,420;25,2888;24,2243;23,227;22,4741;21,222;20,563;19,1550;18,603;17,1365;16,250;15,240;14,63;13,2703;12,1226;11,3238;10,1588;9,2031;8,545;7,725;6,960;5,742;4,2630;3,3831;2,6352;1
128,932;774;1932;6356;3202;3283;5193;1397;303;5728;862;3917;3340;1269;6073;3083;929;5410;6652;3190;5233;4152;5133;4258;551;5553;629;5306;2858;267;2888;3082;30;3230;5528;2430;5684;568;3152;4904;3088;2731,daytime:night,270;50,291;49,60;48,173;47,128;46,974;45,2221;44,51;43,71;42,6141;41,1421;40,180;39,3770;38,27;37,6067;36,621;35,141;34,69;33,104;32,1057;31,5946;30,184;29,5973;28,168;27,500;26,420;25,2888;24,2243;23,227;22,4741;21,563;20,1550;19,1365;18,2506;17,250;16,240;15,63;14,2703;13,1226;12,3238;11,1588;10,2031;9,545;8,725;7,960;6,742;5,2630;4,3831;3,6352;2,135;1
128,4167;6599;5368;2831;2064;2484;5284;6797;1947;2260;3488;3165;977;2683;3321;4477;3960;5095;1014;6693;3502;1137;4937;1877;3454;85;3579;2465;5420;2640;3757;5904;5347;1927;180;2940;4619;2526;3929;4640;1064;605;4583;4361;387;4479;6049;4742,daytime:afternoon,54;50,291;49,60;48,173;47,128;46,974;45,2221;44,71;43,1421;42,180;41,3770;40,27;39,6067;38,621;37,141;36,104;35,1057;34,5946;33,5973;32,168;31,500;30,2888;29,2243;28,227;27,4741;26,222;25,563;24,1550;23,603;22,1365;21,2506;20,250;19,240;18,63;17,2703;16,1226;15,3238;14,1588;13,2031;12,545;11,725;10,960;9,742;8,2630;7,3831;6,6352;5,135;4,657;3,3415;2,1136;1
42,6551;3144;50;4561;406;679;5956;3917;3191;2932;3565;3334;6742;1931;5757;909;5476;2053;100;5212;1676;1139;1424;2398;3466;5613;841;343;4090;2162;3342;3338;2032;4951;264;1699,daytime:morning,270;50,974;49,141;48,54;47,184;46,128;45,284;44,5946;43,60;42,180;41,173;40,291;39,5973;38,69;37,456;36,140;35,38;34,1131;33,2932;32,621;31,406;30,102;29,51;28,956;27,1765;26,1166;25,1226;24,1057;23,3101;22,6675;21,6141;20,5757;19,1424;18,227;17,1005;16,1064;15,2796;14,222;13,2998;12,1139;11,4282;10,181;9,469;8,86;7,7144;6,27;5,657;4,646;3,98;2,1316;1
42,135;5431;2986;1754;830;7110;5327;682;6141;1405;403;6250;746;717;710,daytime:evening,270;50,54;49,184;48,128;47,284;46,5946;45,60;44,180;43,104;42,173;41,291;40,5973;39,69;38,960;37,140;36,38;35,1131;34,2932;33,621;32,406;31,102;30,51;29,956;28,1588;27,1765;26,1166;25,2355;24,1226;23,3101;22,6675;21,6141;20,671;19,5757;18,1424;17,227;16,144;15,432;14,1005;13,1064;12,2796;11,222;10,101;9,2998;8,1139;7,4282;6,181;5,86;4,7144;3,2221;2,27;1
42,2582;60;3667;6801;6237;280;1292;7036;1166;2732;5780;4;3123;585;2143;6359;6675;218;806;4861,daytime:night,974;50,141;49,54;48,184;47,128;46,5946;45,60;44,180;43,104;42,173;41,5973;40,69;39,960;38,456;37,140;36,38;35,1131;34,2932;33,621;32,406;31,51;30,956;29,1588;28,1765;27,1166;26,2355;25,1226;24,1057;23,3101;22,6675;21,6141;20,671;19,5757;18,1424;17,227;16,144;15,432;14,1005;13,1064;12,2796;11,222;10,101;9,2998;8,1139;7,4282;6,181;5,469;4,86;3,7144;2,2221;1
42,1703;5085;3805;1177;2885;5042;533;311;727;1299;3360;5269;6779;5314;1035;5672;3584;1115;2085;2663;783,daytime:afternoon,270;50,974;49,141;48,54;47,284;46,5946;45,60;44,180;43,104;42,291;41,5973;40,69;39,960;38,456;37,140;36,38;35,1131;34,2932;33,621;32,406;31,102;30,51;29,956;28,1588;27,1765;26,1166;25,2355;24,1226;23,1057;22,3101;21,6675;20,6141;19,671;18,5757;17,1424;16,144;15,432;14,1005;13,1064;12,2796;11,222;10,101;9,2998;8,1139;7,4282;6,469;5,86;4,7144;3,2221;2,27;1
25,6342;624;5962;1700;4238;481;4840;3770;4654;5702;2943;4538;3204;4420;5238;2512;1031;3615;3320;2324,daytime:morning,6007;50,1694;49,250;48,1856;47,3770;46,2338;45,832;44,3717;43,1013;42,2512;41,1715;40,389;39,1148;38,1696;37,3444;36,4640;35,2913;34,604;33,4365;32,6112;31,310;30,14;29,423;28,5765;27,5359;26,420;25,6205;24,2124;23,3759;22,4114;21,1791;20,173;19,4013;18,1102;17,1936;16,6506;15,1550;14,95;13,787;12,788;11,2817;10,3891;9,63;8,3953;7,811;6,3900;5,1411;4,1614;3,6250;2,2143;1
25,5026;3496;5104;5414;1724;6098;1847;2627;1463;1604;352;6641;107;2008;2500;4334;771,daytime:evening,6007;50,4782;49,250;48,1856;47,3770;46,2338;45,832;44,3717;43,1013;42,2512;41,2160;40,1715;39,1148;38,1696;37,3444;36,4640;35,2913;34,604;33,4365;32,6112;31,310;30,14;29,423;28,5765;27,5359;26,420;25,6205;24,3759;23,4114;22,1791;21,173;20,4013;19,4435;18,1102;17,1936;16,6506;15,1550;14,95;13,787;12,788;11,2817;10,3891;9,63;8,3953;7,811;6,3900;5,1411;4,1614;3,6250;2,2143;1
