50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
210,1536;1753;3072;2893;4522;3233;2047;7110;845;1786;1949;5922;5494;4377;3060;1167;1570;3323;1985;6693;856;5138;2053;5120;2193;703;987;1450;4019;2778;432;2357;5066;2409;32;75;3964;1500;688;2444;990;973;854;206;2452;1984;5887,daytime:night,6029;50,54;49,270;48,291;47,641;46,7143;45,553;44,6666;43,646;42,457;41,458;40,173;39,1977;38,6679;37,742;36,140;35,447;34,6150;33,3601;32,179;31,5757;30,1424;29,500;28,1773;27,63;26,2558;25,516;24,6037;23,284;22,1407;21,6134;20,3359;19,60;18,27;17,2355;16,1589;15,2422;14,679;13,51;12,750;11,3498;10,3580;9,1014;8,4889;7,1170;6,542;5,694;4,1164;3,432;2,85;1
210,666;5302;1397;6148;1011;5137;5993;6498;2308;4252;370;357;518;3628;3272;6976;5299;3881;1683;1395;1711;4574;974;457;2558;932;2192;3526;1338;4643;3481;733;1473;691;2541;5095;671;1740;2596;2735;6702;4358;54;6263;4654;31;1604;1453;166;393;1701;1013;1276,daytime:afternoon,184;50,6029;49,6141;48,54;47,256;46,3;45,270;44,104;43,148;42,641;41,553;40,6666;39,646;38,457;37,458;36,1977;35,6679;34,6150;33,3601;32,179;31,102;30,5757;29,1424;28,63;27,189;26,740;25,2558;24,6037;23,284;22,1407;21,6134;20,60;19,27;18,2347;17,2355;16,1589;15,2422;14,679;13,51;12,3191;11,280;10,750;9,3498;8,3580;7,4889;6,1170;5,144;4,2595;3,542;2,694;1
2,354;2823;2748;3851;2511;2926;3774;3028;3304;3766;291;2;5757;85;2505;2596;2455;624;98;6821;787;1620;2983;1317;1982;182;2856;841;3451;3535;2420;4814;1727;235;439;1525;646;725;175;1340;3419;742;1539;261,daytime:morning,3;50,54;49,2649;48,270;47,63;46,27;45,189;44,2338;43,280;42,6801;41,184;40,3575;39,1407;38,542;37,3415;36,5100;35,2347;34,974;33,604;32,1131;31,166;30,6141;29,291;28,95;27,742;26,799;25,533;24,981;23,75;22,56;21,6675;20,1883;19,2595;18,3179;17,518;16,447;15,4772;14,33;13,5973;12,679;11,1862;10,500;9,168;8,235;7,457;6,1417;5,1401;4,2795;3,1196;2,366;1
2,4071;2129;56;1033;3530;287;6276;3262;1143;4889;6711;6683;3885;2251;563;6061;3696;2744;27;1471;6037;4769;1948;3567;824;3773,daytime:evening,104;50,3;49,54;48,2649;47,270;46,27;45,189;44,353;43,2338;42,657;41,280;40,458;39,6801;38,7036;37,184;36,975;35,3575;34,1407;33,542;32,3415;31,2347;30,140;29,386;28,284;27,974;26,2630;25,604;24,1131;23,166;22,6141;21,232;20,291;19,742;18,799;17,533;16,981;15,75;14,56;13,6675;12,181;11,2853;10,1883;9,6666;8,1097;7,2595;6,3179;5,518;4,447;3,4772;2,33;1
2,5058;106;1990;2221;2588;420;502;4037;6033;4374;6518;3;4210;5946;1868;168;1726;1765;350;1987;3503;4102;6923;4926;1840;6801;3423;2162;4560;217;4433;83;5083;2182,daytime:night,104;50,3;49,2649;48,270;47,63;46,27;45,189;44,353;43,2338;42,657;41,280;40,458;39,6801;38,7036;37,184;36,975;35,3575;34,1407;33,542;32,3415;31,5100;30,2347;29,140;28,386;27,284;26,974;25,2630;24,604;23,166;22,6141;21,232;20,291;19,95;18,742;17,799;16,533;15,981;14,56;13,6675;12,181;11,2853;10,1883;9,6666;8,1097;7,2595;6,3179;5,518;4,447;3,4772;2,33;1
109,1411;6501;5372;258;5977;6902;6967;6112;2785;5921;1392;5252;5406;2310;3102;4640;588,daytime:morning,787;50,4997;49,4840;48,4805;47,5142;46,1360;45,2887;44,1422;43,2015;42,1165;41,7058;40,2748;39,6758;38,4972;37,2317;36,5325;35,5548;34,4274;33,2500;32,1856;31,5806;30,4291;29,1411;28,4640;27,4256;26,5252;25,2817;24,3678;23,1031;22,5452;21,4407;20,6586;19,1562;18,352;17,3897;16,2742;15,339;14,2760;13,4992;12,2236;11,2736;10,4936;9,1696;8,4074;7,5650;6,1930;5,4411;4,6774;3,2084;2,3119;1
109,624;5962;4293;4239;3508;3962;5889;3947;2464;3415;332;2738;6402;6570;1236;4615;5761;5471;5108;766,daytime:evening,787;50,3701;49,4997;48,4840;47,4805;46,5142;45,1360;44,2887;43,1422;42,2015;41,1165;40,421;39,7058;38,233;37,5553;36,2748;35,6758;34,4972;33,788;32,5325;31,5548;30,4274;29,2500;28,1856;27,5806;26,4291;25,1411;24,4640;23,4256;22,5252;21,2817;20,3678;19,1031;18,4407;17,6586;16,3525;15,352;14,3897;13,2742;12,339;11,2760;10,4992;9,2236;8,2736;7,1817;6,4936;5,1936;4,1696;3,4074;2,5650;1
109,2649;7100;3452;1011;2249;4013;5954;4873;1190;4692;3514;1718;6586;1396;4629;2160;6;6903;3173;2934;4840;5545;6169;6535;4599;6411,daytime:night,787;50,3701;49,4997;48,4840;47,5142;46,1360;45,2887;44,1422;43,1165;42,421;41,7058;40,233;39,5553;38,2748;37,6758;36,4972;35,788;34,2317;33,4274;32,2500;31,1856;30,5806;29,4291;28,1411;27,4640;26,5252;25,2817;24,3678;23,5452;22,4407;21,6586;20,1562;19,3525;18,352;17,3897;16,2742;15,339;14,2760;13,4992;12,2236;11,2736;10,1817;9,4936;8,1936;7,1696;6,4074;5,5650;4,1930;3,6572;2,6774;1
109,4207;5819;562;5112;3746;3984;3761;2817;5979;1145;4029;407;6978;1463;250;2499;3545;5044;3461;1571;5695;1942,daytime:afternoon,787;50,3701;49,4997;48,4840;47,4805;46,5142;45,2887;44,1422;43,2015;42,421;41,7058;40,233;39,5553;38,2748;37,4972;36,788;35,2317;34,5325;33,5548;32,4274;31,2500;30,1856;29,4291;28,1411;27,4640;26,4256;25,5252;24,2817;23,1031;22,5452;21,4407;20,6586;19,1562;18,3525;17,352;16,3897;15,2742;14,339;13,2760;12,4992;11,2236;10,2736;9,1817;8,4936;7,1936;6,1696;5,4074;4,5650;3,1930;2,4411;1
127,5531,daytime:night,136;50,234;49,2571;48,6835;47,853;46,7199;45,6552;44,642;43,1225;42,4282;41,248;40,3084;39,292;38,6823;37,573;36,4862;35,386;34,2151;33,6984;32,874;31,7128;30,5841;29,4880;28,1279;27,6766;26,886;25,6719;24,7200;23,3402;22,5520;21,663;20,548;19,6958;18,2339;17,2845;16,6545;15,281;14,2523;13,1974;12,4671;11,6204;10,5531;9,1759;8,2659;7,7229;6,1911;5,739;4,5512;3,1372;2,5554;1
128,4226;6350;6148;1939;1486;1773;3447;581;1738;1253;1588;4317;6302;1607;3429;3095;1570;1985;4672;2340;5124;4611;4909;1655;5487;5944;1692;3455;1413;3653;1341;432;2255;1976;4875;323;3881;5624;4309;1512;1498;379;5779;71;4805;1012;2915;1715;237;6112;5037;183;954;616;6500;1896;479;4836;2384;63;6407;1176;1645;4808;1126;2421;1417;182;4715;677;4556;5766;3666;1277;3915;2877;2182;6230;3773,daytime:morning,420;50,104;49,2649;48,2338;47,1131;46,27;45,189;44,905;43,51;42,923;41,533;40,63;39,333;38,981;37,604;36,2853;35,799;34,3719;33,222;32,5100;31,270;30,1645;29,95;28,5973;27,2979;26,1057;25,1977;24,621;23,235;22,284;21,542;20,54;19,1136;18,3444;17,2940;16,366;15,975;14,603;13,166;12,184;11,168;10,2078;9,1147;8,2724;7,7036;6,785;5,2074;4,1164;3,2384;2,518;1
128,3164;882;1874;327;1099;6524;4703;1149;5755;2423;5139;4435;4043;2977;6333;6011;300;4807;453;3487;2369;6604;3508;4005;3280;3692;5550;1923;1525;6547;6140;2166;1425;1761;854;2443;3221;761;2214;2103;6207;261;4251,daytime:evening,420;50,104;49,2649;48,2338;47,6801;46,27;45,189;44,905;43,51;42,923;41,3;40,2347;39,533;38,2630;37,63;36,333;35,981;34,604;33,2853;32,799;31,3719;30,222;29,1786;28,974;27,5100;26,270;25,3415;24,1645;23,95;22,5973;21,2979;20,1057;19,1977;18,621;17,235;16,284;15,542;14,457;13,54;12,3444;11,2940;10,366;9,975;8,3388;7,603;6,166;5,184;4,168;3,2078;2,1147;1
128,3925;3072;562;6534;2007;1006;3381;6216;93;355;713;2616;4032;2583;3587;4782;2348;3513;624;100;2119;2538;1371;6402;770;5495;5501;4897;439;1055;3610;2560;603;4682;6535;3709;3723;4199;1289;543;3796;4395,daytime:night,420;50,104;49,2649;48,2338;47,1131;46,6801;45,27;44,189;43,905;42,51;41,923;40,3;39,2347;38,533;37,2630;36,63;35,333;34,981;33,604;32,2853;31,3719;30,1786;29,974;28,5100;27,270;26,3415;25,1645;24,95;23,5973;22,2979;21,1057;20,1977;19,621;18,235;17,284;16,542;15,457;14,1136;13,3444;12,2940;11,975;10,3388;9,603;8,166;7,184;6,168;5,1147;4,250;3,2724;2,7036;1
128,6157;3394;6197;1744;6574;1030;4413;2761;51;3524;591;2926;1615;5089;1772;2505;1094;4567;3333;4405;635;4123;6383;3391;1769;4483;5422;1042;132;808;4507;246;1167;1458;1731;2115;1558;5715;1694;2304;270;3620;3989;6347;280;3265;5620;604;3172;6312;140;583,daytime:afternoon,104;50,1131;49,6801;48,27;47,189;46,905;45,51;44,923;43,3;42,2347;41,533;40,2630;39,63;38,333;37,981;36,604;35,2853;34,799;33,222;32,1786;31,974;30,5100;29,270;28,3415;27,1645;26,5973;25,2979;24,1057;23,1977;22,621;21,235;20,284;19,542;18,457;17,54;16,1136;15,3444;14,366;13,975;12,3388;11,603;10,168;9,2078;8,1147;7,250;6,2724;5,7036;4,2074;3,1164;2,2384;1
42,33;5736;719;420;502;1024;5755;1570;1236;4384;3;960;1626;3470;4018;1175;110;453;559;988;5559;5181;3415;4555;622;2216;5182;6373;394;3736;6588,daytime:morning,641;50,270;49,184;48,7143;47,6141;46,54;45,457;44,3;43,284;42,458;41,646;40,27;39,6029;38,1196;37,500;36,1589;35,179;34,6675;33,6838;32,1977;31,6134;30,3595;29,148;28,533;27,736;26,6037;25,312;24,2591;23,1097;22,2430;21,1231;20,60;19,542;18,3359;17,2595;16,657;15,932;14,235;13,1407;12,2853;11,2020;10,1170;9,51;8,1082;7,516;6,3580;5,128;4,3601;3,6779;2,63;1
42,2041;6026;277;4248;4996;1167;1506;5208;4252;178;6011;2;938;5432;1053;1597;3160;3277;441;5712;4734;670;290;148;974,daytime:evening,641;50,104;49,270;48,184;47,7143;46,54;45,457;44,3;43,284;42,256;41,6666;40,742;39,646;38,3191;37,27;36,6029;35,1196;34,500;33,679;32,1589;31,179;30,6675;29,1977;28,6134;27,3595;26,189;25,148;24,533;23,736;22,6037;21,740;20,447;19,2591;18,1097;17,2430;16,1231;15,2355;14,60;13,542;12,671;11,3359;10,2595;9,657;8,932;7,235;6,1407;5,2853;4,1117;3,2020;2,51;1
