50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
323,3073;956;340;3000;3253;3526;1750;2603;4703;5105;1607;3587;1655;2870;2;1255;2053;2348;3854;4607;4775;618;4050;3721;785;4571;614;5602;3183;677;447;3344;2513;588;3935;237;742;2714,daytime:night,353;50,291;49,1057;48,1420;47,932;46,104;45,7;44,1131;43,173;42,56;41,63;40,2501;39,785;38,280;37,679;36,51;35,86;34,141;33,95;32,406;31,4465;30,604;29,7143;28,284;27,1607;26,189;25,2151;24,131;23,97;22,333;21,6141;20,250;19,905;18,457;17,458;16,681;15,2662;14,2652;13,140;12,1883;11,269;10,3799;9,181;8,3588;7,84;6,1477;5,184;4,27;3,1499;2,960;1
323,1909;3866;2748;5439;3829;4315;6708;4848;4692;4173;291;938;5727;3575;3620;4378;45;2347;3358;1927;4951;1385;439;2713;3254;2812;5703;1499,daytime:afternoon,353;50,291;49,1057;48,432;47,1420;46,932;45,104;44,7;43,1131;42,232;41,173;40,270;39,63;38,2501;37,785;36,280;35,51;34,86;33,277;32,141;31,95;30,54;29,4465;28,604;27,7143;26,284;25,1607;24,189;23,2151;22,97;21,6141;20,250;19,1194;18,457;17,681;16,3028;15,2662;14,2652;13,140;12,1883;11,269;10,181;9,3588;8,84;7,1477;6,27;5,1499;4,1550;3,2047;2,725;1
182,6679;569;3971;1061;132;740,daytime:morning,2501;50,51;49,284;48,104;47,386;46,127;45,2832;44,1960;43,141;42,1131;41,38;40,785;39,1138;38,3238;37,1420;36,981;35,140;34,750;33,184;32,679;31,1693;30,166;29,5946;28,457;27,3971;26,6029;25,270;24,1196;23,2652;22,4925;21,1645;20,657;19,5295;18,3366;17,974;16,410;15,235;14,3575;13,1401;12,2649;11,2036;10,291;9,181;8,424;7,663;6,6801;5,1368;4,3191;3,432;2,8;1
182,759;432,daytime:evening,2501;50,51;49,284;48,104;47,386;46,127;45,2832;44,1960;43,1131;42,38;41,54;40,1138;39,3238;38,6150;37,996;36,1420;35,981;34,140;33,750;32,679;31,1693;30,166;29,5946;28,457;27,3971;26,280;25,6029;24,270;23,1196;22,2652;21,4925;20,1645;19,657;18,5295;17,3366;16,974;15,410;14,235;13,3575;12,500;11,1401;10,2649;9,173;8,291;7,181;6,424;5,663;4,6801;3,441;2,1368;1
182,144;5431;646;6314;1226;4392;148;7143,daytime:night,2501;50,51;49,104;48,386;47,127;46,2832;45,1960;44,141;43,1131;42,38;41,785;40,54;39,1138;38,6150;37,996;36,1420;35,981;34,140;33,184;32,679;31,1693;30,166;29,5946;28,457;27,3971;26,280;25,6029;24,1196;23,2652;22,4925;21,1645;20,5295;19,410;18,235;17,3575;16,500;15,1401;14,2649;13,2036;12,173;11,291;10,181;9,424;8,663;7,6801;6,441;5,1368;4,432;3,8;2,4919;1
182,5567;1626;6029,daytime:afternoon,2501;50,51;49,284;48,386;47,127;46,2832;45,1960;44,141;43,1131;42,38;41,785;40,54;39,1138;38,3238;37,6150;36,996;35,1420;34,981;33,140;32,750;31,184;30,679;29,1693;28,166;27,5946;26,457;25,3971;24,280;23,6029;22,270;21,1196;20,2652;19,4925;18,1645;17,657;16,5295;15,3366;14,974;13,410;12,235;11,3575;10,500;9,1401;8,2649;7,2036;6,173;5,181;4,424;3,663;2,6801;1
9,1599;6810;2456;776;4589;6148;7159;2358;1594;2833;3307;443;5113;6682;1243;4125;5555;418;1384;4991;1997;4550;550;1348;5547;1410;1470;7116;20;1296;2194;6093;3171;404;2474;3657;609;133;3585;405;2184;6913;1160;5791;1881;2039;531;1698;2578;3220;4652;2599;644;2247;1873;2751;1653;1312;5218;4450;2607;529;4272;4701;260;7247;2518;4280;1992;753;6676,daytime:night,4589;50,829;49,2060;48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1909;3621;3167;4920;6118;1298;1126;1786;295;2630;6219;4788;1356;5180;4260;1334;4876;7080;6134;68;2827,daytime:morning,95;50,353;49,2124;48,2724;47,3953;46,2645;45,6219;44,4997;43,269;42,2859;41,1860;40,3460;39,1694;38,624;37,5264;36,2059;35,2082;34,2349;33,1142;32,1749;31,6129;30,393;29,5665;28,788;27,1982;26,3119;25,1917;24,241;23,2697;22,4457;21,1936;20,629;19,2664;18,1275;17,545;16,4849;15,1496;14,1146;13,389;12,5117;11,2913;10,1550;9,7078;8,672;7,2486;6,771;5,754;4,4175;3,4741;2,1525;1
183,6541;4927;5052;3430;4319;2934;6186;2028;4061;2431;1789;3464;4267;5925;6550;2233;3779;1276;5133,daytime:evening,95;50,353;49,2124;48,2724;47,3953;46,1750;45,2645;44,6219;43,4997;42,269;41,2859;40,1860;39,3460;38,1694;37,624;36,5264;35,2059;34,4930;33,2082;32,2349;31,1142;30,1749;29,6129;28,393;27,5665;26,788;25,524;24,3119;23,1917;22,241;21,2697;20,4457;19,1936;18,629;17,2664;16,545;15,4849;14,1146;13,389;12,5117;11,2913;10,1550;9,7078;8,672;7,2486;6,771;5,754;4,4175;3,4741;2,3929;1
183,3247;5810;207;535;3807;3561;4347;709;985;2448;1246;1148;4102;6330;5022;253;1825;6319;5101;27;3790;1321;1715;4452;2626,daytime:night,95;50,2724;49,3953;48,1750;47,2645;46,6219;45,4997;44,269;43,2859;42,1860;41,3460;40,1694;39,624;38,5264;37,2059;36,4930;35,2082;34,2349;33,1142;32,1749;31,6129;30,393;29,5665;28,788;27,1982;26,524;25,3119;24,1917;23,241;22,2697;21,4457;20,629;19,2664;18,1275;17,545;16,4849;15,1496;14,1146;13,389;12,5117;11,1550;10,7078;9,672;8,2486;7,771;6,754;5,4175;4,4741;3,3929;2,1525;1
183,7053;3144;4798;389;4558;4175;3683;6842;3634;6233;1622;1849;5511;4773;4546;5639;1630;3246;1547;1596,daytime:afternoon,95;50,353;49,2124;48,2724;47,3953;46,1750;45,2645;44,6219;43,4997;42,269;41,2859;40,1860;39,3460;38,1694;37,624;36,2059;35,4930;34,2082;33,2349;32,1142;31,1749;30,6129;29,393;28,788;27,1982;26,524;25,3119;24,241;23,2697;22,4457;21,1936;20,629;19,2664;18,1275;17,4849;16,1496;15,1146;14,389;13,5117;12,2913;11,1550;10,7078;9,672;8,2486;7,771;6,754;5,4175;4,4741;3,3929;2,1525;1
154,3005;6157;5660;5910;249;797;3262;29;189;981;7036;700;2487;2457;3338;31;4564;6034;4738;3709;19;663;1521;321;88;7161,daytime:morning,2151;50,353;49,104;48,54;47,140;46,2652;45,1057;44,1420;43,3770;42,173;41,1645;40,456;39,604;38,60;37,86;36,2703;35,1131;34,291;33,84;32,1960;31,1477;30,284;29,1499;28,6091;27,1550;26,141;25,2649;24,893;23,1883;22,932;21,250;20,6867;19,95;18,3575;17,3;16,63;15,4567;14,269;13,4444;12,51;11,3028;10,457;9,7;8,2604;7,740;6,603;5,432;4,3069;3,942;2,1240;1
154,2529;58;6768;3462;5592;3826;6708;911;3943;5019;320;2291;5391;4674;6844;3029;2633;3681;169;6263;3173;182;2275;179;6819;1568;1862;3189,daytime:evening,2151;50,353;49,232;48,2652;47,1420;46,6141;45,3770;44,173;43,1645;42,456;41,604;40,406;39,60;38,86;37,2703;36,1131;35,291;34,270;33,84;32,3975;31,1960;30,1477;29,284;28,1499;27,6091;26,1550;25,56;24,2649;23,893;22,1883;21,932;20,250;19,6867;18,95;17,785;16,3575;15,3;14,4567;13,269;12,4444;11,51;10,3028;9,457;8,7;7,740;6,1607;5,280;4,432;3,3069;2,4080;1
154,1453;1753;6052;6904;4208;4271;4942;480;2477;5966;458,daytime:night,2151;50,353;49,232;48,104;47,54;46,140;45,2652;44,1057;43,1420;42,6141;41,3770;40,173;39,1645;38,604;37,406;36,60;35,86;34,2703;33,1131;32,291;31,270;30,84;29,3975;28,1960;27,1477;26,1499;25,1550;24,141;23,56;22,2649;21,893;20,1883;19,932;18,250;17,6867;16,95;15,785;14,3575;13,3;12,63;11,4567;10,269;9,4444;8,51;7,457;6,7;5,2604;4,1607;3,603;2,280;1
154,46;6565;5504;469;4229;3285;5623;3177;424;1854;4018;1868;6675;2;1255;4764;1532;5432;448;1168;5961;2092;1173;4100;1314;577;2667;2443;21;5226;5801;7140,daytime:afternoon,2151;50,353;49,232;48,104;47,54;46,140;45,2652;44,1057;43,6141;42,3770;41,1645;40,456;39,604;38,406;37,2703;36,1131;35,270;34,84;33,3975;32,1960;31,1477;30,284;29,1499;28,6091;27,1550;26,141;25,56;24,2649;23,893;22,1883;21,932;20,250;19,6867;18,95;17,785;16,3575;15,63;14,4567;13,269;12,4444;11,51;10,3028;9,457;8,7;7,2604;6,740;5,1607;4,603;3,280;2,432;1
210,5362;1883;705;968;287;2424;1963;895;6692;2403;105;1170;2290;40;4724;4775;2679;5178;4048;6032;2380;4115;4;3196;646;48;6142;1862,daytime:morning,291;50,353;49,141;48,51;47,173;46,785;45,932;44,232;43,280;42,277;41,1057;40,1420;39,679;38,406;37,432;36,60;35,1131;34,7;33,95;32,86;31,2151;30,189;29,671;28,457;27,845;26,4567;25,84;24,905;23,725;22,104;21,3238;20,2652;19,1499;18,7143;17,960;16,235;15,1883;14,184;13,181;12,6141;11,27;10,2649;9,681;8,3028;7,3191;6,222;5,10;4,8;3,2501;2,56;1
210,50;84;545;1874;1550;5470;2833;2732;3191;2375;3068;3262;4672;4601;1765;2763;2505;279;6;2031;1390;4123;965;585;2364;2667;1471;1455;4703;6091;2208;4067;1446;4268;7029;590;944;3432;1532;2347;1763;1364;6639;2826;3392;343;3309;4829;3342;682;3799;1314;6337;1125;3666;1223;2135;2351;3877;164,daytime:night,270;50,291;49,141;48,51;47,173;46,785;45,932;44,232;43,284;42,277;41,1057;40,1420;39,679;38,406;37,60;36,1131;35,893;34,7;33,95;32,86;31,2151;30,671;29,457;28,4567;27,84;26,725;25,6036;24,2652;23,7143;22,960;21,235;20,1883;19,1417;18,181;17,63;16,27;15,2649;14,681;13,3028;12,3191;11,222;10,10;9,2501;8,56;7,1194;6,447;5,6838;4,131;3,6037;2,128;1
210,4243;2831;3355;6566;5323;2511;1275;1363;1590;4545;706;2935;5734;3916;2116;3646;291;2238;4105;1901;2471;3993;5069;924;39;3160;2856;785;4090;2820;500;727;491;1287;2501;3255;846;2949;1349;264;3899;71;141;1460;149;2136,daytime:afternoon,270;50,291;49,353;48,141;47,51;46,785;45,232;44,284;43,280;42,679;41,406;40,432;39,60;38,1131;37,893;36,95;35,86;34,2151;33,189;32,845;31,4567;30,84;29,905;28,725;27,104;26,6036;25,3238;24,2652;23,1499;22,235;21,1883;20,1417;19,184;18,63;17,6141;16,27;15,2649;14,681;13,3028;12,3191;11,222;10,10;9,8;8,2501;7,56;6,1194;5,4465;4,6838;3,131;2,6037;1
2,808;574;1754;2836;6855;6259;2927;5137;2899;3068;6666;1833;2359;1809;575;6151;2406;4005;1188;5156;2740;3717;1165;5712;908;2253;1029;6250;6948;353;140,daytime:morning,270;50,141;49,932;48,51;47,905;46,84;45,1131;44,277;43,893;42,703;41,447;40,95;39,353;38,406;37,7;36,280;35,27;34,2349;33,2652;32,2595;31,3191;30,184;29,679;28,2814;27,7143;26,4925;25,4741;24,6141;23,456;22,189;21,1057;20,6091;19,671;18,4050;17,4671;16,6182;15,604;14,845;13,956;12,5457;11,5973;10,287;9,1607;8,3;7,1417;6,128;5,457;4,1550;3,1477;2,996;1
2,5447;207;2795;1851;4101;911;3975;1931;421;5936;63;3219;4365;602;2858;267;2604;5100;3900;1385;5717;4379;117;2072;95,daytime:evening,291;50,270;49,141;48,932;47,785;46,905;45,232;44,1131;43,277;42,893;41,6838;40,703;39,447;38,95;37,353;36,284;35,406;34,7;33,280;32,432;31,2349;30,2652;29,2595;28,184;27,679;26,173;25,2814;24,7143;23,222;22,4925;21,6141;20,85;19,189;18,1057;17,6091;16,671;15,4050;14,104;13,4671;12,6182;11,604;10,845;9,956;8,5457;7,5973;6,1607;5,1231;4,3;3,1417;2,128;1
2,1210;2831;5776;1095;3917;2848;1177;6233;6543;3514;4548;4162;2102;5396;2506;1420;786;2363;198;5850;2355;4897;3339;2713;75;1567;369;1131;237;10;62,daytime:night,291;50,270;49,141;48,932;47,51;46,785;45,905;44,232;43,84;42,1131;41,277;40,893;39,6838;38,703;37,447;36,95;35,353;34,284;33,406;32,7;31,280;30,432;29,27;28,2349;27,2652;26,2595;25,3191;24,184;23,679;22,173;21,2814;20,7143;19,222;18,4925;17,4741;16,6141;15,456;14,85;13,189;12,1057;11,6091;10,4050;9,104;8,4671;7,6182;6,604;5,845;4,956;3,5457;2,5973;1
2,100;1025;788;1744;1030;679;4755;3996;6141;371;3899;6911;1826;4915;178;141;1368;4961;1862;2265;2384;3222;69;457,daytime:afternoon,291;50,270;49,141;48,932;47,51;46,785;45,905;44,232;43,84;42,1131;41,277;40,893;39,6838;38,95;37,353;36,284;35,406;34,7;33,280;32,432;31,27;30,2652;29,2595;28,3191;27,184;26,679;25,173;24,2814;23,7143;22,222;21,4925;20,4741;19,6141;18,456;17,85;16,189;15,1057;14,6091;13,671;12,4050;11,104;10,4671;9,6182;8,604;7,845;6,5457;5,5973;4,287;3,1607;2,1231;1
109,1817;2019;5673;2514;4451;3401;6688;6129;2880;5568;1923;3701;4631;6386;380;6511;4714;353;5578;81,daytime:morning,1750;50,6774;49,2790;48,2018;47,1031;46,1710;45,4620;44,4435;43,4256;42,3496;41,191;40,4997;39,5106;38,5954;37,3861;36,1360;35,787;34,3759;33,3255;32,4805;31,5665;30,5939;29,3955;28,5650;27,224;26,7100;25,6951;24,2859;23,1607;22,1842;21,5325;20,946;19,5514;18,353;17,2724;16,5608;15,4444;14,7011;13,5686;12,7037;11,2258;10,572;9,4789;8,5145;7,2636;6,891;5,1982;4,3253;3,3718;2,1267;1
109,288;3394;5026;6640;6338;3214;6374;5338;4685;2205;1574;2008;5091;4484,daytime:evening,1750;50,6774;49,2790;48,2018;47,1694;46,1031;45,1710;44,4620;43,4435;42,4256;41,3496;40,191;39,4997;38,5106;37,5954;36,3861;35,1360;34,787;33,3759;32,3255;31,1724;30,2512;29,4805;28,5665;27,5939;26,1936;25,3955;24,5650;23,224;22,7100;21,6951;20,2859;19,1607;18,269;17,1842;16,5325;15,946;14,3953;13,5514;12,353;11,2724;10,5608;9,4444;8,7011;7,5686;6,7037;5,2258;4,572;3,4789;2,5145;1
109,1909;3627;6794;5325;1530;4314;1682;3766;1833;2078;7051;4258;5768;1413;549;2378;3619;2639;4737;4805;1431;4360;995;6633;7253,daytime:night,1750;50,6774;49,2790;48,2018;47,1694;46,1710;45,4620;44,4435;43,3496;42,191;41,4997;40,3861;39,1360;38,787;37,3759;36,3255;35,1724;34,2512;33,4805;32,5665;31,5939;30,1936;29,3955;28,5650;27,224;26,6951;25,2859;24,1607;23,269;22,1842;21,5325;20,946;19,3953;18,5514;17,353;16,5608;15,4444;14,7011;13,5686;12,2258;11,572;10,4789;9,5145;8,2636;7,891;6,1982;5,3253;4,3718;3,1267;2,2697;1
109,6758;4796;4516;4763;4743;6279;3521;5499;5360;5765;6966;993;5770;5342;5124;5713,daytime:afternoon,6774;50,2790;49,2018;48,1694;47,1031;46,1710;45,4620;44,4435;43,4256;42,3496;41,191;40,4997;39,5106;38,5954;37,3861;36,787;35,3759;34,3255;33,1724;32,2512;31,4805;30,5665;29,5939;28,1936;27,3955;26,5650;25,224;24,7100;23,6951;22,2859;21,1607;20,269;19,1842;18,5325;17,946;16,3953;15,5514;14,353;13,2724;12,5608;11,4444;10,7011;9,5686;8,7037;7,2258;6,572;5,4789;4,5145;3,2636;2,891;1
127,663;3402,daytime:morning,136;50,4636;49,7100;48,2958;47,4348;46,4404;45,54;44,572;43,7201;42,1911;41,4903;40,2772;39,2078;38,3444;37,2991;36,1363;35,7229;34,191;33,6867;32,6520;31,2998;30,5818;29,3415;28,632;27,7197;26,6352;25,1225;24,1304;23,281;22,6835;21,3322;20,4407;19,1940;18,6104;17,5971;16,4202;15,6552;14,3267;13,361;12,6840;11,7200;10,3858;9,4620;8,7199;7,2649;6,2248;5,1965;4,5852;3,5531;2,621;1
127,853;1363,daytime:evening,136;50,4636;49,7100;48,2958;47,4348;46,4404;45,54;44,572;43,7201;42,1911;41,4903;40,2772;39,2078;38,3444;37,2991;36,1363;35,7229;34,191;33,6867;32,6520;31,2998;30,5818;29,3415;28,632;27,7197;26,6352;25,1225;24,1304;23,281;22,6835;21,3322;20,4407;19,1940;18,6104;17,5971;16,4202;15,6552;14,3267;13,361;12,6840;11,3858;10,4620;9,2649;8,2248;7,1965;6,5852;5,5531;4,621;3,5109;2,3532;1
128,3741;1157;2809;1572;4204;1093;1995;5062;6682;960;5129;3044;4948;6645;268;3375;6328;6634;3401;1922;2876;2279;75;5001;4300;1321;1583;173;3438;1862;5015;353;4375;457;4516;2192;3480;2748;506;781;295;5323;1589;5650;1117;5499;2603;2575;2331;4104;4026;4158;2759;2448;6257;4863;4295;1901;1021;3388;2487;846;1803;3545;811;2244;2507;5864,daytime:morning,420;50,1131;49,95;48,932;47,905;46,232;45,241;44,2595;43,604;42,51;41,7143;40,3561;39,447;38,457;37,1250;36,270;35,1589;34,27;33,85;32,4741;31,4925;30,184;29,1879;28,168;27,84;26,703;25,1102;24,140;23,386;22,2652;21,785;20,2349;19,2430;18,1676;17,2424;16,2526;15,1550;14,2124;13,621;12,141;11,6091;10,353;9,663;8,2649;7,333;6,166;5,603;4,923;3,2946;2,2894;1
128,6527;1095;4587;37;2089;118;331;467;5392;3713;2197;3815;3057;4944;1019;6694;3501;1945;3399;6325;646;2217;3419;1536;4970;5416;1136;4881;6233;6667;6091;4034;3685;6608;4602;2506;5919;138;3166;2015;2477;2682;3484;3131;456;1131;1749;76;2595;6388,daytime:evening,420;50,1131;49,95;48,932;47,905;46,232;45,241;44,2595;43,604;42,51;41,7143;40,3561;39,291;38,447;37,457;36,1250;35,270;34,1589;33,27;32,85;31,4741;30,4925;29,1645;28,184;27,1879;26,2373;25,168;24,84;23,703;22,1102;21,140;20,386;19,393;18,2652;17,2003;16,785;15,1607;14,2349;13,2430;12,1676;11,2526;10,974;9,1550;8,2124;7,621;6,141;5,6091;4,353;3,663;2,2649;1
128,6311;5176;5056;2157;5042;5762;478;4889;5033;1097;209;2781;5508;5004;1499;80;4191;4009;4006;4052;4465;4445;2177;5874;5185;3591;232;3481;5371;4173;4286;1822;2509;222;5557;2717;1835;1700;3783;4288;1637;3022;2302;335;5106;6504;799;290,daytime:night,420;50,1131;49,95;48,905;47,232;46,241;45,2595;44,604;43,51;42,7143;41,3561;40,291;39,447;38,457;37,1250;36,270;35,1589;34,27;33,85;32,4741;31,4925;30,1645;29,184;28,1879;27,2373;26,168;25,84;24,703;23,1102;22,140;21,386;20,393;19,2652;18,2003;17,785;16,1607;15,2349;14,1676;13,2424;12,2526;11,974;10,1550;9,2124;8,621;7,141;6,6091;5,353;4,663;3,2649;2,333;1
128,354;2834;3926;5960;399;795;1463;4508;2196;3470;1422;1765;2590;575;771;3539;891;1676;2527;4998;2066;3296;2540;5264;884;2310;1385;1008;6406;166;211,daytime:afternoon,1131;50,932;49,905;48,232;47,241;46,2595;45,7143;44,3561;43,291;42,447;41,457;40,1250;39,1589;38,27;37,4741;36,4925;35,1645;34,1879;33,2373;32,168;31,84;30,703;29,1102;28,386;27,393;26,2652;25,2003;24,1607;23,2349;22,2430;21,1676;20,2424;19,974;18,1550;17,2124;16,621;15,141;14,6091;13,353;12,663;11,333;10,166;9,603;8,14;7,1082;6,923;5,2946;4,2894;3,162;2,2562;1
42,43;4949;5057;145;2221;5910;797;1588;4371;1843;104;6253;1896;6666;1633;5542;1897;45;189;4102;144;3347;1086;740;2584;480;5692;214;447;2285;2244;973;5748;742;1906;2231,daytime:morning,270;50,141;49,785;48,1131;47,932;46,232;45,284;44,2151;43,51;42,1057;41,291;40,353;39,905;38,280;37,86;36,173;35,893;34,60;33,457;32,6838;31,1420;30,104;29,7143;28,181;27,797;26,974;25,1417;24,222;23,27;22,184;21,6141;20,235;19,189;18,85;17,128;16,516;15,1194;14,277;13,366;12,1499;11,148;10,456;9,7;8,3238;7,2649;6,54;5,267;4,4567;3,500;2,681;1
