50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
120,2188;125;3740;764;1619;1198;2311;6263;2546;1312;6028;1347;1918;1777;2060,daytime:morning,7229;50,1680;49,6210;48,853;47,2675;46,2339;45,1120;44,765;43,2944;42,301;41,2752;40,3116;39,4428;38,1516;37,7124;36,2058;35,1886;34,4292;33,1552;32,7254;31,2261;30,6297;29,6725;28,645;27,2532;26,1675;25,3771;24,3013;23,1619;22,6680;21,6852;20,5462;19,1324;18,1342;17,7218;16,1787;15,7301;14,6526;13,1938;12,3067;11,6944;10,7182;9,3064;8,7127;7,6871;6,1857;5,7198;4,3047;3,433;2,4786;1
274,2640;2528;1138;5017;5348;1961;994;763;7128;399;2712;1181;1293;5531;3015;6552;4252;6608;6202;7143,daytime:morning,7229;50,6210;49,1680;48,853;47,2675;46,301;45,2339;44,1120;43,2944;42,765;41,4428;40,2752;39,3116;38,1516;37,2058;36,1552;35,1886;34,6297;33,2261;32,6725;31,7254;30,7124;29,4292;28,1675;27,645;26,2532;25,1619;24,3771;23,3013;22,6680;21,5462;20,6852;19,6526;18,7218;17,7301;16,1324;15,6944;14,1342;13,1938;12,1787;11,7127;10,6871;9,1857;8,7198;7,3067;6,7182;5,3064;4,1351;3,4368;2,433;1
263,1970;4363;2795;5610;2256;2802;3191;4094;4046;3257;1360;1407;5019;6695;5812;1186;3988;4410;2914;429;3303;6649;823;250;3123;2965;6203;141;1804;5091;2693;543;3942;4516;4197;934;498;6619;4110;4780;5207;5079;569;2422;5006;366;5602;407;2929;1349;605;1058;3446;2281;10,daytime:morning,7229;50,1680;49,6210;48,853;47,2675;46,2339;45,1120;44,301;43,2944;42,765;41,2752;40,4428;39,3116;38,1516;37,2058;36,7124;35,1552;34,1886;33,2261;32,6297;31,7254;30,6725;29,4292;28,645;27,1675;26,2532;25,3771;24,1619;23,3013;22,6680;21,5462;20,6852;19,7218;18,6526;17,1324;16,7301;15,1342;14,6944;13,1938;12,1787;11,7127;10,1857;9,6871;8,3067;7,7182;6,3064;5,7198;4,1351;3,3047;2,3563;1
284,1210;5818;1157;6003;6809;6197;882;775;2130;535;2386;4568;411;4249;2761;1177;2925;2753;2982;113;3625;1405;1316;5298;6428;4163;4262;5794;6977;4476;2465;2406;7293;5241;1922;323;30;1567;2965;4738;6336;3149;2434;6048;6698;4516;5500;3872;5743;5592;3945;5598;3829;6708;7103;4969;6266;4086;3060;474;5370;2814;6381;676;3387;1451;316;5096;6666;873;45;6050;1150;3886;2845;5849;606;2740;6436;480;5375;5510;3666;1008;3344;3422;5798;1697;2966;3223;1301;4880;4344;131;6311;5660;3971;521;4908;7260;1672;6286;2460;1607;7154;1977;1839;1551;2998;362;3765;1937;2544;4861;587;6741;3039;3271;2664;5054;4390;4397;2237;97;5171;4734;3042;3472;341;3065;1330;6557;5362;962;3036;5785;607;599;942;352;2997;2530;4034;1100;5010;2874;5685;2972;7141;69;85;1057;6168;472;4140;2879;1848;4130;1982;441;2826;614;3619;4740;6826;1803;2166;393;5860;6552;725;6037;5546;3837;3920;6230,daytime:morning,7229;50,1680;49,6210;48,2675;47,853;46,2339;45,2752;44,765;43,1120;42,2944;41,301;40,4428;39,1552;38,3116;37,1516;36,7124;35,2532;34,2058;33,6297;32,7254;31,3771;30,2261;29,1886;28,1619;27,4292;26,1675;25,6725;24,645;23,6680;22,3013;21,5462;20,6852;19,1938;18,6871;17,6526;16,1342;15,6944;14,3064;13,7218;12,1857;11,1787;10,3067;9,7301;8,4368;7,7182;6,6828;5,3047;4,7067;3,6672;2,3563;1
284,1502;3926;5806;4525;2223;730;2933;1514;1815;6650;6641;154;689;1765;570;4369;6181;6095;25;6459;1730;4565;3012;1483;2090;2636;6971;5399;5280;1403;5180;2586;250;6155;27;4751;536;4815;6531;4375;934;3283;5673;5343;2376;502;1613;1113;3873;239;5668;192;1446;2403;6257;1718;777;5355;5117;1951;227;5229;1224;182;1082;4091;685;3825;4107;2564;1789;1735;2710;6049;741;6342;4978;262;5284;4459;443;948;642;1084;6057;1190;2499;1706;6738;3708;960;1983;3560;4252;856;2763;3713;8;1817;563;2418;3889;5841;2409;2378;3069;5288;4732;3373;3717;3473;5712;4088;2253;4047;4077;6127;4284;1242;5784;3228;5110;1949;6478;109;5503;44;3474;7050;2610;6790;3220;6669;4817;2363;390;3463;4320;1653;5765;5829;6391;4497;1026;890;2410;2430;264;339;1523,daytime:evening,7229;50,1680;49,6210;48,2675;47,853;46,2339;45,2752;44,765;43,1120;42,2944;41,301;40,4428;39,1552;38,3116;37,1516;36,7124;35,2532;34,2058;33,6297;32,7254;31,3771;30,2261;29,1886;28,1619;27,4292;26,1675;25,6725;24,645;23,6680;22,3013;21,5462;20,6852;19,1938;18,6871;17,6526;16,1342;15,6944;14,3064;13,7218;12,1857;11,1787;10,3067;9,7301;8,4368;7,7182;6,6828;5,3047;4,7067;3,7205;2,6672;1
284,386;4108;1779;3817;565;7081;5504;712;6743;3253;1379;5167;136;2462;2292;1626;5391;291;1396;409;844;519;3138;5263;1172;1283;6668;5670;4319;6174;3683;5547;4291;5921;2286;1910;5995;757;996;82;7028;4737;1340;2408;2861;6108;3956;2691;680;5874;1917;477;5912;6112;4816;6855;5979;4211;2885;2154;2123;2683;4295;1133;105;338;29;270;63;6974;5170;2539;3167;6653;2672;6029;5273;280;344;306;5264;1727;3172;2881;1508;1289;6371;1355;2528;4487;2927;53;1973;7131;7088;2932;2875;6769;3159;3229;1414;5453;6273;5067;1016;584;2517;6415;3466;4575;2817;1156;3287;941;4618;6506;4395;2725;538;6076;3665;7020;2139;951;1117;6701;611;5938;997;2684;3366;104;3999;3161;320;6733;6608;346;7286;2471;1822;2660;100;4207;2509;3264;3962;740;2015;2604;1406;677;3255;5706;284;5633;1666;1047;4945;812;3983;68;2643,daytime:night,7229;50,1680;49,6210;48,2675;47,853;46,2339;45,2752;44,765;43,1120;42,2944;41,301;40,4428;39,1552;38,3116;37,1516;36,7124;35,2532;34,2058;33,6297;32,7254;31,3771;30,2261;29,1886;28,1619;27,4292;26,1675;25,6725;24,645;23,6680;22,3013;21,5462;20,6852;19,1938;18,6871;17,6526;16,1342;15,6944;14,3064;13,7218;12,1857;11,1787;10,3067;9,7301;8,4368;7,7182;6,6828;5,3047;4,7067;3,7205;2,6672;1
284,4925;3834;4651;2280;2665;3369;3448;1661;7252;5922;3191;3179;839;4467;7171;118;2309;384;3566;1074;1584;3934;5318;2498;5974;5584;5641;1819;3782;703;4048;7275;432;550;3346;3013;5586;1825;4415;4425;3571;4536;2396;6423;4500;1231;945;848;3438;5578;4411;1796;3932;5368;634;2948;5945;1464;1298;5193;2619;184;2075;4942;5795;4013;287;275;3991;1816;900;6500;674;2304;5366;3329;6610;6923;4352;2937;2856;4298;3423;1000;2556;734;439;2622;5885;5077;4701;3105;6191;4726;999;6465;76;1490;3990;7266;7007;2473;3959;2256;713;3465;4695;2894;6382;5144;3997;3053;5452;15;4055;2896;6384;6495;2934;5869;20;3931;2880;1498;6110;5793;4773;6434;5374;6417;5293;5083;2289;5718;208;6396;5307;2301;3909;2447;6754;1569;3888;6314;3299;2575;4065;137;1352;2291;5757;479;3620;541;4818;1086;836;665;4588;4571;2036;5602;1549;4282;4593;1729;1675;2466;4099;401;2429;5695;853;1146,daytime:afternoon,7229;50,1680;49,6210;48,2675;47,853;46,2339;45,2752;44,765;43,1120;42,2944;41,301;40,4428;39,1552;38,3116;37,1516;36,7124;35,2532;34,2058;33,6297;32,7254;31,3771;30,2261;29,1886;28,1619;27,4292;26,1675;25,6725;24,645;23,6680;22,3013;21,5462;20,6852;19,1938;18,6526;17,1342;16,6944;15,3064;14,1857;13,1787;12,3067;11,7301;10,4368;9,7182;8,6828;7,3047;6,7067;5,7205;4,6672;3,3563;2,1009;1
243,6901;6501;6042;1917;7;3215;1099;3650;795;428;6383;137;5847;7026;1578;4087;1948;3208;857;3992;5640;789,daytime:evening,7229;50,6210;49,1680;48,853;47,2675;46,1120;45,2339;44,2944;43,765;42,301;41,2752;40,4428;39,3116;38,1516;37,2058;36,1552;35,2261;34,7124;33,1886;32,6297;31,4292;30,645;29,7254;28,6725;27,1675;26,2532;25,3013;24,1619;23,3771;22,6680;21,6852;20,7218;19,1324;18,6526;17,5462;16,7301;15,1938;14,7127;13,6944;12,1787;11,1857;10,1342;9,7182;8,3067;7,7198;6,6871;5,3064;4,1351;3,1651;2,3563;1
243,1420;3903;4567;6201;5811;4291;604;2248;3625;7045;3556;4295;6484;269;848;3263;681;876;1176;5119,daytime:night,7229;50,6210;49,1680;48,853;47,2675;46,1120;45,2339;44,2944;43,765;42,301;41,2752;40,4428;39,3116;38,1516;37,2058;36,1552;35,2261;34,7124;33,1886;32,6297;31,4292;30,645;29,7254;28,6725;27,1675;26,2532;25,3013;24,1619;23,3771;22,6680;21,6852;20,7218;19,1324;18,6526;17,5462;16,7301;15,1938;14,7127;13,6944;12,1787;11,1857;10,1342;9,7182;8,3067;7,7198;6,6871;5,3064;4,1351;3,1651;2,3563;1
243,1883;3722;1006;4762;6044;5623;4374;1946;1641;3934;7027;345;1790;2882;6640;4085;4565;5607;1066;6398;3336;1254;4513;6609;1675;6142,daytime:afternoon,7229;50,6210;49,1680;48,853;47,2675;46,1120;45,2339;44,2944;43,765;42,301;41,2752;40,4428;39,3116;38,1516;37,2058;36,1552;35,2261;34,7124;33,1886;32,6297;31,4292;30,645;29,7254;28,6725;27,1675;26,2532;25,3013;24,1619;23,3771;22,6680;21,6852;20,7218;19,1324;18,6526;17,5462;16,7301;15,1938;14,7127;13,6944;12,1787;11,1857;10,1342;9,7182;8,3067;7,7198;6,6871;5,3064;4,1351;3,1651;2,3563;1
82,2305;3947;4444;679;2703;3665;3137;4136;51;311;3565;5679;3177;1299;5484;4817;5845;3492;3132;4798;3958;3638;3783;3841;4789;3650;3069;6239;4971;978;2645;4957;2949;1325;5643;1128;5340;3915;1675;1665;321;5729;3992;681;4911,daytime:night,7229;50,1680;49,6210;48,853;47,2675;46,2339;45,301;44,2944;43,1120;42,765;41,2752;40,4428;39,3116;38,1516;37,2058;36,1552;35,2261;34,6297;33,7124;32,1886;31,6725;30,7254;29,4292;28,645;27,1675;26,2532;25,1619;24,3771;23,3013;22,6680;21,6852;20,5462;19,7218;18,6526;17,1324;16,7301;15,6944;14,1938;13,1342;12,1787;11,7127;10,1857;9,6871;8,3067;7,7198;6,7182;5,3064;4,1351;3,433;2,3047;1
11,537;998;765;1435;1566;772;1191;579;1083;1644;1488;654,daytime:morning,7229;50,6210;49,2752;48,301;47,1552;46,1680;45,2675;44,853;43,1120;42,6725;41,2339;40,1675;39,4428;38,3771;37,2532;36,1619;35,7213;34,2058;33,1516;32,6871;31,6297;30,765;29,6672;28,3397;27,5802;26,6149;25,2264;24,6944;23,7205;22,1104;21,6886;20,7294;19,6928;18,3116;17,7124;16,7067;15,1575;14,6680;13,805;12,7254;11,838;10,1944;9,5873;8,1886;7,2716;6,2944;5,1819;4,5462;3,6945;2,4279;1
11,3155;3093;3232;3140,daytime:night,7229;50,6210;49,2752;48,301;47,1552;46,1680;45,2675;44,853;43,1120;42,6725;41,2339;40,1675;39,4428;38,3771;37,2532;36,1619;35,7213;34,2058;33,1516;32,6871;31,6297;30,765;29,6672;28,3397;27,5802;26,6149;25,2264;24,6944;23,7205;22,1104;21,6886;20,7294;19,6928;18,7124;17,7067;16,1575;15,6680;14,805;13,7254;12,838;11,1944;10,5873;9,1886;8,2716;7,2944;6,1819;5,5462;4,6945;3,4279;2,538;1
221,3180;2484;5655;6199;1836;1275;1513;4384;2308;4054;3118;5138;2151;1547;176;4826;4016;1188;830;4800;1317;4597;6357;5280;807;6252;1775;3790;6123;1455;4466;6513;6375;3909;471;5268;3355;506;3826;420;845;6112;1136;4221;2848;3266;4222;2490;6500;3893;426;2539;2471;5237;1076;2840;1364;1270;2879;3166;810;2387;5071;4784;4381;366;604;3799;2166;4683;393;603;264;3151;1092;1628;4340;2030,daytime:afternoon,7229;50,1680;49,6210;48,853;47,2675;46,2339;45,301;44,1120;43,2944;42,765;41,2752;40,4428;39,3116;38,1516;37,2058;36,2261;35,1552;34,7124;33,1886;32,6297;31,7254;30,6725;29,4292;28,645;27,1675;26,2532;25,1619;24,3013;23,3771;22,6680;21,6852;20,5462;19,7218;18,6526;17,1324;16,7301;15,1787;14,6944;13,1342;12,1938;11,7127;10,1857;9,6871;8,3067;7,7182;6,7198;5,3064;4,1351;3,4786;2,433;1
167,1813;3239;2385;2031;5348;3183,daytime:night,7229;50,1680;49,6210;48,853;47,2675;46,301;45,2339;44,1120;43,2944;42,765;41,2752;40,4428;39,3116;38,1516;37,2058;36,1552;35,6297;34,2261;33,6725;32,1886;31,7124;30,7254;29,4292;28,1675;27,645;26,2532;25,1619;24,3771;23,3013;22,6680;21,5462;20,6852;19,7218;18,6526;17,7301;16,1324;15,6944;14,1938;13,1342;12,1787;11,7127;10,6871;9,1857;8,3067;7,7198;6,7182;5,3064;4,1351;3,433;2,3047;1
231,5844;5977;6526;6026;5334;4588;4951;6213;6828;1064;3540;23;6586;2186;3507;479;4373,daytime:evening,7229;50,1680;49,6210;48,853;47,2675;46,301;45,2339;44,1120;43,2944;42,765;41,2752;40,4428;39,3116;38,1516;37,2058;36,1552;35,2261;34,1886;33,6297;32,7124;31,6725;30,7254;29,4292;28,645;27,1675;26,2532;25,1619;24,3771;23,3013;22,6680;21,5462;20,6852;19,7218;18,6526;17,1324;16,7301;15,6944;14,1938;13,1342;12,1787;11,7127;10,1857;9,6871;8,3067;7,7198;6,7182;5,3064;4,1351;3,433;2,3047;1
148,2475;5683;1011;4852;867;3521;310;2010;2918;311;2209;6194;218;2395;5355;1597;1310;6894;1982;6591;1657;2450;2183;250;1567;5380;5693;746;6248;1219;141;164,daytime:night,7229;50,1680;49,6210;48,853;47,2675;46,2339;45,1120;44,301;43,2944;42,765;41,2752;40,4428;39,3116;38,1516;37,2058;36,2261;35,6297;34,1886;33,1552;32,7124;31,7254;30,6725;29,4292;28,645;27,1675;26,2532;25,3771;24,3013;23,1619;22,6680;21,6852;20,5462;19,7218;18,6526;17,1324;16,7301;15,6944;14,1938;13,1342;12,1787;11,7127;10,1857;9,3067;8,6871;7,7182;6,7198;5,3064;4,1351;3,3563;2,3047;1
34,3141;3198;1709;4397;3110;2070;3319,daytime:night,7229;50,853;49,1680;48,6210;47,765;46,2675;45,7124;44,2944;43,2339;42,4292;41,2752;40,2058;39,6852;38,645;37,1516;36,1886;35,1324;34,1120;33,3116;32,301;31,4428;30,7218;29,2261;28,1552;27,6526;26,7182;25,1938;24,6725;23,7254;22,1342;21,3013;20,6297;19,7301;18,7198;17,5462;16,7149;15,1787;14,1351;13,1651;12,4747;11,5967;10,7061;9,1009;8,3064;7,6962;6,744;5,3067;4,7189;3,7201;2,6680;1
34,6830;1478;3380;513;3418;4370,daytime:afternoon,7229;50,853;49,1680;48,6210;47,765;46,2675;45,7124;44,2944;43,2339;42,4292;41,2752;40,2058;39,6852;38,645;37,1516;36,1886;35,1324;34,1120;33,3116;32,301;31,4428;30,7218;29,2261;28,1552;27,6526;26,7182;25,1938;24,6725;23,7254;22,1342;21,3013;20,6297;19,7301;18,7198;17,5462;16,7149;15,1787;14,1351;13,1651;12,4747;11,5967;10,7061;9,1009;8,3064;7,1675;6,6962;5,744;4,3067;3,7189;2,7201;1
172,4492;5060;1011;4325;1863;1725;2676;1694;1137;4171;3587;4994;4263;5107;4749;6894;4565;5731;4425;993;7045;2143;4114;149;935,daytime:morning,7229;50,1680;49,6210;48,853;47,2675;46,301;45,2339;44,1120;43,2944;42,765;41,2752;40,4428;39,3116;38,1516;37,2058;36,1552;35,2261;34,7124;33,6297;32,1886;31,6725;30,7254;29,4292;28,645;27,1675;26,2532;25,1619;24,3013;23,3771;22,6680;21,6852;20,5462;19,7218;18,6526;17,1324;16,7301;15,6944;14,1938;13,1342;12,1787;11,7127;10,1857;9,6871;8,3067;7,7198;6,7182;5,3064;4,1351;3,433;2,4786;1
18,6762;207;3734;3947;1954;1171;1093;4209;3340;533;5139;155;5023;377;3871;3257;1955;3363;3876;4318;3746;4132;3489;4616;3466;2934;5451;1989;5528;4686;371;1528;97;1378;1769;3042;5004;141;904;1439;211;7253;6387;184;2855;2229;2040;4881;111;2575;1458;6091;4631;5095;900;6760;426;168;486;3454;2160;4407;2053;771;2537;4741;6789;5071;5550;1356;884;4740;2905;802;3172;5339;4825;381;3928;284;6535;3352;3920;5278;1685,daytime:night,7229;50,1680;49,6210;48,853;47,2675;46,2339;45,301;44,1120;43,2944;42,765;41,2752;40,4428;39,3116;38,1516;37,2058;36,1552;35,2261;34,7124;33,1886;32,6297;31,6725;30,7254;29,4292;28,645;27,1675;26,2532;25,1619;24,3771;23,3013;22,6680;21,6852;20,5462;19,7218;18,6526;17,1324;16,7301;15,6944;14,1342;13,1938;12,1787;11,7127;10,1857;9,6871;8,3067;7,7198;6,7182;5,3064;4,1351;3,433;2,3047;1
184,3759;1874;4413;4142;5563;4856;6016;3476;2102;4378;527;5372;3059;3838;6591;4789;433;5215;860;7082;4773;4131;3189;6396;1534;4243;5377;4287;2738;2414;1725;668;4374;3266;3664;1305;1248;4535;4782;5485;4504;2692;6610;4741;1921;4930;5235;5753;5008;1165;4740;3372;4091;2622;2428;1092;87,daytime:morning,7229;50,1680;49,6210;48,853;47,2675;46,2339;45,301;44,1120;43,2944;42,765;41,2752;40,4428;39,3116;38,1516;37,2058;36,1552;35,7124;34,2261;33,1886;32,6297;31,7254;30,6725;29,4292;28,645;27,1675;26,2532;25,1619;24,3771;23,3013;22,6680;21,5462;20,6852;19,7218;18,6526;17,1324;16,7301;15,6944;14,1342;13,1787;12,1938;11,7127;10,6871;9,1857;8,3067;7,7198;6,7182;5,3064;4,1351;3,433;2,4786;1
33,4652;6106;1619;1859;3036;6174;2825;3493;93;4434;6130;4101;4303;1017;546;5433;6088;203;6512;1556;5677;1822;5535,daytime:morning,7229;50,1680;49,6210;48,853;47,2675;46,2339;45,765;44,1120;43,2944;42,301;41,2752;40,3116;39,1516;38,4428;37,7124;36,2261;35,2058;34,4292;33,7254;32,1886;31,1552;30,6297;29,6725;28,645;27,2532;26,1675;25,1619;24,3771;23,3013;22,6680;21,6852;20,5462;19,1324;18,1787;17,1342;16,6526;15,7301;14,7218;13,1938;12,7182;11,3067;10,6944;9,3064;8,7127;7,1857;6,6871;5,7198;4,3047;3,4786;2,433;1
33,3822;836;2353;1575;14;2184;1224;6055;7097;4310;3699;7099;900;1648;4161;4068;4060;1691;6152;1992;5392,daytime:night,7229;50,1680;49,6210;48,853;47,2675;46,2339;45,765;44,1120;43,2944;42,301;41,2752;40,3116;39,1516;38,4428;37,7124;36,2261;35,2058;34,4292;33,7254;32,1886;31,1552;30,6297;29,6725;28,645;27,2532;26,1675;25,1619;24,3771;23,3013;22,6680;21,6852;20,5462;19,1324;18,1787;17,1342;16,6526;15,7301;14,7218;13,1938;12,7182;11,3067;10,6944;9,3064;8,7127;7,1857;6,6871;5,7198;4,3047;3,4786;2,433;1
68,1136;3505;2982;4234;1334;5025;4067;2490;835;754;189;2509;3166;1066;2630;3408;439;1525;381;2285;725;3105;3088;2408;4135,daytime:afternoon,7229;50,1680;49,6210;48,853;47,2675;46,301;45,2339;44,1120;43,2944;42,765;41,2752;40,4428;39,3116;38,1516;37,2058;36,2261;35,1552;34,1886;33,7124;32,6297;31,7254;30,6725;29,4292;28,645;27,1675;26,2532;25,1619;24,3771;23,3013;22,6680;21,5462;20,6852;19,7218;18,6526;17,1324;16,7301;15,6944;14,1787;13,1342;12,1938;11,7127;10,6871;9,1857;8,3067;7,7198;6,7182;5,3064;4,1351;3,433;2,4786;1
213,2528;1125;981;2765;1030;6241;6328;5716;5463,daytime:night,7229;50,6210;49,1680;48,853;47,2675;46,301;45,2339;44,1120;43,2944;42,765;41,4428;40,2752;39,3116;38,1516;37,2058;36,2261;35,1886;34,1552;33,7124;32,7254;31,6297;30,6725;29,4292;28,645;27,1675;26,2532;25,1619;24,3771;23,3013;22,6680;21,5462;20,6852;19,6526;18,7218;17,1324;16,7301;15,1787;14,1342;13,6944;12,1938;11,7127;10,6871;9,1857;8,3067;7,7182;6,7198;5,3064;4,1351;3,4786;2,433;1
