50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
323,1909;3866;2748;5439;3829;4315;6708;4848;4692;4173;291;938;5727;3575;3620;4378;45;2347;3358;1927;4951;1385;439;2713;3254;2812;5703;1499,daytime:afternoon,270;50,95;49,725;48,1240;47,60;46,51;45,353;44,6141;43,141;42,785;41,1550;40,222;39,1883;38,232;37,4404;36,1057;35,1765;34,366;33,250;32,86;31,1275;30,681;29,8;28,5757;27,269;26,3191;25,54;24,1131;23,399;22,4418;21,603;20,974;19,277;18,2811;17,1789;16,6067;15,4444;14,2501;13,4050;12,457;11,291;10,2336;9,3;8,189;7,5100;6,7;5,6867;4,4740;3,27;2,1879;1
182,6679;569;3971;1061;132;740,daytime:morning,270;50,621;49,51;48,725;47,769;46,4091;45,95;44,406;43,5295;42,141;41,166;40,14;39,4925;38,60;37,974;36,5757;35,256;34,456;33,291;32,1477;31,184;30,7143;29,1057;28,474;27,353;26,86;25,386;24,4768;23,4299;22,1006;21,657;20,232;19,1645;18,785;17,6545;16,4928;15,284;14,1789;13,1622;12,222;11,4159;10,913;9,128;8,1142;7,4580;6,5517;5,787;4,132;3,3904;2,1685;1
182,759;432,daytime:evening,270;50,621;49,51;48,725;47,769;46,4091;45,54;44,95;43,406;42,5295;41,166;40,14;39,4925;38,974;37,5757;36,256;35,456;34,291;33,1477;32,84;31,7143;30,1057;29,474;28,353;27,86;26,280;25,386;24,4768;23,4299;22,1006;21,6150;20,657;19,232;18,1645;17,441;16,6545;15,4928;14,284;13,1789;12,1622;11,173;10,222;9,4159;8,913;7,6036;6,1142;5,4580;4,5517;3,787;2,132;1
182,144;5431;646;6314;1226;4392;148;7143,daytime:night,621;50,51;49,725;48,769;47,4091;46,54;45,95;44,406;43,5295;42,141;41,166;40,14;39,4925;38,60;37,5757;36,291;35,1477;34,84;33,184;32,7143;31,1057;30,474;29,353;28,86;27,280;26,386;25,4768;24,4299;23,1006;22,6150;21,232;20,1645;19,785;18,441;17,6545;16,4928;15,1789;14,1622;13,173;12,222;11,4159;10,913;9,128;8,6036;7,1142;6,5517;5,787;4,132;3,3904;2,1685;1
182,5567;1626;6029,daytime:afternoon,270;50,621;49,51;48,725;47,769;46,4091;45,54;44,95;43,406;42,5295;41,141;40,166;39,14;38,4925;37,60;36,974;35,5757;34,256;33,456;32,1477;31,84;30,184;29,7143;28,474;27,353;26,86;25,280;24,386;23,4768;22,4299;21,1006;20,6150;19,657;18,232;17,1645;16,785;15,441;14,6545;13,4928;12,284;11,1789;10,1622;9,173;8,222;7,4159;6,913;5,128;4,6036;3,1142;2,4580;1
183,1909;3621;3167;4920;6118;1298;1126;1786;295;2630;6219;4788;1356;5180;4260;1334;4876;7080;6134;68;2827,daytime:morning,788;50,1550;49,2652;48,2151;47,545;46,353;45,1622;44,1356;43,1936;42,3615;41,3815;40,912;39,7078;38,2266;37,1724;36,7058;35,2790;34,1275;33,4840;32,269;31,1696;30,3953;29,1276;28,2124;27,229;26,6112;25,1483;24,6067;23,4782;22,439;21,681;20,4877;19,1911;18,2703;17,4992;16,2880;15,95;14,624;13,4444;12,4196;11,107;10,5665;9,4425;8,6141;7,3575;6,2961;5,3770;4,1789;3,2596;2,7067;1
183,6541;4927;5052;3430;4319;2934;6186;2028;4061;2431;1789;3464;4267;5925;6550;2233;3779;1276;5133,daytime:evening,788;50,1550;49,2652;48,2151;47,545;46,353;45,1750;44,1622;43,1356;42,1936;41,3615;40,3815;39,912;38,7078;37,1724;36,7058;35,2790;34,4840;33,269;32,1696;31,3953;30,1276;29,2124;28,229;27,6112;26,1483;25,6067;24,4782;23,439;22,5823;21,681;20,4877;19,1911;18,2703;17,4992;16,2880;15,95;14,624;13,4444;12,4196;11,3508;10,4930;9,107;8,5665;7,1790;6,4425;5,6141;4,3575;3,2961;2,3770;1
183,7053;3144;4798;389;4558;4175;3683;6842;3634;6233;1622;1849;5511;4773;4546;5639;1630;3246;1547;1596,daytime:afternoon,788;50,1550;49,2652;48,2151;47,353;46,1750;45,1622;44,1356;43,1936;42,3615;41,912;40,7078;39,2266;38,1724;37,7058;36,2790;35,1275;34,4840;33,269;32,1696;31,3953;30,1276;29,2124;28,229;27,6112;26,1483;25,6067;24,4782;23,439;22,5823;21,681;20,4877;19,1911;18,2703;17,4992;16,2880;15,95;14,624;13,4444;12,4196;11,3508;10,4930;9,107;8,1790;7,4425;6,6141;5,3575;4,2961;3,3770;2,524;1
154,3005;6157;5660;5910;249;797;3262;29;189;981;7036;700;2487;2457;3338;31;4564;6034;4738;3709;19;663;1521;321;88;7161,daytime:morning,291;50,60;49,1194;48,1240;47,456;46,1550;45,1883;44,1057;43,6091;42,51;41,104;40,2151;39,974;38,1131;37,222;36,3415;35,6026;34,173;33,366;32,1645;31,7;30,2703;29,2349;28,1255;27,353;26,624;25,2604;24,63;23,3028;22,277;21,97;20,545;19,269;18,284;17,1765;16,250;15,5502;14,604;13,657;12,1275;11,8;10,1420;9,2047;8,4418;7,1879;6,1562;5,3575;4,333;3,7143;2,3886;1
154,2529;58;6768;3462;5592;3826;6708;911;3943;5019;320;2291;5391;4674;6844;3029;2633;3681;169;6263;3173;182;2275;179;6819;1568;1862;3189,daytime:evening,291;50,60;49,1194;48,3975;47,1240;46,232;45,270;44,456;43,1550;42,1883;41,785;40,6091;39,51;38,2151;37,6141;36,1131;35,222;34,6026;33,173;32,366;31,1645;30,280;29,7;28,2703;27,2349;26,679;25,1255;24,353;23,624;22,406;21,5100;20,3028;19,277;18,97;17,5757;16,545;15,269;14,284;13,1765;12,250;11,5502;10,604;9,657;8,1275;7,8;6,1420;5,2047;4,4418;3,725;2,1879;1
154,1453;1753;6052;6904;4208;4271;4942;480;2477;5966;458,daytime:night,291;50,60;49,1194;48,3975;47,1240;46,232;45,270;44,1550;43,1883;42,1057;41,785;40,51;39,104;38,2151;37,974;36,6141;35,1131;34,222;33,3415;32,6026;31,173;30,366;29,1645;28,280;27,7;26,2703;25,2349;24,679;23,1255;22,353;21,624;20,2604;19,406;18,5100;17,63;16,277;15,97;14,5757;13,545;12,269;11,1765;10,250;9,5502;8,604;7,657;6,1275;5,8;4,1420;3,2047;2,4418;1
154,46;6565;5504;469;4229;3285;5623;3177;424;1854;4018;1868;6675;2;1255;4764;1532;5432;448;1168;5961;2092;1173;4100;1314;577;2667;2443;21;5226;5801;7140,daytime:afternoon,1194;50,3975;49,1240;48,232;47,270;46,456;45,1550;44,1883;43,1057;42,785;41,6091;40,51;39,104;38,2151;37,974;36,6141;35,1131;34,222;33,3415;32,6026;31,366;30,1645;29,280;28,7;27,2703;26,2349;25,679;24,1255;23,353;22,624;21,2604;20,406;19,5100;18,63;17,3028;16,97;15,5757;14,545;13,269;12,284;11,1765;10,250;9,5502;8,604;7,657;6,1275;5,8;4,2047;3,4418;2,725;1
210,5362;1883;705;968;287;2424;1963;895;6692;2403;105;1170;2290;40;4724;4775;2679;5178;4048;6032;2380;4115;4;3196;646;48;6142;1862,daytime:morning,232;50,141;49,60;48,1148;47,95;46,785;45,6141;44,353;43,1765;42,1240;41,4903;40,2772;39,4404;38,1645;37,86;36,457;35,432;34,222;33,51;32,56;31,267;30,406;29,7143;28,7;27,4741;26,1883;25,456;24,725;23,960;22,2501;21,604;20,366;19,291;18,184;17,1879;16,703;15,54;14,399;13,8;12,1057;11,845;10,1131;9,269;8,5757;7,1607;6,140;5,98;4,2338;3,5517;2,104;1
210,3412;4365;655;4757;3552;5156;2712;3357;5796;2132;2683;4740;4107;745;2180;1215;435;2124;3983,daytime:evening,270;50,232;49,141;48,60;47,1148;46,95;45,785;44,6141;43,353;42,1765;41,1240;40,4903;39,2772;38,4404;37,1645;36,86;35,457;34,432;33,222;32,51;31,56;30,406;29,7143;28,7;27,4741;26,1883;25,456;24,725;23,960;22,2501;21,604;20,366;19,291;18,184;17,1879;16,703;15,54;14,399;13,284;12,8;11,1057;10,845;9,1131;8,269;7,5757;6,1607;5,140;4,98;3,2338;2,5517;1
210,50;84;545;1874;1550;5470;2833;2732;3191;2375;3068;3262;4672;4601;1765;2763;2505;279;6;2031;1390;4123;965;585;2364;2667;1471;1455;4703;6091;2208;4067;1446;4268;7029;590;944;3432;1532;2347;1763;1364;6639;2826;3392;343;3309;4829;3342;682;3799;1314;6337;1125;3666;1223;2135;2351;3877;164,daytime:night,270;50,232;49,141;48,60;47,1148;46,95;45,785;44,1765;43,4903;42,2772;41,4404;40,1645;39,86;38,457;37,222;36,51;35,56;34,267;33,406;32,7143;31,7;30,4741;29,1883;28,456;27,725;26,960;25,2501;24,604;23,291;22,1879;21,54;20,399;19,284;18,1057;17,1131;16,269;15,5757;14,1607;13,140;12,2338;11,5517;10,974;9,166;8,3191;7,1401;6,2526;5,6423;4,2630;3,447;2,333;1
210,4243;2831;3355;6566;5323;2511;1275;1363;1590;4545;706;2935;5734;3916;2116;3646;291;2238;4105;1901;2471;3993;5069;924;39;3160;2856;785;4090;2820;500;727;491;1287;2501;3255;846;2949;1349;264;3899;71;141;1460;149;2136,daytime:afternoon,270;50,232;49,141;48,60;47,95;46,785;45,6141;44,353;43,1765;42,1240;41,4903;40,2772;39,4404;38,1645;37,86;36,432;35,222;34,51;33,56;32,267;31,406;30,4741;29,1883;28,725;27,2501;26,604;25,366;24,291;23,184;22,1879;21,703;20,399;19,284;18,8;17,845;16,1131;15,269;14,5757;13,98;12,2338;11,5517;10,104;9,3191;8,1401;7,280;6,2526;5,6423;4,2630;3,333;2,657;1
2,808;574;1754;2836;6855;6259;2927;5137;2899;3068;6666;1833;2359;1809;575;6151;2406;4005;1188;5156;2740;3717;1165;5712;908;2253;1029;6250;6948;353;140,daytime:morning,270;50,1131;49,51;48,1550;47,95;46,974;45,456;44,6141;43,1883;42,166;41,1240;40,54;39,399;38,366;37,86;36,679;35,141;34,932;33,516;32,1765;31,671;30,1879;29,500;28,457;27,2036;26,27;25,3191;24,5100;23,3088;22,3415;21,4404;20,1057;19,681;18,333;17,383;16,2649;15,545;14,277;13,406;12,5516;11,3;10,227;9,5502;8,2946;7,140;6,1166;5,7;4,6091;3,2023;2,3975;1
2,5447;207;2795;1851;4101;911;3975;1931;421;5936;63;3219;4365;602;2858;267;2604;5100;3900;1385;5717;4379;117;2072;95,daytime:evening,270;50,785;49,1131;48,1550;47,725;46,95;45,974;44,386;43,6141;42,222;41,1883;40,166;39,1240;38,54;37,60;36,232;35,399;34,679;33,141;32,932;31,516;30,284;29,797;28,1765;27,5757;26,173;25,2811;24,671;23,960;22,2630;21,1879;20,500;19,457;18,432;17,181;16,98;15,2036;14,5100;13,6838;12,3088;11,291;10,104;9,3415;8,4404;7,1057;6,681;5,333;4,383;3,2649;2,545;1
2,1210;2831;5776;1095;3917;2848;1177;6233;6543;3514;4548;4162;2102;5396;2506;1420;786;2363;198;5850;2355;4897;3339;2713;75;1567;369;1131;237;10;62,daytime:night,270;50,785;49,1131;48,51;47,1550;46,725;45,95;44,974;43,386;42,456;41,6141;40,222;39,1883;38,166;37,1240;36,60;35,232;34,399;33,366;32,86;31,679;30,141;29,932;28,516;27,284;26,797;25,5757;24,173;23,2811;22,960;21,2630;20,1879;19,500;18,457;17,432;16,181;15,98;14,27;13,3191;12,5100;11,6838;10,3088;9,291;8,104;7,3415;6,4404;5,1057;4,681;3,333;2,383;1
2,100;1025;788;1744;1030;679;4755;3996;6141;371;3899;6911;1826;4915;178;141;1368;4961;1862;2265;2384;3222;69;457,daytime:afternoon,270;50,785;49,1131;48,51;47,1550;46,725;45,95;44,974;43,386;42,456;41,6141;40,222;39,1883;38,166;37,1240;36,54;35,60;34,232;33,399;32,366;31,86;30,679;29,141;28,932;27,516;26,284;25,797;24,1765;23,5757;22,173;21,2811;20,671;19,960;18,2630;17,1879;16,500;15,457;14,432;13,181;12,98;11,2036;10,27;9,3191;8,5100;7,6838;6,3088;5,291;4,104;3,3415;2,4404;1
109,1817;2019;5673;2514;4451;3401;6688;6129;2880;5568;1923;3701;4631;6386;380;6511;4714;353;5578;81,daytime:morning,4992;50,2151;49,3815;48,1031;47,262;46,2790;45,1581;44,7067;43,1356;42,5954;41,2636;40,1696;39,2185;38,1622;37,6709;36,5889;35,5823;34,5665;33,1750;32,2652;31,5034;30,439;29,6535;28,1483;27,4444;26,3253;25,3575;24,754;23,4615;22,4435;21,3678;20,915;19,4782;18,7068;17,2738;16,4997;15,149;14,1214;13,2317;12,5817;11,5586;10,545;9,5508;8,6708;7,1932;6,3544;5,4328;4,294;3,524;2,5454;1
109,1909;3627;6794;5325;1530;4314;1682;3766;1833;2078;7051;4258;5768;1413;549;2378;3619;2639;4737;4805;1431;4360;995;6633;7253,daytime:night,4992;50,2151;49,788;48,3815;47,262;46,2790;45,1581;44,7067;43,1356;42,2636;41,1696;40,2185;39,1622;38,6709;37,5889;36,5823;35,5665;34,1750;33,2652;32,5034;31,439;30,1483;29,4444;28,3253;27,3575;26,754;25,4615;24,269;23,4435;22,3678;21,915;20,4782;19,7068;18,2738;17,4997;16,149;15,1214;14,2317;13,5817;12,5586;11,545;10,3953;9,5508;8,6708;7,1932;6,3544;5,4328;4,294;3,524;2,5454;1
109,6758;4796;4516;4763;4743;6279;3521;5499;5360;5765;6966;993;5770;5342;5124;5713,daytime:afternoon,4992;50,2151;49,788;48,3815;47,1031;46,262;45,2790;44,1581;43,7067;42,1356;41,5954;40,2636;39,1696;38,2185;37,1622;36,6709;35,5889;34,5665;33,2652;32,5034;31,439;30,6535;29,1483;28,4444;27,3253;26,3575;25,754;24,4615;23,269;22,4435;21,915;20,7068;19,2738;18,4997;17,1214;16,2317;15,5817;14,5586;13,545;12,3953;11,5508;10,6708;9,1932;8,3544;7,4328;6,294;5,524;4,5454;3,107;2,421;1
127,853;1363,daytime:evening,361;50,6552;49,5449;48,2958;47,897;46,5531;45,4404;44,6631;43,7196;42,6766;41,6268;40,1363;39,7229;38,7195;37,7197;36,7201;35,3059;34,2376;33,1087;32,4867;31,1305;30,2854;29,3831;28,254;27,1961;26,1941;25,7040;24,1453;23,1425;22,2772;21,3929;20,2143;19,5023;18,594;17,845;16,7102;15,2840;14,3006;13,5858;12,4358;11,7066;10,1614;9,3218;8,3710;7,4741;6,2428;5,2609;4,2552;3,2478;2,565;1
127,7039;7145;2478;6096,daytime:night,361;50,6552;49,5449;48,897;47,4404;46,6719;45,6631;44,6766;43,6984;42,6268;41,1363;40,7229;39,7199;38,7201;37,3059;36,2376;35,1087;34,4867;33,1305;32,2854;31,3831;30,254;29,7200;28,1961;27,1941;26,1453;25,1425;24,3929;23,2143;22,5023;21,594;20,845;19,7102;18,2840;17,3006;16,5858;15,4358;14,7066;13,1614;12,3218;11,3710;10,4741;9,2428;8,2609;7,2552;6,2478;5,565;4,4284;3,5686;2,4024;1
128,3741;1157;2809;1572;4204;1093;1995;5062;6682;960;5129;3044;4948;6645;268;3375;6328;6634;3401;1922;2876;2279;75;5001;4300;1321;1583;173;3438;1862;5015;353;4375;457;4516;2192;3480;2748;506;781;295;5323;1589;5650;1117;5499;2603;2575;2331;4104;4026;4158;2759;2448;6257;4863;4295;1901;1021;3388;2487;846;1803;3545;811;2244;2507;5864,daytime:morning,51;50,1131;49,386;48,6141;47,4404;46,222;45,270;44,679;43,6838;42,681;41,725;40,1550;39,1240;38,60;37,2595;36,353;35,905;34,3770;33,7143;32,785;31,457;30,671;29,406;28,2811;27,366;26,95;25,2946;24,232;23,456;22,2649;21,6885;20,5100;19,141;18,54;17,2652;16,4348;15,1057;14,2604;13,3829;12,98;11,1024;10,2291;9,277;8,6091;7,56;6,184;5,85;4,27;3,1395;2,181;1
128,6527;1095;4587;37;2089;118;331;467;5392;3713;2197;3815;3057;4944;1019;6694;3501;1945;3399;6325;646;2217;3419;1536;4970;5416;1136;4881;6233;6667;6091;4034;3685;6608;4602;2506;5919;138;3166;2015;2477;2682;3484;3131;456;1131;1749;76;2595;6388,daytime:evening,51;50,1131;49,386;48,6141;47,4404;46,974;45,222;44,270;43,679;42,86;41,6838;40,681;39,1645;38,725;37,1550;36,1240;35,60;34,2595;33,353;32,905;31,7143;30,3;29,785;28,291;27,457;26,671;25,406;24,366;23,95;22,2946;21,232;20,456;19,2649;18,63;17,6885;16,5100;15,141;14,54;13,1607;12,2652;11,4348;10,250;9,1057;8,2604;7,3829;6,368;5,1148;4,98;3,1024;2,3415;1
128,6311;5176;5056;2157;5042;5762;478;4889;5033;1097;209;2781;5508;5004;1499;80;4191;4009;4006;4052;4465;4445;2177;5874;5185;3591;232;3481;5371;4173;4286;1822;2509;222;5557;2717;1835;1700;3783;4288;1637;3022;2302;335;5106;6504;799;290,daytime:night,51;50,1131;49,386;48,6141;47,4404;46,974;45,222;44,270;43,679;42,86;41,6838;40,681;39,1645;38,725;37,1550;36,60;35,2595;34,353;33,905;32,3770;31,7143;30,3;29,785;28,291;27,457;26,671;25,406;24,2811;23,95;22,2946;21,232;20,456;19,2649;18,63;17,6885;16,5100;15,141;14,1607;13,2652;12,4348;11,250;10,1057;9,2604;8,3829;7,368;6,1148;5,98;4,1024;3,3415;2,2291;1
128,354;2834;3926;5960;399;795;1463;4508;2196;3470;1422;1765;2590;575;771;3539;891;1676;2527;4998;2066;3296;2540;5264;884;2310;1385;1008;6406;166;211,daytime:afternoon,1131;50,386;49,4404;48,974;47,222;46,679;45,86;44,6838;43,681;42,1645;41,725;40,1550;39,1240;38,60;37,2595;36,353;35,905;34,3770;33,7143;32,3;31,291;30,457;29,671;28,406;27,2811;26,366;25,2946;24,232;23,456;22,63;21,6885;20,5100;19,141;18,54;17,1607;16,2652;15,4348;14,250;13,1057;12,2604;11,3829;10,368;9,1148;8,98;7,1024;6,3415;5,2291;4,277;3,3000;2,6091;1
42,43;4949;5057;145;2221;5910;797;1588;4371;1843;104;6253;1896;6666;1633;5542;1897;45;189;4102;144;3347;1086;740;2584;480;5692;214;447;2285;2244;973;5748;742;1906;2231,daytime:morning,785;50,222;49,797;48,974;47,1131;46,270;45,51;44,4404;43,60;42,366;41,2595;40,141;39,666;38,7143;37,1765;36,6141;35,1240;34,1401;33,1883;32,2772;31,845;30,2986;29,166;28,291;27,85;26,3088;25,232;24,2811;23,6838;22,2832;21,897;20,1499;19,713;18,1095;17,5516;16,2946;15,1645;14,383;13,284;12,86;11,2630;10,395;9,6314;8,140;7,1607;6,3101;5,6091;4,386;3,5973;2,1421;1
42,808;56;1220;4408;6398;2005;2420;1590;3179;458;4104;3943;1583;479;796;1726;543;2350;6396;1057,daytime:evening,785;50,222;49,797;48,1131;47,270;46,51;45,4404;44,60;43,679;42,2595;41,671;40,666;39,7143;38,1765;37,1240;36,1401;35,1883;34,2772;33,432;32,845;31,166;30,291;29,85;28,3088;27,232;26,2811;25,2832;24,897;23,3;22,1499;21,713;20,1095;19,5516;18,2946;17,1645;16,383;15,284;14,86;13,2630;12,395;11,6314;10,140;9,1607;8,3101;7,6091;6,386;5,5973;4,1421;3,27;2,184;1
42,2371;285;3212;7;1346;736;7261;1685,daytime:night,222;50,797;49,974;48,1131;47,51;46,4404;45,366;44,679;43,2595;42,141;41,671;40,666;39,7143;38,1765;37,6141;36,1401;35,1883;34,2772;33,432;32,845;31,2986;30,166;29,85;28,3088;27,232;26,2811;25,6838;24,2832;23,897;22,3;21,1499;20,713;19,1095;18,2946;17,1645;16,383;15,86;14,2630;13,395;12,6314;11,140;10,3101;9,6091;8,386;7,5973;6,1421;5,27;4,184;3,235;2,1196;1
42,4352;1188;184;3927;3127;287;6684;4210;67;1499;1666;2172;3432;146,daytime:afternoon,785;50,222;49,797;48,974;47,1131;46,270;45,51;44,4404;43,60;42,366;41,679;40,2595;39,141;38,671;37,666;36,1765;35,6141;34,1240;33,1401;32,1883;31,2772;30,432;29,845;28,2986;27,291;26,85;25,3088;24,2811;23,6838;22,2832;21,897;20,3;19,1499;18,713;17,5516;16,2946;15,1645;14,383;13,284;12,86;11,2630;10,395;9,6314;8,140;7,1607;6,3101;5,6091;4,386;3,5973;2,1421;1
