50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
316,5890;4449;4950;1550;5354;3630;5653;3083;154;7270;3053;4547;5099;5290;6293;1403;1945;2093;4411;2754;1534;5709;705;135;6849;2779;880;6582;241;2709;178;6035;1081;5639;780;771;4542;2845;4851;3886;6168;4808;644;5866;6013;4715;5092;4260;847;7247;4473,daytime:night,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,3732;40,2902;39,1938;38,3147;37,2404;36,815;35,6188;34,3084;33,7176;32,6713;31,1795;30,7229;29,2944;28,7302;27,1358;26,7280;25,6969;24,3938;23,1651;22,7148;21,6370;20,1009;19,5440;18,3349;17,7297;16,517;15,3116;14,4292;13,1871;12,6930;11,3383;10,6956;9,70;8,2493;7,1857;6,6854;5,4705;4,99;3,5532;2,6413;1
316,4822;3637;4925;6125;930;3817;552;707;533;3824;1496;6896;6195;1914;5453;1571;3219;2109;5904;5670;1791;2630;3082;2117;3408;1017;1778;265;23;761;1493;211;353;4052;365;6700;502;522;6044;1073;4061;6413;5701;2897;4677;5839;2759;3028;2512;2008;4018;1996;2124;7225;2243;1797;227;98;5739;5850;5273;2856;7036;5550;3054;2110;1541;5375;1347;381;3344;990;456;6004;4945;2172;1623;2411,daytime:afternoon,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,3732;40,2902;39,1938;38,3147;37,2404;36,815;35,6188;34,3084;33,7176;32,6713;31,1795;30,7229;29,2944;28,7302;27,1358;26,7280;25,6969;24,3938;23,1651;22,7148;21,6370;20,1009;19,5440;18,3349;17,7297;16,517;15,3116;14,4292;13,1871;12,6930;11,3383;10,6956;9,70;8,2493;7,1857;6,6854;5,4705;4,99;3,5532;2,6413;1
43,3005;4925;207;1045;128;4827;2199;1935;5584;3082;214;3900;3908;1287;5270;27;2239;2265;593;2104;4137;5242;1917;4887;2040;2923;2583;626;3112;29;2193;618;4200;3681;5036;641;280;2263;5686;343;439;2905;3379;1919;290;5244;131;5176;56;5351;1607;2894;263;1806;5645;2505;3621;7037;6201;2999;2059;5783;2057;1498;1856;5793;4088;543;457;395;913;1734;4341;223;706;109;2699;1591;2799;3594;1057;350;4741;4527;3718;810;1346;2604;407;1622;4513;5764;5694;3086;1826;2515;68,daytime:night,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,3732;40,2902;39,1938;38,3147;37,2404;36,815;35,6188;34,3084;33,7176;32,6713;31,1795;30,7302;29,2944;28,7229;27,7280;26,1651;25,6969;24,1358;23,7148;22,3938;21,5440;20,6370;19,3349;18,1009;17,3116;16,7297;15,4292;14,1871;13,517;12,6930;11,3383;10,6956;9,70;8,1857;7,4705;6,2493;5,6854;4,99;3,7250;2,5532;1
263,288;4245;666;889;485;389;4383;5413;3135;6186;6141;1109;7242;1977;2003;2209;7026;2049;6586;291;370;5147;783;448;4200;4239;1126;332;2457;6337;890;1766;2345;4701;5374;6299,daytime:morning,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,7157;43,1941;42,2930;41,3732;40,2902;39,1938;38,3147;37,2404;36,815;35,6188;34,3084;33,7176;32,6713;31,1795;30,7302;29,2944;28,7229;27,7280;26,6969;25,1358;24,1651;23,7148;22,3938;21,3349;20,6370;19,5440;18,1009;17,7297;16,4292;15,1871;14,3116;13,517;12,6930;11,3383;10,6956;9,70;8,1857;7,4705;6,2493;5,6854;4,99;3,7250;2,6413;1
284,4063;5322;1171;4209;6098;2612;4993;1253;1590;6870;4469;1625;2479;3536;1445;661;1682;4787;5605;6341;2624;4254;3802;385;1563;7132;3006;1387;3814;2357;4526;2888;1969;3399;6724;1670;854;4068;3431;7119;2014;1106;376;471;6153;1033;6468;249;1320;3181;6081;7017;5371;5679;560;1694;6091;2208;6022;671;5282;6287;1189;1679;1899;3689;5151;2337;5651;3857;5235;2173;286;6570;343;3843;3240;7035;4322;621;1421;6462;3379;2595;4491;6816;3097;6157;4040;16;4633;3079;6445;2634;5749;6176;2765;1285;6812;5662;6652;4994;4083;1877;4841;1418;2772;4724;4767;5614;6001;86;5275;3884;758;1620;6009;3902;5400;5705;2967;7024;6051;2630;823;75;6525;6348;1395;3723;1632;660;6986;2701;3319;1494;4844;7191;2594;1024;1898;4655;1880;3298;5726;2782;6846;3236;168;2773;1624;89;1627;6347;3576;2840;6279;6285;1892;5018;4664;4953;2906;1362;2297;6004;2742;2849;5359,daytime:morning,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,7157;43,1941;42,2930;41,2902;40,3732;39,1938;38,2404;37,3147;36,815;35,6188;34,3084;33,7176;32,1795;31,6713;30,7280;29,7302;28,2944;27,1651;26,5440;25,7148;24,3349;23,6969;22,7229;21,1358;20,7297;19,1871;18,6370;17,3116;16,6930;15,3938;14,517;13,6956;12,4292;11,3383;10,1009;9,70;8,7250;7,99;6,1857;5,4705;4,2011;3,6854;2,6953;1
284,4960;4894;2834;1196;1594;5571;1392;878;6929;505;3323;591;3615;1368;2755;3367;2101;5625;1441;5099;2991;342;3897;4619;6196;3701;2020;1321;1732;3605;288;3232;359;2893;4939;1879;101;6458;971;1193;6087;3458;4029;1269;5975;3855;210;4017;2296;6035;4242;3029;5777;5069;2996;7221;6042;4458;5401;576;1808;3923;1417;5759;4784;4338;2724;5900;2371;6213;1894;1919;2613;4321;3773;3574;43;1517;4950;4609;4743;4892;4462;4539;277;194;892;4658;736;4873;6898;1562;2209;6707;3587;931;3643;3579;2505;2078;789;144;3955;2983;2705;4370;298;3031;173;4626;955;65;5262;190;3816;6533;6717;1734;3740;6849;2184;4852;3137;1725;4037;92;4731;6538;3774;3028;801;5485;3434;7298;6894;1364;6367;1112;1388;309;1637;3883;684;6830;369;2377;742;3796,daytime:evening,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,7157;43,1941;42,2930;41,2902;40,3732;39,1938;38,2404;37,3147;36,815;35,6188;34,3084;33,1795;32,6713;31,7280;30,7302;29,2944;28,1651;27,5440;26,7148;25,3349;24,6969;23,7229;22,1358;21,7297;20,1871;19,6370;18,3116;17,6930;16,3938;15,517;14,6956;13,4292;12,3383;11,1009;10,70;9,7250;8,99;7,1857;6,4705;5,2011;4,6854;3,6953;2,6943;1
284,106;1575;6335;1647;3368;1550;1805;5772;534;1750;5954;2723;2359;370;1674;3988;3045;5372;3815;6427;871;235;2718;6437;1012;6177;974;1127;2046;6315;609;2051;5242;3786;4739;399;4848;2603;2583;5382;5207;7130;3421;3819;4546;2733;203;2395;2862;438;486;771;2766;5935;618;3492;6901;39;788;3499;1940;1757;5928;5257;5620;3407;2987;604;2183;455;1604;793;4564;2445;363;3734;6425;4766;2007;6452;2895;600;1649;4610;419;2011;927;6511;7195;431;3547;803;1547;6107;3966;6607;3059;3162;3361;3375;5437;4698;4865;1075;2621;5761;2283;3088;1862;2072;6399;457;6387;5204;378;1863;3056;256;2918;4349;6924;1248;4265;2976;2962;3109;5552;5119;3237;5237;5822;4741;5617;1401;198;602;4170;6766;3101;2844;1356;972;1028;2554;5511;811;5580;1058;3188;539;5209;2118;3789,daytime:night,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,7157;43,1941;42,2930;41,2902;40,3732;39,1938;38,2404;37,3147;36,815;35,6188;34,3084;33,7176;32,1795;31,6713;30,7280;29,7302;28,2944;27,1651;26,5440;25,7148;24,3349;23,6969;22,7229;21,1358;20,7297;19,1871;18,6370;17,3116;16,6930;15,3938;14,517;13,6956;12,4292;11,3383;10,1009;9,70;8,7250;7,99;6,1857;5,4705;4,2011;3,6854;2,6953;1
284,6810;396;7278;5446;6566;3793;325;5623;3870;6316;2003;4331;200;6822;1527;3875;5221;2354;421;2233;883;657;7105;861;2255;6890;1034;1677;3230;1561;52;1837;67;269;213;5157;6135;6689;4080;3189;959;2156;5609;5090;3657;2592;2221;1971;5728;3600;4744;5095;6021;756;5788;3880;5427;1965;3081;2347;6612;98;2722;5576;1424;1062;5008;4510;6748;881;3895;2345;639;6059;1102;5308;4877;5700;2871;2343;4250;299;4194;1814;5836;5857;3580;440;3095;5468;6837;3198;929;6132;3363;5228;408;2582;4490;5223;6043;1179;2859;4997;509;7116;5100;2164;2713;1856;6256;6601;1715;2136;132;353;2231;5289;5098;2050;6075;6170;3894;6913;6494;5334;5458;2890;5491;5467;4417;172;2799;2977;516;2453;4263;6326;3557;5557;7;3632;5973;2096;96;6332;458;1347;7047;3556;2312;7161;3435;4089,daytime:afternoon,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,7157;43,1941;42,2930;41,2902;40,3732;39,1938;38,2404;37,3147;36,815;35,6188;34,3084;33,7176;32,1795;31,6713;30,7302;29,2944;28,1651;27,5440;26,7148;25,3349;24,6969;23,7229;22,1358;21,7297;20,1871;19,6370;18,3116;17,6930;16,3938;15,517;14,6956;13,4292;12,3383;11,1009;10,70;9,7250;8,99;7,1857;6,4705;5,2011;4,6854;3,6953;2,6943;1
243,5616;4487;4007;1924;6518;4655;3444;5618;5163;4581;5868;3651;7152;4098;2896;197;3187;2611;4935;5659;2912;265;3113;1221;959,daytime:afternoon,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,2902;40,3732;39,1938;38,2404;37,3147;36,815;35,3084;34,6188;33,7176;32,6713;31,1795;30,2944;29,7229;28,7302;27,6969;26,1358;25,3938;24,7148;23,1651;22,7280;21,6370;20,1009;19,5440;18,3383;17,7297;16,3116;15,517;14,4292;13,1871;12,3349;11,70;10,1857;9,6956;8,6930;7,5532;6,6854;5,4705;4,2493;3,2011;2,7250;1
299,5058;3742;2767;2854;1550;1518;2094;2984;2158;241;6294;3790;3257;4773;3663;1718;799;5618;4267;468;212;6900;1765;3896,daytime:evening,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,3732;40,2902;39,1938;38,3147;37,2404;36,815;35,6188;34,3084;33,7176;32,6713;31,1795;30,7302;29,7229;28,2944;27,7280;26,6969;25,1358;24,1651;23,7148;22,3938;21,5440;20,3349;19,6370;18,4292;17,7297;16,1009;15,517;14,6930;13,1871;12,3116;11,3383;10,6956;9,70;8,6854;7,2493;6,1857;5,4705;4,99;3,6413;2,5532;1
299,2525;3733;692;3492;3953;4004;1006;2744;2579;2940;4489;2372;5952;885;603;6395;3042;4300;2289;1257;5691;2539;176,daytime:afternoon,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,3732;40,2902;39,1938;38,3147;37,2404;36,815;35,6188;34,3084;33,7176;32,6713;31,1795;30,7302;29,7229;28,2944;27,7280;26,6969;25,1358;24,1651;23,7148;22,3938;21,5440;20,3349;19,6370;18,4292;17,7297;16,1009;15,517;14,6930;13,1871;12,3116;11,3383;10,6956;9,70;8,6854;7,2493;6,1857;5,4705;4,99;3,6413;2,5532;1
82,5549;249;2510;642;310;6300;3975;5896;1682;3032;584;2369;1597;3651;564;253;2858;3317;6639;4755;2327;4854;1776;3592;341;6399;5767,daytime:night,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,2902;40,3732;39,1938;38,3147;37,2404;36,815;35,6188;34,3084;33,7176;32,6713;31,1795;30,7229;29,7302;28,2944;27,1358;26,6969;25,7280;24,1651;23,7148;22,3938;21,6370;20,3349;19,5440;18,1009;17,4292;16,3116;15,7297;14,3383;13,517;12,1871;11,6930;10,6956;9,70;8,1857;7,6854;6,2493;5,4705;4,7250;3,5532;2,6413;1
296,234;6840;1448;6520,daytime:night,2954;50,7067;49,7008;48,4130;47,3938;46,6331;45,1855;44,1795;43,3732;42,2404;41,2412;40,4317;39,1680;38,6642;37,3147;36,2011;35,3968;34,2231;33,7229;32,3974;31,517;30,6969;29,1009;28,7223;27,5370;26,1581;25,1609;24,3884;23,5539;22,7148;21,4426;20,7072;19,4610;18,4296;17,6502;16,6838;15,3002;14,4521;13,3697;12,3431;11,5546;10,7234;9,7097;8,1149;7,2082;6,6439;5,5612;4,3922;3,7290;2,7157;1
11,3167;3213,daytime:night,2954;50,7008;49,1680;48,1965;47,7067;46,1552;45,815;44,1941;43,6188;42,6178;41,3702;40,3732;39,6854;38,3938;37,959;36,3084;35,3213;34,2899;33,6133;32,5950;31,1137;30,2902;29,1541;28,7157;27,6930;26,48;25,7229;24,2493;23,6786;22,3639;21,2404;20,3253;19,3229;18,4397;17,4486;16,6642;15,7262;14,6932;13,2728;12,1358;11,1081;10,3456;9,4092;8,3299;7,1252;6,7164;5,2463;4,1009;3,5215;2,5041;1
11,2273;1681;2016;2367;6487;1866;2138;2485;6108;1770,daytime:afternoon,2954;50,7008;49,1680;48,1965;47,7067;46,1552;45,815;44,1941;43,6188;42,6178;41,3702;40,3732;39,6854;38,3938;37,959;36,3084;35,3213;34,2899;33,6133;32,5950;31,1137;30,2902;29,1541;28,7157;27,6930;26,48;25,7229;24,2493;23,6786;22,3639;21,3253;20,3229;19,4397;18,4486;17,6642;16,7262;15,6932;14,2728;13,1358;12,1081;11,3456;10,4092;9,3299;8,1252;7,7164;6,2463;5,1009;4,5215;3,5041;2,4407;1
100,613;417;966;1221,daytime:evening,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,2902;40,3732;39,3147;38,2404;37,1938;36,3084;35,815;34,7229;33,6188;32,1795;31,6713;30,3938;29,7176;28,6969;27,7148;26,7302;25,1358;24,2944;23,7280;22,517;21,3383;20,1009;19,7297;18,3349;17,4292;16,1651;15,6370;14,5440;13,6930;12,3116;11,1871;10,6854;9,6956;8,70;7,2011;6,1857;5,7200;4,4705;3,2493;2,6413;1
30,3925;4387;2484;3462;6236;565;4934;1262;3722;5836;3191;375;331;2550;2624;710;2633;5011;4354;3057;672;1066;871;5280;217;7034;2864;1567;7164;1319;3010;95;3274;7054;1753;4973;471;3020;145;2836;3917;5049;1501;5095;4067;2715;1081;7011;423;5936;2384;486;2698;6925;4311;3425;7036;2333;2740;306;1426;1195;1540;475;1223;2444;3979;7013;793;1070;3543;3315,daytime:morning,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,3732;40,2902;39,1938;38,3147;37,2404;36,815;35,6188;34,3084;33,7176;32,6713;31,1795;30,7302;29,2944;28,7229;27,7280;26,6969;25,1651;24,1358;23,7148;22,3938;21,6370;20,5440;19,3349;18,1009;17,3116;16,1871;15,7297;14,4292;13,517;12,6930;11,3383;10,6956;9,70;8,1857;7,2493;6,4705;5,99;4,6854;3,7250;2,5532;1
231,2649;6789;56;6797;1173;4110;3413;6978;2501;616;4043;1683;2140;3821;3042;6673;3208;5917;7011;4355;541,daytime:morning,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,7157;43,1941;42,2930;41,3732;40,2902;39,1938;38,3147;37,2404;36,815;35,6188;34,3084;33,7176;32,6713;31,1795;30,7302;29,2944;28,7229;27,7280;26,1651;25,6969;24,1358;23,7148;22,3938;21,3349;20,6370;19,5440;18,1009;17,3116;16,7297;15,4292;14,1871;13,517;12,3383;11,6930;10,6956;9,70;8,1857;7,2493;6,4705;5,7250;4,6854;3,99;2,5532;1
232,5253;6379;1535,daytime:evening,7067;50,2954;49,1680;48,7008;47,1965;46,6178;45,1552;44,7157;43,815;42,1941;41,3084;40,2902;39,6188;38,3732;37,1938;36,5440;35,2404;34,3147;33,1871;32,2930;31,7302;30,6370;29,7176;28,4705;27,1541;26,7280;25,3349;24,1009;23,1981;22,2944;21,1795;20,1651;19,6930;18,6956;17,6854;16,2798;15,6713;14,4292;13,1358;12,70;11,6943;10,6871;9,99;8,6969;7,7148;6,7297;5,2493;4,3116;3,7205;2,1857;1
24,506;5439;2598;4979;517;4211;2519;4381;3488;4675;4421;5182;582;4403;69;1685,daytime:afternoon,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,3732;40,2902;39,1938;38,3147;37,2404;36,815;35,6188;34,3084;33,7176;32,6713;31,1795;30,7302;29,2944;28,7229;27,7280;26,1651;25,6969;24,1358;23,7148;22,5440;21,6370;20,3938;19,3349;18,1871;17,7297;16,517;15,1009;14,3116;13,4292;12,6930;11,3383;10,70;9,6956;8,1857;7,99;6,4705;5,7250;4,2493;3,6854;2,5532;1
292,1243;1242;5207;5574;2878;937;7187;6671;2269,daytime:night,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,2902;40,3732;39,1938;38,815;37,2404;36,3147;35,6188;34,3084;33,7176;32,6713;31,1795;30,2944;29,1358;28,7302;27,7229;26,7280;25,1651;24,6969;23,3938;22,5440;21,6370;20,1009;19,7148;18,7297;17,1871;16,4292;15,3349;14,3116;13,6930;12,3383;11,517;10,70;9,6956;8,4705;7,6854;6,1857;5,2493;4,99;3,6413;2,5532;1
34,4343;70,daytime:morning,2954;50,7067;49,1680;48,7008;47,1552;46,6178;45,1965;44,7157;43,1941;42,1938;41,815;40,2930;39,2902;38,1651;37,5440;36,6188;35,3732;34,7176;33,1871;32,2404;31,2944;30,7280;29,1795;28,3147;27,3084;26,6370;25,3116;24,7302;23,6713;22,6956;21,7297;20,4705;19,1981;18,99;17,7250;16,3349;15,70;14,7148;13,1907;12,1857;11,6930;10,1358;9,6953;8,2668;7,3974;6,6969;5,1009;4,7149;3,4489;2,1746;1
34,305;3278;3884;1675;372;1869;3207;3873,daytime:night,2954;50,7067;49,1680;48,7008;47,1552;46,6178;45,1965;44,7157;43,1941;42,1938;41,815;40,2930;39,2902;38,1651;37,5440;36,6188;35,3732;34,7176;33,1871;32,2404;31,2944;30,7280;29,1795;28,3147;27,3084;26,6370;25,3116;24,7302;23,6713;22,6956;21,7297;20,4705;19,1981;18,99;17,7250;16,3349;15,70;14,7148;13,1907;12,6930;11,1358;10,6953;9,2668;8,6969;7,1009;6,7149;5,4489;4,1746;3,4292;2,831;1
34,1149;634;4406;6871;3630;3397;659;669,daytime:afternoon,2954;50,7067;49,1680;48,7008;47,1552;46,6178;45,1965;44,7157;43,1941;42,1938;41,815;40,2930;39,2902;38,1651;37,5440;36,6188;35,3732;34,7176;33,1871;32,2404;31,2944;30,7280;29,1795;28,3084;27,6370;26,3116;25,7302;24,6713;23,6956;22,7297;21,4705;20,1981;19,99;18,7250;17,3349;16,70;15,7148;14,1907;13,1857;12,6930;11,1358;10,6953;9,2668;8,3974;7,6969;6,1009;5,7149;4,4489;3,1746;2,4292;1
18,2156;1694;3788;3384;2140;3153;2205;6673;2425;4432;3359;6184,daytime:morning,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,3732;40,2902;39,1938;38,3147;37,2404;36,815;35,6188;34,3084;33,7176;32,6713;31,7302;30,1795;29,2944;28,7229;27,1651;26,7280;25,6969;24,1358;23,7148;22,5440;21,3938;20,6370;19,3349;18,3116;17,4292;16,7297;15,1009;14,1871;13,517;12,6930;11,3383;10,70;9,6956;8,1857;7,99;6,4705;5,2493;4,6854;3,7250;2,5532;1
275,3224;4784;5694;815;4118;446,daytime:night,2954;50,7067;49,7008;48,1680;47,1552;46,6178;45,1965;44,1941;43,7157;42,2930;41,2902;40,3732;39,1938;38,3147;37,815;36,2404;35,6188;34,3084;33,7176;32,1795;31,6713;30,7302;29,2944;28,7229;27,7280;26,1358;25,1651;24,6969;23,3938;22,6370;21,5440;20,7148;19,1009;18,1871;17,7297;16,3349;15,3116;14,4292;13,3383;12,517;11,6930;10,70;9,6956;8,4705;7,1857;6,6854;5,2493;4,99;3,7250;2,2011;1
