50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
323,3839;131;3872;2649;930;406;912;3359;4469;1164;516;5639;2650;4776;559;144;285;4365;3451;2740;3799;5463;2023;290;1685,daytime:afternoon,270;50,420;49,1607;48,942;47,95;46,1148;45,8;44,10;43,6141;42,1854;41,2703;40,27;39,60;38,1097;37,232;36,1914;35,1550;34,207;33,974;32,1666;31,71;30,280;29,2164;28,222;27,6368;26,2946;25,189;24,1645;23,3;22,3028;21,604;20,173;19,368;18,1453;17,269;16,1786;15,86;14,5004;13,545;12,2784;11,1023;10,2446;9,54;8,3553;7,2094;6,5584;5,849;4,3601;3,353;2,2430;1
182,173;441;6150;3599;54,daytime:morning,184;50,2946;49,923;48,420;47,51;46,2372;45,386;44,1131;43,974;42,14;41,2595;40,270;39,2630;38,3601;37,3484;36,905;35,141;34,83;33,222;32,180;31,6134;30,516;29,284;28,2031;27,100;26,3346;25,849;24,1961;23,1181;22,798;21,1645;20,368;19,4965;18,5973;17,1614;16,3765;15,3488;14,7143;13,432;12,3283;11,3444;10,2074;9,3433;8,95;7,456;6,2003;5,1231;4,2505;3,956;2,6127;1
182,785;665;742,daytime:evening,2946;50,923;49,420;48,51;47,2372;46,386;45,1131;44,974;43,14;42,2595;41,270;40,2630;39,3601;38,3484;37,905;36,83;35,222;34,180;33,6134;32,516;31,284;30,2031;29,100;28,3346;27,849;26,1961;25,1181;24,798;23,1645;22,368;21,4965;20,5973;19,1614;18,3765;17,3488;16,7143;15,3283;14,3444;13,2074;12,3433;11,500;10,95;9,456;8,2003;7,1231;6,2505;5,956;4,6127;3,1407;2,2840;1
182,291;1568;104;6185,daytime:afternoon,184;50,2946;49,923;48,420;47,51;46,2372;45,386;44,1131;43,974;42,14;41,2595;40,270;39,2630;38,3601;37,3484;36,905;35,141;34,83;33,222;32,180;31,6134;30,284;29,2031;28,100;27,3346;26,849;25,1961;24,1181;23,798;22,1645;21,368;20,4965;19,5973;18,1614;17,3765;16,3488;15,7143;14,432;13,3283;12,3444;11,2074;10,3433;9,500;8,95;7,456;6,2003;5,1231;4,2505;3,956;2,6127;1
9,2083;1132;1434;1202;735;2546;7271;6833;4598;1850;1576;1798;3997;1596;4149;5384;3085;6072;2568;3617;367;4732;491;2787;3287;1716;2097;2701;2232;2088;6106;3001;4157;1751;2917;2739;3382;6187;3752;7267;2167;724;1224;7178;3849;890;990;1290;4176;401;5790,daytime:night,6084;50,2083;49,286;48,2711;47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,5656;16;6797;5051;5956;1605;3340;1731;2003;3828;3749;524;3409;1790;6610;6001;3508;2415;2303;1388;810;2378;5444;226;1989;2438;621;1455,daytime:morning,353;50,545;49,1463;48,942;47,1006;46,232;45,524;44,2094;43,2512;42,439;41,2605;40,3874;39,3173;38,2748;37,5193;36,3479;35,28;34,1550;33,1948;32,1914;31,1936;30,3326;29,1562;28,3507;27,3717;26,2378;25,6067;24,1694;23,423;22,2429;21,2348;20,4954;19,4620;18,3634;17,5031;16,3762;15,4740;14,3;13,4113;12,2160;11,604;10,199;9,1473;8,1467;7,3579;6,162;5,1275;4,4050;3,1982;2,2886;1
183,6490;930;6139;5696;1982;5853;4142;2094;3994;7131;214;445;2372;3255;298;1673;4611;1131;1087;4378,daytime:evening,353;50,545;49,1463;48,942;47,1006;46,232;45,524;44,2094;43,2512;42,439;41,2605;40,3874;39,4024;38,3173;37,2748;36,3479;35,28;34,1550;33,1948;32,1914;31,1936;30,3326;29,1562;28,3507;27,3717;26,2378;25,6067;24,1694;23,423;22,2429;21,2348;20,4954;19,4620;18,3634;17,5031;16,4740;15,3;14,4113;13,2160;12,604;11,199;10,1473;9,3579;8,162;7,4050;6,1982;5,2886;4,1360;3,3045;2,4898;1
183,3351;3256;3126;1953;6300;2782;5031;2124;6165;5641;3966;1021;6895;5420;5671;2879;2489;6475;2781;250;1856;1610;4737;2307;3533;6689;353,daytime:night,353;50,545;49,1463;48,942;47,1006;46,232;45,524;44,2094;43,2512;42,439;41,2605;40,3874;39,4024;38,3173;37,2748;36,5193;35,28;34,1550;33,1948;32,1914;31,1562;30,3507;29,3717;28,2378;27,6067;26,1694;25,423;24,2429;23,2348;22,4954;21,4620;20,3634;19,5031;18,3762;17,4740;16,3;15,4113;14,2160;13,604;12,199;11,1473;10,1467;9,162;8,1275;7,4050;6,1982;5,2886;4,1360;3,3045;2,4898;1
183,4122;3815;5625;1970;3424;6616;296;6159;581;3881;259;1281;2458;652;3892;5633;2185;749;6375,daytime:afternoon,353;50,1463;49,942;48,1006;47,232;46,524;45,2094;44,439;43,2605;42,3874;41,4024;40,3173;39,2748;38,5193;37,3479;36,28;35,1550;34,1948;33,1914;32,1936;31,3326;30,1562;29,3507;28,3717;27,2378;26,6067;25,1694;24,423;23,2429;22,2348;21,4620;20,5031;19,3762;18,4740;17,3;16,4113;15,2160;14,604;13,199;12,1467;11,3579;10,162;9,1275;8,4050;7,1982;6,2886;5,1360;4,3045;3,4898;2,4469;1
154,6489;1267;3158;5836;951;5079;352;5551;3587;5757;270;3754;5332;5379;441;785;4619;1443;1528;4115;6383;1778;2949;2171;725;6142;2214;1472;3992;2014;153;717;132;4465;681,daytime:morning,270;50,60;49,974;48,456;47,1148;46,2703;45,420;44,3028;43,291;42,1725;41,1097;40,27;39,104;38,173;37,263;36,7;35,785;34,10;33,2784;32,207;31,5757;30,256;29,222;28,1550;27,250;26,458;25,1499;24,144;23,516;22,1854;21,2164;20,86;19,942;18,339;17,3601;16,604;15,164;14,85;13,3620;12,2053;11,1023;10,179;9,2446;8,269;7,1417;6,5004;5,533;4,141;3,1955;2,1914;1
154,3864;1606;6307;858;6023;5554;3894;867;642;706;1706;917;110;2053;5640;89;584;2692;1022;3415;54;3672;3054;682;1925;603;3131;5779;6041;3779;4426;974,daytime:evening,270;50,60;49,974;48,456;47,1148;46,280;45,189;44,184;43,6141;42,2703;41,420;40,3028;39,291;38,1725;37,1097;36,27;35,173;34,263;33,7;32,785;31,646;30,1607;29,10;28,2784;27,207;26,5757;25,222;24,1550;23,250;22,458;21,1499;20,144;19,516;18,1854;17,2164;16,86;15,942;14,339;13,3601;12,604;11,679;10,164;9,85;8,3620;7,2053;6,1023;5,2446;4,3338;3,269;2,406;1
154,3845;432;3640;6442;4090;5501;1121;403;4903;5642;6091;5314;2340;4300;4662;2471;5069,daytime:night,270;50,60;49,974;48,1148;47,280;46,189;45,184;44,6141;43,2703;42,420;41,291;40,1725;39,1097;38,27;37,104;36,173;35,263;34,7;33,785;32,646;31,1607;30,10;29,2784;28,207;27,5757;26,256;25,222;24,1550;23,250;22,1499;21,144;20,516;19,1854;18,2164;17,86;16,942;15,339;14,3601;13,604;12,679;11,164;10,85;9,3620;8,2053;7,1023;6,179;5,2446;4,3338;3,269;2,406;1
154,3866;2192;956;5909;2788;3079;6478;2375;155;5095;3;200;516;760;2975;423;519;1692;3782;1420;4016;390;86;5541;3260;830;5619;4565;209;1335;197;5288;3883;1206;5926;6826;1766;3269;6535;2072;1226;660,daytime:afternoon,270;50,974;49,456;48,1148;47,280;46,189;45,184;44,6141;43,2703;42,420;41,3028;40,1097;39,27;38,104;37,7;36,785;35,646;34,1607;33,10;32,207;31,5757;30,256;29,222;28,1550;27,250;26,458;25,1499;24,144;23,516;22,2164;21,86;20,339;19,3601;18,604;17,679;16,164;15,85;14,3620;13,2053;12,1023;11,179;10,2446;9,3338;8,269;7,406;6,1417;5,5004;4,533;3,141;2,1955;1
210,2447;4613;2436;358;4315;2588;893;4248;4946;3193;3360;1854;2209;5055;569;496;510;4095;448;4394;2422;1188;1424;344;2110;7035;1231;1539,daytime:morning,60;50,189;49,184;48,6141;47,974;46,456;45,280;44,1550;43,1725;42,10;41,942;40,420;39,368;38,1148;37,2703;36,291;35,207;34,3601;33,1645;32,250;31,173;30,263;29,7;28,785;27,54;26,6675;25,1607;24,140;23,144;22,256;21,798;20,2347;19,269;18,5973;17,1666;16,432;15,3028;14,1914;13,222;12,104;11,905;10,1854;9,1097;8,5757;7,3717;6,406;5,524;4,2164;3,2291;2,867;1
210,4116;4301;5016;1293;2943;328;2314;4752;436;1436;3029;3988;2589;4053;788;4464;3239;3348;2526;3595;3588;1622;3061;2345;588;1261;1092;5740;548,daytime:evening,60;50,189;49,184;48,6141;47,974;46,456;45,280;44,1550;43,270;42,646;41,1725;40,10;39,942;38,420;37,368;36,1148;35,291;34,3601;33,1645;32,250;31,173;30,263;29,7;28,785;27,54;26,6675;25,1607;24,1883;23,140;22,144;21,256;20,1417;19,798;18,2347;17,269;16,5973;15,1666;14,432;13,3028;12,1914;11,222;10,104;9,905;8,1854;7,1097;6,5757;5,3717;4,63;3,406;2,524;1
210,6157;552;5042;1316;1368;519;4214;5625;3838;2496;5246;5158;4897;5712;1378;7085;4047;5183;5986;3567;5015;543;353;3238;102;3480;4853;2154;1240;2768;5481;2267;3;104;5505;2205;5838;6911;3893;4018;2707;1748;170;1135;1801;5344;1112;5206;1335;3385;2600;4424;3843;5380;1421;1699;2595;1623,daytime:night,60;50,974;49,456;48,270;47,646;46,1725;45,10;44,942;43,420;42,368;41,1148;40,2703;39,291;38,207;37,3601;36,1645;35,250;34,173;33,263;32,7;31,785;30,54;29,1607;28,1883;27,140;26,1417;25,798;24,269;23,5973;22,1666;21,3028;20,1914;19,222;18,104;17,1854;16,1097;15,5757;14,3717;13,63;12,406;11,524;10,2164;9,2291;8,6037;7,277;6,742;5,353;4,86;3,604;2,2355;1
210,3577;719;5321;2795;4691;1820;4986;3359;4594;3321;1607;4256;1014;1648;960;3944;3587;1877;2942;7143;3721;55;2986;3473;3350;173;3472;6396;1242;4507;5784;5271;3688;5714;4687;5049;4187;762;6271;516;2160;594;1835;2980;162;5928;3260;602;2333;700;447;5214;3352;1666;181;5425;3461;3725;140,daytime:afternoon,60;50,189;49,184;48,6141;47,280;46,1550;45,270;44,646;43,1725;42,10;41,942;40,420;39,368;38,2703;37,207;36,3601;35,1645;34,250;33,173;32,263;31,6675;30,1607;29,1883;28,140;27,144;26,256;25,1417;24,798;23,2347;22,269;21,5973;20,1666;19,432;18,3028;17,222;16,104;15,905;14,1854;13,1097;12,5757;11,3717;10,63;9,406;8,524;7,2164;6,2291;5,867;4,6037;3,148;2,1499;1
2,3925;3863;5735;443;1738;1405;460;1;931;2975;783;432;209;3225;2605;2859;214;874;784;3724;3709;173;1231;1489;2968;813;4167;640;442;1725;232;1193;1721;3330;104;5505;2782;2709;423;2053;771;4818;2000;2488;1812;1966;7036;3054;2591;240;793;284;181;1218;68,daytime:morning,184;50,420;49,270;48,974;47,6141;46,942;45,280;44,54;43,189;42,456;41,173;40,2946;39,10;38,604;37,3601;36,1131;35,27;34,432;33,95;32,679;31,86;30,1645;29,1550;28,368;27,3;26,1725;25,1607;24,2347;23,2430;22,250;21,3770;20,7;19,232;18,406;17,207;16,284;15,2703;14,3415;13,141;12,269;11,666;10,1854;9,6675;8,1914;7,798;6,51;5,545;4,524;3,8;2,128;1
2,4750;84;2412;471;4451;3719;6216;1668;3328;3600;7261;289;1506;271;4017;5713;4117;4602;3802;4741;1542;1763;7181;5033;1771;5131;366;5544;1604;2366;794;3208;4641;148,daytime:evening,184;50,420;49,270;48,974;47,6141;46,942;45,280;44,222;43,54;42,189;41,173;40,60;39,2946;38,10;37,604;36,3601;35,1131;34,432;33,291;32,679;31,1645;30,1550;29,368;28,353;27,3;26,1725;25,1097;24,1607;23,2347;22,646;21,2430;20,250;19,3770;18,7;17,2630;16,232;15,406;14,458;13,140;12,284;11,2703;10,3415;9,141;8,386;7,269;6,666;5,1854;4,256;3,6675;2,1914;1
2,3247;817;131;1572;3498;340;4215;469;5316;4990;2897;1170;2860;426;4095;2085;3557;1022;2996;1039;2584;2310;1507;2268;1064;488;2021;152;2298;5830;202;6396,daytime:night,184;50,270;49,974;48,6141;47,942;46,280;45,222;44,189;43,456;42,173;41,60;40,2946;39,604;38,3601;37,27;36,432;35,291;34,95;33,679;32,86;31,1645;30,1550;29,368;28,353;27,1725;26,1097;25,1607;24,2347;23,646;22,2430;21,250;20,3770;19,7;18,2630;17,232;16,406;15,458;14,207;13,140;12,284;11,2703;10,3415;9,141;8,386;7,269;6,666;5,1854;4,256;3,6675;2,1914;1
2,1107;5709;4578;956;7275;25;2349;1232;5146;5231;1993;2450;3134;2424;6073;3009;447;7144;2377;1180;2558,daytime:afternoon,184;50,420;49,270;48,974;47,942;46,280;45,222;44,54;43,189;42,456;41,173;40,60;39,2946;38,10;37,604;36,3601;35,1131;34,27;33,432;32,291;31,95;30,86;29,1645;28,1550;27,353;26,3;25,1725;24,1097;23,1607;22,2347;21,646;20,2430;19,250;18,3770;17,7;16,2630;15,232;14,406;13,458;12,207;11,140;10,284;9,2703;8,3415;7,386;6,269;5,666;4,1854;3,256;2,6675;1
109,1278;6365;6003;4363;5933;6555;7138;1724;233;3314;5334;7042;1694;4082;4564;6893;7227;269;1948,daytime:morning,545;50,1463;49,6250;48,3507;47,1448;46,1694;45,5117;44,4740;43,3460;42,5079;41,1360;40,3945;39,1467;38,2605;37,1422;36,6586;35,2094;34,4407;33,4620;32,3874;31,4113;30,5193;29,2760;28,3939;27,1031;26,4954;25,1856;24,107;23,6264;22,2664;21,6007;20,2886;19,149;18,2378;17,3377;16,5091;15,224;14,5874;13,3861;12,4024;11,233;10,6172;9,4175;8,396;7,2554;6,3159;5,799;4,1562;3,2317;2,4475;1
109,6892;5452;4227;3671;5399;7173;5023;5393;5096;4213;3575;1222;5523;6623,daytime:evening,2512;50,545;49,1463;48,6250;47,3507;46,1448;45,1694;44,5117;43,4740;42,3460;41,5079;40,232;39,1360;38,353;37,3945;36,1936;35,1467;34,2605;33,1422;32,6586;31,2094;30,4407;29,5007;28,4620;27,3874;26,4113;25,5193;24,4906;23,2760;22,5578;21,3939;20,1031;19,5252;18,4954;17,3762;16,1856;15,107;14,6264;13,2664;12,6007;11,2886;10,4898;9,149;8,4631;7,2378;6,3377;5,224;4,5874;3,3861;2,4024;1
109,1165;1007;2140;4976;2266;2983;5717;1791;6007;4848;5041,daytime:afternoon,2512;50,545;49,6250;48,3507;47,1448;46,1694;45,5117;44,4740;43,3460;42,5079;41,232;40,353;39,3945;38,1936;37,1467;36,2605;35,1422;34,6586;33,2094;32,4407;31,5007;30,4620;29,3874;28,4113;27,5193;26,4906;25,2760;24,5578;23,3939;22,1031;21,5252;20,4954;19,3762;18,1856;17,107;16,6264;15,2664;14,6007;13,2886;12,4898;11,4631;10,2378;9,3377;8,5091;7,224;6,5874;5,3861;4,4024;3,233;2,6172;1
128,565;3807;1363;3490;1514;403;1496;2308;2003;291;3875;370;1151;3045;1484;5263;1129;3107;4722;3628;1387;4919;3814;6801;2999;2584;427;2028;711;4339;2631;2266;67;2623;945;6590;806;6202;4484;804;4551;3000;1408;916;5428;4021;5568;985;569;1104;6068;2650;1951;4542;595;4418;1032;2778;14;2327;3843;4835;4241;381;1948;794;3446;2352;1490,daytime:morning,420;50,270;49,2946;48,184;47,27;46,291;45,1131;44,232;43,3601;42,54;41,6141;40,604;39,3484;38,280;37,168;36,386;35,222;34,8;33,406;32,141;31,2649;30,51;29,456;28,799;27,227;26,10;25,104;24,333;23,7;22,3770;21,1477;20,100;19,2372;18,1057;17,189;16,798;15,399;14,340;13,1614;12,60;11,95;10,993;9,3717;8,2784;7,2864;6,3975;5,1550;4,4451;3,2446;2,2470;1
128,817;2528;4071;3913;4250;986;1232;6159;3293;5806;628;6209;2811;600;1316;1709;3975;4716;4886;40;5013;3271;3357;1979;1913;4958;982;5793;2431;5457;2120;4657;5630;607;6321;3770;2708;17;352;2832;919;4554;2193;4207;2178;390;6894;4140;5273;5825;2536;5895;2556;2591;999;1218;3990,daytime:evening,420;50,270;49,974;48,2946;47,184;46,27;45,291;44,232;43,3601;42,54;41,6141;40,604;39,173;38,71;37,1645;36,280;35,168;34,386;33,222;32,2630;31,8;30,406;29,141;28,2649;27,51;26,799;25,942;24,227;23,10;22,104;21,86;20,457;19,2347;18,1148;17,333;16,7;15,1786;14,6127;13,3770;12,3;11,1477;10,100;9,2372;8,1057;7,189;6,798;5,399;4,340;3,1614;2,60;1
128,2249;4467;701;460;5737;5974;3476;2151;1022;4168;285;1936;3838;2063;5477;1181;2457;2713;4902;3790;2180;1830;6513;4010;3769;6670;1917;1720;1881;1354;1240;4067;582;1222;868;2086;162;174;3348;4878;5875;229;458;6654;2268;1701;1919;4711;4621;4306;1013,daytime:night,420;50,270;49,974;48,2946;47,184;46,27;45,291;44,1131;43,3601;42,6141;41,604;40,173;39,3484;38,71;37,1645;36,280;35,168;34,386;33,2630;32,406;31,141;30,2649;29,51;28,456;27,942;26,227;25,10;24,104;23,86;22,457;21,2347;20,1148;19,333;18,7;17,1786;16,6127;15,3770;14,3;13,1477;12,2372;11,1057;10,189;9,798;8,399;7,340;6,1614;5,60;4,95;3,993;2,1622;1
128,1025;5945;1069;2686;184;420;3719;3785;1672;3521;3504;3625;2372;1593;1706;3812;4385;3969;293;2975;350;4607;5448;4352;1980;6156;758;349;5590;5054;785;2934;2605;2859;720;1412;3762;6572;5492;1319;3613;1465;1375;95;2558,daytime:afternoon,420;50,974;49,2946;48,184;47,27;46,291;45,1131;44,232;43,3601;42,54;41,173;40,3484;39,71;38,1645;37,168;36,386;35,222;34,2630;33,8;32,406;31,141;30,456;29,799;28,942;27,227;26,10;25,104;24,86;23,457;22,2347;21,1148;20,333;19,7;18,1786;17,6127;16,3770;15,3;14,1477;13,100;12,2372;11,1057;10,189;9,798;8,340;7,1614;6,60;5,95;4,993;3,1622;2,3717;1
42,84;358;1961;101;116;2154;2819;709;2385;671;4190;271;4324;4807;212;5228;4394;981;243;3186;432;4382;4298;2556;677;6819;1061;908;388;3148;5278;2144,daytime:morning,270;50,60;49,785;48,974;47,184;46,5973;45,1417;44,284;43,1499;42,141;41,368;40,441;39,1097;38,646;37,222;36,2511;35,6141;34,456;33,263;32,432;31,3238;30,209;29,1883;28,2703;27,3601;26,7144;25,2495;24,280;23,179;22,6675;21,54;20,666;19,1166;18,1854;17,1725;16,657;15,2986;14,1606;13,51;12,1005;11,181;10,905;9,290;8,6037;7,5019;6,533;5,3993;4,1506;3,577;2,3101;1
42,5178;4741;6603;1400;6533;2092;3368;6855;3905;469;2620;312;1846;1507;6838;5644;1170;1524;760;1465;385,daytime:evening,270;50,60;49,785;48,184;47,797;46,256;45,2053;44,189;43,679;42,5973;41,1417;40,284;39,1499;38,368;37,1097;36,646;35,420;34,222;33,2511;32,263;31,432;30,3238;29,209;28,1883;27,2703;26,742;25,3601;24,104;23,7144;22,3415;21,144;20,2495;19,280;18,179;17,6675;16,54;15,666;14,1166;13,1854;12,1725;11,657;10,1606;9,51;8,1005;7,181;6,841;5,905;4,6037;3,1086;2,5019;1
42,2000;1734;2588;2795;4946;2375;1607;825;1778;2812;7102;377;793;2997;291;2141;1809;1439;2558;4410,daytime:night,974;50,184;49,797;48,256;47,2053;46,189;45,679;44,5973;43,1499;42,141;41,368;40,441;39,1097;38,646;37,420;36,222;35,2511;34,6141;33,456;32,263;31,432;30,209;29,1883;28,2703;27,742;26,104;25,7144;24,3415;23,144;22,2495;21,179;20,54;19,666;18,1854;17,1725;16,657;15,2986;14,1606;13,51;12,1005;11,181;10,841;9,290;8,6037;7,1086;6,5019;5,533;4,3338;3,3993;2,1506;1
42,131;1194;1196;3851;5470;1973;3244;2511;6885;384;4054;1636;4607;1076;3788;2864;1923;166;1349;195;181;1460;2214;4473;3438,daytime:afternoon,270;50,60;49,785;48,974;47,797;46,256;45,2053;44,189;43,679;42,5973;41,1417;40,284;39,141;38,368;37,441;36,420;35,222;34,2511;33,6141;32,456;31,263;30,432;29,3238;28,209;27,1883;26,2703;25,742;24,3601;23,104;22,7144;21,3415;20,144;19,280;18,179;17,6675;16,54;15,666;14,1166;13,1854;12,1725;11,2986;10,1606;9,51;8,1005;7,181;6,841;5,905;4,290;3,6037;2,1086;1
