200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
130,6810;6690;1309;5466;758;4157;878;1545;2573;1020;1943;2189;4622;3382;1481;5984;4991,daytime:night,6854;200,6992;199,7127;198,7157;197,643;196,2886;195,2892;194,5744;193,693;192,4493;191,7250;190,6204;189,3555;188,7067;187,6820;186,3064;185,6785;184,7209;183,7199;182,5145;181,1440;180,778;179,800;178,3116;177,2493;176,6843;175,6962;174,6876;173,3211;172,903;171,4786;170,5998;169,6419;168,484;167,879;166,1297;165,6941;164,2945;163,5005;162,99;161,1516;160,7297;159,3572;158,6936;157,7277;156,1855;155,3096;154,6731;153,3697;152,1272;151,3226;150,6164;149,6979;148,462;147,517;146,7287;145,1291;144,6950;143,7279;142,6942;141,6674;140,7197;139,1651;138,1690;137,7276;136,6858;135,3093;134,1351;133,3538;132,7289;131,5781;130,6661;129,3882;128,387;127,5493;126,1603;125,1481;124,7249;123,6766;122,7238;121,651;120,4232;119,2202;118,4400;117,7243;116,6909;115,7146;114,7262;113,1844;112,2342;111,7106;110,6303;109,6424;108,3288;107,1659;106,282;105,6827;104,1689;103,1343;102,634;101,7294;100,157;99,7295;98,816;97,1787;96,7268;95,1418;94,572;93,3207;92,2930;91,3067;90,1120;89,7176;88,1435;87,853;86,4988;85,7218;84,773;83,6713;82,5403;81,2786;80,7288;79,4810;78,2752;77,7087;76,6739;75,645;74,1337;73,5532;72,4914;71,6946;70,6508;69,815;68,1358;67,1230;66,5920;65,2294;64,3397;63,6295;62,3150;61,3668;60,6935;59,5931;58,3014;57,2981;56,6562;55,1643;54,6984;53,2902;52,7174;51,4872;50,4223;49,3161;48,2924;47,6856;46,1781;45,3140;44,3532;43,6815;42,3938;41,6559;40,4534;39,3124;38,4563;37,7257;36,6717;35,2653;34,7236;33,5666;32,2055;31,4417;30,7286;29,6889;28,744;27,1083;26,2824;25,662;24,5833;23,3873;22,6832;21,6672;20,7302;19,4368;18,6808;17,3951;16,6920;15,5291;14,7172;13,6934;12,4666;11,3092;10,1965;9,752;8,6869;7,2404;6,1681;5,3727;4,7046;3,6822;2,2936;1
288,3605;3807;2047;101;1518;504;2801;6909;1591;118;2524;7022;3943;7029;1215;2870;4257;1144;519;279;2406;6821;3346;1960;1356;83;2023;3131;1092;2521,daytime:afternoon,6854;200,6992;199,7127;198,7157;197,643;196,2886;195,2892;194,5744;193,693;192,4493;191,7250;190,6204;189,3555;188,7067;187,3064;186,6785;185,6820;184,7209;183,5145;182,7199;181,778;180,3116;179,800;178,2493;177,6843;176,6962;175,1440;174,3211;173,484;172,903;171,6876;170,879;169,5998;168,4786;167,6419;166,6941;165,7297;164,5005;163,2945;162,1297;161,99;160,1516;159,6936;158,3572;157,3697;156,7277;155,3096;154,1855;153,462;152,7287;151,6979;150,6731;149,6164;148,3226;147,1651;146,6942;145,1291;144,1272;143,7279;142,6950;141,3538;140,6674;139,1690;138,1351;137,6858;136,517;135,3093;134,1603;133,7197;132,7289;131,6661;130,3882;129,5781;128,4400;127,387;126,1481;125,5493;124,7276;123,7243;122,7262;121,7238;120,6766;119,6303;118,7106;117,2202;116,651;115,7249;114,6909;113,4232;112,2342;111,6424;110,1844;109,1659;108,7146;107,634;106,1689;105,3288;104,1435;103,282;102,7295;101,1120;100,816;99,1343;98,1787;97,1418;96,7294;95,853;94,7087;93,6827;92,5403;91,4810;90,6713;89,7268;88,3207;87,7176;86,157;85,7288;84,3067;83,2930;82,773;81,572;80,2294;79,2786;78,1230;77,6295;76,2752;75,6739;74,5532;73,4914;72,4988;71,1337;70,645;69,7218;68,2902;67,3150;66,5931;65,3397;64,815;63,6562;62,2981;61,2924;60,1781;59,6815;58,6935;57,3938;56,6508;55,5920;54,4872;53,3532;52,1358;51,6856;50,4223;49,3161;48,3140;47,3124;46,6946;45,6559;44,6889;43,3668;42,7174;41,4368;40,7302;39,6717;38,4534;37,2653;36,4417;35,1643;34,4666;33,6984;32,5833;31,7046;30,4563;29,3014;28,3873;27,5666;26,1681;25,2055;24,6808;23,6089;22,1965;21,7257;20,6832;19,7172;18,744;17,3092;16,6084;15,752;14,6869;13,6672;12,2367;11,7286;10,7236;9,2936;8,1083;7,662;6,2404;5,6822;4,3951;3,3403;2,5291;1
280,4449;562;719;2588;1805;4229;3714;2757;6063;3758;7131;1514;505;2499;6818;4453;5068;809;519;40;3045;2406;1413;2400;6575;1005;5197;1900;2580;1677;2028;1385;4865;1528;5168;585;646;501;4092;6164;2072;4432;183;4386;797;850;2750;3028;2782;516;4207;759;4050;2263;2844;4799;5360;5106;1525;6213;3584;2913,daytime:evening,6854;200,6992;199,7127;198,7157;197,643;196,2886;195,2892;194,5744;193,693;192,4493;191,7250;190,6204;189,3555;188,7067;187,3064;186,6785;185,6820;184,7209;183,5145;182,7199;181,3116;180,778;179,800;178,2493;177,6843;176,6962;175,1440;174,3211;173,903;172,484;171,6876;170,879;169,5998;168,4786;167,6419;166,6941;165,7297;164,5005;163,1297;162,2945;161,1516;160,99;159,6936;158,3572;157,3697;156,7277;155,3096;154,1855;153,462;152,7287;151,6164;150,6731;149,6979;148,3226;147,1651;146,6942;145,1291;144,1272;143,7279;142,6950;141,3538;140,1690;139,6674;138,1351;137,517;136,6858;135,3093;134,7197;133,1603;132,7289;131,6661;130,3882;129,5781;128,4400;127,7276;126,5493;125,7243;124,387;123,1481;122,7262;121,7238;120,6766;119,6303;118,2202;117,7106;116,651;115,7249;114,6909;113,4232;112,6424;111,2342;110,1844;109,7146;108,1659;107,634;106,3288;105,1689;104,1435;103,282;102,7295;101,1120;100,816;99,1787;98,1418;97,1343;96,853;95,7294;94,6827;93,7087;92,5403;91,3207;90,157;89,4810;88,6713;87,7268;86,3067;85,572;84,7176;83,2930;82,7288;81,2294;80,773;79,2786;78,1230;77,6295;76,6739;75,2752;74,5532;73,1337;72,4988;71,7218;70,4914;69,645;68,2902;67,3150;66,3397;65,5931;64,815;63,2981;62,6562;61,2924;60,5920;59,4872;58,6815;57,6508;56,6935;55,1781;54,6856;53,1358;52,3532;51,3140;50,3938;49,6946;48,3161;47,3124;46,4223;45,6559;44,4368;43,7174;42,6889;41,3668;40,4534;39,2653;38,7302;37,6717;36,1643;35,4417;34,5833;33,4666;32,6984;31,6808;30,1681;29,3014;28,4563;27,5666;26,7257;25,7046;24,1965;23,3873;22,7172;21,6089;20,6832;19,2055;18,744;17,6084;16,752;15,3092;14,7286;13,6869;12,6672;11,2367;10,1083;9,7236;8,2936;7,2404;6,3951;5,662;4,6934;3,5291;2,7298;1
263,5736;5315;3521;4731;1334;4876;1044;5108;5490;852;1418;2119;1723;4527;3499;981;1198;4706;4285;2355;2888;4425;3619;3338;229;1206;5766;1061;6359;5802;4599;36;351;5718;1732;1226;3725;974,daytime:afternoon,6854;200,6992;199,7127;198,7157;197,643;196,2886;195,2892;194,5744;193,693;192,4493;191,7250;190,6204;189,3555;188,7067;187,3064;186,6785;185,6820;184,7209;183,5145;182,7199;181,778;180,3116;179,800;178,2493;177,6843;176,6962;175,1440;174,3211;173,903;172,6876;171,484;170,879;169,5998;168,4786;167,6419;166,6941;165,7297;164,5005;163,2945;162,1297;161,1516;160,99;159,3572;158,6936;157,3697;156,7277;155,3096;154,1855;153,462;152,7287;151,6979;150,6164;149,3226;148,6731;147,1651;146,1291;145,1272;144,6942;143,6950;142,7279;141,6674;140,3538;139,1690;138,517;137,6858;136,1351;135,7197;134,3093;133,1603;132,6661;131,7289;130,3882;129,5781;128,387;127,4400;126,1481;125,5493;124,7276;123,7243;122,7238;121,6766;120,7262;119,651;118,2202;117,7106;116,6303;115,7249;114,6909;113,4232;112,2342;111,7146;110,6424;109,1844;108,1659;107,3288;106,634;105,1689;104,1435;103,282;102,7295;101,816;100,1120;99,1787;98,1343;97,853;96,1418;95,6827;94,7294;93,7087;92,157;91,2930;90,5403;89,3207;88,6713;87,7268;86,7176;85,4810;84,3067;83,2786;82,572;81,7288;80,2294;79,773;78,2752;77,1230;76,6295;75,6739;74,4914;73,5532;72,7218;71,645;70,1337;69,4988;68,3150;67,815;66,5931;65,3397;64,2902;63,2981;62,6562;61,2924;60,6508;59,6935;58,1358;57,6815;56,5920;55,6946;54,4872;53,3668;52,4223;51,1781;50,3532;49,3140;48,3938;47,6559;46,6856;45,3161;44,3124;43,7174;42,1643;41,2653;40,6889;39,6717;38,4534;37,7302;36,3014;35,4417;34,6984;33,4368;32,3873;31,5666;30,7257;29,5833;28,4563;27,4666;26,6832;25,2055;24,1681;23,744;22,7046;21,1965;20,7172;19,6808;18,6089;17,7236;16,1083;15,3092;14,752;13,662;12,6672;11,6869;10,2936;9,7286;8,2367;7,6084;6,6822;5,3951;4,6934;3,5291;2,3403;1
268,1860;6015;3447;5922;4416;1607;1641;5486;5562;927;3765;268;3033;3043;1960;4951;57;3050;2150;6290;2855;6670;3787;2779;2548;4780;706;1240;2541;4735;4937;5984;4427;5366;4283;3620;1532;2506;981;2722;2879;4930;7;4376;6661;3054;4929;1070;3131;1749;2103;1539,daytime:afternoon,6854;200,6992;199,7127;198,7157;197,643;196,2886;195,2892;194,5744;193,693;192,4493;191,7250;190,6204;189,3555;188,7067;187,3064;186,6785;185,6820;184,7209;183,5145;182,7199;181,778;180,3116;179,800;178,2493;177,6843;176,6962;175,1440;174,3211;173,903;172,484;171,6876;170,879;169,5998;168,4786;167,6419;166,6941;165,7297;164,5005;163,1297;162,2945;161,1516;160,99;159,3572;158,6936;157,3697;156,7277;155,3096;154,1855;153,462;152,7287;151,6164;150,6731;149,6979;148,3226;147,1651;146,1291;145,6942;144,1272;143,6950;142,7279;141,3538;140,6674;139,1690;138,517;137,1351;136,6858;135,3093;134,7197;133,6661;132,7289;131,1603;130,3882;129,5781;128,4400;127,387;126,7276;125,5493;124,1481;123,7243;122,7262;121,7238;120,6766;119,6303;118,2202;117,651;116,7106;115,7249;114,6909;113,4232;112,6424;111,2342;110,1844;109,1659;108,7146;107,634;106,3288;105,1689;104,1435;103,282;102,7295;101,816;100,1120;99,1418;98,1343;97,1787;96,853;95,7294;94,6827;93,7087;92,157;91,5403;90,3207;89,2930;88,6713;87,4810;86,7268;85,7176;84,572;83,3067;82,7288;81,2786;80,2294;79,773;78,1230;77,2752;76,6295;75,6739;74,5532;73,7218;72,645;71,1337;70,4914;69,4988;68,3150;67,815;66,3397;65,5931;64,2902;63,6562;62,2981;61,2924;60,6508;59,6935;58,6815;57,1358;56,5920;55,4872;54,1781;53,6946;52,3532;51,6856;50,3938;49,3140;48,4223;47,6559;46,3161;45,3668;44,3124;43,7174;42,6889;41,1643;40,6717;39,7302;38,2653;37,4534;36,4368;35,4417;34,6984;33,3014;32,7257;31,4563;30,4666;29,5666;28,5833;27,3873;26,1681;25,6832;24,7046;23,1965;22,2055;21,6808;20,7172;19,744;18,6089;17,752;16,3092;15,7236;14,6672;13,6869;12,1083;11,2367;10,2936;9,7286;8,6084;7,662;6,6822;5,3951;4,2404;3,7298;2,5291;1
284,562;485;7100;5920;2762;5035;1243;3337;1184;6052;6638;4716;894;1053;3455;6455;3057;695;3311;2571;6649;1979;6400;2631;1064;2667;3242;1419;813;574;3601;3498;3836;3001;1947;964;2360;5456;6358;1167;1305;5902;2502;6303;4385;938;6920;4259;4584;5344;1032;193;5130;5080;5131;5530;366;6130;2163;4935;1453;335;4797;5339;4087;6504;540;4709;358;4204;3486;7271;1902;445;1332;5942;377;3661;1245;4000;933;40;3716;551;5817;2400;2059;3617;2501;1537;3073;6457;1784;1141;3000;5800;7126;1333;877;2523;3766;5595;1346;3879;2955;1622;425;5128;3543;1131;36;225;3076;1646;6542;876;6097;5656;3212;776;2282;1486;3861;3293;6071;1322;1733;3558;2322;397;1864;4901;1868;7270;1790;1723;1768;5292;770;849;635;6934;908;1499;973;3735;4169;4898;3397;2524;6317;4060;6187;3277;3275;5906;1426;5642;2268;3352;1336;4030;3691;4398;3984;1122;6516;3003;1956;1496;2206;1644;2860;5640;6677;2904;2303;4181;5963;1528;4902;965;5643;5064;2946;395;808;640;6368;6794;3826;864;4477;1240;1043;3752;5919;1343;724;3783;1676;5259;6013;648;5657;4675;4097,daytime:morning,6854;200,6992;199,7127;198,7157;197,643;196,2886;195,2892;194,5744;193,693;192,7250;191,3555;190,4493;189,6204;188,3064;187,7067;186,6785;185,6820;184,2493;183,7209;182,778;181,5145;180,6843;179,800;178,3116;177,879;176,3211;175,484;174,7199;173,6962;172,6941;171,1440;170,5005;169,2945;168,7297;167,903;166,5998;165,462;164,4786;163,3697;162,1651;161,6936;160,6876;159,1516;158,99;157,3572;156,3538;155,1690;154,1855;153,7277;152,1603;151,6979;150,6419;149,1351;148,3096;147,6731;146,1297;145,3226;144,6942;143,6674;142,1291;141,1272;140,1481;139,7243;138,3093;137,387;136,7106;135,6858;134,6164;133,5781;132,7289;131,634;130,4400;129,7197;128,6950;127,651;126,3882;125,7262;124,7276;123,2202;122,6661;121,1844;120,6303;119,1120;118,3288;117,1659;116,1435;115,6766;114,2342;113,5493;112,517;111,6424;110,7146;109,282;108,5403;107,816;106,7087;105,1787;104,4232;103,5931;102,1689;101,6909;100,7288;99,2981;98,7238;97,853;96,4914;95,7176;94,2930;93,7295;92,6713;91,645;90,773;89,1230;88,815;87,2924;86,6889;85,2752;84,2294;83,7294;82,6739;81,3207;80,2902;79,3067;78,7268;77,2786;76,6089;75,1781;74,7249;73,4810;72,6559;71,4988;70,7218;69,6562;68,6827;67,1337;66,1343;65,6295;64,3938;63,3150;62,6935;61,3140;60,7172;59,3397;58,5833;57,6815;56,6808;55,4872;54,7046;53,4368;52,6465;51,3668;50,3161;49,744;48,3124;47,3873;46,3563;45,4534;44,5532;43,157;42,3092;41,4417;40,2367;39,3014;38,6856;37,5666;36,4436;35,6822;34,2404;33,3184;32,7263;31,5291;30,2055;29,4223;28,4666;27,6717;26,6832;25,7302;24,7174;23,2653;22,6084;21,6672;20,3403;19,6984;18,2936;17,4879;16,6839;15,6508;14,572;13,1479;12,3532;11,4563;10,4803;9,6318;8,6934;7,1681;6,1662;5,3250;4,7018;3,6996;2,5250;1
284,975;5121;5160;1397;292;503;2838;6833;5429;410;1985;5903;2467;1044;4401;6899;1051;1844;3300;575;2590;1307;6640;786;1173;714;4875;1660;6872;3501;3900;5879;1775;2143;4505;3652;1311;3967;5929;1536;6221;956;2562;862;2300;232;6726;880;2708;967;3112;1116;2709;2700;5917;988;564;1310;493;324;3182;3586;2110;6910;829;2645;3588;4582;1212;4514;3725;4488;33;1842;7078;5977;6148;7031;735;2181;7069;3678;1318;4420;1485;4041;1565;4600;1955;3575;5944;4442;1560;1420;1936;5013;2062;1703;4019;6857;5515;1410;1756;2568;83;380;3077;2734;206;1984;4009;4275;7049;224;6490;913;6238;1440;133;3424;405;2783;223;3406;4042;317;1422;423;3048;2596;6659;5418;4527;6218;6629;3460;6475;2420;3597;2169;3484;3964;103;3891;2365;5030;3207,daytime:evening,6854;200,6992;199,7127;198,7157;197,643;196,2886;195,2892;194,5744;193,693;192,7250;191,3555;190,4493;189,6204;188,3064;187,7067;186,6785;185,6820;184,2493;183,7209;182,778;181,5145;180,6843;179,800;178,3116;177,879;176,3211;175,484;174,7199;173,6962;172,6941;171,1440;170,5005;169,2945;168,7297;167,903;166,5998;165,462;164,4786;163,3697;162,1651;161,6936;160,6876;159,1516;158,99;157,3572;156,3538;155,1690;154,7287;153,1855;152,7277;151,1603;150,6979;149,6419;148,7279;147,1351;146,3096;145,6731;144,1297;143,3226;142,6942;141,6674;140,1291;139,1272;138,1481;137,7243;136,3093;135,387;134,7106;133,6858;132,6164;131,5781;130,7289;129,634;128,4400;127,6950;126,651;125,3882;124,7262;123,2202;122,6661;121,1844;120,6303;119,1120;118,3288;117,1659;116,6766;115,2342;114,5493;113,517;112,6424;111,7146;110,282;109,5403;108,816;107,7087;106,1787;105,4232;104,5931;103,1689;102,6909;101,7288;100,2981;99,853;98,4914;97,2930;96,7295;95,6713;94,645;93,773;92,1230;91,815;90,2924;89,6889;88,2752;87,2294;86,7294;85,6739;84,3207;83,2902;82,3067;81,7268;80,1418;79,2786;78,6089;77,1781;76,7249;75,4810;74,6559;73,4988;72,7218;71,6562;70,6827;69,1337;68,1343;67,6295;66,3938;65,3150;64,6935;63,3140;62,7172;61,3397;60,5833;59,6815;58,6808;57,4872;56,7046;55,4368;54,6465;53,3668;52,3161;51,744;50,3124;49,3563;48,4534;47,5532;46,157;45,3092;44,4417;43,2367;42,3014;41,6856;40,5666;39,4436;38,6822;37,2404;36,3184;35,7263;34,5291;33,2055;32,4223;31,4666;30,6832;29,7302;28,7174;27,2653;26,6084;25,6672;24,6897;23,3403;22,6984;21,2936;20,4879;19,6839;18,6508;17,572;16,1479;15,3532;14,4563;13,4803;12,6318;11,6934;10,6420;9,1681;8,1662;7,3250;6,7018;5,6996;4,5250;3,3418;2,1358;1
284,3211;6501;4591;4451;5985;6054;5687;1407;3892;1914;5490;3626;4590;7256;1022;855;6414;3415;3261;169;3007;3401;6905;3535;2526;2117;5168;6047;6466;1683;6764;4364;842;903;2252;6026;4133;111;5516;259;4520;3561;3507;2294;520;643;852;2730;5600;1135;1645;3348;2778;6472;1966;473;2818;3898;5338;4380;447;4147;2587;3066;3152;1472;1089;717;6704;2529;2391;56;6199;1995;93;5252;283;4946;403;1038;2308;1648;1246;4629;6447;6740;2889;624;596;3818;268;55;2796;5290;5509;2781;3408;3747;3803;7082;2344;5732;1029;2180;21;3221;6318;2867;6020;7118;4465;705;4613;3648;6555;2628;3417;4657;442;5652;5650;6582;632;5949;3143;7223;5520;3405;4659;1031;3961;1901;6777;7267;1208;6639;6190;5875;229;884;7178;3390;6966;6576;3694;2507;2204;3613;199;6045;7113,daytime:night,6854;200,6992;199,7127;198,7157;197,643;196,2886;195,2892;194,5744;193,693;192,7250;191,3555;190,4493;189,6204;188,3064;187,7067;186,6785;185,6820;184,2493;183,7209;182,778;181,5145;180,6843;179,800;178,3116;177,879;176,3211;175,484;174,7199;173,6962;172,6941;171,1440;170,5005;169,2945;168,7297;167,903;166,5998;165,462;164,4786;163,3697;162,1651;161,6936;160,6876;159,1516;158,99;157,3572;156,3538;155,1690;154,7287;153,1855;152,7277;151,1603;150,6979;149,6419;148,7279;147,1351;146,3096;145,6731;144,1297;143,3226;142,6942;141,6674;140,1291;139,1272;138,1481;137,7243;136,387;135,7106;134,6858;133,6164;132,5781;131,7289;130,634;129,4400;128,7197;127,6950;126,651;125,3882;124,7262;123,7276;122,2202;121,6661;120,1844;119,6303;118,1120;117,1659;116,1435;115,2342;114,5493;113,517;112,6424;111,7146;110,282;109,5403;108,816;107,7087;106,1787;105,4232;104,5931;103,1689;102,6909;101,2981;100,7238;99,853;98,4914;97,7176;96,2930;95,7295;94,6713;93,645;92,773;91,1230;90,815;89,2924;88,6889;87,2752;86,2294;85,6739;84,3207;83,2902;82,3067;81,7268;80,1418;79,2786;78,6089;77,1781;76,4810;75,6559;74,4988;73,7218;72,6562;71,6827;70,1337;69,1343;68,6295;67,3938;66,3150;65,6935;64,3140;63,7172;62,3397;61,5833;60,6815;59,6808;58,4872;57,7046;56,4368;55,6465;54,3668;53,744;52,3124;51,3873;50,3563;49,4534;48,5532;47,157;46,3092;45,4417;44,2367;43,3014;42,6856;41,4436;40,6822;39,2404;38,3184;37,7263;36,5291;35,2055;34,4223;33,4666;32,6717;31,6832;30,7302;29,7174;28,2653;27,6084;26,6672;25,6897;24,3403;23,6984;22,2936;21,4879;20,6839;19,6508;18,572;17,1479;16,3532;15,4563;14,4803;13,6318;12,6934;11,6420;10,1681;9,1662;8,3250;7,7018;6,6996;5,5250;4,3418;3,1358;2,3242;1
284,2236;2869;1434;6797;2138;2094;1895;3524;6963;2372;895;6113;1345;518;4016;4365;2547;257;1587;2584;1960;4954;1512;6169;1778;5393;1711;4300;1586;23;6865;2214;4569;824;2915;5442;617;1883;236;2649;3585;1859;893;1041;6431;5232;3960;5079;2759;2739;5256;5821;1087;2348;2506;4688;162;4502;3647;4555;7036;3279;5930;4586;1165;5357;1968;181;663;2141;1544;4473;6492;1046;6439;7140;6995;5966;413;6603;4182;1324;3170;303;4934;2440;7173;6479;2938;6993;3193;6757;3753;2653;2107;3943;6695;7027;5737;3482;5846;4645;2931;279;2640;2486;3418;6663;6593;4944;209;2028;662;3123;7010;2203;7177;1061;2366;2022;6018;6882;1357;102;7093;2277;4122;4070;4796;2798;3494;145;5696;4881;694;5723;706;1591;1235;1854;4990;4190;1380;2552;5227;4324;6611;559;1021;4684;1763;2446;987;2092;54;6925;243;4924;2489;4538;1852;5694;1634;2674;1699;175;2187;5994;654;4742,daytime:afternoon,6854;200,6992;199,7127;198,7157;197,643;196,2886;195,2892;194,5744;193,693;192,7250;191,3555;190,4493;189,6204;188,3064;187,7067;186,6785;185,6820;184,2493;183,7209;182,778;181,5145;180,6843;179,800;178,3116;177,879;176,3211;175,484;174,7199;173,6962;172,6941;171,1440;170,5005;169,2945;168,7297;167,903;166,5998;165,462;164,4786;163,3697;162,1651;161,6936;160,6876;159,1516;158,99;157,3572;156,3538;155,7287;154,1855;153,7277;152,1603;151,6979;150,6419;149,7279;148,1351;147,3096;146,6731;145,1297;144,3226;143,6942;142,6674;141,1291;140,1272;139,1481;138,3093;137,387;136,7106;135,6858;134,6164;133,5781;132,7289;131,4400;130,7197;129,6950;128,651;127,3882;126,7262;125,7276;124,2202;123,6661;122,1844;121,6303;120,1120;119,3288;118,1659;117,1435;116,6766;115,2342;114,5493;113,517;112,6424;111,7146;110,282;109,5403;108,7087;107,1787;106,4232;105,5931;104,1689;103,6909;102,7288;101,7238;100,4914;99,7176;98,2930;97,6713;96,645;95,773;94,1230;93,815;92,2924;91,6889;90,2752;89,2294;88,7294;87,6739;86,3207;85,2902;84,3067;83,7268;82,1418;81,2786;80,6089;79,1781;78,7249;77,4810;76,6559;75,4988;74,6562;73,6827;72,1337;71,1343;70,6295;69,3938;68,3150;67,6935;66,3140;65,7172;64,3397;63,5833;62,6815;61,6808;60,4872;59,7046;58,4368;57,3668;56,3161;55,744;54,3124;53,3873;52,3563;51,4534;50,5532;49,157;48,3092;47,2367;46,3014;45,6856;44,5666;43,2404;42,3184;41,7263;40,5291;39,2055;38,4223;37,4666;36,6717;35,6832;34,7302;33,2653;32,6084;31,6672;30,6897;29,3403;28,6984;27,2936;26,4879;25,6839;24,6508;23,572;22,1479;21,3532;20,4563;19,4803;18,6318;17,6934;16,6420;15,1681;14,1662;13,3250;12,7018;11,6996;10,5250;9,3418;8,1358;7,3242;6,2067;5,6556;4,1994;3,5920;2,6869;1
243,3164;4406;2514;1359;5630;6261;669;3177;1334;1709;5096;5282;4716;4400;541;5911;5935;1639;5597;253;2744;6639;6205;2876;6239;2302;7136;6100;5746;3105;5856,daytime:evening,6854;200,6992;199,7127;198,7157;197,643;196,2886;195,2892;194,5744;193,693;192,4493;191,7250;190,3555;189,6204;188,7067;187,6820;186,3064;185,7209;184,5145;183,7199;182,6785;181,800;180,3116;179,6843;178,778;177,1440;176,6876;175,2493;174,903;173,6962;172,5998;171,3211;170,6419;169,879;168,4786;167,484;166,1297;165,7297;164,1516;163,6941;162,99;161,5005;160,2945;159,3572;158,3697;157,3226;156,7277;155,6936;154,462;153,6164;152,1855;151,1291;150,3096;149,6731;148,6950;147,517;146,6979;145,6674;144,7287;143,1651;142,1690;141,6942;140,1272;139,3093;138,7279;137,6858;136,7197;135,3882;134,4400;133,6661;132,1351;131,7289;130,1603;129,7238;128,5781;127,5493;126,1481;125,3538;124,6303;123,387;122,7106;121,7262;120,7243;119,6909;118,7249;117,6766;116,4232;115,7276;114,651;113,2202;112,7146;111,2342;110,7295;109,1844;108,3288;107,1418;106,1343;105,1689;104,6424;103,282;102,157;101,634;100,6827;99,816;98,7294;97,1659;96,3067;95,1435;94,1120;93,572;92,853;91,1787;90,1337;89,5532;88,5403;87,6713;86,7176;85,2786;84,7268;83,7288;82,4810;81,2752;80,7087;79,3207;78,3397;77,2930;76,6295;75,7218;74,4988;73,1230;72,2294;71,4914;70,6739;69,645;68,3532;67,3150;66,815;65,5920;64,1358;63,773;62,2653;61,5931;60,6815;59,4534;58,7257;57,6946;56,6508;55,4223;54,3140;53,1643;52,3161;51,3124;50,7174;49,2902;48,4872;47,3873;46,2924;45,6856;44,6562;43,6935;42,3668;41,7236;40,3014;39,6984;38,1681;37,5666;36,6889;35,3938;34,752;33,5833;32,4368;31,6717;30,2981;29,744;28,1781;27,4417;26,662;25,1083;24,1965;23,4563;22,7302;21,6869;20,2055;19,3951;18,6559;17,3403;16,6808;15,2367;14,4666;13,7298;12,6084;11,6672;10,7172;9,3563;8,7286;7,6832;6,2824;5,2936;4,6089;3,5890;2,7046;1
