200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
149,2391;4449;6118;3233;4206;7023;2376;5361;1588;5954;4631;4617;2552;4385;1422;168;3643;2770;4841;3765;2702;5557;5452;5306;5509;4963;5631;57;3825;5171;2080;3031;4186;578;4626;4961;638;6094,daytime:night,604;200,232;199,2784;198,95;197,1936;196,708;195,2512;194,545;193,2160;192,3717;191,3069;190,2880;189,1550;188,3975;187,420;186,8;185,1165;184,1666;183,303;182,993;181,2347;180,4740;179,3770;178,439;177,1275;176,189;175,1385;174,4013;173,1919;172,3930;171,339;170,3874;169,2790;168,1562;167,6112;166,2431;165,3;164,1276;163,396;162,2740;161,250;160,5079;159,1883;158,3165;157,270;156,5127;155,974;154,3701;153,2266;152,3620;151,3521;150,1473;149,1948;148,6091;147,1724;146,1694;145,3653;144,7013;143,1989;142,1023;141,1484;140,1267;139,241;138,942;137,71;136,5499;135,3182;134,3255;133,48;132,1164;131,3588;130,2348;129,4115;128,4451;127,4465;126,2338;125,1463;124,670;123,5683;122,333;121,199;120,1254;119,2047;118,6;117,7;116,4640;115,2164;114,2444;113,4413;112,725;111,370;110,3401;109,3929;108,1935;107,3681;106,1955;105,2940;104,1226;103,4763;102,2378;101,1854;100,2894;99,1360;98,4685;97,2888;96,2094;95,754;94,207;93,423;92,1339;91,2799;90,1856;89,4546;88,1796;87,3415;86,2430;85,1725;84,29;83,2464;82,1734;81,4907;80,1914;79,1319;78,2514;77,3900;76,558;75,1645;74,2742;73,1789;72,811;71,3718;70,3222;69,6067;68,3320;67,3636;66,6586;65,5401;64,1977;63,2156;62,1203;61,3553;60,280;59,28;58,1194;57,3773;56,5338;55,6278;54,1790;53,4809;52,3364;51,2486;50,263;49,3196;48,2858;47,361;46,3409;45,1535;44,2660;43,1514;42,569;41,4696;40,629;39,1131;38,621;37,5229;36,624;35,1983;34,4110;33,10;32,3722;31,222;30,975;29,1982;28,450;27,474;26,5874;25,6809;24,5946;23,104;22,2596;21,460;20,2501;19,2554;18,2204;17,5007;16,5016;15,2814;14,2605;13,1135;12,239;11,399;10,107;9,2238;8,1508;7,1604;6,4206;5,1970;4,4291;3,5013;2,3525;1
149,3544;4539;277;534;2761;707;3678;5238;1051;2870;5998;4936;5911;4749;2858;4100;30;5508;2631;2143;5004;1319;6513;5262;3324;5362;378;116;6067;1023;6842;1694;3664;900;5946;3028;5927;350;4527;5296;267;2477;1453;4538;1729;2224;1300;5359;4730,daytime:afternoon,604;200,232;199,95;198,1936;197,708;196,2512;195,545;194,2160;193,353;192,269;191,3717;190,3069;189,2880;188,1550;187,3975;186,420;185,8;184,1165;183,993;182,2347;181,4740;180,3770;179,1275;178,189;177,6141;176,1385;175,4013;174,1919;173,3930;172,3874;171,2790;170,1562;169,2431;168,3;167,396;166,2740;165,250;164,5079;163,1883;162,3165;161,270;160,5127;159,974;158,3701;157,2266;156,173;155,3521;154,1473;153,1948;152,6091;151,1724;150,1694;149,3653;148,7013;147,1989;146,1023;145,1484;144,241;143,942;142,51;141,71;140,5499;139,3182;138,3255;137,48;136,1164;135,5193;134,3588;133,4115;132,5059;131,4451;130,4465;129,2338;128,1463;127,670;126,5683;125,333;124,199;123,1254;122,2047;121,6;120,7;119,2164;118,2444;117,4413;116,725;115,370;114,3401;113,3929;112,3681;111,1955;110,2940;109,1226;108,4763;107,2378;106,2894;105,1360;104,4685;103,2888;102,2094;101,754;100,423;99,1339;98,2799;97,1856;96,4546;95,1796;94,3415;93,2430;92,1725;91,29;90,2464;89,1734;88,4907;87,1319;86,2514;85,3900;84,558;83,1645;82,2742;81,1789;80,407;79,811;78,3718;77,3222;76,6067;75,3320;74,3636;73,63;72,6586;71,5401;70,1977;69,2156;68,1203;67,3553;66,280;65,28;64,1194;63,6278;62,1790;61,4809;60,3364;59,4137;58,263;57,3196;56,2858;55,361;54,3409;53,1535;52,2660;51,1514;50,569;49,4696;48,629;47,621;46,5229;45,1983;44,10;43,3722;42,975;41,1982;40,450;39,5874;38,6809;37,5946;36,104;35,2596;34,460;33,2501;32,2554;31,2204;30,5007;29,5016;28,2814;27,985;26,1135;25,399;24,107;23,2238;22,1508;21,1604;20,4206;19,4291;18,5013;17,3525;16,4407;15,1622;14,1305;13,3762;12,4591;11,5096;10,1156;9,788;8,2255;7,5121;6,4447;5,1985;4,4588;3,891;2,603;1
287,6;1135;54;4942;1109;1641;2308;3774;2210;3975;1255;1862;63;4465,daytime:evening,420;200,6141;199,974;198,270;197,353;196,1477;195,386;194,280;193,173;192,1254;191,184;190,232;189,785;188,518;187,1164;186,181;185,7143;184,3196;183,189;182,1276;181,3;180,6675;179,284;178,7;177,148;176,942;175,1023;174,657;173,291;172,104;171,60;170,646;169,2053;168,1666;167,1086;166,2740;165,3069;164,666;163,256;162,516;161,407;160,1977;159,1948;158,263;157,2160;156,406;155,2078;154,1563;153,277;152,1789;151,2495;150,1645;149,432;148,500;147,3717;146,2946;145,2283;144,4451;143,3415;142,1075;141,923;140,1097;139,6036;138,1883;137,3601;136,740;135,1919;134,956;133,222;132,48;131,89;130,55;129,10;128,1194;127,6312;126,569;125,1960;124,3526;123,458;122,3045;121,209;120,2031;119,140;118,2209;117,6801;116,141;115,63;114,86;113,239;112,5013;111,14;110,71;109,533;108,1170;107,849;106,447;105,3553;104,1335;103,144;102,1854;101,1135;100,169;99,708;98,4123;97,6131;96,250;95,988;94,7013;93,370;92,198;91,1226;90,891;89,1577;88,1607;87,1417;86,1166;85,993;84,4115;83,4671;82,2880;81,2355;80,1014;79,4675;78,797;77,6666;76,867;75,95;74,6029;73,3260;72,54;71,2401;70,960;69,5096;68,679;67,1167;66,2848;65,1196;64,3975;63,3620;62,2253;61,2164;60,2444;59,1131;58,162;57,29;56,520;55,227;54,563;53,3123;52,607;51,2792;50,3993;49,1073;48,2512;47,4886;46,474;45,3971;44,6809;43,540;42,1641;41,3701;40,808;39,2703;38,1055;37,6034;36,1181;35,5823;34,51;33,30;32,2430;31,2588;30,603;29,3274;28,671;27,2036;26,2338;25,2470;24,830;23,361;22,1569;21,2894;20,4465;19,5567;18,1506;17,4413;16,4819;15,4394;14,105;13,3521;12,3359;11,2496;10,3718;9,2927;8,4809;7,332;6,3255;5,3238;4,402;3,180;2,27;1
287,2164;6841;3457,daytime:night,420;200,6141;199,974;198,270;197,353;196,1477;195,386;194,280;193,173;192,1254;191,184;190,232;189,785;188,518;187,1164;186,181;185,1796;184,7143;183,2784;182,3196;181,8;180,604;179,189;178,1276;177,3;176,6675;175,269;174,284;173,7;172,148;171,942;170,1023;169,657;168,291;167,104;166,60;165,646;164,2053;163,1666;162,1086;161,2740;160,3069;159,666;158,256;157,3588;156,516;155,407;154,1977;153,1948;152,263;151,2160;150,406;149,2078;148,2347;147,1563;146,277;145,1789;144,2495;143,1645;142,432;141,500;140,3717;139,2946;138,2283;137,4451;136,3415;135,456;134,1075;133,923;132,1097;131,6036;130,2047;129,1883;128,3601;127,740;126,1919;125,956;124,222;123,48;122,89;121,55;120,10;119,1194;118,6312;117,569;116,1960;115,3526;114,458;113,3045;112,209;111,2031;110,140;109,2209;108,1550;107,6801;106,141;105,63;104,86;103,239;102,545;101,5013;100,14;99,303;98,366;97,533;96,1170;95,849;94,447;93,3553;92,1335;91,144;90,1854;89,1135;88,169;87,708;86,4123;85,6131;84,250;83,988;82,7013;81,3401;80,370;79,198;78,1226;77,207;76,891;75,1577;74,1607;73,1417;72,1166;71,993;70,4115;69,4671;68,2880;67,2355;66,1014;65,4675;64,797;63,6666;62,867;61,95;60,6029;59,3260;58,54;57,2401;56,3900;55,960;54,5096;53,679;52,1167;51,2848;50,1165;49,1196;48,3975;47,3620;46,2253;45,2164;44,2444;43,742;42,629;41,1131;40,162;39,29;38,520;37,227;36,563;35,3123;34,607;33,2792;32,3993;31,1073;30,2512;29,4886;28,474;27,3971;26,6809;25,540;24,1641;23,3701;22,808;21,2703;20,1055;19,6034;18,1734;17,1181;16,5823;15,51;14,30;13,2430;12,2588;11,2888;10,603;9,3274;8,671;7,2036;6,2338;5,2470;4,830;3,361;2,1569;1
287,2686;2795;155;5481;3795;377;960;6838;516;291;6187;2624;432;644;514;1417;2155;3750;500;181;141;3446;1465;3169;1685,daytime:afternoon,420;200,353;199,386;198,1254;197,1164;196,181;195,1796;194,2784;193,3196;192,8;191,604;190,1276;189,6675;188,269;187,284;186,7;185,942;184,1023;183,657;182,291;181,60;180,646;179,1666;178,2740;177,3069;176,666;175,3588;174,516;173,407;172,1948;171,263;170,2160;169,2078;168,2347;167,1563;166,277;165,1789;164,1645;163,432;162,500;161,3717;160,2946;159,2283;158,4451;157,3415;156,456;155,1075;154,923;153,1097;152,2047;151,1883;150,1919;149,956;148,222;147,48;146,89;145,55;144,10;143,1194;142,6312;141,1960;140,3526;139,458;138,3045;137,209;136,140;135,1550;134,6801;133,141;132,63;131,86;130,239;129,545;128,5013;127,14;126,303;125,71;124,366;123,533;122,1170;121,849;120,3553;119,1335;118,144;117,1854;116,1135;115,169;114,708;113,4123;112,6131;111,250;110,988;109,7013;108,3401;107,198;106,1226;105,207;104,891;103,1577;102,1607;101,1417;100,993;99,4115;98,4671;97,2880;96,2355;95,4675;94,797;93,6666;92,867;91,95;90,6029;89,3260;88,54;87,2401;86,3900;85,960;84,5096;83,1167;82,2848;81,1165;80,3975;79,3620;78,2253;77,2164;76,2444;75,742;74,629;73,1131;72,162;71,29;70,520;69,227;68,563;67,3123;66,607;65,2792;64,3993;63,1073;62,2512;61,4886;60,474;59,3971;58,6809;57,540;56,1641;55,3701;54,808;53,2703;52,1055;51,6034;50,1734;49,1181;48,5823;47,51;46,30;45,2430;44,2588;43,2888;42,603;41,3274;40,671;39,2036;38,2338;37,2470;36,830;35,361;34,1569;33,6091;32,2894;31,4465;30,5567;29,1506;28,4413;27,3681;26,4819;25,4394;24,105;23,3521;22,3359;21,2496;20,3718;19,2927;18,4809;17,332;16,725;15,3255;14,3238;13,402;12,180;11,27;10,621;9,388;8,4213;7,4740;6,1057;5,750;4,204;3,430;2,1685;1
288,6712;4699;1171;4934;255;2732;4996;3413;5404;3800;5689;1405;1977;2926;5318;1151;444;4369;2505;716;1187;1840;5033;86;3415;4437;1066;5288;214;5222;4505;1583;141;4047;173;2847;6550;6202;2693;6235;4595;2293;5343;3829;3770;3521;942;1350;4039;1334;3774;5256;2919;5366;4139;2099;486;2053;222;3167;5332;2363;162;2422;1430;383;1808;4998;412;1759;5611;5255;4450;4440;972;2818;2275;3768;381;798;811;2345;603;2410;1826;1131;19;794;1289;3773,daytime:evening,222;200,1131;199,6141;198,181;197,763;196,8;195,267;194,798;193,140;192,432;191,1960;190,2268;189,2023;188,420;187,291;186,679;185,1895;184,1139;183,5517;182,10;181,2347;180,5344;179,343;178,2406;177,1417;176,3765;175,808;174,2584;173,69;172,1633;171,366;170,280;169,1914;168,2078;167,2495;166,2526;165,830;164,3595;163,666;162,942;161,358;160,4479;159,1453;158,3346;157,144;156,6067;155,2864;154,457;153,3433;152,2477;151,3914;150,1789;149,1043;148,2630;147,1622;146,3162;145,86;144,5757;143,368;142,1786;141,4819;140,3274;139,3144;138,2031;137,1012;136,1749;135,1506;134,2063;133,3040;132,2897;131,912;130,1512;129,5694;128,6675;127,339;126,725;125,3689;124,2979;123,3160;122,3396;121,2053;120,591;119,467;118,209;117,3505;116,1231;115,1550;114,3258;113,2505;112,290;111,2662;110,3321;109,4394;108,87;107,189;106,3293;105,932;104,2682;103,2239;102,80;101,61;100,2251;99,284;98,458;97,516;96,2124;95,2254;94,4102;93,179;92,1961;91,3601;90,3415;89,1634;88,4050;87,6036;86,6237;85,518;84,6127;83,3943;82,1563;81,270;80,2740;79,2112;78,198;77,3696;76,1589;75,1151;74,1676;73,5013;72,5689;71,923;70,5343;69,6368;68,71;67,256;66,2603;65,4165;64,5476;63,101;62,141;61,1851;60,742;59,1248;58,602;57,4048;56,6801;55,2214;54,105;53,218;52,4920;51,85;50,128;49,168;48,5004;47,2811;46,1625;45,6684;44,239;43,3643;42,84;41,1683;40,4626;39,2919;38,1179;37,2666;36,139;35,2946;34,1086;33,563;32,1368;31,2748;30,2244;29,53;28,3620;27,3580;26,3075;25,1407;24,2338;23,1399;22,5481;21,1364;20,716;19,145;18,48;17,3455;16,4474;15,3596;14,2848;13,3910;12,2020;11,1790;10,622;9,6268;8,593;7,7144;6,118;5,2127;4,4467;3,1939;2,2182;1
288,4193;2491;2836;2157;6286;1501;4374;701;4222;2897;3028;6254;2186;6846;4871;3775;189;4771;7089;2476;2645;371;4457;1500;2239;3269;1586;1777;725;2259;140,daytime:afternoon,184;200,222;199,1131;198,646;197,6141;196,100;195,181;194,763;193,8;192,267;191,798;190,2430;189,140;188,432;187,60;186,2268;185,420;184,291;183,679;182,1139;181,10;180,2347;179,5344;178,343;177,3104;176,1417;175,3765;174,808;173,974;172,2584;171,54;170,69;169,1633;168,366;167,3238;166,280;165,1196;164,2078;163,2495;162,2526;161,830;160,3595;159,666;158,942;157,7;156,4479;155,1453;154,785;153,144;152,6067;151,1623;150,2864;149,457;148,3433;147,1725;146,2477;145,3914;144,1789;143,1043;142,1095;141,340;140,3719;139,2630;138,1622;137,3162;136,227;135,86;134,5757;133,63;132,368;131,1786;130,104;129,4819;128,3274;127,3144;126,1164;125,2031;124,1012;123,1749;122,1506;121,2063;120,3040;119,2897;118,912;117,5694;116,6675;115,339;114,725;113,3689;112,2979;111,3160;110,3917;109,3396;108,2053;107,591;106,467;105,209;104,3505;103,1231;102,1550;101,2505;100,290;99,2662;98,6111;97,3321;96,4394;95,87;94,189;93,276;92,932;91,2682;90,2239;89,320;88,80;87,61;86,2251;85,284;84,458;83,516;82,2124;81,3137;80,1157;79,2254;78,27;77,4102;76,179;75,1961;74,3601;73,3415;72,1634;71,4050;70,6036;69,6237;68,518;67,6127;66,1563;65,270;64,2740;63,2112;62,7036;61,3696;60,1589;59,1151;58,1676;57,5013;56,5689;55,300;54,923;53,5343;52,240;51,71;50,256;49,4165;48,5476;47,141;46,1851;45,742;44,1248;43,602;42,4048;41,6801;40,2116;39,2214;38,105;37,218;36,85;35,128;34,168;33,1022;32,5004;31,2811;30,2391;29,6134;28,1625;27,6684;26,239;25,1685;24,2164;23,3643;22,84;21,1683;20,5973;19,4626;18,2919;17,1179;16,2666;15,139;14,2946;13,2595;12,1086;11,563;10,1368;9,2748;8,2244;7,333;6,53;5,3620;4,3580;3,1753;2,3075;1
107,954;1496;472;5925;5444;2827;4375,daytime:evening,95;200,232;199,3575;198,1142;197,2094;196,1989;195,2512;194,832;193,3861;192,799;191,5773;190,3294;189,754;188,604;187,439;186,4291;185,2814;184,3774;183,2605;182,3653;181,14;180,4535;179,545;178,5136;177,3634;176,2160;175,6007;174,3143;173,3929;172,4809;171,1970;170,472;169,188;168,5636;167,450;166,950;165,3939;164,1750;163,447;162,4708;161,269;160,621;159,2295;158,1025;157,2746;156,3701;155,6547;154,5770;153,2378;152,663;151,5576;150,4457;149,294;148,3770;147,270;146,5693;145,5188;144,3874;143,4497;142,3460;141,6630;140,4244;139,4063;138,6809;137,4685;136,397;135,1839;134,5193;133,2204;132,2101;131,708;130,3983;129,2185;128,4548;127,4013;126,2539;125,3159;124,1645;123,6172;122,3165;121,2880;120,4620;119,4110;118,2860;117,4062;116,1724;115,71;114,3409;113,4175;112,2703;111,4019;110,3636;109,4517;108,51;107,4846;106,7100;105,4239;104,5946;103,1514;102,5568;101,3135;100,524;99,5874;98,4621;97,2139;96,4361;95,5079;94,4091;93,986;92,1694;91,2785;90,3521;89,4782;88,725;87,3189;86,2266;85,3331;84,4407;83,632;82,3050;81,4546;80,6;79,5017;78,2444;77,2631;76,5023;75,1756;74,5096;73,4997;72,993;71,7001;70,1531;69,3615;68,4490;67,5016;66,5127;65,2514;64,558;63,5489;62,4632;61,2511;60,1725;59,6616;58,4663;57,1374;56,169;55,15;54,229;53,3017;52,4972;51,5167;50,4451;49,1947;48,5924;47,833;46,2355;45,3256;44,5520;43,7082;42,1467;41,4544;40,1385;39,2431;38,420;37,2464;36,2347;35,1982;34,6231;33,1473;32,561;31,5632;30,1403;29,5192;28,4363;27,3926;26,4640;25,2047;24,274;23,1985;22,1275;21,4876;20,4852;19,5843;18,5229;17,859;16,333;15,3829;14,1136;13,1131;12,1145;11,1484;10,4051;9,353;8,2105;7,6639;6,6269;5,399;4,5378;3,190;2,4147;1
280,6762;59;858;7033;5956;504;1253;2424;1386;4787;783;5372;4920;3186;2907;2450;2713;5712;1537;21;3010;660;2558;5225;3480;2855;4596;6112;6314;893;867;2511;880;5481;1854;3330;1305;5283;6675;4407;5170;2735;3347;1139;402;5306;280;5123;267;306;2444;1666;3891;3789,daytime:morning,604;200,420;199,6141;198,1550;197,95;196,2347;195,8;194,2160;193,339;192,2784;191,1725;190,1914;189,270;188,708;187,993;186,2430;185,439;184,232;183,974;182,189;181,51;180,2740;179,942;178,333;177,6112;176,6067;175,2940;174,3681;173,1666;172,71;171,2444;170,2512;169,1276;168,1622;167,399;166,303;165,280;164,4740;163,3;162,1936;161,1164;160,3717;159,173;158,2124;157,3874;156,1023;155,2338;154,1790;153,140;152,48;151,3975;150,1194;149,105;148,181;147,63;146,3653;145,263;144,1319;143,4444;142,2662;141,3770;140,3415;139,3521;138,4465;137,1796;136,2164;135,1385;134,646;133,3182;132,85;131,207;130,368;129,30;128,2221;127,2477;126,241;125,432;124,3320;123,1948;122,4640;121,5193;120,199;119,3701;118,2431;117,370;116,4115;115,361;114,3601;113,2790;112,284;111,406;110,1484;109,2023;108,1683;107,450;106,2053;105,291;104,2605;103,2348;102,1157;101,3942;100,1305;99,1977;98,1749;97,1226;96,6;95,209;94,1562;93,2848;92,396;91,3588;90,3553;89,4110;88,1135;87,2814;86,423;85,3718;84,227;83,1789;82,1883;81,2078;80,6127;79,713;78,1589;77,1919;76,1604;75,670;74,457;73,141;72,87;71,4840;70,2880;69,2778;68,2470;67,2103;66,4548;65,5557;64,679;63,1086;62,1453;61,2748;60,1955;59,2486;58,407;57,1854;56,798;55,386;54,5127;53,5095;52,3773;51,2355;50,164;49,1165;48,1339;47,808;46,6675;45,742;44,1970;43,2511;42,603;41,3799;40,2395;39,1786;38,2575;37,1708;36,2401;35,1014;34,569;33,467;32,891;31,4685;30,4137;29,516;28,309;27,4418;26,2703;25,6302;24,1939;23,3255;22,1477;21,830;20,2378;19,2495;18,1473;17,2313;16,849;15,7013;14,1641;13,663;12,2384;11,2255;10,2894;9,5079;8,1203;7,666;6,563;5,3831;4,1254;3,500;2,2266;1
280,386;1860;5056;3233;637;3314;5953;1177;5948;6109;3871;4876;2308;3678;1642;1765;5641;5432;3508;55;5194;3296;5171;265;588;4626;2693;3404;3942;1883;3283;4846;4858;2543;2848;3396;352;2448;6850;4937;1164;2709;203;6068;293;3885;771;1057;2326;100;5344;2355;4755;4788;4141;2036;229;5077;745,daytime:evening,604;200,420;199,1550;198,95;197,2347;196,545;195,353;194,8;193,2160;192,222;191,339;190,1725;189,1914;188,1131;187,270;186,708;185,993;184,2430;183,439;182,232;181,974;180,189;179,3069;178,2740;177,942;176,7;175,10;174,333;173,6112;172,6067;171,2940;170,3681;169,1666;168,71;167,2444;166,2512;165,1276;164,104;163,5013;162,399;161,6091;160,303;159,280;158,250;157,725;156,524;155,4740;154,1694;153,3;152,1936;151,1164;150,3717;149,173;148,811;147,2124;146,3874;145,1023;144,2338;143,1790;142,140;141,184;140,48;139,240;138,269;137,3975;136,27;135,1194;134,105;133,181;132,3620;131,63;130,2047;129,3653;128,263;127,788;126,2662;125,3770;124,3415;123,3521;122,3165;121,4465;120,1796;119,2164;118,3182;117,2946;116,207;115,86;114,368;113,30;112,2221;111,60;110,2477;109,432;108,3320;107,1948;106,168;105,4640;104,5193;103,199;102,2431;101,370;100,361;99,3601;98,2790;97,284;96,2630;95,406;94,1484;93,2023;92,1683;91,450;90,2053;89,291;88,2605;87,2348;86,1157;85,3942;84,1305;83,1977;82,1749;81,1226;80,6;79,1562;78,2848;77,396;76,4110;75,1135;74,2814;73,3979;72,423;71,227;70,1789;69,1883;68,2078;67,6127;66,713;65,1589;64,1919;63,1604;62,457;61,87;60,2880;59,2778;58,2470;57,2103;56,4548;55,5557;54,679;53,1086;52,1453;51,2748;50,1043;49,1955;48,2486;47,1854;46,798;45,386;44,5127;43,5095;42,3773;41,2355;40,164;39,1165;38,1339;37,808;36,6675;35,742;34,1970;33,2511;32,3799;31,2395;30,1786;29,2575;28,1708;27,2401;26,1014;25,569;24,891;23,4685;22,4137;21,309;20,4418;19,460;18,1939;17,3255;16,1477;15,830;14,4675;13,2378;12,2495;11,1473;10,2313;9,7013;8,1641;7,663;6,2384;5,2255;4,5079;3,905;2,666;1
280,1095;5146;1973;2982;191;7027;4041;7143;4764;449;1790;432;4616;2090;2378;2457;173;2513;2508;889;5874;5014;2300;3135;1023;2260;4031;2331;901;3609;4660;142;3;5076;4117;1148;4741;1135;4418;2778;629;3857;5576;3527;622;6279;606;4966;475;7013;2324;3990,daytime:night,6141;200,1550;199,2347;198,545;197,353;196,8;195,2160;194,222;193,339;192,2784;191,1725;190,1914;189,1131;188,270;187,708;186,993;185,232;184,974;183,189;182,3069;181,51;180,7;179,10;178,333;177,6112;176,6067;175,2940;174,3681;173,1666;172,71;171,2444;170,2512;169,1622;168,104;167,5013;166,6091;165,303;164,280;163,250;162,725;161,524;160,4740;159,1694;158,3;157,1936;156,1164;155,173;154,811;153,2124;152,3874;151,1023;150,2338;149,1790;148,184;147,48;146,240;145,269;144,3975;143,27;142,1194;141,105;140,181;139,3620;138,63;137,2047;136,3653;135,263;134,1319;133,4444;132,788;131,3415;130,3521;129,3165;128,4465;127,2164;126,1385;125,646;124,3182;123,2946;122,85;121,86;120,30;119,60;118,2477;117,241;116,432;115,3320;114,1948;113,168;112,5193;111,199;110,3701;109,2431;108,370;107,4115;106,361;105,3601;104,284;103,2630;102,406;101,1484;100,2023;99,1683;98,450;97,1157;96,3942;95,1305;94,1977;93,1749;92,1226;91,6;90,209;89,1562;88,2848;87,396;86,3588;85,3553;84,4110;83,1135;82,2814;81,3979;80,3718;79,227;78,1789;77,1883;76,2078;75,6127;74,713;73,1589;72,1919;71,1604;70,670;69,141;68,87;67,4840;66,2880;65,2778;64,2470;63,2103;62,4548;61,679;60,1453;59,2748;58,1043;57,2486;56,407;55,1854;54,798;53,386;52,5127;51,5095;50,2355;49,164;48,1165;47,1339;46,808;45,6675;44,742;43,2511;42,603;41,3799;40,2395;39,1786;38,2575;37,1708;36,2401;35,1014;34,569;33,467;32,891;31,4685;30,4137;29,516;28,309;27,4418;26,2703;25,6302;24,460;23,1939;22,3255;21,1477;20,830;19,4675;18,2378;17,2495;16,1473;15,2313;14,849;13,7013;12,1641;11,663;10,2384;9,2255;8,2894;7,5079;6,905;5,1203;4,666;3,563;2,3831;1
280,33;303;3427;5386;4248;713;977;1562;3262;3612;1817;1887;5517;2255;2338;6495;7024;4425;3130;3119;1766;97;4642;5345;1231;4466;4080;3073;2823;1334;3916;1436;270;63;5919;227;3681;981;6042;5553;324;6918;182;6268;2147;2563;2268;2697;1948;794;1665;742;935;2608,daytime:afternoon,604;200,420;199,6141;198,1550;197,95;196,545;195,353;194,8;193,2160;192,222;191,339;190,2784;189,1914;188,1131;187,270;186,708;185,2430;184,439;183,232;182,974;181,3069;180,51;179,2740;178,942;177,7;176,10;175,6112;174,6067;173,3681;172,1666;171,71;170,2444;169,2512;168,1276;167,1622;166,104;165,5013;164,399;163,6091;162,303;161,280;160,250;159,725;158,524;157,1694;156,3;155,1164;154,3717;153,173;152,811;151,2124;150,1023;149,2338;148,1790;147,140;146,184;145,48;144,240;143,269;142,3975;141,27;140,1194;139,105;138,181;137,3620;136,63;135,2047;134,3653;133,1319;132,4444;131,788;130,2662;129,3770;128,3521;127,3165;126,4465;125,1796;124,1385;123,646;122,2946;121,85;120,207;119,86;118,368;117,30;116,2221;115,60;114,2477;113,241;112,432;111,3320;110,1948;109,168;108,4640;107,5193;106,199;105,3701;104,2431;103,370;102,4115;101,361;100,3601;99,2790;98,2630;97,406;96,1484;95,2023;94,1683;93,450;92,2053;91,291;90,2605;89,2348;88,1157;87,3942;86,1305;85,1977;84,1749;83,1226;82,6;81,209;80,1562;79,2848;78,396;77,3588;76,3553;75,1135;74,2814;73,3979;72,423;71,3718;70,227;69,1789;68,1883;67,2078;66,6127;65,713;64,1589;63,1604;62,670;61,457;60,141;59,87;58,4840;57,2880;56,2778;55,4548;54,5557;53,679;52,1086;51,1453;50,1043;49,1955;48,2486;47,407;46,1854;45,798;44,386;43,5127;42,5095;41,3773;40,2355;39,1339;38,6675;37,742;36,1970;35,2511;34,603;33,3799;32,2395;31,1786;30,2575;29,1708;28,2401;27,1014;26,569;25,467;24,4137;23,516;22,4418;21,2703;20,6302;19,460;18,1939;17,3255;16,1477;15,830;14,4675;13,2378;12,2495;11,1473;10,2313;9,849;8,7013;7,1641;6,663;5,2384;4,2255;3,2894;2,5079;1
