200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
280,1502;2280;389;56;1661;6158;4462;1725;628;2603;1073;2819;2228;3387;4046;263;5129;204;2296;6537;3163;421;3575;3602;6134;2663;2347;6365;6758;2369;1364;1450;1417;5211;5495;1989;214;1156;4114;5861;5349;1919;2001;237;2470;842,daytime:afternoon,974;200,95;199,232;198,3620;197,420;196,14;195,2894;194,604;193,406;192,353;191,3900;190,250;189,339;188,2372;187,60;186,3770;185,545;184,1148;183,3575;182,2946;181,184;180,1645;179,222;178,1131;177,86;176,3975;175,457;174,1158;173,1335;172,7100;171,107;170,136;169,84;168,1102;167,3664;166,1960;165,2124;164,7143;163,1883;162,173;161,27;160,3521;159,1057;158,679;157,277;156,54;155,1749;154,5973;153,5481;152,198;151,1862;150,128;149,7;148,1276;147,456;146,975;145,3;144,785;143,942;142,218;141,2836;140,3071;139,2858;138,680;137,1275;136,3069;135,3255;134,1725;133,2934;132,6141;131,141;130,6250;129,2583;128,1550;127,1240;126,6545;125,646;124,209;123,811;122,3588;121,960;120,1622;119,757;118,447;117,399;116,1911;115,703;114,3774;113,1996;112,607;111,3353;110,932;109,269;108,312;107,6091;106,6118;105,956;104,797;103,102;102,2082;101,195;100,1196;99,1786;98,5031;97,2713;96,294;95,3601;94,6259;93,725;92,3701;91,1951;90,2349;89,1860;88,2430;87,4763;86,1097;85,257;84,2913;83,241;82,460;81,3317;80,1939;79,2168;78,3131;77,2490;76,458;75,905;74,4830;73,3763;72,1879;71,2558;70,1789;69,4903;68,2196;67,4741;66,1868;65,3417;64,1955;63,621;62,4418;61,2650;60,280;59,3088;58,5295;57,657;56,1014;55,1710;54,2036;53,3217;52,71;51,5686;50,386;49,1226;48,6639;47,841;46,131;45,421;44,168;43,4930;42,2817;41,1701;40,2425;39,56;38,2143;37,2355;36,4620;35,4764;34,4100;33,769;32,430;31,2667;30,2477;29,2406;28,2053;27,2450;26,5338;25,1514;24,4048;23,5514;22,994;21,2205;20,951;19,3357;18,3561;17,5100;16,1583;15,2660;14,967;13,697;12,3717;11,585;10,1477;9,3320;8,1126;7,2919;6,3595;5,2514;4,2512;3,2149;2,2708;1
274,2640;2528;1138;5017;5348;1961;994;763;7128;399;2712;1181;1293;5531;3015;6552;4252;6608;6202;7143,daytime:morning,1131;200,54;199,974;198,1102;197,270;196,703;195,657;194,923;193,399;192,2678;191,184;190,7143;189,420;188,95;187,4467;186,2946;185,6134;184,726;183,3088;182,1450;181,6158;180,457;179,344;178,27;177,5973;176,168;175,386;174,6838;173,6280;172,2051;171,905;170,284;169,3360;168,1960;167,1403;166,641;165,2063;164,51;163,252;162,2372;161,96;160,4282;159,2986;158,932;157,1405;156,291;155,2110;154,3601;153,6549;152,2505;151,5584;150,516;149,75;148,2243;147,1363;146,183;145,6801;144,2640;143,5694;142,698;141,3169;140,278;139,799;138,1877;137,2036;136,742;135,128;134,368;133,406;132,1082;131,591;130,2992;129,5611;128,85;127,1645;126,4462;125,2894;124,2406;123,1139;122,2650;121,2101;120,3407;119,6059;118,1727;117,1269;116,3217;115,2708;114,3757;113,2595;112,2279;111,4364;110,1136;109,5185;108,4807;107,785;106,2937;105,2932;104,3359;103,2845;102,1988;101,100;100,181;99,6502;98,1014;97,5040;96,5457;95,383;94,4791;93,69;92,5182;91,938;90,148;89,222;88,5070;87,167;86,1703;85,4638;84,441;83,988;82,4071;81,4167;80,4500;79,169;78,5946;77,3551;76,4091;75,1477;74,3417;73,3240;72,5176;71,3767;70,1227;69,2908;68,1879;67,349;66,842;65,1094;64,2815;63,2064;62,1953;61,2041;60,3575;59,1311;58,849;57,3071;56,2129;55,3720;54,2379;53,5995;52,3610;51,1457;50,3595;49,2591;48,854;47,6141;46,4301;45,956;44,4880;43,4889;42,3484;41,1184;40,109;39,1963;38,129;37,4097;36,1976;35,713;34,3736;33,2699;32,4286;31,1170;30,2684;29,3455;28,981;27,3488;26,2445;25,38;24,5021;23,1158;22,306;21,4211;20,4965;19,293;18,3044;17,5439;16,4369;15,1765;14,5255;13,4677;12,2078;11,4451;10,453;9,1568;8,1522;7,2759;6,2975;5,1030;4,2536;3,101;2,3191;1
274,3339;596;4529;7144;54;6352;2975;6684;2536,daytime:evening,1131;200,54;199,974;198,1102;197,703;196,657;195,923;194,399;193,2678;192,184;191,7143;190,420;189,95;188,4467;187,2946;186,6134;185,726;184,3088;183,1450;182,457;181,344;180,27;179,5973;178,3423;177,2430;176,168;175,386;174,6280;173,2051;172,905;171,284;170,3360;169,1960;168,1403;167,641;166,450;165,2063;164,51;163,252;162,2372;161,96;160,1196;159,4282;158,2986;157,932;156,1405;155,291;154,2110;153,3601;152,141;151,6549;150,2505;149,5584;148,516;147,75;146,2243;145,1363;144,183;143,6801;142,2640;141,5694;140,698;139,3169;138,278;137,799;136,1877;135,2036;134,742;133,128;132,368;131,406;130,1082;129,591;128,2992;127,2031;126,5611;125,85;124,1645;123,4462;122,2894;121,2406;120,1139;119,2650;118,3283;117,2101;116,2414;115,3407;114,6059;113,1727;112,1269;111,3217;110,2708;109,3757;108,2595;107,2279;106,4364;105,1136;104,5185;103,4807;102,785;101,3136;100,2937;99,2932;98,3359;97,2845;96,1988;95,100;94,181;93,6502;92,1014;91,5040;90,5457;89,383;88,4791;87,69;86,5182;85,938;84,148;83,222;82,5070;81,167;80,1407;79,1703;78,4638;77,441;76,988;75,4071;74,4167;73,4500;72,169;71,5946;70,3551;69,4091;68,1477;67,3417;66,3240;65,5176;64,4052;63,3767;62,1227;61,2908;60,1879;59,349;58,842;57,1094;56,2815;55,646;54,2064;53,1953;52,2041;51,3575;50,1311;49,3071;48,2129;47,3720;46,2379;45,5995;44,3610;43,1457;42,3595;41,2591;40,854;39,6141;38,4301;37,956;36,2433;35,4880;34,1306;33,4889;32,3484;31,1184;30,109;29,1963;28,129;27,4097;26,1976;25,713;24,3736;23,2699;22,4286;21,1170;20,2684;19,3943;18,3455;17,5759;16,981;15,3488;14,2445;13,38;12,5021;11,1158;10,306;9,3348;8,1395;7,4211;6,4965;5,293;4,3044;3,5439;2,4369;1
274,4926;618;2840;5958;621;3692;183;3169;129,daytime:afternoon,1131;200,54;199,974;198,1102;197,270;196,703;195,657;194,923;193,399;192,2678;191,7143;190,420;189,95;188,4467;187,2946;186,6134;185,726;184,3088;183,1450;182,6158;181,457;180,344;179,27;178,5973;177,3423;176,2430;175,168;174,386;173,6838;172,2051;171,284;170,3360;169,1960;168,1403;167,641;166,450;165,2063;164,51;163,252;162,2372;161,96;160,1196;159,4282;158,2986;157,1405;156,291;155,2110;154,3601;153,141;152,6549;151,5584;150,516;149,75;148,2243;147,1363;146,183;145,6801;144,2640;143,5694;142,698;141,3169;140,278;139,799;138,1877;137,2036;136,742;135,128;134,368;133,406;132,591;131,2992;130,2031;129,5611;128,85;127,1645;126,4462;125,2894;124,2406;123,1139;122,2650;121,3283;120,2101;119,2414;118,3407;117,6059;116,1727;115,1269;114,3217;113,2708;112,3757;111,2595;110,2279;109,4364;108,1136;107,5185;106,4807;105,785;104,3136;103,2937;102,2932;101,3359;100,2845;99,1988;98,100;97,181;96,6502;95,5040;94,5457;93,383;92,4791;91,69;90,5182;89,938;88,148;87,5070;86,167;85,1407;84,1703;83,4638;82,441;81,988;80,4071;79,4167;78,4500;77,169;76,5946;75,3551;74,4091;73,1477;72,3417;71,3240;70,5176;69,4052;68,3767;67,1227;66,2908;65,1879;64,349;63,842;62,1094;61,2815;60,646;59,2064;58,1953;57,2041;56,3575;55,1311;54,849;53,3071;52,2129;51,3720;50,2379;49,5995;48,3610;47,1457;46,3595;45,2591;44,854;43,6141;42,4301;41,956;40,2433;39,4880;38,1306;37,4889;36,3484;35,1184;34,109;33,129;32,4097;31,1976;30,713;29,3736;28,2699;27,1170;26,2684;25,3943;24,3455;23,5759;22,981;21,3488;20,2445;19,38;18,5021;17,1158;16,306;15,3348;14,1395;13,4211;12,4965;11,293;10,3044;9,5439;8,4369;7,5255;6,4677;5,2078;4,4451;3,4626;2,453;1
263,1970;4363;2795;5610;2256;2802;3191;4094;4046;3257;1360;1407;5019;6695;5812;1186;3988;4410;2914;429;3303;6649;823;250;3123;2965;6203;141;1804;5091;2693;543;3942;4516;4197;934;498;6619;4110;4780;5207;5079;569;2422;5006;366;5602;407;2929;1349;605;1058;3446;2281;10,daytime:morning,60;200,136;199,232;198,960;197,942;196,184;195,740;194,189;193,458;192,742;191,84;190,3028;189,2372;188,3620;187,1166;186,1417;185,6312;184,3701;183,1749;182,3;181,2558;180,2164;179,1936;178,45;177,3521;176,2349;175,353;174,406;173,3774;172,679;171,86;170,1685;169,5250;168,173;167,1550;166,5545;165,7036;164,1789;163,974;162,1868;161,456;160,430;159,905;158,785;157,604;156,4048;155,2477;154,102;153,270;152,5730;151,1939;150,148;149,457;148,1057;147,565;146,1385;145,603;144,1911;143,6639;142,1131;141,354;140,1396;139,2183;138,2832;137,2332;136,166;135,545;134,1883;133,63;132,2650;131,432;130,2709;129,788;128,646;127,333;126,7143;125,12;124,131;123,1607;122,1484;121,3596;120,2888;119,1335;118,4996;117,6841;116,6666;115,95;114,2389;113,6091;112,447;111,5712;110,2447;109,241;108,5767;107,6702;106,3101;105,1583;104,1097;103,168;102,2550;101,3814;100,1346;99,797;98,1349;97,1970;96,6675;95,2268;94,5757;93,2231;92,3357;91,4985;90,2471;89,1862;88,1454;87,3816;86,3417;85,1879;84,6801;83,3317;82,280;81,257;80,5640;79,1951;78,5481;77,2998;76,2336;75,1226;74,303;73,214;72,3479;71,2583;70,3717;69,762;68,1092;67,5731;66,3642;65,2347;64,3831;63,886;62,7100;61,181;60,250;59,140;58,128;57,2047;56,6118;55,312;54,884;53,2938;52,46;51,1676;50,632;49,1014;48,6112;47,2740;46,3158;45,271;44,4785;43,934;42,152;41,2486;40,1196;39,1276;38,104;37,1035;36,1427;35,2719;34,3353;33,524;32,4391;31,697;30,6904;29,27;28,1258;27,6250;26,1158;25,7144;24,2490;23,575;22,3037;21,2082;20,5554;19,500;18,4636;17,1281;16,198;15,1666;14,754;13,3119;12,574;11,435;10,2970;9,4196;8,4039;7,975;6,874;5,2604;4,6885;3,3149;2,218;1
263,2156;1654;1359;4545;850;2634;1214;6073;7102;4231;6652;2552;4252;5227;5618;766;1908;6659;3966;2369;1639;7264;657;5819;4238;162;2547;5661;5444;6066;5132;500;5338;1500;811;173;1742;5442;905;499;3830,daytime:evening,60;200,136;199,232;198,960;197,6141;196,942;195,184;194,458;193,742;192,3028;191,2372;190,3620;189,1166;188,6312;187,3701;186,1749;185,3;184,2164;183,1936;182,45;181,3521;180,2349;179,353;178,406;177,3774;176,2124;175,86;174,1685;173,5250;172,173;171,1550;170,5545;169,7036;168,56;167,974;166,1240;165,1868;164,456;163,430;162,905;161,785;160,604;159,4048;158,102;157,270;156,5730;155,1939;154,148;153,457;152,263;151,565;150,603;149,1911;148,6639;147,1131;146,354;145,1396;144,2183;143,2832;142,2332;141,166;140,545;139,1883;138,63;137,2650;136,432;135,2709;134,788;133,333;132,7143;131,12;130,339;129,131;128,1607;127,1484;126,3596;125,2888;124,1335;123,4996;122,6841;121,6666;120,95;119,2389;118,6091;117,2588;116,5712;115,2447;114,241;113,5767;112,6702;111,1583;110,7;109,168;108,2550;107,1126;106,3814;105,1346;104,291;103,389;102,797;101,1349;100,1970;99,6675;98,2268;97,5757;96,2231;95,3357;94,4985;93,2471;92,1862;91,1454;90,3417;89,1879;88,6801;87,3317;86,257;85,5640;84,1951;83,5481;82,2998;81,2336;80,1226;79,303;78,214;77,3479;76,2583;75,1242;74,3717;73,762;72,1092;71,5731;70,3642;69,2347;68,3831;67,886;66,7100;65,181;64,250;63,128;62,2047;61,6118;60,312;59,884;58,2938;57,46;56,1676;55,632;54,6112;53,2740;52,3158;51,271;50,4785;49,2894;48,934;47,152;46,2486;45,1196;44,1276;43,1035;42,1427;41,2719;40,3353;39,524;38,4391;37,697;36,6904;35,27;34,1258;33,6250;32,1158;31,7144;30,2490;29,575;28,3037;27,2082;26,5554;25,500;24,4636;23,1281;22,198;21,1666;20,3119;19,574;18,435;17,4196;16,4039;15,975;14,3943;13,874;12,3451;11,2604;10,6885;9,3149;8,218;7,2053;6,6855;5,2291;4,284;3,1914;2,4056;1
263,4409;7100;3719;116;120;3714;4993;1145;3241;1246;1864;4453;1914;7083;279;144;5557;2652;6139;6328;7240;1314;4044;996;1064;4057;5864;2289;5740;6561;2731,daytime:night,60;200,136;199,232;198,960;197,6141;196,942;195,184;194,740;193,189;192,458;191,742;190,84;189,3028;188,2372;187,3620;186,1166;185,1417;184,6312;183,3701;182,1749;181,3;180,2558;179,2164;178,1936;177,45;176,3521;175,2349;174,406;173,3774;172,2124;171,679;170,86;169,1685;168,5250;167,173;166,1550;165,5545;164,7036;163,1789;162,56;161,974;160,1240;159,1868;158,456;157,430;156,905;155,785;154,604;153,4048;152,2477;151,102;150,5730;149,1939;148,457;147,263;146,1057;145,565;144,1385;143,603;142,1911;141,6639;140,1131;139,354;138,1396;137,2183;136,2832;135,2332;134,545;133,1883;132,63;131,2650;130,432;129,2709;128,788;127,646;126,333;125,7143;124,12;123,339;122,131;121,1607;120,1484;119,3596;118,2888;117,1335;116,4996;115,6841;114,6666;113,95;112,2389;111,6091;110,447;109,2588;108,5712;107,2447;106,241;105,5767;104,6702;103,3101;102,1583;101,1097;100,7;99,168;98,2550;97,1126;96,3814;95,1346;94,291;93,389;92,797;91,1349;90,1970;89,6675;88,2268;87,5757;86,2231;85,3357;84,4985;83,2471;82,1862;81,1454;80,3816;79,3417;78,1879;77,6801;76,3317;75,280;74,257;73,5640;72,1951;71,5481;70,2998;69,2336;68,1226;67,303;66,214;65,3479;64,2583;63,1242;62,3717;61,762;60,1092;59,5731;58,3642;57,2347;56,3831;55,886;54,7100;53,181;52,250;51,140;50,128;49,2047;48,312;47,884;46,2938;45,46;44,1676;43,632;42,1014;41,6112;40,2740;39,3158;38,271;37,4785;36,2894;35,934;34,152;33,2486;32,1196;31,1276;30,104;29,1035;28,1427;27,2719;26,3353;25,524;24,4391;23,697;22,6904;21,27;20,6250;19,1158;18,7144;17,2490;16,575;15,3037;14,2082;13,5554;12,500;11,4636;10,1281;9,198;8,1666;7,754;6,3119;5,574;4,2970;3,4196;2,4039;1
263,7054;4167;5962;6881;1754;5164;637;5690;1202;4637;7090;4972;5367;1648;1880;6838;107;1642;6675;520;2238;519;1889;345;5600;4455;4328;1739;4788;2487;334;6928;175;2258;1183;4360;5565;68,daytime:afternoon,60;200,136;199,6141;198,942;197,740;196,189;195,458;194,742;193,84;192,3028;191,2372;190,3620;189,1166;188,1417;187,6312;186,3701;185,1749;184,3;183,2558;182,1936;181,45;180,2349;179,353;178,406;177,3774;176,2124;175,679;174,86;173,1685;172,5250;171,173;170,1550;169,5545;168,7036;167,1789;166,56;165,1240;164,1868;163,456;162,430;161,905;160,785;159,604;158,4048;157,2477;156,102;155,270;154,5730;153,1939;152,148;151,457;150,263;149,1057;148,565;147,1385;146,603;145,1911;144,6639;143,1131;142,354;141,1396;140,2183;139,2832;138,2332;137,166;136,545;135,1883;134,63;133,2650;132,432;131,2709;130,788;129,646;128,333;127,7143;126,12;125,339;124,131;123,1607;122,1484;121,3596;120,1335;119,4996;118,6841;117,6666;116,2389;115,6091;114,447;113,2588;112,5712;111,2447;110,241;109,5767;108,6702;107,3101;106,1583;105,1097;104,7;103,168;102,1126;101,1346;100,291;99,389;98,797;97,1349;96,1970;95,6675;94,2268;93,5757;92,2231;91,3357;90,4985;89,2471;88,1862;87,3816;86,1879;85,6801;84,3317;83,280;82,257;81,5640;80,1951;79,5481;78,2998;77,2336;76,303;75,214;74,3479;73,2583;72,1242;71,3717;70,762;69,1092;68,5731;67,3642;66,2347;65,3831;64,886;63,7100;62,181;61,250;60,140;59,128;58,2047;57,6118;56,312;55,884;54,2938;53,46;52,1676;51,632;50,1014;49,6112;48,2740;47,3158;46,271;45,4785;44,2894;43,934;42,152;41,2486;40,1196;39,1276;38,104;37,1035;36,1427;35,2719;34,3353;33,524;32,4391;31,697;30,6904;29,27;28,1258;27,6250;26,1158;25,7144;24,2490;23,575;22,3037;21,2082;20,500;19,4636;18,1281;17,198;16,754;15,3119;14,574;13,435;12,2970;11,4039;10,975;9,3943;8,874;7,3451;6,2604;5,6885;4,3149;3,218;2,2053;1
57,4561;4167;1329;506;420;3359;3505;694;12;5635;2196;1407;821;291;422;3622;1522;3513;4547;222;4394;6697;6292;4552;3016;75;585;605;3010;812,daytime:morning,1131;200,270;199,54;198,95;197,657;196,923;195,1196;194,974;193,344;192,703;191,284;190,2372;189,457;188,1102;187,2063;186,368;185,1403;184,7143;183,168;182,386;181,69;180,2650;179,516;178,742;177,1477;176,2430;175,184;174,1450;173,713;172,5457;171,383;170,178;169,6134;168,2986;167,3575;166,2031;165,932;164,291;163,420;162,726;161,181;160,1877;159,75;158,3595;157,51;156,5973;155,5694;154,2110;153,3088;152,5688;151,2946;150,2051;149,278;148,6391;147,1765;146,2505;145,4807;144,1645;143,222;142,1953;141,6549;140,905;139,2708;138,3601;137,4369;136,148;135,646;134,6838;133,2630;132,1139;131,3277;130,6141;129,2243;128,2168;127,621;126,406;125,3423;124,128;123,5176;122,2406;121,2385;120,841;119,100;118,3359;117,85;116,2894;115,6801;114,785;113,1727;112,6158;111,6545;110,214;109,1895;108,3360;107,591;106,6127;105,1775;104,6059;103,3044;102,5517;101,4404;100,4462;99,1363;98,3417;97,3488;96,2848;95,3455;94,3484;93,1976;92,1097;91,698;90,321;89,6636;88,2151;87,3943;86,2657;85,1365;84,441;83,3169;82,444;81,86;80,456;79,1493;78,320;77,132;76,2932;75,2338;74,2640;73,988;72,2355;71,2279;70,1405;69,2359;68,3217;67,6666;66,1269;65,1311;64,252;63,232;62,2495;61,1395;60,2101;59,1879;58,5344;57,4677;56,119;55,2445;54,306;53,3561;52,1407;51,2807;50,2254;49,2591;48,3719;47,542;46,3407;45,1175;44,179;43,2078;42,277;41,3433;40,3123;39,5032;38,4474;37,3010;36,919;35,430;34,4903;33,4071;32,3191;31,1042;30,450;29,7;28,2603;27,2678;26,1035;25,169;24,5757;23,2444;22,3770;21,6387;20,1335;19,4776;18,17;17,2198;16,2129;15,956;14,2558;13,2923;12,641;11,6034;10,1685;9,104;8,4286;7,1688;6,4301;5,4364;4,1960;3,5138;2,2832;1
57,2655;6329;2948;705;3851;3137;4299;2610;2003;200;2304;1170;4645;63;4254;2000;5521;1156;4642;670;181;2804;2265;211;2714;62,daytime:evening,270;200,54;199,95;198,657;197,923;196,1196;195,974;194,344;193,703;192,284;191,2372;190,457;189,1102;188,2063;187,368;186,1403;185,7143;184,168;183,399;182,386;181,69;180,2650;179,516;178,742;177,1477;176,2430;175,184;174,1450;173,713;172,5457;171,383;170,178;169,1014;168,6134;167,2986;166,3575;165,2031;164,932;163,291;162,420;161,726;160,181;159,267;158,1877;157,75;156,51;155,2595;154,5973;153,27;152,5694;151,2110;150,3088;149,5688;148,2946;147,2051;146,4467;145,278;144,6391;143,4807;142,1645;141,222;140,1953;139,6549;138,905;137,2708;136,3283;135,3601;134,4369;133,646;132,141;131,6838;130,2630;129,1139;128,3277;127,6141;126,2243;125,2168;124,406;123,3423;122,128;121,5176;120,2406;119,2385;118,841;117,100;116,1151;115,3359;114,85;113,2894;112,6801;111,785;110,1727;109,6158;108,6545;107,214;106,1895;105,3360;104,591;103,6127;102,6059;101,3044;100,5517;99,4404;98,4462;97,3417;96,3455;95,3484;94,5584;93,1976;92,1097;91,698;90,321;89,6636;88,183;87,2151;86,3943;85,2657;84,1136;83,2992;82,441;81,3169;80,444;79,456;78,2036;77,1493;76,320;75,132;74,2932;73,2338;72,2640;71,1421;70,988;69,2355;68,2279;67,1405;66,2359;65,3217;64,6666;63,4276;62,1311;61,252;60,232;59,2495;58,1395;57,2101;56,1879;55,4677;54,119;53,4715;52,306;51,3561;50,1407;49,2807;48,2254;47,2591;46,3719;45,542;44,1588;43,3736;42,3407;41,1175;40,179;39,2078;38,277;37,3433;36,3123;35,2759;34,5032;33,4474;32,3010;31,919;30,430;29,4903;28,4071;27,3191;26,1042;25,450;24,7;23,2603;22,2678;21,1035;20,169;19,5757;18,2444;17,3770;16,6387;15,1335;14,218;13,129;12,4776;11,17;10,2198;9,2129;8,956;7,2558;6,2923;5,641;4,3757;3,6034;2,1685;1
57,2514;1095;223;5137;1854;4712;1044;419;4151;2998;4252;3886;1022;54;169;2671;344;5054;6263;5061;3952;209;1507;881;3724;2564;3086;2430;1102;4199;213;3584;3091;290;3075;905;593,daytime:night,1131;200,270;199,54;198,95;197,657;196,923;195,1196;194,974;193,344;192,284;191,2372;190,1102;189,2063;188,368;187,7143;186,399;185,386;184,2650;183,516;182,742;181,1477;180,2430;179,184;178,1450;177,713;176,5457;175,383;174,1014;173,2986;172,3575;171,2031;170,291;169,420;168,726;167,181;166,267;165,1877;164,75;163,3595;162,2595;161,5973;160,27;159,5694;158,5688;157,2051;156,4467;155,278;154,6391;153,1765;152,2505;151,4807;150,222;149,6549;148,905;147,2708;146,3283;145,3601;144,4369;143,148;142,646;141,141;140,6838;139,2630;138,1139;137,3277;136,6141;135,2243;134,2168;133,621;132,406;131,128;130,5176;129,2406;128,2385;127,1151;126,3359;125,2894;124,6801;123,785;122,1727;121,6158;120,6545;119,1895;118,3360;117,591;116,6127;115,1775;114,6059;113,3044;112,5517;111,4404;110,4462;109,1363;108,3417;107,3488;106,2848;105,3484;104,5584;103,1976;102,1097;101,698;100,321;99,6636;98,183;97,2151;96,3943;95,2657;94,1136;93,2992;92,1365;91,441;90,3169;89,86;88,456;87,2036;86,1493;85,320;84,132;83,2932;82,2338;81,1421;80,988;79,2355;78,2279;77,2359;76,3217;75,6666;74,4276;73,1269;72,1311;71,252;70,232;69,2495;68,1879;67,5344;66,4677;65,119;64,2445;63,4715;62,3561;61,1407;60,2807;59,2254;58,542;57,1588;56,3736;55,3407;54,1175;53,179;52,2078;51,277;50,3433;49,2759;48,5032;47,4474;46,3010;45,430;44,4903;43,4071;42,3191;41,1042;40,450;39,7;38,2603;37,2678;36,1035;35,169;34,5757;33,2444;32,3770;31,6387;30,1335;29,218;28,129;27,4776;26,17;25,2198;24,2129;23,956;22,2558;21,2923;20,641;19,3757;18,6034;17,1685;16,104;15,4286;14,1688;13,4301;12,4364;11,1960;10,5138;9,2832;8,3162;7,4063;6,6502;5,1693;4,1012;3,2098;2,1226;1
57,574;1712;2588;845;3447;3165;1117;3019;4617;3844;5055;1255;6133;510;293;2702;4676;6062;2406;3008;6343;98;1306;6364;2066;4571;2279;3484;1968;1465;2072;10,daytime:afternoon,1131;200,270;199,54;198,95;197,657;196,923;195,1196;194,974;193,344;192,703;191,2372;190,457;189,1102;188,1403;187,7143;186,168;185,399;184,386;183,69;182,2650;181,516;180,742;179,1477;178,2430;177,184;176,1450;175,5457;174,383;173,178;172,1014;171,6134;170,3575;169,2031;168,932;167,291;166,420;165,181;164,267;163,75;162,3595;161,51;160,2595;159,5973;158,27;157,5694;156,2110;155,3088;154,5688;153,2946;152,2051;151,4467;150,278;149,6391;148,1765;147,2505;146,4807;145,1645;144,222;143,1953;142,6549;141,905;140,2708;139,3283;138,3601;137,4369;136,148;135,646;134,141;133,6838;132,1139;131,3277;130,6141;129,2243;128,2168;127,621;126,406;125,3423;124,128;123,2406;122,2385;121,841;120,100;119,1151;118,3359;117,85;116,2894;115,6801;114,785;113,1727;112,6158;111,6545;110,214;109,1895;108,3360;107,591;106,1775;105,6059;104,3044;103,5517;102,4404;101,4462;100,1363;99,3488;98,2848;97,3455;96,3484;95,5584;94,1976;93,1097;92,698;91,321;90,6636;89,183;88,2151;87,3943;86,2657;85,1136;84,2992;83,1365;82,441;81,3169;80,444;79,86;78,456;77,2036;76,1493;75,320;74,132;73,2932;72,2338;71,2640;70,1421;69,988;68,2279;67,1405;66,2359;65,3217;64,6666;63,4276;62,1269;61,1311;60,252;59,232;58,2495;57,1395;56,2101;55,1879;54,5344;53,4677;52,119;51,2445;50,4715;49,306;48,3561;47,1407;46,2807;45,2254;44,2591;43,3719;42,542;41,1588;40,3736;39,3407;38,1175;37,179;36,2078;35,3433;34,3123;33,2759;32,5032;31,4474;30,3010;29,919;28,430;27,4903;26,4071;25,3191;24,1042;23,450;22,7;21,2603;20,2678;19,1035;18,169;17,5757;16,2444;15,3770;14,6387;13,1335;12,218;11,129;10,4776;9,17;8,2198;7,2129;6,956;5,2923;4,641;3,3757;2,6034;1
