200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
107,545;2539,daytime:night,95;200,1750;199,4886;198,2512;197,1856;196,4840;195,3357;194,3762;193,3983;192,2539;191,624;190,3897;189,1983;188,545;187,397;186,788;185,2124;184,3955;183,421;182,4620;181,4061;180,2248;179,1947;178,6836;177,1982;176,1936;175,3460;174,28;173,4074;172,3575;171,6906;170,4457;169,4972;168,4852;167,3058;166,552;165,353;164,2814;163,3479;162,2094;161,3615;160,2827;159,5444;158,1126;157,2450;156,1360;155,5401;154,771;153,269;152,1275;151,2742;150,5553;149,1176;148,8;147,4291;146,1006;145,2084;144,2790;143,389;142,229;141,396;140,99;139,4175;138,5420;137,3135;136,2022;135,1496;134,262;133,2542;132,2501;131,996;130,149;129,3525;128,3163;127,1235;126,1537;125,5571;124,3634;123,1762;122,3388;121,754;120,5665;119,88;118,604;117,352;116,3619;115,3031;114,2078;113,3975;112,1025;111,5264;110,2104;109,2378;108,4639;107,1817;106,207;105,6814;104,6000;103,5777;102,5620;101,4907;100,1463;99,1970;98,5007;97,191;96,4411;95,2631;94,664;93,1989;92,1422;91,5954;90,2895;89,1131;88,1562;87,3770;86,2139;85,2649;84,4063;83,5109;82,954;81,4147;80,5810;79,2018;78,254;77,2108;76,2722;75,3298;74,4919;73,2786;72,3930;71,1700;70,4788;69,4274;68,241;67,339;66,3894;65,4930;64,2836;63,2858;62,570;61,2627;60,3774;59,2178;58,4407;57,2160;56,1165;55,2748;54,4133;53,2101;52,1849;51,1321;50,5795;49,3940;48,117;47,4936;46,6586;45,1724;44,1304;43,2281;42,4316;41,5148;40,16;39,5683;38,3192;37,4365;36,233;35,1839;34,3451;33,5236;32,2431;31,5773;30,5650;29,3790;28,3803;27,412;26,5912;25,4618;24,811;23,1898;22,4789;21,5499;20,5508;19,472;18,717;17,6640;16,453;15,175;14,232;13,793;12,5193;11,321;10,4114;9,6129;8,2943;7,2008;6,2425;5,1305;4,4019;3,3900;2,1976;1
280,2436;3984;4539;581;608;5596;2909;3191;424;4314;2811;3068;1407;1527;2755;1480;444;5147;5365;349;4307;180;3069;2630;1912;1395;4077;394;4847;5287;3065;2649;184;4468;3894;2973;5538;1214;1043;4712;104;2704;1896;6759;5007;5608;1021;7181;5819;3008;788;3651;4808;740;602;1424;4675;240;3610;5338;4564;6059;1131;3779;68;905,daytime:morning,604;200,95;199,2347;198,291;197,3;196,2338;195,2649;194,63;193,56;192,2817;191,140;190,189;189,420;188,1977;187,3388;186,270;185,184;184,232;183,788;182,3575;181,1147;180,2078;179,2101;178,1135;177,1550;176,1750;175,2512;174,458;173,6801;172,3774;171,4840;170,1407;169,1514;168,104;167,2870;166,742;165,552;164,1131;163,166;162,5971;161,2595;160,294;159,3975;158,2662;157,1164;156,2422;155,7036;154,333;153,5553;152,542;151,533;150,399;149,2836;148,3770;147,2859;146,799;145,28;144,4206;143,207;142,960;141,3894;140,603;139,3069;138,447;137,48;136,518;135,1356;134,2401;133,3179;132,981;131,6666;130,386;129,629;128,1321;127,366;126,1749;125,2104;124,1786;123,3897;122,1405;121,256;120,657;119,2888;118,4271;117,3451;116,500;115,1862;114,109;113,1849;112,8;111,2934;110,3119;109,6037;108,2221;107,7013;106,1562;105,4740;104,1057;103,3773;102,1275;101,797;100,1408;99,284;98,574;97,4784;96,520;95,1936;94,600;93,2123;92,229;91,3415;90,1708;89,923;88,1914;87,1477;86,4065;85,2348;84,6693;83,4565;82,2630;81,4842;80,1102;79,6141;78,996;77,955;76,1947;75,3217;74,2940;73,3900;72,178;71,1796;70,303;69,71;68,771;67,3580;66,2693;65,584;64,2724;63,4763;62,6067;61,4852;60,2605;59,2539;58,344;57,2015;56,3503;55,516;54,1976;53,3521;52,726;51,1188;50,2795;49,374;48,3293;47,4133;46,2792;45,173;44,2384;43,2495;42,4386;41,1856;40,1236;39,3045;38,1006;37,85;36,4391;35,1035;34,4620;33,1136;32,97;31,1868;30,4585;29,1037;28,1917;27,5946;26,1860;25,6885;24,5338;23,1240;22,309;21,1951;20,33;19,2446;18,2355;17,2947;16,7140;15,2507;14,6007;13,3831;12,1983;11,1417;10,3498;9,905;8,4965;7,717;6,3079;5,6134;4,51;3,352;2,3588;1
280,6003;2809;1302;2686;3608;2703;1134;51;5238;3969;3219;5559;1172;4005;3693;209;5586;2611;2812;1029;6250;3042;3221;141;4569;1319;1012;2475;2046;6794;4613;471;6118;2120;5912;1142;3227;6374;4708;320;5886;422;5777;85;4455;3718;6894;7036;91;6292;407;4082;1634;2410;175;1336;3246;1146,daytime:evening,604;200,353;199,27;198,95;197,2347;196,291;195,3;194,2338;193,2649;192,63;191,56;190,2501;189,2817;188,140;187,189;186,420;185,1977;184,3388;183,270;182,184;181,232;180,54;179,788;178,3575;177,1147;176,2078;175,2101;174,1135;173,1550;172,1750;171,2512;170,222;169,6801;168,1407;167,5100;166,104;165,2870;164,742;163,552;162,1131;161,166;160,75;159,5971;158,2595;157,294;156,3975;155,2662;154,811;153,2422;152,7036;151,333;150,5553;149,542;148,533;147,399;146,280;145,2836;144,1305;143,3770;142,3891;141,2859;140,799;139,28;138,4206;137,207;136,960;135,3894;134,168;133,3069;132,447;131,48;130,2713;129,518;128,7;127,60;126,1356;125,2401;124,3179;123,5973;122,981;121,6666;120,629;119,366;118,1854;117,1749;116,725;115,1786;114,3897;113,1405;112,256;111,657;110,2888;109,4271;108,500;107,1862;106,109;105,1849;104,8;103,277;102,2934;101,3119;100,6037;99,2221;98,269;97,7013;96,1562;95,975;94,4740;93,3773;92,6112;91,1275;90,1408;89,284;88,574;87,4784;86,520;85,1936;84,600;83,2123;82,3415;81,1708;80,923;79,2645;78,1914;77,1477;76,4065;75,2348;74,1982;73,6693;72,2425;71,4565;70,2630;69,4842;68,1102;67,996;66,955;65,1947;64,3217;63,86;62,2940;61,3900;60,1796;59,2558;58,303;57,71;56,4213;55,3580;54,584;53,2724;52,4763;51,6067;50,4852;49,2605;48,2539;47,344;46,2015;45,3503;44,1976;43,3521;42,6091;41,1188;40,2885;39,2795;38,374;37,2722;36,3293;35,4133;34,2792;33,173;32,4407;31,2384;30,2495;29,1856;28,1236;27,1006;26,85;25,4391;24,1035;23,4620;22,1136;21,97;20,1868;19,4585;18,1037;17,1917;16,6841;15,5946;14,6885;13,5481;12,5338;11,1240;10,309;9,33;8,2446;7,2947;6,7140;5,2507;4,6007;3,3831;2,1983;1
280,817;16;1011;2927;5429;3359;7173;1750;1090;2870;2550;4369;4196;3621;1022;1614;6617;3401;2817;4997;3607;3408;500;5631;4721;1769;2266;1743;4524;1796;400;3498;3573;2514;420;5231;4881;5884;3970;2650;2053;1180;1580;1086;4358;2856;6778;4571;2724;439;4819;2877,daytime:night,353;200,27;199,2347;198,2338;197,2649;196,63;195,56;194,2501;193,2817;192,189;191,420;190,1977;189,3388;188,270;187,184;186,232;185,54;184,788;183,3575;182,1147;181,2078;180,2101;179,1550;178,1750;177,2512;176,458;175,222;174,6801;173,3774;172,4840;171,1407;170,1514;169,5100;168,104;167,2870;166,742;165,552;164,1131;163,166;162,75;161,5971;160,2595;159,3975;158,1164;157,811;156,2422;155,7036;154,333;153,5553;152,542;151,533;150,280;149,2836;148,1305;147,3891;146,2859;145,799;144,28;143,4206;142,960;141,3894;140,168;139,603;138,3069;137,447;136,48;135,2713;134,7;133,60;132,1356;131,2401;130,3179;129,5973;128,981;127,386;126,1321;125,366;124,1854;123,1749;122,725;121,2104;120,1786;119,3897;118,1405;117,256;116,657;115,2888;114,4271;113,3451;112,500;111,1862;110,109;109,1849;108,8;107,277;106,2934;105,3119;104,6037;103,269;102,1562;101,975;100,4740;99,1057;98,6112;97,1275;96,797;95,284;94,4784;93,520;92,1936;91,600;90,2123;89,229;88,3415;87,1708;86,923;85,2645;84,1914;83,1477;82,4065;81,1982;80,6693;79,2425;78,2630;77,4842;76,1102;75,6141;74,996;73,955;72,1947;71,3217;70,86;69,2940;68,3900;67,178;66,1796;65,2558;64,303;63,71;62,4213;61,771;60,3580;59,2693;58,584;57,2724;56,6067;55,4852;54,2539;53,344;52,2015;51,3503;50,516;49,1976;48,3521;47,726;46,6091;45,1188;44,2885;43,2795;42,374;41,2722;40,3293;39,4133;38,2792;37,4407;36,2384;35,2495;34,4386;33,1856;32,1236;31,3045;30,1006;29,85;28,1035;27,4620;26,1136;25,97;24,1868;23,4585;22,1037;21,6841;20,5946;19,1860;18,6885;17,5481;16,5338;15,1240;14,309;13,1951;12,33;11,2446;10,2355;9,7140;8,2507;7,6007;6,3831;5,1983;4,1417;3,3498;2,905;1
280,3925;1263;565;5053;4934;5960;5806;1363;1985;600;661;1609;2505;6645;1936;4399;5477;4512;2908;1922;2216;2859;2164;1512;6867;2306;5091;2265;1439;5929;4167;755;2748;6075;6216;2738;4110;4703;3266;4520;333;1843;6693;4230;652;4171;5821;1222;2243;4775;4394;5203;4051;2687;309;4715;3182;2604;366;4685;284;6037;4001,daytime:afternoon,604;200,353;199,27;198,95;197,291;196,3;195,2649;194,2501;193,2817;192,140;191,420;190,1977;189,3388;188,184;187,232;186,54;185,788;184,1147;183,2078;182,2101;181,1135;180,1550;179,1750;178,2512;177,458;176,222;175,6801;174,3774;173,4840;172,1407;171,1514;170,5100;169,104;168,2870;167,552;166,1131;165,166;164,75;163,5971;162,2595;161,294;160,3975;159,2662;158,1164;157,811;156,2422;155,7036;154,333;153,542;152,533;151,399;150,280;149,2836;148,1305;147,3770;146,3891;145,2859;144,799;143,4206;142,207;141,960;140,3894;139,168;138,603;137,3069;136,447;135,48;134,2713;133,518;132,7;131,60;130,1356;129,2401;128,3179;127,5973;126,6666;125,386;124,629;123,1321;122,366;121,1854;120,1749;119,725;118,2104;117,1786;116,3897;115,1405;114,256;113,657;112,2888;111,4271;110,3451;109,500;108,1862;107,109;106,1849;105,8;104,277;103,2934;102,6037;101,2221;100,269;99,7013;98,975;97,1057;96,3773;95,6112;94,1275;93,797;92,1408;91,284;90,574;89,4784;88,520;87,1936;86,600;85,2123;84,229;83,1708;82,923;81,2645;80,1914;79,1477;78,4065;77,2348;76,1982;75,6693;74,2425;73,4565;72,2630;71,4842;70,1102;69,6141;68,996;67,955;66,1947;65,3217;64,86;63,3900;62,178;61,1796;60,2558;59,71;58,4213;57,771;56,3580;55,2693;54,2724;53,4763;52,6067;51,4852;50,2605;49,2539;48,344;47,2015;46,3503;45,516;44,1976;43,3521;42,726;41,6091;40,1188;39,2885;38,2795;37,374;36,2722;35,3293;34,4133;33,2792;32,173;31,4407;30,2384;29,2495;28,4386;27,1856;26,3045;25,1006;24,85;23,4391;22,1035;21,4620;20,1136;19,1868;18,4585;17,1037;16,1917;15,6841;14,5946;13,1860;12,6885;11,5481;10,5338;9,1240;8,309;7,1951;6,2446;5,2355;4,2947;3,7140;2,2507;1
274,1744;2031;3136;5759;3603;4384;4216;1407;5658;3643;2720;211,daytime:morning,184;200,3417;199,5973;198,932;197,2355;196,905;195,6037;194,769;193,956;192,3191;191,6141;190,2831;189,923;188,2036;187,3088;186,942;185,284;184,1082;183,6312;182,641;181,713;180,51;179,3595;178,2347;177,3591;176,2932;175,2591;174,6666;173,60;172,6838;171,5027;170,104;169,1539;168,3299;167,618;166,1963;165,849;164,2020;163,974;162,1896;161,3719;160,3040;159,6284;158,516;157,725;156,270;155,35;154,1316;153,5054;152,222;151,420;150,671;149,3804;148,4675;147,27;146,366;145,1095;144,1057;143,3239;142,457;141,225;140,6134;139,1164;138,5405;137,726;136,444;135,144;134,195;133,256;132,1522;131,1158;130,101;129,2986;128,406;127,148;126,2772;125,2078;124,189;123,4462;122,2110;121,4830;120,2584;119,4218;118,1412;117,543;116,6127;115,4282;114,802;113,2505;112,395;111,3273;110,621;109,181;108,2937;107,3770;106,1363;105,1567;104,3433;103,1231;102,2359;101,61;100,2940;99,5517;98,742;97,1136;96,2853;95,3853;94,1005;93,227;92,193;91,5688;90,368;89,4421;88,3071;87,1877;86,430;85,2946;84,179;83,533;82,1727;81,1139;80,2364;79,703;78,865;77,1240;76,585;75,128;74,924;73,1786;72,85;71,2590;70,1450;69,96;68,4323;67,386;66,4542;65,333;64,119;63,6092;62,1417;61,2855;60,2630;59,3580;58,3643;57,1421;56,3321;55,3006;54,698;53,312;52,4039;51,785;50,6525;49,3720;48,3333;47,2401;46,1775;45,30;44,277;43,2867;42,1977;41,1633;40,209;39,3073;38,1022;37,4215;36,1086;35,6216;34,166;33,1030;32,5267;31,1099;30,563;29,3723;28,3596;27,7036;26,1891;25,542;24,3972;23,3338;22,4791;21,25;20,432;19,6158;18,999;17,5100;16,1589;15,84;14,1988;13,168;12,5457;11,1403;10,2403;9,291;8,6347;7,4216;6,2667;5,3017;4,1269;3,2304;2,663;1
274,577;181;227;166;3341,daytime:night,184;200,3417;199,1196;198,5973;197,932;196,2355;195,905;194,6037;193,769;192,956;191,3191;190,6141;189,2831;188,923;187,2036;186,3088;185,942;184,284;183,1082;182,6312;181,713;180,51;179,3595;178,2347;177,3591;176,2932;175,2591;174,6666;173,60;172,7143;171,6838;170,5027;169,104;168,1539;167,3299;166,2430;165,5531;164,618;163,1963;162,849;161,2020;160,1896;159,3719;158,3040;157,6284;156,516;155,141;154,725;153,270;152,35;151,1316;150,5054;149,222;148,420;147,671;146,3804;145,4675;144,740;143,27;142,366;141,2528;140,1095;139,1057;138,3239;137,457;136,225;135,6134;134,1164;133,5405;132,726;131,444;130,144;129,195;128,256;127,1522;126,1158;125,101;124,406;123,148;122,2772;121,2078;120,399;119,189;118,4462;117,2110;116,4830;115,2584;114,4218;113,1412;112,543;111,6127;110,4282;109,802;108,2505;107,395;106,763;105,3273;104,621;103,181;102,2937;101,3770;100,1363;99,235;98,1567;97,3433;96,1231;95,2359;94,61;93,2940;92,5517;91,742;90,1136;89,2853;88,3853;87,1005;86,227;85,193;84,5688;83,368;82,4421;81,3071;80,1877;79,430;78,2946;77,179;76,3348;75,533;74,1727;73,1139;72,2364;71,703;70,1961;69,865;68,1240;67,585;66,128;65,924;64,1786;63,85;62,2590;61,1450;60,3423;59,96;58,3370;57,3943;56,4323;55,386;54,4542;53,333;52,119;51,6092;50,1417;49,2855;48,2630;47,1138;46,3580;45,3643;44,1421;43,3321;42,3006;41,698;40,312;39,4039;38,785;37,6525;36,3720;35,3333;34,2401;33,1775;32,30;31,277;30,2867;29,1977;28,1633;27,209;26,3073;25,1022;24,4215;23,1086;22,6216;21,166;20,1030;19,5267;18,1099;17,563;16,3723;15,3596;14,7036;13,1891;12,542;11,646;10,3972;9,3338;8,4791;7,25;6,432;5,6158;4,999;3,5100;2,1589;1
274,50;1614;184;4198;3322;6280;5692;3321;5;104;760;1765;2053,daytime:afternoon,184;200,3417;199,1196;198,5973;197,2355;196,769;195,956;194,3191;193,6141;192,2831;191,923;190,2036;189,3088;188,942;187,284;186,6312;185,641;184,713;183,51;182,3595;181,2347;180,3591;179,2932;178,2591;177,6666;176,60;175,7143;174,6838;173,5027;172,104;171,1539;170,3299;169,2430;168,5531;167,849;166,2020;165,974;164,1896;163,3719;162,3040;161,516;160,141;159,725;158,270;157,1316;156,5054;155,420;154,671;153,3804;152,4675;151,740;150,27;149,2528;148,1095;147,1057;146,457;145,6134;144,1164;143,5405;142,726;141,444;140,144;139,195;138,256;137,1522;136,1158;135,101;134,2986;133,406;132,148;131,2772;130,2078;129,399;128,189;127,4462;126,2110;125,4830;124,2584;123,4218;122,1412;121,543;120,6127;119,4282;118,802;117,395;116,763;115,3273;114,181;113,2937;112,3770;111,1363;110,235;109,1567;108,3433;107,1231;106,2359;105,61;104,2940;103,5517;102,742;101,1136;100,2853;99,3853;98,1005;97,227;96,193;95,5688;94,368;93,3071;92,1877;91,430;90,2946;89,179;88,3348;87,533;86,1727;85,1139;84,2364;83,703;82,1961;81,865;80,1240;79,128;78,924;77,1786;76,85;75,2590;74,1450;73,3423;72,96;71,3370;70,3943;69,4323;68,386;67,4542;66,333;65,119;64,6092;63,1417;62,2855;61,2630;60,1138;59,3580;58,3643;57,1421;56,3321;55,3006;54,698;53,312;52,4039;51,785;50,6525;49,3720;48,3333;47,2401;46,1775;45,30;44,277;43,2867;42,1977;41,1633;40,209;39,3073;38,1022;37,4215;36,1086;35,6216;34,166;33,5267;32,1099;31,563;30,3723;29,3596;28,7036;27,1891;26,542;25,646;24,3972;23,4791;22,25;21,432;20,6158;19,999;18,5100;17,1589;16,84;15,1988;14,168;13,5457;12,1403;11,2403;10,291;9,6347;8,4216;7,2667;6,3017;5,1269;4,1395;3,2304;2,663;1
263,2436;56;5598;5912;5710;1234;4745;1433;2848;4703;3177;2894;5668;4043;919;263;7029;2976;1997;2124;5332;1259;859;6192;5928;3275;672;7211;1922;6694;3209;3744;7082;2218;1775;2430;3042;5059;6102;339,daytime:morning,140;200,27;199,184;198,2817;197,63;196,2558;195,1147;194,604;193,2649;192,2101;191,3900;190,353;189,95;188,5553;187,2859;186,3975;185,189;184,3774;183,1750;182,2078;181,1030;180,4407;179,788;178,2347;177,56;176,104;175,1856;174,2580;173,3;172,2880;171,270;170,542;169,3575;168,232;167,6801;166,374;165,181;164,2338;163,3666;162,2104;161,166;160,1319;159,352;158,2160;157,4585;156,7036;155,1025;154,1422;153,600;152,2512;151,787;150,168;149,923;148,1356;147,4840;146,3388;145,3770;144,5644;143,6495;142,149;141,5686;140,4784;139,3119;138,5100;137,657;136,552;135,1102;134,4997;133,1135;132,386;131,520;130,458;129,2123;128,4763;127,5650;126,1562;125,280;124,6666;123,1164;122,3179;121,842;120,5954;119,97;118,1401;117,1131;116,1550;115,442;114,2595;113,1385;112,1265;111,4740;110,660;109,2662;108,5483;107,726;106,1537;105,1796;104,191;103,109;102,3040;101,2858;100,1136;99,54;98,974;97,86;96,4451;95,5233;94,380;93,33;92,2348;91,2539;90,222;89,811;88,2605;87,717;86,3478;85,1708;84,6397;83,4640;82,1477;81,75;80,421;79,5471;78,3701;77,102;76,1165;75,4772;74,3293;73,3891;72,4074;71,2317;70,1411;69,841;68,2449;67,4852;66,339;65,1417;64,420;63,3799;62,309;61,832;60,4271;59,178;58,2080;57,1786;56,4972;55,348;54,1749;53,294;52,4861;51,1883;50,447;49,2713;48,6794;47,6134;46,500;45,3718;44,2372;43,5971;42,2501;41,3277;40,3473;39,2887;38,5401;37,5106;36,277;35,2053;34,784;33,4065;32,6758;31,3619;30,4965;29,5496;28,4211;27,28;26,7140;25,4083;24,2831;23,1035;22,2870;21,1607;20,912;19,1983;18,2860;17,204;16,3057;15,1682;14,3628;13,3255;12,742;11,1789;10,2221;9,1321;8,771;7,4411;6,4133;5,2888;4,2940;3,516;2,4842;1
263,808;84;3909;4393;275;2603;1024;895;460;6339;421;423;1726;754;2426;1057;385;7051;1563;5983;740;280;5008;6085;4664;3515;2477;1385;3588;908;1634;6140;621;1789;2443;646;7075;6007;3528;3428;6049;2558,daytime:evening,27;200,184;199,291;198,2817;197,63;196,2558;195,1147;194,604;193,2649;192,2101;191,3900;190,6141;189,353;188,95;187,5553;186,2859;185,3975;184,3774;183,1750;182,2078;181,1030;180,4407;179,788;178,2693;177,2347;176,56;175,1856;174,2580;173,3;172,2880;171,270;170,542;169,232;168,6801;167,374;166,181;165,2338;164,3666;163,2104;162,166;161,1319;160,2160;159,4585;158,7036;157,1025;156,1422;155,1407;154,600;153,2512;152,787;151,168;150,923;149,1356;148,4840;147,3388;146,5644;145,6495;144,149;143,5686;142,4784;141,3119;140,5100;139,552;138,1102;137,4997;136,1135;135,386;134,520;133,458;132,2123;131,4763;130,5650;129,1562;128,280;127,6666;126,1164;125,3179;124,842;123,5954;122,6586;121,97;120,1401;119,1131;118,1550;117,442;116,2595;115,2792;114,1385;113,1265;112,4740;111,660;110,2662;109,5483;108,726;107,1537;106,1796;105,269;104,191;103,109;102,3040;101,2858;100,1136;99,2015;98,54;97,974;96,86;95,569;94,4451;93,5233;92,380;91,33;90,2348;89,2539;88,222;87,2605;86,717;85,3478;84,1708;83,6397;82,4640;81,1477;80,75;79,421;78,5471;77,3701;76,102;75,1165;74,4772;73,3293;72,3891;71,2317;70,1411;69,841;68,2449;67,4852;66,339;65,420;64,7026;63,3799;62,309;61,832;60,4271;59,178;58,2080;57,1786;56,4972;55,348;54,1749;53,294;52,4861;51,1883;50,2713;49,6794;48,6134;47,3718;46,2372;45,1126;44,5971;43,2501;42,3277;41,2422;40,3473;39,2887;38,5401;37,5106;36,277;35,2053;34,784;33,4065;32,4516;31,6758;30,3619;29,4965;28,5496;27,4211;26,28;25,7140;24,4083;23,2831;22,1035;21,2870;20,1607;19,912;18,1983;17,2860;16,204;15,3057;14,1682;13,3628;12,3255;11,605;10,742;9,1789;8,2221;7,1321;6,771;5,4411;4,4133;3,2888;2,2940;1
263,2834;2019;528;3368;1605;5049;3772;4104;1896;9;2348;5372;3946;4098;2896;1927;5255;6521;4997;888;3881;3426;4720;6853;435;2001;373;1875;3992;2742;353;2350;681,daytime:night,140;200,27;199,184;198,291;197,2817;196,63;195,2558;194,1147;193,604;192,2649;191,2101;190,6141;189,353;188,95;187,5553;186,2859;185,3975;184,189;183,3774;182,1750;181,2078;180,1030;179,4407;178,788;177,2693;176,2347;175,56;174,104;173,1856;172,2580;171,3;170,2880;169,542;168,3575;167,232;166,6801;165,374;164,181;163,2338;162,3666;161,2104;160,1319;159,352;158,2160;157,4585;156,7036;155,1422;154,1407;153,600;152,2512;151,787;150,168;149,923;148,1356;147,4840;146,3388;145,3770;144,5644;143,6495;142,149;141,5686;140,4784;139,3119;138,5100;137,657;136,552;135,1102;134,4997;133,1135;132,386;131,520;130,458;129,2123;128,4763;127,5650;126,1562;125,280;124,6666;123,1164;122,3179;121,842;120,5954;119,6586;118,97;117,1401;116,1131;115,1550;114,2595;113,2792;112,1385;111,1265;110,4740;109,660;108,2662;107,5483;106,726;105,1537;104,1796;103,269;102,191;101,109;100,3040;99,2858;98,1136;97,2015;96,54;95,974;94,86;93,569;92,4451;91,5233;90,380;89,2348;88,2539;87,222;86,811;85,2605;84,717;83,3478;82,1708;81,6397;80,4640;79,1477;78,75;77,421;76,5471;75,3701;74,102;73,1165;72,4772;71,3293;70,3891;69,4074;68,2317;67,1411;66,841;65,2449;64,4852;63,339;62,1417;61,420;60,7026;59,3799;58,309;57,832;56,4271;55,178;54,2080;53,1786;52,4972;51,348;50,1749;49,294;48,4861;47,1883;46,447;45,2713;44,6794;43,500;42,3718;41,2372;40,1126;39,5971;38,2501;37,3277;36,2422;35,2887;34,5401;33,5106;32,277;31,2053;30,784;29,4065;28,4516;27,6758;26,3619;25,4965;24,5496;23,4211;22,28;21,7140;20,4083;19,2831;18,1035;17,2870;16,1607;15,912;14,1983;13,2860;12,204;11,3057;10,1682;9,3628;8,3255;7,605;6,742;5,1789;4,2221;3,1321;2,771;1
263,3657;5554;184;3688;4906;6574;6797;2075;2927;1229;232;2139;221;4952;4469;4923;4631;6126;2947;5664;4162;4841;5007;3081;4920;4837;3415;3805;1989;6509;1683;2225;1155;1490;5063;2913,daytime:afternoon,140;200,27;199,184;198,291;197,2817;196,63;195,2558;194,1147;193,604;192,2649;191,2101;190,3900;189,6141;188,353;187,5553;186,2859;185,3975;184,189;183,3774;182,2078;181,1030;180,4407;179,788;178,2693;177,2347;176,56;175,104;174,1856;173,2580;172,3;171,2880;170,270;169,542;168,3575;167,232;166,6801;165,374;164,181;163,2338;162,3666;161,2104;160,166;159,1319;158,352;157,2160;156,4585;155,7036;154,1025;153,1422;152,1407;151,600;150,2512;149,787;148,168;147,923;146,1356;145,4840;144,3388;143,3770;142,5644;141,6495;140,149;139,5686;138,4784;137,3119;136,5100;135,657;134,552;133,1102;132,4997;131,1135;130,386;129,458;128,2123;127,4763;126,5650;125,1562;124,280;123,6666;122,1164;121,3179;120,842;119,5954;118,6586;117,97;116,1401;115,1131;114,1550;113,442;112,2595;111,2792;110,1385;109,1265;108,4740;107,660;106,2662;105,5483;104,726;103,1537;102,1796;101,269;100,191;99,109;98,3040;97,2858;96,1136;95,2015;94,54;93,86;92,569;91,4451;90,5233;89,380;88,33;87,2348;86,2539;85,222;84,811;83,2605;82,717;81,3478;80,1708;79,6397;78,4640;77,1477;76,75;75,421;74,5471;73,3701;72,102;71,1165;70,4772;69,3293;68,3891;67,4074;66,2317;65,1411;64,841;63,2449;62,4852;61,339;60,1417;59,420;58,7026;57,3799;56,309;55,832;54,4271;53,178;52,2080;51,1786;50,348;49,1749;48,294;47,4861;46,1883;45,447;44,2713;43,6794;42,6134;41,500;40,3718;39,2372;38,1126;37,5971;36,2501;35,3277;34,2422;33,3473;32,2887;31,5401;30,5106;29,277;28,2053;27,784;26,4065;25,4516;24,6758;23,4965;22,5496;21,4211;20,28;19,7140;18,4083;17,2831;16,1035;15,2870;14,1607;13,912;12,1983;11,2860;10,204;9,3057;8,1682;7,3628;6,3255;5,605;4,742;3,1789;2,2221;1
