200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
109,6612;2109;7037;3651;2400;5194;6159;7183;4538;6252;5585;929;1729;210;1031;1955;5059;1743;3163,daytime:night,600;200,2425;199,904;198,191;197,4407;196,5640;195,3710;194,1622;193,2512;192,406;191,4631;190,263;189,4270;188,4997;187,460;186,3394;185,1854;184,3930;183,2660;182,3508;181,1724;180,4620;179,1948;178,1165;177,1701;176,3135;175,1305;174,4616;173,1694;172,3159;171,4110;170,5452;169,294;168,1514;167,1955;166,1214;165,233;164,5225;163,5023;162,5889;161,353;160,269;159,588;158,277;157,4132;156,250;155,5096;154,4051;153,4435;152,6003;151,5979;150,2327;149,1478;148,5568;147,339;146,5499;145,3069;144,604;143,5124;142,6374;141,3476;140,5906;139,2880;138,2688;137,4213;136,2475;135,3102;134,4588;133,3717;132,3337;131,1756;130,1583;129,2266;128,149;127,929;126,3761;125,4206;124,1360;123,3521;122,2581;121,6112;120,320;119,6570;118,1254;117,5665;116,1820;115,352;114,2365;113,1935;112,5816;111,3983;110,3588;109,2709;108,2913;107,6893;106,2876;105,6091;104,6342;103,884;102,1476;101,5515;100,3620;99,1090;98,207;97,6369;96,4799;95,1472;94,2991;93,56;92,3815;91,2471;90,258;89,3783;88,2124;87,5557;86,6414;85,742;84,1275;83,4846;82,3753;81,2514;80,5966;79,4597;78,7262;77,164;76,2700;75,255;74,432;73,5242;72,4640;71,636;70,5233;69,2790;68,4867;67,2449;66,3128;65,1222;64,1385;63,3525;62,137;61,2236;60,5997;59,5142;58,1276;57,5618;56,4510;55,2183;54,5777;53,3531;52,3328;51,107;50,2961;49,7138;48,2719;47,2140;46,4565;45,1883;44,3106;43,5757;42,2317;41,412;40,1750;39,152;38,3883;37,4415;36,4380;35,3575;34,6259;33,1879;32,2431;31,60;30,1959;29,2004;28,5939;27,5683;26,1517;25,545;24,83;23,6578;22,4363;21,4789;20,3871;19,6098;18,4705;17,2672;16,2205;15,4229;14,508;13,5673;12,1035;11,1669;10,4579;9,4684;8,2938;7,1084;6,1173;5,5147;4,2785;3,2500;2,624;1
109,2660;6514;472;3388;481;6369;5806;3384;3;4655;298;4454;71;4782;5359;2827,daytime:afternoon,600;200,2425;199,904;198,191;197,4407;196,5640;195,3710;194,1622;193,2512;192,1413;191,406;190,4631;189,263;188,4270;187,4997;186,460;185,3394;184,1854;183,2015;182,3930;181,2660;180,3508;179,1724;178,4620;177,1948;176,1701;175,2260;174,3135;173,1305;172,4616;171,2215;170,1694;169,3159;168,4110;167,5452;166,294;165,1955;164,1214;163,233;162,5225;161,5023;160,5889;159,353;158,269;157,588;156,277;155,4132;154,5096;153,4051;152,4435;151,6003;150,2934;149,2327;148,1478;147,5568;146,339;145,3069;144,604;143,6374;142,3476;141,5906;140,2880;139,2688;138,4213;137,3102;136,4588;135,3717;134,3337;133,1756;132,1583;131,929;130,2894;129,4206;128,2581;127,6112;126,320;125,6570;124,3451;123,1254;122,5665;121,1820;120,352;119,2365;118,2160;117,5816;116,3983;115,3588;114,2709;113,2913;112,6893;111,2876;110,6091;109,6342;108,884;107,1476;106,5515;105,3620;104,207;103,6369;102,4799;101,1472;100,2991;99,6586;98,3815;97,2471;96,258;95,3783;94,2124;93,5557;92,2649;91,6414;90,742;89,1275;88,4846;87,5325;86,2378;85,3753;84,2514;83,5966;82,4597;81,7262;80,111;79,164;78,2700;77,255;76,432;75,5242;74,4640;73,636;72,5233;71,2790;70,4867;69,2449;68,3128;67,1222;66,1385;65,3525;64,137;63,2236;62,6633;61,5997;60,5142;59,1276;58,5618;57,6;56,4510;55,2183;54,5777;53,3531;52,3328;51,107;50,2961;49,6411;48,7138;47,2719;46,4565;45,1883;44,3106;43,5757;42,2317;41,412;40,152;39,3883;38,4415;37,4380;36,3575;35,1530;34,6259;33,1879;32,2431;31,60;30,1959;29,4805;28,1190;27,2004;26,5939;25,5683;24,1517;23,3627;22,545;21,83;20,6578;19,4363;18,4789;17,3871;16,6098;15,4705;14,2672;13,2639;12,2205;11,4229;10,508;9,5673;8,1035;7,1669;6,4579;5,4684;4,2938;3,1084;2,1173;1
127,2958;2772;7040;7195,daytime:night,994;200,1244;199,1650;198,3322;197,3402;196,3859;195,1405;194,3039;193,4580;192,5337;191,4663;190,1363;189,1531;188,5127;187,2885;186,853;185,7201;184,2204;183,7229;182,3103;181,5389;180,4091;179,775;178,5003;177,750;176,169;175,1086;174,4889;173,5364;172,6631;171,1756;170,6984;169,2339;168,386;167,5224;166,5328;165,3636;164,134;163,4063;162,4793;161,3097;160,5907;159,4977;158,12;157,832;156,4338;155,3084;154,3242;153,3444;152,284;151,4198;150,5375;149,4366;148,94;147,6715;146,4276;145,14;144,6506;143,1920;142,2078;141,6401;140,6278;139,4045;138,520;137,673;136,892;135,50;134,6299;133,708;132,6848;131,1118;130,6679;129,3259;128,6823;127,3454;126,2873;125,1588;124,1618;123,1440;122,4392;121,273;120,710;119,4215;118,2951;117,3971;116,1940;115,3575;114,4253;113,274;112,1324;111,2091;110,3383;109,2472;108,1038;107,736;106,3913;105,2699;104,4903;103,2897;102,5836;101,5322;100,420;99,6358;98,293;97,2212;96,6316;95,6404;94,7195;93,280;92,195;91,4517;90,4508;89,2627;88,3017;87,3095;86,4490;85,5611;84,6228;83,2068;82,3972;81,1941;80,1006;79,5567;78,2655;77,3866;76,2557;75,6489;74,4548;73,1535;72,6611;71,4620;70,1801;69,663;68,7006;67,270;66,1238;65,3421;64,7003;63,4357;62,5521;61,7110;60,6150;59,5335;58,4262;57,5632;56,3719;55,1831;54,5019;53,1339;52,6590;51,919;50,5969;49,398;48,2165;47,3786;46,5489;45,480;44,3900;43,1573;42,1166;41,3175;40,688;39,184;38,1194;37,3076;36,657;35,2388;34,6877;33,507;32,533;31,3729;30,5602;29,4447;28,6409;27,6352;26,3294;25,4128;24,4143;23,1685;22,3943;21,484;20,4809;19,6852;18,291;17,2222;16,3219;15,25;14,6693;13,2826;12,7023;11,2635;10,5117;9,5812;8,945;7,6268;6,2650;5,5176;4,4915;3,2433;2,1727;1
128,3734;358;764;3722;53;368;2938;1562;3334;1161;6813;2407;5471;809;6341;3370;657;4826;2690;3415;2303;3364;4842;2630;361;250;1775;2253;946;6588;574;1411;1962;889;5242;6198;797;3266;1043;3;1305;3916;2453;2;2287;2347;2840;6821;383;3857;4966;1195;2254;2362;6213;393;1789;1699;638,daytime:morning,742;200,1131;199,420;198,184;197,406;196,7143;195,95;194,6141;193,60;192,3620;191,250;190,2894;189,1365;188,84;187,168;186,2946;185,189;184,456;183,222;182,725;181,646;180,3943;179,2124;178,267;177,3900;176,6675;175,277;174,386;173,2558;172,54;171,1477;170,1749;169,785;168,516;167,5973;166,270;165,102;164,2372;163,3028;162,27;161,399;160,141;159,6545;158,2430;157,2505;156,104;155,284;154,2859;153,3521;152,241;151,69;150,3321;149,545;148,713;147,339;146,2063;145,5757;144,3575;143,1231;142,1421;141,981;140,1276;139,1765;138,2355;137,178;136,3770;135,1196;134,2708;133,2645;132,132;131,5427;130,51;129,3359;128,181;127,1097;126,905;125,657;124,2836;123,1250;122,845;121,932;120,1725;119,3088;118,2164;117,3444;116,144;115,1102;114,1158;113,1226;112,214;111,287;110,2477;109,3484;108,3104;107,2938;106,893;105,2630;104,679;103,1960;102,1683;101,4191;100,1953;99,1164;98,100;97,2231;96,2486;95,2811;94,1014;93,2848;92,131;91,366;90,975;89,179;88,1883;87,1136;86,2338;85,3601;84,2937;83,235;82,6314;81,563;80,3255;79,3561;78,2792;77,7036;76,604;75,7;74,56;73,2652;72,4467;71,3131;70,1789;69,919;68,923;67,2103;66,591;65,1057;64,303;63,467;62,1095;61,3417;60,2349;59,2490;58,6118;57,2031;56,148;55,101;54,3353;53,107;52,3357;51,458;50,256;49,85;48,5042;47,3;46,524;45,2732;44,232;43,4451;42,2840;41,3975;40,152;39,1936;38,3488;37,680;36,5712;35,383;34,665;33,5344;32,2604;31,2649;30,2431;29,5481;28,218;27,2444;26,3816;25,2815;24,4996;23,2934;22,5946;21,1796;20,6091;19,1240;18,2473;17,621;16,5665;15,3719;14,209;13,306;12,585;11,973;10,1895;9,1165;8,6250;7,1961;6,1685;5,340;4,1320;3,140;2,2640;1
128,1210;2665;3424;389;4249;3244;3630;4653;4660;2490;3774;4265;3852;2870;4378;5159;786;3955;347;1478;5541;2722;6526;4840;4425;2880;1403;1969;5746;670;748;2865;3091,daytime:evening,742;200,420;199,184;198,406;197,7143;196,95;195,6141;194,60;193,3620;192,353;191,250;190,2894;189,1365;188,84;187,168;186,2946;185,189;184,222;183,725;182,457;181,3943;180,2124;179,267;178,3900;177,6675;176,974;175,277;174,386;173,960;172,2406;171,2558;170,54;169,1477;168,86;167,785;166,516;165,5973;164,270;163,102;162,2372;161,3028;160,27;159,399;158,141;157,6545;156,2430;155,2505;154,104;153,284;152,2859;151,432;150,3521;149,241;148,69;147,3321;146,713;145,339;144,2063;143,75;142,173;141,5757;140,3575;139,1231;138,1421;137,981;136,2650;135,1765;134,2355;133,178;132,1196;131,4715;130,2645;129,1417;128,320;127,291;126,132;125,5427;124,2759;123,51;122,3359;121,3455;120,181;119,1097;118,905;117,657;116,2836;115,1250;114,845;113,932;112,1786;111,1725;110,3088;109,2164;108,3444;107,144;106,1102;105,1158;104,1226;103,214;102,287;101,2003;100,3104;99,811;98,2938;97,893;96,2630;95,679;94,1955;93,1960;92,63;91,1683;90,4191;89,1953;88,1164;87,100;86,2231;85,2486;84,1014;83,2848;82,131;81,366;80,975;79,179;78,1883;77,6202;76,2338;75,3601;74,2937;73,235;72,6314;71,4823;70,563;69,3255;68,3561;67,2792;66,7036;65,604;64,7;63,56;62,2652;61,4467;60,1789;59,942;58,923;57,6801;56,591;55,3814;54,1057;53,303;52,3417;51,2349;50,2490;49,6118;48,1862;47,2031;46,148;45,101;44,3353;43,107;42,1157;41,458;40,256;39,85;38,5042;37,3;36,524;35,2732;34,1151;33,232;32,381;31,4451;30,2840;29,152;28,1012;27,1936;26,4919;25,3488;24,71;23,680;22,5712;21,383;20,665;19,5344;18,2604;17,2649;16,5481;15,218;14,2444;13,3816;12,2815;11,4996;10,2934;9,945;8,5946;7,1796;6,1240;5,2473;4,621;3,3719;2,209;1
128,4387;1805;1555;2414;1851;5795;3299;2932;1078;2246;3678;5821;5632;4041;938;4213;1806;3767;5170;2078;5153;8;2760;1801;3006;5850;54;1139;2983;1966;3346;6013;5921;366;4389;1878;5879;3930;2345;536;3920;717;2871;2608,daytime:night,742;200,1131;199,420;198,184;197,406;196,7143;195,95;194,6141;193,60;192,3620;191,353;190,250;189,2894;188,1365;187,84;186,168;185,2946;184,189;183,456;182,725;181,457;180,646;179,3943;178,2124;177,3900;176,6675;175,974;174,277;173,386;172,960;171,2406;170,2558;169,54;168,1477;167,1749;166,86;165,785;164,516;163,5973;162,270;161,102;160,2372;159,3028;158,27;157,399;156,141;155,6545;154,2505;153,104;152,284;151,2859;150,432;149,3521;148,241;147,69;146,3321;145,545;144,339;143,75;142,173;141,5757;140,3575;139,1231;138,1421;137,981;136,1276;135,2650;134,1765;133,2355;132,178;131,3770;130,1196;129,4715;128,2708;127,2645;126,1417;125,320;124,291;123,132;122,5427;121,2759;120,51;119,3359;118,3455;117,181;116,905;115,657;114,2836;113,1250;112,845;111,1786;110,1725;109,2164;108,3444;107,144;106,1102;105,1158;104,1226;103,214;102,287;101,2477;100,2003;99,3484;98,3104;97,811;96,2938;95,893;94,2630;93,679;92,1955;91,1960;90,63;89,1683;88,1953;87,1164;86,2231;85,2486;84,2811;83,1014;82,2848;81,131;80,366;79,975;78,179;77,1883;76,1136;75,6202;74,2338;73,3601;72,2937;71,235;70,6314;69,4823;68,563;67,3255;66,3561;65,2792;64,7036;63,604;62,7;61,56;60,2652;59,3131;58,1789;57,919;56,942;55,923;54,2103;53,6801;52,591;51,3814;50,1057;49,467;48,1095;47,3417;46,2349;45,2490;44,6118;43,1862;42,2031;41,148;40,101;39,3353;38,107;37,3357;36,1157;35,256;34,85;33,3;32,524;31,2732;30,1151;29,381;28,4451;27,2840;26,3975;25,152;24,1012;23,4919;22,3488;21,71;20,680;19,5712;18,383;17,665;16,5344;15,2604;14,2649;13,2431;12,5481;11,218;10,2444;9,3816;8,2815;7,4996;6,2934;5,945;4,5946;3,1796;2,6091;1
128,2649;2691;4572;3369;4965;4846;4462;4858;3328;4967;310;6141;4029;4109;251;113;5734;4384;3360;3327;2403;4659;2709;4910;826;69;3993;5069;1430;5823;4930;2338;4784;1677;6319;860;2336;4120;585;3015;2657;4779;6816,daytime:afternoon,742;200,1131;199,406;198,7143;197,6141;196,60;195,353;194,250;193,2894;192,1365;191,84;190,168;189,2946;188,189;187,456;186,222;185,725;184,457;183,646;182,3943;181,2124;180,267;179,3900;178,6675;177,974;176,277;175,386;174,960;173,2406;172,54;171,1477;170,1749;169,86;168,516;167,5973;166,102;165,3028;164,27;163,141;162,6545;161,2430;160,104;159,284;158,432;157,241;156,69;155,545;154,713;153,339;152,2063;151,75;150,173;149,5757;148,3575;147,1231;146,1421;145,981;144,1276;143,2650;142,2355;141,178;140,3770;139,1196;138,4715;137,2708;136,2645;135,1417;134,320;133,291;132,5427;131,2759;130,3359;129,3455;128,181;127,1097;126,905;125,657;124,2836;123,1250;122,845;121,932;120,1786;119,1725;118,3088;117,2164;116,3444;115,144;114,1102;113,1158;112,1226;111,214;110,287;109,2477;108,2003;107,3484;106,3104;105,811;104,2938;103,893;102,2630;101,679;100,1955;99,1960;98,63;97,1683;96,4191;95,1953;94,1164;93,100;92,2231;91,2486;90,2811;89,2848;88,131;87,366;86,975;85,179;84,1883;83,1136;82,6202;81,2338;80,3601;79,2937;78,235;77,6314;76,4823;75,563;74,3255;73,3561;72,2792;71,7036;70,7;69,56;68,2652;67,4467;66,3131;65,1789;64,919;63,942;62,923;61,2103;60,6801;59,3814;58,1057;57,303;56,467;55,1095;54,3417;53,2349;52,2490;51,6118;50,1862;49,2031;48,148;47,101;46,3353;45,107;44,3357;43,1157;42,458;41,256;40,5042;39,3;38,524;37,2732;36,1151;35,232;34,381;33,4451;32,2840;31,3975;30,152;29,1012;28,1936;27,4919;26,71;25,680;24,5712;23,383;22,665;21,5344;20,2604;19,2649;18,2431;17,5481;16,218;15,2444;14,3816;13,2815;12,4996;11,945;10,5946;9,1796;8,6091;7,1240;6,2473;5,621;4,5665;3,209;2,306;1
42,3369;1885;2545;1895;256;1117;5884;2284;2267;1014;5055;5902;2759;1143;936;1813;1772;1436;3040;4818;610;3886;2363;2355;5631;1601;802;2268;48;3352;36;1218;540;6563;10,daytime:morning,1131;200,184;199,270;198,974;197,7143;196,1365;195,284;194,95;193,6141;192,785;191,2946;190,2894;189,168;188,267;187,457;186,1477;185,2372;184,54;183,657;182,923;181,516;180,386;179,222;178,178;177,2558;176,2063;175,1196;174,713;173,75;172,291;171,60;170,646;169,3943;168,2650;167,3088;166,3455;165,1158;164,591;163,181;162,141;161,102;160,4404;159,232;158,703;157,148;156,38;155,173;154,399;153,368;152,932;151,5973;150,726;149,3359;148,6838;147,2630;146,2505;145,1014;144,1097;143,2430;142,3575;141,69;140,195;139,6801;138,621;137,131;136,27;135,1765;134,1335;133,5457;132,1240;131,277;130,6675;129,132;128,235;127,86;126,1403;125,4091;124,2708;123,2595;122,3620;121,919;120,85;119,1685;118,250;117,1136;116,128;115,519;114,2986;113,166;112,905;111,3521;110,51;109,4467;108,3028;107,1417;106,1057;105,4369;104,14;103,2759;102,2101;101,2355;100,3900;99,1953;98,7;97,209;96,280;95,945;94,3444;93,585;92,2678;91,628;90,6034;89,3579;88,500;87,2031;86,456;85,2168;84,3770;83,3763;82,6036;81,2792;80,227;79,5712;78,3561;77,641;76,565;75,1405;74,1306;73,842;72,2772;71,4889;70,1645;69,71;68,2937;67,4809;66,118;65,951;64,4276;63,1166;62,2652;61,2640;60,2848;59,5946;58,893;57,1226;56,4364;55,1231;54,1363;53,2051;52,129;51,680;50,3283;49,3719;48,2078;47,441;46,6134;45,306;44,96;43,6314;42,179;41,1421;40,3601;39,1877;38,2036;37,1846;36,2110;35,663;34,1250;33,563;32,2495;31,1269;30,2859;29,832;28,2291;27,5054;26,4282;25,2406;24,604;23,1773;22,1035;21,1883;20,1725;19,5531;18,5584;17,1148;16,6904;15,6545;14,2795;13,2831;12,1650;11,845;10,1589;9,1862;8,2811;7,444;6,6202;5,3230;4,2603;3,1157;2,6164;1
42,1563;1801;2031;55;245;2970;5661;366;2604;4317;1540;127;3517;2444;6185;456;141;1015;5390;6116;1255,daytime:evening,1131;200,184;199,270;198,420;197,742;196,7143;195,1365;194,284;193,95;192,406;191,785;190,2946;189,2894;188,168;187,267;186,457;185,1477;184,2372;183,54;182,657;181,923;180,516;179,386;178,222;177,84;176,2558;175,2063;174,1196;173,713;172,75;171,291;170,60;169,646;168,2650;167,960;166,3088;165,3455;164,1158;163,591;162,181;161,141;160,102;159,4404;158,232;157,703;156,38;155,173;154,399;153,368;152,932;151,5973;150,726;149,3359;148,2630;147,2505;146,1014;145,189;144,1097;143,2430;142,3575;141,69;140,195;139,6801;138,621;137,131;136,1086;135,27;134,1765;133,1335;132,5457;131,1240;130,6675;129,132;128,235;127,86;126,1403;125,4091;124,2708;123,6666;122,2595;121,3620;120,1588;119,919;118,85;117,1685;116,250;115,1136;114,128;113,519;112,166;111,905;110,3521;109,51;108,4467;107,3028;106,1417;105,4369;104,14;103,2759;102,2101;101,2355;100,3900;99,1953;98,981;97,7;96,209;95,797;94,280;93,945;92,3444;91,585;90,2678;89,628;88,6034;87,3579;86,500;85,2031;84,456;83,2168;82,3770;81,3763;80,6036;79,2792;78,227;77,3561;76,641;75,565;74,1306;73,842;72,2772;71,4889;70,1645;69,71;68,2937;67,5757;66,4809;65,118;64,951;63,4276;62,1166;61,2652;60,104;59,2640;58,2848;57,5946;56,893;55,1226;54,432;53,4364;52,1231;51,3;50,1363;49,841;48,2051;47,129;46,680;45,3283;44,3719;43,2078;42,6134;41,306;40,96;39,6314;38,179;37,1421;36,3601;35,1877;34,2036;33,2110;32,663;31,1250;30,563;29,2495;28,1269;27,973;26,740;25,2859;24,832;23,4807;22,2291;21,3191;20,5054;19,2932;18,4282;17,2406;16,604;15,1773;14,100;13,1035;12,1883;11,1725;10,5531;9,5584;8,1148;7,6904;6,6545;5,1626;4,2795;3,2831;2,1175;1
42,102;3008;2051;2686;3037;2927;607;5714;867;427;3359;5100;3478;5516;3112;6036;1459;3268;1868;2290;1987,daytime:night,1131;200,184;199,420;198,742;197,974;196,7143;195,1365;194,95;193,6141;192,406;191,2946;190,2894;189,168;188,267;187,457;186,1477;185,2372;184,54;183,657;182,923;181,386;180,222;179,178;178,84;177,2063;176,1196;175,713;174,75;173,646;172,3943;171,2650;170,960;169,3088;168,3455;167,1158;166,591;165,181;164,141;163,102;162,4404;161,232;160,703;159,148;158,38;157,173;156,399;155,368;154,932;153,5973;152,726;151,3359;150,6838;149,2630;148,2505;147,1014;146,189;145,1097;144,2430;143,3575;142,69;141,195;140,621;139,131;138,1086;137,27;136,1765;135,1335;134,5457;133,277;132,132;131,235;130,86;129,1403;128,4091;127,2708;126,6666;125,2595;124,3620;123,1588;122,919;121,85;120,250;119,1136;118,128;117,519;116,2986;115,166;114,3521;113,51;112,4467;111,3028;110,1057;109,4369;108,14;107,2759;106,2101;105,2355;104,3900;103,1953;102,981;101,209;100,797;99,945;98,3444;97,2678;96,628;95,6034;94,3579;93,500;92,2031;91,456;90,2168;89,3770;88,3763;87,6036;86,2792;85,227;84,5712;83,3561;82,641;81,565;80,1405;79,1306;78,842;77,2772;76,4889;75,1645;74,71;73,2937;72,5757;71,4809;70,118;69,951;68,4276;67,2652;66,104;65,2640;64,2848;63,5946;62,893;61,1226;60,432;59,4364;58,1231;57,3;56,1363;55,841;54,2051;53,129;52,680;51,3283;50,3719;49,2078;48,441;47,6134;46,306;45,96;44,6314;43,179;42,1421;41,1877;40,2036;39,1846;38,2110;37,663;36,1250;35,563;34,2495;33,1269;32,973;31,740;30,2859;29,832;28,4807;27,2291;26,3191;25,5054;24,2932;23,4282;22,2406;21,604;20,1773;19,100;18,1035;17,1883;16,1725;15,5531;14,5584;13,1148;12,6904;11,6545;10,1626;9,2831;8,1175;7,1650;6,845;5,1589;4,1862;3,2811;2,444;1
42,1494;680;3498;565;1095;1122;2909;5978;762;5537;128;5283;4889;4836;1477;6182;3300;657;2495;7219;602;3054;500;6034;2379;173;761;1419;6177;660;2136;6531,daytime:afternoon,1131;200,270;199,420;198,742;197,974;196,1365;195,284;194,95;193,6141;192,406;191,785;190,2946;189,2894;188,168;187,267;186,1477;185,2372;184,54;183,657;182,923;181,516;180,386;179,222;178,178;177,84;176,2558;175,2063;174,713;173,75;172,291;171,60;170,3943;169,2650;168,960;167,3088;166,3455;165,1158;164,591;163,141;162,102;161,4404;160,703;159,148;158,38;157,173;156,399;155,368;154,932;153,5973;152,726;151,3359;150,6838;149,2630;148,2505;147,1014;146,189;145,2430;144,3575;143,69;142,6801;141,621;140,1086;139,27;138,1765;137,1335;136,5457;135,1240;134,277;133,6675;132,132;131,235;130,86;129,1403;128,4091;127,2708;126,6666;125,2595;124,3620;123,1588;122,919;121,85;120,1685;119,250;118,1136;117,128;116,519;115,2986;114,905;113,3521;112,51;111,4467;110,1417;109,1057;108,4369;107,14;106,2759;105,2101;104,2355;103,3900;102,1953;101,981;100,7;99,209;98,797;97,280;96,945;95,3444;94,585;93,2678;92,628;91,6034;90,3579;89,500;88,2031;87,456;86,2168;85,3770;84,3763;83,6036;82,2792;81,5712;80,3561;79,641;78,565;77,1405;76,1306;75,842;74,2772;73,4889;72,1645;71,71;70,2937;69,5757;68,4809;67,118;66,951;65,4276;64,1166;63,2652;62,104;61,2640;60,2848;59,5946;58,893;57,1226;56,432;55,4364;54,1231;53,3;52,1363;51,841;50,2051;49,129;48,680;47,3283;46,3719;45,2078;44,441;43,6134;42,306;41,96;40,6314;39,179;38,1421;37,3601;36,1877;35,2036;34,1846;33,2110;32,663;31,1250;30,563;29,2495;28,1269;27,973;26,740;25,2859;24,832;23,4807;22,3191;21,5054;20,2932;19,4282;18,2406;17,604;16,1773;15,100;14,1883;13,1725;12,5531;11,5584;10,1148;9,6904;8,6545;7,1626;6,2795;5,2831;4,1175;3,1650;2,845;1
25,1250;2760;1962;5372;3939;3392;1557;4618;5134;4805;1736;1480;2348,daytime:morning,1622;200,233;199,2709;198,2894;197,460;196,600;195,7100;194,2913;193,2991;192,4997;191,754;190,1750;189,3710;188,3508;187,5499;186,1254;185,1989;184,3337;183,4292;182,56;181,4206;180,4640;179,545;178,1936;177,353;176,4799;175,3761;174,2425;173,1694;172,5640;171,1165;170,2040;169,263;168,2934;167,1214;166,4846;165,884;164,4631;163,777;162,1413;161,339;160,3214;159,2124;158,5452;157,2327;156,4407;155,1955;154,1084;153,1724;152,1411;151,6586;150,4620;149,1406;148,3753;147,2059;146,3930;145,2215;144,277;143,250;142,191;141,152;140,3451;139,4579;138,294;137,406;136,5683;135,1476;134,2785;133,180;132,3357;131,2542;130,7157;129,1856;128,432;127,3478;126,4616;125,4930;124,2713;123,3861;122,4469;121,1514;120,3829;119,3783;118,320;117,5939;116,1484;115,5665;114,6118;113,5279;112,1275;111,3036;110,5124;109,3701;108,5889;107,2260;106,1854;105,5620;104,5743;103,508;102,2431;101,1305;100,1959;99,6369;98,6101;97,2506;96,4005;95,6112;94,5225;93,1749;92,771;91,269;90,4270;89,1360;88,28;87,352;86,5401;85,2015;84,4074;83,5823;82,5338;81,929;80,2784;79,2649;78,456;77,4442;76,4489;75,53;74,83;73,5974;72,1478;71,1385;70,3588;69,1657;68,5906;67,5816;66,6327;65,5372;64,6003;63,2266;62,4932;61,5817;60,4738;59,2846;58,6098;57,3717;56,1258;55,4233;54,3394;53,1903;52,2558;51,1806;50,5056;49,5545;48,4805;47,3102;46,3920;45,1948;44,8;43,164;42,5147;41,3815;40,1472;39,2596;38,6570;37,3619;36,1255;35,4510;34,3068;33,811;32,6633;31,604;30,1116;29,6171;28,2471;27,2347;26,3106;25,2926;24,1359;23,2748;22,3883;21,5044;20,3476;19,241;18,3404;17,904;16,4110;15,1463;14,4007;13,6156;12,5831;11,629;10,412;9,4336;8,3575;7,1135;6,66;5,5023;4,5050;3,107;2,3935;1
25,3815;4153;5325;1114;3357;552;1750;7101;3762;4347;3050;508;1431;935,daytime:evening,1701;200,2512;199,2709;198,2894;197,460;196,600;195,7100;194,2913;193,2991;192,4997;191,754;190,1750;189,3135;188,3710;187,3508;186,5499;185,1254;184,1989;183,3337;182,4292;181,56;180,4206;179,4640;178,3770;177,588;176,545;175,1936;174,353;173,4799;172,3761;171,4840;170,2425;169,5640;168,1165;167,2040;166,263;165,2934;164,4846;163,884;162,4631;161,777;160,1413;159,339;158,3214;157,5452;156,2327;155,4407;154,1084;153,1411;152,6586;151,4620;150,1406;149,3753;148,2059;147,3930;146,277;145,250;144,191;143,152;142,3451;141,4435;140,4579;139,294;138,406;137,5683;136,1476;135,2785;134,180;133,3357;132,2378;131,624;130,2542;129,7157;128,1856;127,432;126,3478;125,4616;124,4930;123,2713;122,3861;121,3515;120,4469;119,1514;118,3829;117,3783;116,320;115,1484;114,5665;113,6118;112,1898;111,1275;110,3036;109,5124;108,3701;107,2260;106,1854;105,5620;104,5743;103,508;102,2431;101,1305;100,1959;99,2790;98,2880;97,6369;96,1975;95,6101;94,2506;93,4005;92,6112;91,5225;90,1749;89,269;88,4270;87,2015;86,4074;85,5823;84,5338;83,929;82,2784;81,2649;80,456;79,4442;78,4489;77,53;76,83;75,5974;74,1478;73,1385;72,3588;71,1657;70,5906;69,5816;68,6327;67,5372;66,6003;65,2266;64,4932;63,5817;62,4738;61,2846;60,3717;59,1258;58,3394;57,1903;56,2558;55,4820;54,1806;53,5056;52,5545;51,4805;50,2258;49,3102;48,3920;47,1948;46,8;45,164;44,5147;43,3815;42,1472;41,2596;40,6570;39,1255;38,4510;37,3068;36,811;35,6633;34,604;33,1116;32,6171;31,2471;30,2347;29,3106;28,2926;27,5578;26,1359;25,2748;24,3883;23,5044;22,3476;21,241;20,3404;19,904;18,4110;17,3966;16,4007;15,6156;14,5831;13,629;12,412;11,4336;10,3575;9,1135;8,66;7,5023;6,4906;5,5106;4,3935;3,3177;2,3328;1
