200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
284,4409;1939;2795;1204;637;732;3359;625;533;4968;5473;3257;6253;6101;274;415;708;6656;3612;2942;7143;6577;4185;3596;3085;1315;2566;3693;5132;371;2864;4388;860;4273;6116;1226;6959;6621;2748;4887;7207;183;6186;6916;3770;5481;2873;3551;2276;919;6560;554;4638;5886;1326;422;4407;7142;1908;4542;891;7181;3681;402;6173;1239;5330;4971;3338;722;470;6040;6863;381;1325;603;3131;4372;4336;7112;897;1276;2082;4235;681;3164;84;3913;4576;2648;2381;4893;6877;5354;2157;6209;2424;4515;5916;3429;6229;4697;5029;3844;4672;4438;4160;5593;446;146;356;4826;3887;3628;6072;5329;3156;6383;3391;6252;4693;4640;6175;6646;1583;141;152;1800;2306;6721;149;7052;4537;258;6118;4572;6420;994;216;6594;2785;4246;1023;2579;5536;6435;6374;4631;3806;5313;3464;1148;4790;1532;2495;5992;2784;4228;4696;5142;6205;3593;3799;1610;6380;4272;2719;3151;2559;351;4791;1465;1643,daytime:morning,6715;200,6982;199,7156;198,2472;197,7262;196,4368;195,3377;194,1402;193,1351;192,1664;191,2261;190,4362;189,2532;188,7048;187,1680;186,7251;185,6735;184,4075;183,6965;182,3176;181,1941;180,822;179,2152;178,922;177,2752;176,3968;175,7146;174,752;173,1871;172,7186;171,4489;170,7084;169,2618;168,2969;167,3771;166,1869;165,6559;164,2134;163,6316;162,7230;161,645;160,282;159,463;158,1952;157,4079;156,2798;155,6528;154,2131;153,1916;152,322;151,1957;150,7193;149,1792;148,5462;147,4445;146,7277;145,1328;144,7253;143,6729;142,115;141,3376;140,7303;139,7257;138,7255;137,1689;136,6733;135,6874;134,6039;133,4275;132,598;131,6858;130,4232;129,7202;128,4900;127,6824;126,2822;125,1720;124,1566;123,1552;122,6282;121,2169;120,7218;119,3697;118,7010;117,1230;116,3578;115,4351;114,4099;113,6323;112,5411;111,330;110,3092;109,3205;108,120;107,4370;106,6783;105,2035;104,2930;103,3509;102,6642;101,6961;100,7148;99,6736;98,74;97,1291;96,7300;95,6980;94,6149;93,11;92,6883;91,6969;90,2813;89,2987;88,5350;87,5192;86,2956;85,3155;84,5851;83,4506;82,3047;81,7269;80,3098;79,729;78,6674;77,7133;76,6739;75,3449;74,6745;73,7187;72,6297;71,6529;70,2978;69,1342;68,1488;67,1163;66,4938;65,6926;64,2404;63,3475;62,3926;61,3626;60,4872;59,2534;58,1020;57,2850;56,6120;55,6804;54,7274;53,7206;52,6766;51,1652;50,1876;49,3232;48,6255;47,4666;46,216;45,2716;44,831;43,3349;42,6799;41,6210;40,6734;39,6866;38,3267;37,6028;36,6569;35,654;34,1681;33,2065;32,7296;31,553;30,6889;29,1767;28,3559;27,853;26,6594;25,5200;24,6937;23,613;22,6680;21,6672;20,7165;19,3030;18,4279;17,3572;16,7232;15,6435;14,492;13,3380;12,5421;11,1616;10,6430;9,273;8,6861;7,2077;6,2725;5,7285;4,1855;3,3140;2,6956;1
284,5116;2620;6481;5139;128;2792;3304;1497;4162;4581;783;4710;5405;2257;3489;830;3055;6412;1005;3296;2666;1382;1055;711;3377;3709;2150;2393;3171;3289;1103;2104;3645;6781;1678;5933;246;2548;3526;1350;2128;5568;5831;4863;5364;6675;4283;6990;4802;2127;4723;7099;993;6294;2905;4120;2080;990;3545;6309;6323;1460;1056;6299;6102;2979;1890;2350;659;6390;3637;5814;6841;7159;1884;3719;5413;552;3165;4996;911;3051;2542;5341;1360;1713;1281;5591;6722;1367;2957;6914;1216;4356;6362;3692;6357;6791;1060;1920;1206;1849;1017;1416;2969;3957;2639;6185;5779;4772;5986;1950;5102;1961;6363;3851;1885;498;1142;1160;3505;1903;241;2846;1698;350;2828;3763;6789;2422;5360;3426;5577;2227;7129;6535;5649;3038;605;2794;1488,daytime:evening,6715;200,6982;199,7156;198,2472;197,7262;196,4368;195,3377;194,1402;193,1351;192,1664;191,2261;190,4362;189,2532;188,7048;187,1680;186,7251;185,6735;184,4075;183,6965;182,3176;181,1941;180,822;179,2152;178,922;177,2752;176,3968;175,7146;174,752;173,1871;172,7186;171,4489;170,7084;169,2618;168,2969;167,3771;166,1869;165,6559;164,2134;163,6316;162,7230;161,645;160,282;159,463;158,1952;157,4079;156,2798;155,7304;154,6528;153,2131;152,1916;151,322;150,1957;149,7193;148,1792;147,5462;146,4445;145,7277;144,1328;143,7253;142,6729;141,7293;140,115;139,3376;138,7303;137,7257;136,7255;135,1689;134,6733;133,6874;132,6039;131,598;130,6858;129,4232;128,7202;127,4900;126,2822;125,1720;124,1566;123,1552;122,6282;121,7218;120,3697;119,7010;118,1230;117,4351;116,4099;115,6323;114,5411;113,330;112,3092;111,3205;110,120;109,6783;108,2035;107,2930;106,3509;105,6642;104,6961;103,7148;102,6736;101,74;100,1291;99,7300;98,6980;97,6149;96,11;95,6883;94,6969;93,2813;92,2987;91,5350;90,5192;89,2956;88,3155;87,5851;86,4506;85,3047;84,7269;83,3098;82,729;81,6674;80,7133;79,6739;78,3449;77,6745;76,7187;75,6297;74,6529;73,2978;72,1342;71,1488;70,1163;69,4938;68,6926;67,2404;66,3475;65,3626;64,4872;63,2534;62,1020;61,2850;60,6120;59,6804;58,7274;57,7206;56,6766;55,1652;54,1876;53,6255;52,4666;51,216;50,2716;49,831;48,6732;47,3349;46,6799;45,6210;44,6734;43,6866;42,3267;41,6028;40,6569;39,654;38,1681;37,1733;36,2065;35,7296;34,553;33,6889;32,1767;31,3559;30,853;29,6594;28,5200;27,6937;26,3431;25,613;24,6680;23,6672;22,7165;21,3030;20,4279;19,3572;18,7232;17,6435;16,492;15,3380;14,648;13,5421;12,1616;11,6430;10,273;9,6861;8,2077;7,2725;6,7285;5,1855;4,3140;3,6956;2,6988;1
284,3005;1909;4387;1752;2956;819;5475;5934;3785;4229;3488;6885;219;2242;3565;4125;4384;3002;4212;3070;6283;3876;6805;6487;3721;3272;2908;2696;5381;5347;3317;1004;3952;2248;491;217;74;1783;2988;5028;6867;6550;237;1154;593;3093;4137;135;1237;528;6670;2047;1359;3343;6074;1427;151;901;4234;5730;1684;6844;293;2160;5936;6407;4775;6030;3440;3185;35;6192;5808;2387;6219;978;2152;6136;802;4241;1764;4503;1948;1218;2711;64;5118;140;817;205;5056;5388;5876;769;628;4899;6064;701;1911;478;3514;6267;5618;2238;4448;7284;4920;1585;4983;7009;5987;3339;1974;394;373;3169;1391;5666;932;6092;2274;3480;6404;2855;1408;6700;7248;6055;2478;1881;4274;4025;1843;1447;5899;4915;2959;754;6255;3432;1180;1987;5153;1259;4869;253;1667;3804;5071;6398;5123;4270;2807;3341;7063;19;4599;6787;5136;3246;2913;2618,daytime:night,6715;200,6982;199,7156;198,2472;197,7262;196,4368;195,3377;194,1402;193,1351;192,1664;191,2261;190,4362;189,2532;188,7048;187,1680;186,7251;185,6735;184,4075;183,6965;182,3176;181,1941;180,822;179,2152;178,922;177,2752;176,3968;175,7146;174,752;173,1871;172,7186;171,4489;170,7084;169,2618;168,2969;167,3771;166,1869;165,6559;164,2134;163,6316;162,7230;161,645;160,282;159,463;158,1952;157,4079;156,2798;155,7304;154,6528;153,2131;152,1916;151,322;150,1957;149,7193;148,1792;147,5462;146,4445;145,7277;144,1328;143,7253;142,6729;141,7293;140,115;139,3376;138,7303;137,7257;136,7255;135,1689;134,6874;133,6039;132,4275;131,598;130,6858;129,4232;128,7202;127,4900;126,6824;125,2822;124,1720;123,1566;122,1552;121,6282;120,2169;119,7218;118,3697;117,7010;116,1230;115,3578;114,4351;113,4099;112,6323;111,5411;110,330;109,3092;108,3205;107,120;106,4370;105,6783;104,2930;103,3509;102,6642;101,6961;100,7148;99,74;98,1291;97,7300;96,6980;95,6149;94,6883;93,6969;92,2813;91,5350;90,5192;89,2956;88,3155;87,5851;86,4506;85,3047;84,7269;83,3098;82,729;81,6674;80,7133;79,6739;78,3449;77,6745;76,7187;75,6297;74,6529;73,2978;72,1342;71,1488;70,1163;69,4938;68,6926;67,2404;66,3475;65,3926;64,4872;63,2534;62,1020;61,2850;60,6120;59,6804;58,7274;57,7206;56,1652;55,1876;54,3232;53,6255;52,4666;51,216;50,2716;49,831;48,6732;47,3349;46,6799;45,6210;44,6734;43,6866;42,3267;41,6028;40,6569;39,654;38,1681;37,1733;36,2065;35,7296;34,553;33,6889;32,1767;31,3559;30,853;29,6594;28,5200;27,6937;26,3431;25,613;24,6680;23,6672;22,7165;21,4279;20,3572;19,7232;18,6435;17,492;16,3380;15,648;14,5421;13,1616;12,6430;11,273;10,6861;9,2077;8,7285;7,1855;6,3140;5,6956;4,6988;3,6412;2,2565;1
284,2305;389;1030;1724;2788;2790;368;795;5524;2963;7041;7059;3856;6141;5023;2385;917;4611;5812;766;814;6502;5615;4900;5379;2760;6083;6454;1739;1972;3364;4408;2175;6293;3451;1470;2442;5177;7071;646;2513;2432;3935;2470;95;1753;6356;3355;679;2836;2329;797;1785;2468;1236;2448;3502;652;4018;1170;524;4213;1477;2321;4418;2355;1760;7032;6460;1312;4115;4977;1290;937;1183;372;450;1092;2553;5301;2417;4750;5889;6278;930;4363;4699;5758;4762;28;134;12;4043;5021;4876;1014;1642;1576;2741;5989;4601;1806;3621;1205;3901;3128;1413;5141;3958;3686;1341;6469;5901;3173;6340;2457;4951;874;4897;5149;195;3674;1503;24;2878;2789;1375;4478;921;6871;38;3126;231;2543;4545;328;1546;4003;1035;1374;6068;218;2;6696;1222;6685;1740;4447;7163;4051;810;5434;700;3589;4829;5093;6804;5820;1254;1525;3174;5965;4583;2270;1524;4079;2515;6578;5674,daytime:afternoon,6715;200,6982;199,7156;198,2472;197,7262;196,4368;195,3377;194,1402;193,1351;192,1664;191,2261;190,4362;189,2532;188,7048;187,1680;186,7251;185,6735;184,4075;183,6965;182,3176;181,1941;180,822;179,2152;178,922;177,2752;176,3968;175,7146;174,752;173,1871;172,7186;171,4489;170,7084;169,2618;168,2969;167,3771;166,1869;165,6559;164,2134;163,7230;162,645;161,282;160,463;159,1952;158,4079;157,7304;156,6528;155,2131;154,1916;153,322;152,1957;151,7193;150,1792;149,5462;148,4445;147,7277;146,1328;145,7253;144,6729;143,7293;142,115;141,3376;140,7303;139,7257;138,7255;137,1689;136,6733;135,6874;134,6039;133,4275;132,598;131,6858;130,4232;129,7202;128,4900;127,6824;126,2822;125,1720;124,1566;123,1552;122,6282;121,2169;120,3697;119,1230;118,3578;117,4351;116,6323;115,5411;114,330;113,3092;112,3205;111,120;110,4370;109,6783;108,2035;107,2930;106,3509;105,6642;104,6961;103,7148;102,6736;101,74;100,1291;99,7300;98,6980;97,6149;96,11;95,6883;94,6969;93,2813;92,2987;91,5350;90,5192;89,2956;88,3155;87,5851;86,4506;85,3047;84,7269;83,3098;82,729;81,6674;80,7133;79,6739;78,3449;77,6745;76,7187;75,6297;74,6529;73,2978;72,1342;71,1488;70,1163;69,4938;68,6926;67,2404;66,3475;65,3926;64,3626;63,4872;62,2534;61,1020;60,2850;59,6120;58,6804;57,7274;56,7206;55,6766;54,1652;53,1876;52,3232;51,6255;50,4666;49,216;48,2716;47,831;46,6732;45,3349;44,6799;43,6210;42,6734;41,6866;40,3267;39,6028;38,6569;37,1681;36,1733;35,2065;34,7296;33,553;32,6889;31,1767;30,3559;29,6594;28,5200;27,6937;26,3431;25,613;24,6680;23,6672;22,7165;21,3030;20,4279;19,3572;18,7232;17,6435;16,492;15,3380;14,648;13,5421;12,1616;11,6430;10,6861;9,2077;8,2725;7,7285;6,1855;5,3140;4,6956;3,6988;2,6412;1
243,1681;3872;4537;3953;3512;2489;3365;3770;3589;6090;4115;4957;2832;2345;6385;748;2466;5976;4751;1955;417;3620;4030;6388,daytime:morning,6715;200,6982;199,7156;198,2472;197,7262;196,4368;195,3377;194,1402;193,1351;192,2261;191,1664;190,4362;189,2532;188,1680;187,7048;186,6735;185,4075;184,7251;183,6965;182,1941;181,2152;180,3176;179,822;178,2752;177,922;176,2618;175,3968;174,7146;173,1869;172,4489;171,752;170,1871;169,7186;168,7084;167,3771;166,282;165,6559;164,7230;163,4079;162,645;161,6316;160,2969;159,7304;158,1952;157,2131;156,2134;155,1957;154,6528;153,2798;152,322;151,1916;150,7277;149,463;148,4445;147,5462;146,1328;145,6729;144,7293;143,7193;142,7303;141,7253;140,115;139,1792;138,6874;137,6039;136,7255;135,6733;134,7257;133,1720;132,4900;131,6858;130,1689;129,4275;128,3376;127,7010;126,1230;125,330;124,6323;123,2169;122,6824;121,4232;120,3578;119,1291;118,3205;117,7300;116,5411;115,4099;114,4370;113,4506;112,3092;111,1566;110,2822;109,6282;108,3697;107,11;106,7218;105,6642;104,7202;103,2930;102,6980;101,3155;100,6783;99,4351;98,7148;97,1552;96,6736;95,7269;94,6529;93,5350;92,3509;91,6961;90,3047;89,2850;88,6149;87,2813;86,2956;85,7133;84,6804;83,2987;82,3449;81,6120;80,2035;79,6674;78,6297;77,5851;76,6969;75,831;74,3626;73,6739;72,3232;71,7274;70,74;69,120;68,5192;67,3267;66,3098;65,6734;64,3926;63,2534;62,6883;61,1767;60,6766;59,729;58,7206;57,2565;56,2978;55,2404;54,273;53,216;52,3349;51,7296;50,6799;49,1342;48,1733;47,4872;46,553;45,4938;44,2716;43,6713;42,6937;41,6210;40,6926;39,1488;38,6866;37,7187;36,6889;35,6732;34,2725;33,1681;32,3563;31,6745;30,654;29,7234;28,7065;27,1652;26,1603;25,6672;24,6569;23,3475;22,648;21,4666;20,6594;19,6255;18,4279;17,6956;16,5376;15,7232;14,70;13,6460;12,1855;11,6412;10,7165;9,3431;8,1876;7,6430;6,853;5,3572;4,5865;3,1746;2,2202;1
243,6999;1108;4616;4397;3252;5926;1776;5338;5082;1161;3514;1869;5718;1490;423,daytime:evening,6715;200,6982;199,7156;198,2472;197,7262;196,4368;195,3377;194,1402;193,1351;192,2261;191,1664;190,4362;189,2532;188,1680;187,7048;186,6735;185,4075;184,7251;183,6965;182,1941;181,2152;180,3176;179,822;178,2752;177,922;176,2618;175,3968;174,7146;173,1869;172,4489;171,752;170,1871;169,7186;168,7084;167,3771;166,282;165,6559;164,7230;163,4079;162,645;161,6316;160,2969;159,7304;158,1952;157,2131;156,2134;155,1957;154,6528;153,2798;152,322;151,1916;150,7277;149,463;148,4445;147,5462;146,1328;145,6729;144,7293;143,7193;142,7303;141,7253;140,115;139,1792;138,6874;137,6039;136,7255;135,6733;134,7257;133,1720;132,4900;131,6858;130,1689;129,4275;128,3376;127,7010;126,1230;125,330;124,6323;123,2169;122,6824;121,598;120,4232;119,3578;118,1291;117,3205;116,7300;115,5411;114,4099;113,4370;112,4506;111,3092;110,1566;109,2822;108,6282;107,3697;106,11;105,7218;104,6642;103,7202;102,2930;101,6980;100,3155;99,6783;98,4351;97,7148;96,1552;95,6736;94,7269;93,6529;92,5350;91,3509;90,6961;89,3047;88,2850;87,6149;86,2813;85,2956;84,7133;83,6804;82,2987;81,3449;80,6120;79,2035;78,6674;77,6297;76,5851;75,6969;74,831;73,3626;72,6739;71,3232;70,7274;69,74;68,120;67,5192;66,3267;65,3098;64,6734;63,3926;62,2534;61,6883;60,1767;59,6766;58,729;57,7206;56,2565;55,2978;54,2404;53,273;52,216;51,3349;50,7296;49,6799;48,1342;47,1733;46,4872;45,553;44,4938;43,2716;42,6713;41,6937;40,6210;39,6926;38,1488;37,6866;36,7187;35,6889;34,6732;33,1163;32,2725;31,1681;30,3563;29,6745;28,654;27,7234;26,7065;25,1652;24,1603;23,6672;22,6569;21,3475;20,648;19,4666;18,6594;17,6255;16,4279;15,6956;14,5376;13,7232;12,70;11,6460;10,1855;9,6412;8,7165;7,3431;6,1876;5,6430;4,853;3,3572;2,5865;1
243,6599;4215;1292;6565;2614;2005;5454;5243;7055;2926;6896;172;3892;6696;3731;4343;1153;966;2671;3619;3717;6826;6840;3674;7237;282;492;1448,daytime:night,6715;200,6982;199,7156;198,2472;197,7262;196,4368;195,3377;194,1402;193,1351;192,2261;191,1664;190,4362;189,2532;188,1680;187,7048;186,6735;185,4075;184,7251;183,6965;182,1941;181,2152;180,3176;179,822;178,2752;177,922;176,2618;175,3968;174,7146;173,1869;172,4489;171,752;170,1871;169,7186;168,7084;167,3771;166,282;165,6559;164,7230;163,4079;162,645;161,6316;160,2969;159,7304;158,1952;157,2131;156,2134;155,1957;154,6528;153,2798;152,322;151,1916;150,7277;149,463;148,4445;147,5462;146,1328;145,6729;144,7293;143,7193;142,7303;141,7253;140,115;139,1792;138,6874;137,6039;136,7255;135,6733;134,7257;133,1720;132,4900;131,6858;130,1689;129,4275;128,3376;127,7010;126,1230;125,330;124,6323;123,2169;122,6824;121,598;120,4232;119,3578;118,1291;117,3205;116,7300;115,5411;114,4099;113,4370;112,4506;111,3092;110,1566;109,2822;108,6282;107,3697;106,11;105,7218;104,6642;103,7202;102,2930;101,6980;100,3155;99,6783;98,4351;97,7148;96,1552;95,6736;94,7269;93,6529;92,5350;91,3509;90,6961;89,3047;88,2850;87,6149;86,2813;85,2956;84,7133;83,6804;82,2987;81,3449;80,6120;79,2035;78,6674;77,6297;76,5851;75,6969;74,831;73,3626;72,6739;71,3232;70,7274;69,74;68,120;67,5192;66,3267;65,3098;64,6734;63,3926;62,2534;61,6883;60,1767;59,6766;58,729;57,7206;56,2565;55,2978;54,2404;53,273;52,216;51,3349;50,7296;49,6799;48,1342;47,1733;46,4872;45,553;44,4938;43,2716;42,6713;41,6937;40,6210;39,6926;38,1488;37,6866;36,7187;35,6889;34,6732;33,1163;32,2725;31,1681;30,3563;29,6745;28,654;27,7234;26,7065;25,1652;24,1603;23,6672;22,6569;21,3475;20,648;19,4666;18,6594;17,6255;16,4279;15,6956;14,5376;13,7232;12,70;11,6460;10,1855;9,6412;8,7165;7,3431;6,1876;5,6430;4,853;3,3572;2,5865;1
82,1076;4709;4920;3953;535;4206;3365;1023;2899;628;3589;2084;2666;113;3808;1641;2143;380;6323;746;1521;1012;164,daytime:morning,6715;200,6982;199,7156;198,2472;197,7262;196,4368;195,3377;194,1402;193,1351;192,2261;191,1664;190,4362;189,2532;188,7048;187,1680;186,6735;185,4075;184,7251;183,6965;182,1941;181,2152;180,822;179,3176;178,922;177,2752;176,7146;175,2618;174,3968;173,1869;172,752;171,4489;170,7186;169,1871;168,6559;167,3771;166,2969;165,7230;164,7084;163,282;162,645;161,4079;160,6316;159,7304;158,2134;157,2798;156,2131;155,1957;154,1952;153,322;152,1916;151,6528;150,463;149,7277;148,5462;147,4445;146,7293;145,7193;144,1328;143,7303;142,115;141,6729;140,7253;139,6039;138,6733;137,1792;136,7257;135,6874;134,7255;133,4900;132,4275;131,3376;130,1720;129,6858;128,598;127,1689;126,330;125,5411;124,6282;123,6824;122,4232;121,2169;120,6323;119,1230;118,4099;117,7010;116,1291;115,3578;114,1566;113,3205;112,2822;111,7218;110,7300;109,4506;108,7202;107,6980;106,6642;105,4351;104,3092;103,3697;102,6783;101,4370;100,7148;99,11;98,3047;97,1552;96,2930;95,6961;94,6529;93,2813;92,6149;91,5350;90,6736;89,3509;88,2956;87,2035;86,3155;85,6804;84,6120;83,6674;82,7269;81,2850;80,3449;79,831;78,3098;77,2987;76,6969;75,7133;74,5851;73,3232;72,120;71,3626;70,6297;69,7274;68,3926;67,5192;66,2534;65,2404;64,1767;63,6766;62,6883;61,74;60,2978;59,6734;58,7187;57,6739;56,7206;55,1163;54,3349;53,6926;52,7296;51,729;50,216;49,1488;48,1652;47,3267;46,4872;45,2716;44,6866;43,6210;42,4938;41,553;40,6713;39,6937;38,1342;37,6799;36,2565;35,273;34,7065;33,6255;32,1681;31,1733;30,648;29,3563;28,6745;27,6569;26,6956;25,7232;24,7234;23,4666;22,1603;21,654;20,6672;19,4279;18,5376;17,7165;16,853;15,2077;14,6732;13,70;12,3475;11,3431;10,2202;9,6594;8,2725;7,1020;6,5200;5,6412;4,1855;3,6889;2,1876;1
11,2906;2691;3027;1006;2987,daytime:evening,6715;200,7156;199,6982;198,4368;197,2472;196,7262;195,1402;194,3377;193,4362;192,7048;191,6735;190,1351;189,1664;188,7251;187,1941;186,1680;185,6965;184,2261;183,1916;182,3176;181,2532;180,2134;179,282;178,74;177,6729;176,1952;175,2752;174,7193;173,4489;172,4938;171,822;170,7257;169,6883;168,7186;167,6528;166,6799;165,1869;164,4666;163,3578;162,6240;161,6539;160,7084;159,4850;158,3968;157,492;156,7146;155,1957;154,1345;153,645;152,6732;151,7055;150,6316;149,5421;148,2987;147,6739;146,6559;145,6297;144,5684;143,6880;142,171;141,7253;140,5045;139,6041;138,4075;137,2348;136,6969;135,2530;134,4370;133,6874;132,3376;131,6894;130,752;129,7266;128,1322;127,1174;126,1264;125,4550;124,1874;123,6537;122,1077;121,4235;120,5493;119,730;118,6270;117,2169;116,5762;115,3785;114,2065;113,5935;112,4079;111,2265;110,2447;109,6998;108,7218;107,6448;106,5125;105,1530;104,598;103,4908;102,6497;101,6671;100,3247;99,2264;98,6188;97,1799;96,5501;95,2578;94,7230;93,5237;92,5619;91,1240;90,5936;89,6943;88,56;87,2071;86,925;85,2969;84,6879;83,3792;82,6733;81,5661;80,4232;79,942;78,2171;77,2287;76,2152;75,4735;74,5351;73,2301;72,6105;71,3771;70,7203;69,4872;68,120;67,2405;66,5168;65,1919;64,236;63,5462;62,7303;61,6753;60,5778;59,1074;58,6245;57,5689;56,7140;55,7202;54,1266;53,1689;52,53;51,6324;50,964;49,4900;48,5992;47,6066;46,203;45,7255;44,6719;43,6204;42,6734;41,3205;40,2653;39,868;38,6352;37,1792;36,2625;35,1775;34,3914;33,3898;32,2218;31,2131;30,6850;29,2226;28,7269;27,2507;26,966;25,6824;24,4989;23,6291;22,2590;21,345;20,3249;19,7275;18,1043;17,5886;16,2875;15,1083;14,6445;13,3092;12,6745;11,2541;10,823;9,215;8,112;7,922;6,246;5,2123;4,2997;3,478;2,6836;1
11,1915;1957;2428;2067;1720,daytime:afternoon,6715;200,7156;199,6982;198,4368;197,2472;196,7262;195,1402;194,3377;193,4362;192,7048;191,6735;190,1351;189,1664;188,7251;187,1941;186,1680;185,6965;184,1916;183,3176;182,2532;181,2134;180,282;179,74;178,6729;177,1952;176,2752;175,7193;174,4489;173,4938;172,822;171,7257;170,6883;169,7186;168,6528;167,6799;166,1869;165,4666;164,3578;163,6240;162,6539;161,7084;160,4850;159,3968;158,492;157,7146;156,1957;155,1345;154,645;153,6732;152,7055;151,6316;150,5421;149,2987;148,6739;147,6559;146,6297;145,5684;144,6880;143,171;142,7253;141,5045;140,6041;139,2348;138,6969;137,2530;136,4370;135,6874;134,3376;133,6894;132,752;131,7266;130,1322;129,1174;128,1264;127,4550;126,1874;125,6537;124,1077;123,4235;122,5493;121,730;120,6270;119,2169;118,5762;117,3785;116,2065;115,5935;114,4079;113,2265;112,2447;111,6998;110,7218;109,6448;108,5125;107,1530;106,598;105,4908;104,6497;103,6671;102,3247;101,2264;100,6188;99,1799;98,5501;97,2578;96,7230;95,5237;94,5619;93,1240;92,5936;91,6943;90,56;89,2071;88,925;87,2969;86,6879;85,3792;84,6733;83,5661;82,4232;81,942;80,2171;79,2287;78,4735;77,5351;76,2301;75,6105;74,3771;73,7203;72,4872;71,120;70,2405;69,5168;68,1919;67,236;66,5462;65,7303;64,6753;63,5778;62,1074;61,6245;60,5689;59,7140;58,7202;57,2798;56,1266;55,53;54,6324;53,964;52,4900;51,5992;50,6066;49,203;48,7255;47,6719;46,6204;45,6734;44,3205;43,2653;42,868;41,6352;40,2625;39,1775;38,3914;37,3898;36,2218;35,6850;34,2226;33,7269;32,2507;31,966;30,6824;29,4989;28,6291;27,2590;26,345;25,3249;24,7275;23,1043;22,5886;21,2875;20,1083;19,6445;18,3092;17,6745;16,2541;15,823;14,215;13,112;12,922;11,246;10,2123;9,2997;8,478;7,6836;6,3112;5,4360;4,3962;3,3828;2,1552;1
148,2835;106;3448;4820;419;5605;909;4355;551;3814;2486;163;4291;6149;757;3157;6532;2306;5708;2691;680;679;442;4221;3396;5932;1305;5564;751;5639;2053;3487;4817;1639;891;3718;6472;6432;4376;458;5742;1622;2268;4636;3979;4380;3929;4294;2399;1685;6973;3773,daytime:evening,6715;200,6982;199,7156;198,2472;197,7262;196,4368;195,3377;194,1402;193,1351;192,2261;191,1664;190,4362;189,2532;188,7048;187,1680;186,6735;185,4075;184,7251;183,6965;182,1941;181,2152;180,822;179,3176;178,922;177,2752;176,7146;175,2618;174,3968;173,1869;172,752;171,7186;170,4489;169,1871;168,6559;167,3771;166,2969;165,7084;164,7230;163,282;162,645;161,4079;160,6316;159,7304;158,2134;157,2798;156,2131;155,1952;154,1957;153,1916;152,6528;151,322;150,463;149,7277;148,5462;147,4445;146,7293;145,7193;144,1328;143,7303;142,115;141,6729;140,7253;139,6039;138,6733;137,1792;136,7257;135,7255;134,6874;133,3376;132,4900;131,4275;130,6858;129,1720;128,598;127,1689;126,330;125,5411;124,6282;123,6824;122,4232;121,2169;120,1230;119,6323;118,3578;117,7010;116,4099;115,1291;114,1566;113,7218;112,2822;111,3205;110,7300;109,7202;108,4506;107,6980;106,4351;105,3697;104,6642;103,3092;102,4370;101,6783;100,11;99,1552;98,3047;97,7148;96,2930;95,6529;94,5350;93,2813;92,6961;91,3509;90,6736;89,6149;88,3155;87,2035;86,2956;85,6674;84,6804;83,7269;82,6120;81,3449;80,2987;79,2850;78,3098;77,831;76,6969;75,7133;74,5851;73,120;72,3626;71,3232;70,6297;69,5192;68,3926;67,7274;66,2404;65,2534;64,74;63,6883;62,1767;61,6766;60,7187;59,6739;58,2978;57,7206;56,6734;55,1163;54,3349;53,1488;52,1652;51,3267;50,6926;49,216;48,729;47,4938;46,4872;45,7296;44,6210;43,2716;42,6866;41,6799;40,553;39,6937;38,1342;37,6713;36,1681;35,2565;34,1733;33,273;32,6569;31,6745;30,648;29,7065;28,6255;27,4279;26,4666;25,6956;24,6732;23,7232;22,3563;21,654;20,1603;19,7234;18,3475;17,6672;16,7165;15,2077;14,5376;13,853;12,70;11,6594;10,2725;9,5200;8,1020;7,6412;6,2202;5,1876;4,3431;3,1855;2,6836;1
