25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
323,1606;207;3368;6877;277;368;5042;3191;1588;3159;1014;263;6101;421;110;2359;667;710;6919;2109;8;859;169;1220;180;2934;4425;1758;214;2164;2639;4815;945;6177;3467;2213;3903;1194;232;867;287;5531;4520;3774;3028;2458;6760;1931;981;4394;6139;1424;638,daytime:night,3444;25,51;24,250;23,63;22,974;21,420;20,173;19,3770;18,3415;17,456;16,353;15,725;14,291;13,1057;12,3575;11,60;10,104;9,6141;8,1550;7,3799;6,3588;5,140;4,232;3,1365;2,545;1
323,1267;184;56;7110;1408;3447;3293;443;1953;5334;333;6260;6924;960;4160;4629;5886;69;6659;1951;830;7036;252;294;458;1601;5339;860;166;3730;1455;261;2082,daytime:afternoon,270;25,3444;24,51;23,54;22,250;21,63;20,974;19,420;18,173;17,3770;16,3415;15,353;14,3;13,725;12,1057;11,60;10,104;9,6141;8,1550;7,3588;6,140;5,232;4,1365;3,1607;2,545;1
182,5440;6036;500,daytime:morning,104;25,974;24,956;23,270;22,923;21,2506;20,141;19,386;18,291;17,86;16,6352;15,420;14,5973;13,184;12,3770;11,641;10,395;9,905;8,516;7,2243;6,284;5,1138;4,981;3,657;2,180;1
182,128;60;98,daytime:evening,104;25,974;24,956;23,270;22,173;21,923;20,2506;19,386;18,291;17,54;16,86;15,6352;14,420;13,5973;12,3770;11,641;10,395;9,905;8,516;7,2243;6,284;5,1138;4,981;3,657;2,441;1
182,5364;6675;750;974;3191,daytime:night,104;25,974;24,956;23,173;22,923;21,2506;20,141;19,386;18,291;17,54;16,86;15,6352;14,420;13,184;12,3770;11,641;10,395;9,905;8,516;7,2243;6,1138;5,981;4,441;3,180;2,3348;1
183,4478;5204;4926;986;4691;3357;3079;1269;977;2688;2228;4201;5732;2729;2610;4414;5318;2870;2296;3109;168;959,daytime:morning,250;25,3717;24,353;23,1936;22,207;21,269;20,1694;19,2124;18,3575;17,1715;16,420;15,604;14,294;13,1148;12,4291;11,4407;10,3619;9,421;8,389;7,340;6,63;5,1856;4,5874;3,460;2,1360;1
183,913;59;5760;3797;5548;4745;779;5981;1496;5975;2704;1380;397;6395;2210;3748;2728;2347;2369;3059;3675;3338;860;4825;6423;2266;1666;3231;1467,daytime:evening,250;25,3717;24,353;23,1936;22,207;21,269;20,1694;19,2124;18,3575;17,1715;16,420;15,604;14,294;13,1148;12,4291;11,4407;10,3619;9,421;8,389;7,340;6,63;5,1856;4,5874;3,460;2,1360;1
183,5559;1210;365;2109;2178;2192;6160;3021;2338;2405;6321;371;5106;1641;793;3350;6710;3332;1289;2201,daytime:night,3717;25,269;24,1694;23,3575;22,420;21,604;20,294;19,4291;18,4407;17,3619;16,421;15,389;14,340;13,63;12,5874;11,460;10,1360;9,2880;8,4852;7,6067;6,771;5,4361;4,1550;3,3953;2,545;1
183,5962;2406;3128;472;5401;4596;3889;4846;1976;1350;4954;333;3399;2719;4010;5034,daytime:afternoon,250;25,3717;24,353;23,1936;22,207;21,269;20,1694;19,2124;18,3575;17,1715;16,420;15,604;14,294;13,1148;12,4291;11,4407;10,3619;9,421;8,340;7,63;6,1856;5,5874;4,460;3,1360;2,2880;1
154,1971;6314;232;1167;6200;259;1607;6231;750;1133;2238;2650;5427;45;618;1676;2486;6398;4718;6686;3119;2682;4957;4734;955;199;4080,daytime:morning,173;25,456;24,51;23,3770;22,1055;21,63;20,974;19,86;18,420;17,3444;16,6250;15,2888;14,60;13,2604;12,1607;11,3588;10,2528;9,545;8,227;7,3;6,1057;5,500;4,54;3,353;2,140;1
154,131;3302;1292;6067;3905;6081;1590;220;2284;1236;3112;4863;357;61;2085;1057;2197;324;1417;6483;2371;5712;4241;7013;5214;141;3776;76;4491;742;1685;2558,daytime:evening,173;25,456;24,51;23,3770;22,1055;21,86;20,420;19,3444;18,321;17,2888;16,6141;15,60;14,406;13,1607;12,3588;11,2528;10,545;9,56;8,3;7,1057;6,184;5,500;4,353;3,1335;2,368;1
154,6258;1790;2447;3445;740;5758;565;2562;3780;3028;284;746;456;933;5944,daytime:night,173;25,456;24,51;23,3770;22,1055;21,63;20,974;19,86;18,420;17,3444;16,6250;15,321;14,2888;13,6141;12,60;11,406;10,2604;9,1607;8,3588;7,2528;6,545;5,227;4,56;3,3;2,1057;1
154,60;6350;719;405;6670;1939;845;277;3002;3934;4190;263;6507;291;4817;1075;1325;195;1789;4514;1524;1419;6020;5398;1221,daytime:afternoon,456;25,51;24,3770;23,1055;22,63;21,974;20,420;19,3444;18,6250;17,321;16,2888;15,6141;14,60;13,406;12,2604;11,1607;10,3588;9,2528;8,545;7,227;6,56;5,1057;4,184;3,500;2,54;1
210,3503;891;1734;1417;971;1759;607;266;5735;4038;30;1548;3943;6036;523;178;2214;29;270;5640;806;1685;6030,daytime:morning,270;25,974;24,420;23,54;22,291;21,104;20,5973;19,3770;18,173;17,250;16,6352;15,3444;14,725;13,51;12,1057;11,3;10,2703;9,222;8,956;7,1365;6,386;5,180;4,905;3,141;2,657;1
210,889;2703;503;6708;3994;2634;4692;1286;2497;5312;107;5990;6134;2161;3439;3765;3757;2398;1587;209;267;5280;4997;1356;2666;5829;1912;4640;2443;1950;5578,daytime:evening,270;25,974;24,420;23,54;22,291;21,104;20,5973;19,3770;18,173;17,250;16,2506;15,6352;14,3444;13,725;12,51;11,2355;10,1057;9,3;8,2703;7,222;6,956;5,1365;4,386;3,180;2,905;1
210,1398;4412;1381;135;956;680;2125;2838;867;256;3127;37;3690;6033;6141;1333;12;967;919;747;4208;3470;6068;1772;4866;783;227;1430;4177;1457;6442;4951;2275;3339;684;1512;1055;1775;2641;3131;401;540;4479;4480;2470;4465,daytime:night,270;25,974;24,420;23,54;22,291;21,5973;20,3770;19,173;18,250;17,2506;16,6352;15,3444;14,725;13,51;12,2355;11,1057;10,2703;9,222;8,956;7,1365;6,386;5,180;4,141;3,1226;2,657;1
210,1629;6221;5683;6350;2051;6288;1773;277;6314;3524;5516;5023;6922;985;4422;4189;5233;766;3482;3876;1454;624;2109;4185;6628;4808;7;3111;2547;5257;3750;1082;5106;5075;621;1777;4057;456;5134;1319;3438;3935;742;2350;4251,daytime:afternoon,270;25,420;24,104;23,5973;22,3770;21,250;20,2506;19,6352;18,3444;17,725;16,51;15,2355;14,3;13,2703;12,222;11,956;10,1365;9,386;8,180;7,905;6,1226;5,657;4,184;3,6141;2,63;1
2,975;7033;60;3202;2373;1194;5690;3905;2414;6081;1366;256;4371;2575;2932;118;4065;2810;2811;960;2403;2853;1015;3045;5584;2495;4328;4502;2127;1097;1341;785;5197;2630;5692;3296;807;458;5339;97;603;1336;290;1146;2714,daytime:morning,270;25,54;24,974;23,420;22,1365;21,250;20,51;19,1131;18,27;17,6067;16,141;15,3088;14,2703;13,2221;12,1057;11,38;10,516;9,3444;8,128;7,2355;6,1765;5,267;4,2243;3,333;2,5973;1
2,102;2397;5047;1196;3894;3340;3299;591;2490;671;5283;2291;203;4645;4684;4783;5466;6789;3078;2671;861;3295;2984;2036;1156;393;1212;4530;265;1265;6371,daytime:night,270;25,974;24,222;23,1365;22,250;21,51;20,27;19,6067;18,141;17,3088;16,2703;15,291;14,725;13,1057;12,181;11,38;10,516;9,3444;8,128;7,267;6,284;5,2243;4,104;3,333;2,5973;1
2,4027;6181;2649;1799;981;2545;2409;4110;2437;241;7082;1456;1666;6065;2454,daytime:afternoon,270;25,54;24,974;23,222;22,420;21,1365;20,250;19,51;18,1131;17,27;16,6067;15,3088;14,2703;13,291;12,725;11,2221;10,1057;9,181;8,38;7,516;6,3444;5,128;4,2355;3,1765;2,267;1
109,6387;6894;3525;4898;6778;4799;5264;5991;3979;2512;3533;6611;5773;4907;6000;1021,daytime:morning,207;25,6007;24,2124;23,3717;22,250;21,3619;20,340;19,4291;18,1856;17,3415;16,332;15,771;14,2817;13,2622;12,1715;11,1562;10,198;9,389;8,2660;7,993;6,2266;5,4013;4,4407;3,248;2,294;1
109,6356;6818;1298;4512;7172;5351;3726;6882;2317,daytime:evening,207;25,6007;24,1936;23,2124;22,1694;21,3717;20,250;19,3619;18,788;17,340;16,4291;15,5568;14,1856;13,771;12,2817;11,269;10,2622;9,1715;8,421;7,1411;6,198;5,2660;4,993;3,353;2,2266;1
109,1484;2475;1172;5904;6606;56;6617;1661;1359;5823;6565;1750;1514;1360;3678;1090;1459;5633;5419;2225;149;1935,daytime:afternoon,207;25,1936;24,2124;23,1694;22,3717;21,3619;20,788;19,340;18,4291;17,5568;16,1856;15,3415;14,332;13,771;12,269;11,2622;10,1715;9,421;8,1562;7,1411;6,198;5,389;4,353;3,4013;2,4407;1
128,3544;666;6015;6841;1786;4762;5835;3910;384;5027;6253;1955;3731;3612;4581;1609;2406;6628;86;3187;3119;3931;2965;1537;3042;269;3533;2408;2289;2861;2136;974;6127;593;4561;1381;2373;4985;2300;1023;942;1113;6154;3474;2241;142;3049;3161;320;2782;1148;2539;2797;343;5008;4823;1082;3654;1622;2949;3543;937;4961;68;3574,daytime:morning,420;25,270;24,1765;23,1131;22,3444;21,6067;20,54;19,2221;18,27;17,222;16,3770;15,1057;14,3588;13,1365;12,5973;11,5517;10,51;9,207;8,1139;7,340;6,168;5,974;4,4741;3,184;2,2355;1
128,3942;5810;755;1799;5699;545;1724;4393;5772;1721;6478;4377;2424;1109;6779;3102;1051;1636;1988;3689;2288;2784;2418;481;3182;5759;3225;4345;5665;407;3201;3372;6648;2023;5182;6605;6484;4147;1669;164;1455;1736;1276;3756,daytime:evening,420;25,270;24,250;23,1765;22,3444;21,6067;20,71;19,54;18,353;17,2630;16,2221;15,27;14,222;13,1057;12,3588;11,1365;10,173;9,63;8,5973;7,5517;6,51;5,207;4,1139;3,340;2,168;1
128,932;774;1932;6356;3202;3283;5193;1397;303;5728;862;3917;3340;1269;6073;3083;929;5410;6652;3190;5233;4152;5133;4258;551;5553;629;5306;2858;267;2888;3082;30;3230;5528;2430;5684;568;3152;4904;3088;2731,daytime:night,420;25,270;24,250;23,1765;22,1131;21,3444;20,6067;19,71;18,353;17,2630;16,2221;15,27;14,3770;13,1057;12,3588;11,1365;10,173;9,63;8,5973;7,5517;6,51;5,207;4,340;3,168;2,974;1
128,4167;6599;5368;2831;2064;2484;5284;6797;1947;2260;3488;3165;977;2683;3321;4477;3960;5095;1014;6693;3502;1137;4937;1877;3454;85;3579;2465;5420;2640;3757;5904;5347;1927;180;2940;4619;2526;3929;4640;1064;605;4583;4361;387;4479;6049;4742,daytime:afternoon,250;25,1131;24,3444;23,6067;22,71;21,54;20,353;19,2630;18,2221;17,27;16,222;15,3770;14,1057;13,3588;12,1365;11,173;10,63;9,5973;8,5517;7,207;6,1139;5,340;4,168;3,974;2,4741;1
42,6551;3144;50;4561;406;679;5956;3917;3191;2932;3565;3334;6742;1931;5757;909;5476;2053;100;5212;1676;1139;1424;2398;3466;5613;841;343;4090;2162;3342;3338;2032;4951;264;1699,daytime:morning,270;25,974;24,173;23,60;22,1057;21,500;20,184;19,6036;18,128;17,291;16,2506;15,3943;14,5027;13,3238;12,1166;11,1765;10,277;9,3348;8,4490;7,102;6,5100;5,193;4,6041;3,591;2,660;1
42,135;5431;2986;1754;830;7110;5327;682;6141;1405;403;6250;746;717;710,daytime:evening,270;25,173;24,60;23,500;22,184;21,6036;20,128;19,6666;18,291;17,2506;16,3;15,5027;14,3238;13,1166;12,1765;11,671;10,144;9,3348;8,4490;7,102;6,5100;5,193;4,6041;3,591;2,960;1
42,2582;60;3667;6801;6237;280;1292;7036;1166;2732;5780;4;3123;585;2143;6359;6675;218;806;4861,daytime:night,974;25,173;24,60;23,1057;22,500;21,184;20,128;19,6666;18,2506;17,3943;16,3;15,5027;14,1166;13,1765;12,277;11,671;10,144;9,3348;8,4490;7,193;6,6041;5,591;4,960;3,660;2,6116;1
42,1703;5085;3805;1177;2885;5042;533;311;727;1299;3360;5269;6779;5314;1035;5672;3584;1115;2085;2663;783,daytime:afternoon,270;25,974;24,60;23,1057;22,6036;21,6666;20,291;19,2506;18,3943;17,3;16,5027;15,3238;14,1166;13,1765;12,277;11,671;10,144;9,3348;8,4490;7,102;6,5100;5,193;4,6041;3,591;2,960;1
25,6342;624;5962;1700;4238;481;4840;3770;4654;5702;2943;4538;3204;4420;5238;2512;1031;3615;3320;2324,daytime:morning,1694;25,1715;24,6007;23,420;22,545;21,4130;20,993;19,1856;18,207;17,1562;16,1936;15,1879;14,5765;13,460;12,1203;11,6572;10,5557;9,2124;8,2859;7,2512;6,4291;5,294;4,1254;3,1360;2,3619;1
25,5026;3496;5104;5414;1724;6098;1847;2627;1463;1604;352;6641;107;2008;2500;4334;771,daytime:evening,1715;25,6007;24,420;23,545;22,4130;21,1856;20,207;19,1562;18,1936;17,1879;16,5765;15,4782;14,2258;13,460;12,1203;11,6572;10,5557;9,2859;8,2512;7,4291;6,294;5,1254;4,1411;3,6112;2,6639;1
25,5225;1011;6172;4799;3337;4454;6101;2266;4877;844;3935;5525;3920;2827;4442,daytime:night,1694;25,1715;24,6007;23,420;22,545;21,4130;20,993;19,207;18,1562;17,1879;16,5765;15,4782;14,2258;13,460;12,1203;11,6572;10,2124;9,2859;8,2512;7,4291;6,294;5,1254;4,1360;3,3619;2,389;1
25,5683;2514;1171;2738;3227;4703;895;4314;1839;460;5076;191;3514;4936;5007;3955;5515;4219;4860;5665;1254;3701;5171;3545;1365;5084,daytime:afternoon,1694;25,1715;24,6007;23,420;22,4130;21,993;20,1856;19,207;18,1562;17,1936;16,1879;15,5765;14,4782;13,2258;12,460;11,1203;10,6572;9,5557;8,2124;7,2859;6,2512;5,4291;4,1254;3,1360;2,3619;1
99,4091;1665;1368;3044;27;4323,daytime:morning,270;25,1131;24,5599;23,300;22,5517;21,184;20,6216;19,591;18,3561;17,1765;16,3851;15,6779;14,3610;13,2120;12,141;11,136;10,1139;9,5977;8,3689;7,3088;6,1037;5,3455;4,2090;3,54;2,457;1
99,3333;2166;347;2946;2330,daytime:evening,270;25,1131;24,5599;23,300;22,184;21,6216;20,4875;19,591;18,3561;17,1765;16,3851;15,6779;14,3610;13,3580;12,2120;11,141;10,136;9,1139;8,5977;7,3689;6,1037;5,3455;4,2026;3,2090;2,54;1
99,5694;3137;4307,daytime:afternoon,270;25,1131;24,5599;23,300;22,5517;21,184;20,6216;19,4875;18,591;17,3561;16,1765;15,3851;14,6779;13,3610;12,3580;11,2120;10,141;9,136;8,1139;7,5977;6,3088;5,3455;4,2026;3,2090;2,54;1
249,4624;3004;5557;7;6180;849;5803;2918;3321;3255;166;4074;3965;1340;605;1218;2172;783;2085;1796,daytime:morning,270;25,3444;24,996;23,2506;22,5973;21,974;20,1064;19,222;18,1057;17,173;16,1765;15,4143;14,1138;13,506;12,2355;11,250;10,3770;9,981;8,140;7,54;6,2970;5,1734;4,7;3,1421;2,1012;1
249,78;5958;4985;2198;6158;2779;607;3504;3060;4946;1405;5689;2385;984;1633;944;1148;4155;45;2992;2907;6263;371;3061;3877;2312;3695;225;1539,daytime:evening,3444;25,996;24,2506;23,5973;22,1064;21,2703;20,222;19,1057;18,3;17,173;16,141;15,1765;14,4143;13,1138;12,506;11,2355;10,250;9,3770;8,981;7,140;6,54;5,2970;4,1734;3,7;2,905;1
249,386;6092;4249;6247;5555;5074;531;4210;5605;5826;422;350;4741;98;3239;86;1417;5296;3101;5973;3423;5218;213;2434;3065,daytime:night,270;25,3444;24,996;23,2506;22,5973;21,974;20,1064;19,2703;18,222;17,1057;16,3;15,173;14,141;13,1765;12,4143;11,1138;10,506;9,2355;8,250;7,3770;6,981;5,140;4,54;3,2970;2,1734;1
249,1860;2120;1093;3552;277;2033;706;186;328;403;600;1713;189;6096;227;5344;3006;2712;2859;1528;1634;3698;5374;4045;945,daytime:afternoon,270;25,3444;24,996;23,2506;22,5973;21,974;20,1064;19,2703;18,3;17,141;16,4143;15,1138;14,506;13,2355;12,250;11,3770;10,981;9,140;8,54;7,2970;6,7;5,905;4,1421;3,1012;2,420;1
298,4147;2361;3999;1654,daytime:morning,2174;25,4261;24,3954;23,1216;22,3949;21,3827;20,346;19,6868;18,5093;17,6204;16,190;15,6083;14,6534;13,1440;12,528;11,2643;10,673;9,94;8,3373;7,2710;6,2674;5,224;4,6996;3,134;2,392;1
298,695;6664;3308;4559;6534,daytime:evening,2174;25,4261;24,1577;23,7256;22,3954;21,1216;20,987;19,6064;18,3949;17,346;16,6868;15,5093;14,6204;13,190;12,6534;11,528;10,673;9,94;8,3373;7,2710;6,5710;5,224;4,6809;3,6996;2,134;1
298,1876;1781;392;787;2462;5929,daytime:afternoon,2174;25,4261;24,1577;23,7256;22,3954;21,1216;20,987;19,6064;18,3827;17,346;16,6868;15,5093;14,6204;13,190;12,6083;11,6534;10,1440;9,2643;8,673;7,94;6,3373;5,5710;4,2674;3,224;2,6809;1
250,4134;2831;5910;679;1095;1961;3056;4377;6141;4672;460;6253;5283;756;2149;270;1057;6030;2121;3503;1739;4597;7024;2526;1634;36;132,daytime:morning,184;25,173;24,974;23,420;22,3770;21,222;20,270;19,51;18,141;17,284;16,291;15,500;14,1765;13,2630;12,54;11,1131;10,128;9,1057;8,386;7,456;6,2221;5,86;4,5027;3,2506;2,923;1
250,33;4830;1647;2588;1204;1668;2982;1078;1625;2209;291;5138;5871;453;4095;6523;446;4408;4668;4733;3614;2859;214;2023;1340;4047;5353;3281;1319;213;3169;3238;5609;477;256;2511;5533;239;2583;4065;4002;2502;2715;1143;2976;1901;2053;2347;39;6730;4394;4418;193;1848;243;810;1417;441;5634;4971;993;4289;1349;3352;3258;5580;2553;1539,daytime:evening,184;25,974;24,420;23,3770;22,222;21,270;20,51;19,141;18,291;17,500;16,2630;15,128;14,1057;13,456;12,2221;11,5027;10,2506;9,923;8,6141;7,4467;6,5688;5,4741;4,3238;3,60;2,3943;1
250,1860;78;3839;4516;2373;930;4451;3719;5323;867;1501;5503;1607;5734;377;4570;4210;3844;3943;3855;271;178;2707;3646;1255;6182;6974;2426;924;285;740;5973;2563;500;1512;3433;846;2112;3484;2268;1465;4426;3104,daytime:night,173;25,420;24,3770;23,222;22,270;21,284;20,291;19,500;18,1765;17,2630;16,54;15,1131;14,1057;13,386;12,456;11,2221;10,86;9,5027;8,2506;7,923;6,6141;5,4467;4,5688;3,4741;2,3238;1
250,956;5240;2181;3670;3809;5978;2375;6271;4234;4252;4283;1170;212;45;170;6349;2031;1703;2387;2856;5647;2645;334;439;1778;2812;6053;4902;4107;1789;2410;3709;2214;4080;6561,daytime:afternoon,184;25,173;24,974;23,420;22,3770;21,270;20,51;19,141;18,284;17,291;16,500;15,1765;14,2630;13,54;12,1131;11,128;10,1057;9,386;8,2221;7,86;6,5027;5,2506;4,923;3,6141;2,4467;1
285,3769;6166;5554;2985;4301;1030;4460;1993;1535;4211;2460;6154;1649;1914;582;3190;4638;2384;4308;3329;2063;5033;4502;2516;5651;3586;3341;4345;1403;4216;4505;663;3723;5457;3472;2946;3832;1821,daytime:morning,222;25,141;24,270;23,184;22,1421;21,1136;20,974;19,956;18,284;17,3088;16,657;15,1030;14,842;13,180;12,3348;11,1269;10,3162;9,2221;8,1131;7,516;6,2036;5,1138;4,6278;3,2243;2,4965;1
285,2064;6305;6404;1095;6216;4739;1589;3758;3490;5688;3998;3870;5027;2003;204;5591;1497;3767;47;5259;1825;5040;939;4389;5658;4928;6007;4191;3967;974;6127;1209;6360,daytime:evening,222;25,141;24,270;23,184;22,1421;21,1136;20,974;19,956;18,284;17,3088;16,1030;15,180;14,1269;13,3162;12,2221;11,516;10,2036;9,1138;8,6278;7,3719;6,4965;5,4809;4,3017;3,27;2,4467;1
285,4167;2041;2831;3801;1366;6090;6141;3083;591;2811;2765;4151;2178;6805;1213;2031;1450;3660;992;344;6280;91;252;2036;1412;6110;5512;7082;3567;5015;395,daytime:night,222;25,141;24,270;23,184;22,1421;21,1136;20,974;19,956;18,284;17,3088;16,657;15,1030;14,842;13,3348;12,1269;11,3162;10,2221;9,1131;8,516;7,2036;6,1138;5,6278;4,3719;3,2243;2,4809;1
285,4679;4796;3925;1529;3851;2033;183;355;3770;2478;1570;5021;4384;6838;2860;2975;85;6502;4447;512;5601;3162;209;6031;5061;5611;4519;2630;1082;3240;1567;4323;2021;7071;5182;3510;1231;2265;76,daytime:afternoon,184;25,1421;24,974;23,956;22,284;21,657;20,1030;19,842;18,180;17,3348;16,3162;15,2221;14,1131;13,516;12,2036;11,1138;10,6278;9,3719;8,2243;7,4965;6,4809;5,3017;4,27;3,4467;2,5457;1
305,2835;2809;882;4763;1397;2130;5475;2974;1895;4967;2620;3214;4314;384;591;1161;6253;4453;575;1484;2986;3272;2898;4565;1768;2066;2117;2666;4123;1385;2864;1321;269;2968;3010;1439;6106;5060;680;912;2040;420;1427;2572;3561;919;3916;674;3936;4018;4385;4213;2160;293;4152;1908;3347;4238;3638;4382;343;6219;4586;2285;5861;1102;1948;4473;7033;5707;4609;6148;3853;7215;6302;403;2401;600;3943;1655;285;3955;7024;3225;3805;3744;1156;380;3540;6256;230;1455;62;6551;414;3953;1784;1990;781;506;1961;6913;1725;4246;1203;1854;5324;3774;4708;2552;5638;300;2161;2384;69;4455;5617;6514;2687;4271;3927;2604;2036;972;1622;1852;2444;2224;5802;3428;5136;2608;2913,daytime:morning,420;25,250;24,6067;23,545;22,811;21,353;20,207;19,3770;18,1365;17,1715;16,3886;15,5973;14,333;13,3588;12,269;11,54;10,1131;9,1102;8,340;7,1550;6,3415;5,2124;4,168;3,2630;2,1708;1
305,4912;4409;6350;2280;1647;3861;2761;2982;5954;3262;1316;200;3304;3875;2359;3802;357;4936;5911;1723;169;3261;2027;3130;371;1287;6879;3533;1012;2434;1796;1536;1411;232;4898;1164;1718;2395;1899;771;5355;6923;2937;3277;6616;6263;3939;2278;2600;1923;1271;1697;2456;2484;3845;4459;277;4768;581;911;5341;6382;1983;2196;4402;1813;5072;749;5034;1205;2303;3186;2164;5712;3803;1769;3221;4077;1862;1715;211;6396;4284;6490;4070;1381;2855;3493;3530;256;5770;5832;4210;2997;1380;4915;2782;6068;1931;4624;4719;6949;1126;309;4953;578;393;670;3694;3543;1665;2877;5300,daytime:evening,420;25,6067;24,545;23,811;22,353;21,63;20,207;19,3770;18,604;17,1365;16,71;15,1715;14,3886;13,423;12,5973;11,333;10,3588;9,269;8,725;7,54;6,1102;5,340;4,1550;3,3415;2,2124;1
