25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
109,6387;6894;3525;4898;6778;4799;5264;5991;3979;2512;3533;6611;5773;4907;6000;1021,daytime:morning,250;25,3575;24,3900;23,4013;22,5765;21,4583;20,2338;19,1856;18,3759;17,2510;16,1305;15,3451;14,4782;13,6250;12,604;11,4569;10,1791;9,2938;8,389;7,4365;6,2124;5,2713;4,1574;3,1955;2,1203;1
109,1484;2475;1172;5904;6606;56;6617;1661;1359;5823;6565;1750;1514;1360;3678;1090;1459;5633;5419;2225;149;1935,daytime:afternoon,3575;25,1694;24,3900;23,4013;22,3953;21,1411;20,4583;19,2338;18,1550;17,788;16,1856;15,3759;14,2510;13,1305;12,3451;11,6250;10,4640;9,604;8,4569;7,269;6,2938;5,389;4,4365;3,1923;2,2124;1
128,3544;666;6015;6841;1786;4762;5835;3910;384;5027;6253;1955;3731;3612;4581;1609;2406;6628;86;3187;3119;3931;2965;1537;3042;269;3533;2408;2289;2861;2136;974;6127;593;4561;1381;2373;4985;2300;1023;942;1113;6154;3474;2241;142;3049;3161;320;2782;1148;2539;2797;343;5008;4823;1082;3654;1622;2949;3543;937;4961;68;3574,daytime:morning,270;25,54;24,60;23,128;22,974;21,2221;20,51;19,6141;18,1421;17,180;16,3770;15,27;14,6067;13,621;12,141;11,69;10,104;9,1057;8,5946;7,184;6,5973;5,168;4,500;3,420;2,2888;1
128,3942;5810;755;1799;5699;545;1724;4393;5772;1721;6478;4377;2424;1109;6779;3102;1051;1636;1988;3689;2288;2784;2418;481;3182;5759;3225;4345;5665;407;3201;3372;6648;2023;5182;6605;6484;4147;1669;164;1455;1736;1276;3756,daytime:evening,270;25,54;24,291;23,60;22,173;21,128;20,974;19,2221;18,51;17,71;16,6141;15,1421;14,180;13,27;12,6067;11,621;10,141;9,69;8,104;7,1057;6,5946;5,184;4,5973;3,168;2,500;1
128,932;774;1932;6356;3202;3283;5193;1397;303;5728;862;3917;3340;1269;6073;3083;929;5410;6652;3190;5233;4152;5133;4258;551;5553;629;5306;2858;267;2888;3082;30;3230;5528;2430;5684;568;3152;4904;3088;2731,daytime:night,270;25,291;24,60;23,173;22,128;21,974;20,2221;19,51;18,71;17,6141;16,1421;15,180;14,3770;13,27;12,6067;11,621;10,141;9,69;8,104;7,1057;6,5946;5,184;4,5973;3,168;2,500;1
128,4167;6599;5368;2831;2064;2484;5284;6797;1947;2260;3488;3165;977;2683;3321;4477;3960;5095;1014;6693;3502;1137;4937;1877;3454;85;3579;2465;5420;2640;3757;5904;5347;1927;180;2940;4619;2526;3929;4640;1064;605;4583;4361;387;4479;6049;4742,daytime:afternoon,54;25,291;24,60;23,173;22,128;21,974;20,2221;19,71;18,1421;17,180;16,3770;15,27;14,6067;13,621;12,141;11,104;10,1057;9,5946;8,5973;7,168;6,500;5,2888;4,2243;3,227;2,4741;1
42,6551;3144;50;4561;406;679;5956;3917;3191;2932;3565;3334;6742;1931;5757;909;5476;2053;100;5212;1676;1139;1424;2398;3466;5613;841;343;4090;2162;3342;3338;2032;4951;264;1699,daytime:morning,270;25,974;24,141;23,54;22,184;21,128;20,284;19,5946;18,60;17,180;16,173;15,291;14,5973;13,69;12,456;11,140;10,38;9,1131;8,2932;7,621;6,406;5,102;4,51;3,956;2,1765;1
42,135;5431;2986;1754;830;7110;5327;682;6141;1405;403;6250;746;717;710,daytime:evening,270;25,54;24,184;23,128;22,284;21,5946;20,60;19,180;18,104;17,173;16,291;15,5973;14,69;13,960;12,140;11,38;10,1131;9,2932;8,621;7,406;6,102;5,51;4,956;3,1588;2,1765;1
42,2582;60;3667;6801;6237;280;1292;7036;1166;2732;5780;4;3123;585;2143;6359;6675;218;806;4861,daytime:night,974;25,141;24,54;23,184;22,128;21,5946;20,60;19,180;18,104;17,173;16,5973;15,69;14,960;13,456;12,140;11,38;10,1131;9,2932;8,621;7,406;6,51;5,956;4,1588;3,1765;2,1166;1
42,1703;5085;3805;1177;2885;5042;533;311;727;1299;3360;5269;6779;5314;1035;5672;3584;1115;2085;2663;783,daytime:afternoon,270;25,974;24,141;23,54;22,284;21,5946;20,60;19,180;18,104;17,291;16,5973;15,69;14,960;13,456;12,140;11,38;10,1131;9,2932;8,621;7,406;6,102;5,51;4,956;3,1588;2,1765;1
25,6342;624;5962;1700;4238;481;4840;3770;4654;5702;2943;4538;3204;4420;5238;2512;1031;3615;3320;2324,daytime:morning,6007;25,1694;24,250;23,1856;22,3770;21,2338;20,832;19,3717;18,1013;17,2512;16,1715;15,389;14,1148;13,1696;12,3444;11,4640;10,2913;9,604;8,4365;7,6112;6,310;5,14;4,423;3,5765;2,5359;1
25,5026;3496;5104;5414;1724;6098;1847;2627;1463;1604;352;6641;107;2008;2500;4334;771,daytime:evening,6007;25,4782;24,250;23,1856;22,3770;21,2338;20,832;19,3717;18,1013;17,2512;16,2160;15,1715;14,1148;13,1696;12,3444;11,4640;10,2913;9,604;8,4365;7,6112;6,310;5,14;4,423;3,5765;2,5359;1
25,5225;1011;6172;4799;3337;4454;6101;2266;4877;844;3935;5525;3920;2827;4442,daytime:night,6007;25,1694;24,4782;23,250;22,3770;21,2338;20,832;19,3717;18,1013;17,2512;16,2160;15,1715;14,389;13,1148;12,3444;11,4640;10,2913;9,604;8,4365;7,310;6,14;5,423;4,5765;3,5359;2,420;1
25,5683;2514;1171;2738;3227;4703;895;4314;1839;460;5076;191;3514;4936;5007;3955;5515;4219;4860;5665;1254;3701;5171;3545;1365;5084,daytime:afternoon,6007;25,1694;24,4782;23,250;22,1856;21,3770;20,2338;19,832;18,3717;17,1013;16,2512;15,2160;14,1715;13,389;12,1148;11,1696;10,3444;9,604;8,6112;7,310;6,423;5,5765;4,5359;3,420;2,6205;1
99,4091;1665;1368;3044;27;4323,daytime:morning,1645;25,3088;24,100;23,2946;22,3724;21,4286;20,1037;19,1131;18,4965;17,4742;16,3570;15,1151;14,1068;13,1363;12,5531;11,4364;10,1095;9,6158;8,1976;7,2078;6,1136;5,1142;4,457;3,3000;2,4908;1
99,3333;2166;347;2946;2330,daytime:evening,1645;25,100;24,420;23,2946;22,3580;21,3724;20,4286;19,1037;18,1131;17,4965;16,4742;15,3570;14,1151;13,1068;12,1363;11,5531;10,4364;9,1960;8,6158;7,1976;6,4875;5,2078;4,1136;3,355;2,1142;1
99,5205;5402;4071;4974;4519;3631;1174;129;4395,daytime:night,1645;25,3088;24,100;23,420;22,2946;21,3580;20,3724;19,4286;18,1037;17,4965;16,4742;15,3570;14,1151;13,1068;12,1363;11,5531;10,4364;9,1095;8,1960;7,6158;6,1976;5,4875;4,2078;3,1136;2,355;1
249,4624;3004;5557;7;6180;849;5803;2918;3321;3255;166;4074;3965;1340;605;1218;2172;783;2085;1796,daytime:morning,5946;25,974;24,270;23,128;22,180;21,51;20,60;19,6067;18,1421;17,54;16,69;15,291;14,725;13,26;12,2998;11,424;10,3886;9,27;8,621;7,2888;6,845;5,68;4,104;3,178;2,3681;1
249,78;5958;4985;2198;6158;2779;607;3504;3060;4946;1405;5689;2385;984;1633;944;1148;4155;45;2992;2907;6263;371;3061;3877;2312;3695;225;1539,daytime:evening,5946;25,128;24,2221;23,180;22,51;21,60;20,6067;19,1421;18,1188;17,54;16,69;15,291;14,725;13,26;12,2998;11,424;10,3886;9,621;8,2888;7,845;6,68;5,104;4,178;3,3681;2,71;1
249,386;6092;4249;6247;5555;5074;531;4210;5605;5826;422;350;4741;98;3239;86;1417;5296;3101;5973;3423;5218;213;2434;3065,daytime:night,5946;25,974;24,270;23,128;22,2221;21,180;20,51;19,60;18,6067;17,1188;16,54;15,69;14,291;13,725;12,26;11,2998;10,424;9,3886;8,27;7,621;6,2888;5,845;4,68;3,178;2,71;1
249,1860;2120;1093;3552;277;2033;706;186;328;403;600;1713;189;6096;227;5344;3006;2712;2859;1528;1634;3698;5374;4045;945,daytime:afternoon,5946;25,974;24,270;23,128;22,2221;21,51;20,6067;19,1421;18,1188;17,54;16,69;15,725;14,26;13,2998;12,424;11,3886;10,27;9,621;8,2888;7,845;6,68;5,104;4,178;3,3681;2,71;1
298,695;6664;3308;4559;6534,daytime:evening,6244;25,1577;24,3954;23,2606;22,2824;21,4148;20,1216;19,6777;18,923;17,6868;16,4718;15,6619;14,3046;13,6136;12,1331;11,6669;10,2174;9,528;8,6390;7,1737;6,3949;5,2964;4,454;3,6721;2,7071;1
298,7191,daytime:night,6244;25,1577;24,2606;23,2824;22,6076;21,923;20,6817;19,2674;18,4718;17,3046;16,6136;15,1331;14,6083;13,2174;12,528;11,6390;10,3949;9,2964;8,6721;7,7071;6,3308;5,1702;4,6872;3,162;2,3827;1
298,1876;1781;392;787;2462;5929,daytime:afternoon,6244;25,1577;24,3954;23,2606;22,2824;21,6076;20,4148;19,1216;18,6777;17,923;16,6817;15,2674;14,6868;13,4718;12,6619;11,6136;10,1331;9,6669;8,6083;7,2174;6,1737;5,2964;4,454;3,6721;2,3308;1
250,4134;2831;5910;679;1095;1961;3056;4377;6141;4672;460;6253;5283;756;2149;270;1057;6030;2121;3503;1739;4597;7024;2526;1634;36;132,daytime:morning,974;25,180;24,284;23,184;22,291;21,141;20,2998;19,270;18,128;17,51;16,671;15,6141;14,2355;13,84;12,3886;11,742;10,646;9,2932;8,621;7,1131;6,2385;5,54;4,71;3,1164;2,456;1
250,33;4830;1647;2588;1204;1668;2982;1078;1625;2209;291;5138;5871;453;4095;6523;446;4408;4668;4733;3614;2859;214;2023;1340;4047;5353;3281;1319;213;3169;3238;5609;477;256;2511;5533;239;2583;4065;4002;2502;2715;1143;2976;1901;2053;2347;39;6730;4394;4418;193;1848;243;810;1417;441;5634;4971;993;4289;1349;3352;3258;5580;2553;1539,daytime:evening,104;25,974;24,180;23,184;22,291;21,141;20,2998;19,270;18,128;17,51;16,671;15,6141;14,2355;13,84;12,3886;11,742;10,621;9,2385;8,71;7,456;6,1645;5,69;4,1170;3,849;2,2558;1
250,1860;78;3839;4516;2373;930;4451;3719;5323;867;1501;5503;1607;5734;377;4570;4210;3844;3943;3855;271;178;2707;3646;1255;6182;6974;2426;924;285;740;5973;2563;500;1512;3433;846;2112;3484;2268;1465;4426;3104,daytime:night,104;25,180;24,284;23,291;22,2998;21,270;20,671;19,6141;18,84;17,3886;16,742;15,646;14,2932;13,621;12,1131;11,2385;10,54;9,71;8,1164;7,456;6,69;5,1226;4,1170;3,1765;2,849;1
250,956;5240;2181;3670;3809;5978;2375;6271;4234;4252;4283;1170;212;45;170;6349;2031;1703;2387;2856;5647;2645;334;439;1778;2812;6053;4902;4107;1789;2410;3709;2214;4080;6561,daytime:afternoon,104;25,974;24,180;23,284;22,184;21,291;20,141;19,2998;18,270;17,128;16,51;15,6141;14,2355;13,84;12,3886;11,646;10,2932;9,621;8,1131;7,2385;6,54;5,71;4,1164;3,1645;2,69;1
285,3769;6166;5554;2985;4301;1030;4460;1993;1535;4211;2460;6154;1649;1914;582;3190;4638;2384;4308;3329;2063;5033;4502;2516;5651;3586;3341;4345;1403;4216;4505;663;3723;5457;3472;2946;3832;1821,daytime:morning,3088;25,1136;24,270;23,923;22,4742;21,184;20,5973;19,1522;18,2078;17,1131;16,849;15,1765;14,204;13,956;12,1030;11,2855;10,6059;9,2811;8,168;7,842;6,4164;5,1712;4,450;3,3095;2,1095;1
285,2064;6305;6404;1095;6216;4739;1589;3758;3490;5688;3998;3870;5027;2003;204;5591;1497;3767;47;5259;1825;5040;939;4389;5658;4928;6007;4191;3967;974;6127;1209;6360,daytime:evening,420;25,3088;24,1645;23,1136;22,3719;21,270;20,923;19,4742;18,184;17,5973;16,1522;15,2078;14,1765;13,204;12,956;11,1030;10,2855;9,621;8,2811;7,168;6,1712;5,1142;4,3095;3,1095;2,5448;1
285,4167;2041;2831;3801;1366;6090;6141;3083;591;2811;2765;4151;2178;6805;1213;2031;1450;3660;992;344;6280;91;252;2036;1412;6110;5512;7082;3567;5015;395,daytime:night,420;25,3088;24,1645;23,1136;22,3719;21,270;20,923;19,4742;18,184;17,5973;16,1522;15,2078;14,1131;13,849;12,1765;11,204;10,956;9,1030;8,2855;7,6059;6,621;5,2811;4,168;3,842;2,4164;1
285,4679;4796;3925;1529;3851;2033;183;355;3770;2478;1570;5021;4384;6838;2860;2975;85;6502;4447;512;5601;3162;209;6031;5061;5611;4519;2630;1082;3240;1567;4323;2021;7071;5182;3510;1231;2265;76,daytime:afternoon,420;25,1645;24,3719;23,923;22,184;21,5973;20,2078;19,1131;18,849;17,1765;16,204;15,956;14,1030;13,2855;12,6059;11,621;10,2811;9,842;8,4164;7,1712;6,1142;5,450;4,3095;3,1095;2,865;1
305,2835;2809;882;4763;1397;2130;5475;2974;1895;4967;2620;3214;4314;384;591;1161;6253;4453;575;1484;2986;3272;2898;4565;1768;2066;2117;2666;4123;1385;2864;1321;269;2968;3010;1439;6106;5060;680;912;2040;420;1427;2572;3561;919;3916;674;3936;4018;4385;4213;2160;293;4152;1908;3347;4238;3638;4382;343;6219;4586;2285;5861;1102;1948;4473;7033;5707;4609;6148;3853;7215;6302;403;2401;600;3943;1655;285;3955;7024;3225;3805;3744;1156;380;3540;6256;230;1455;62;6551;414;3953;1784;1990;781;506;1961;6913;1725;4246;1203;1854;5324;3774;4708;2552;5638;300;2161;2384;69;4455;5617;6514;2687;4271;3927;2604;2036;972;1622;1852;2444;2224;5802;3428;5136;2608;2913,daytime:morning,54;25,270;24,1550;23,60;22,6067;21,291;20,51;19,974;18,5946;17,104;16,128;15,250;14,545;13,3681;12,3770;11,180;10,1961;9,68;8,4741;7,3886;6,389;5,1421;4,1044;3,603;2,1057;1
305,4912;4409;6350;2280;1647;3861;2761;2982;5954;3262;1316;200;3304;3875;2359;3802;357;4936;5911;1723;169;3261;2027;3130;371;1287;6879;3533;1012;2434;1796;1536;1411;232;4898;1164;1718;2395;1899;771;5355;6923;2937;3277;6616;6263;3939;2278;2600;1923;1271;1697;2456;2484;3845;4459;277;4768;581;911;5341;6382;1983;2196;4402;1813;5072;749;5034;1205;2303;3186;2164;5712;3803;1769;3221;4077;1862;1715;211;6396;4284;6490;4070;1381;2855;3493;3530;256;5770;5832;4210;2997;1380;4915;2782;6068;1931;4624;4719;6949;1126;309;4953;578;393;670;3694;3543;1665;2877;5300,daytime:evening,54;25,1550;24,60;23,71;22,6067;21,291;20,63;19,51;18,173;17,6141;16,2888;15,5946;14,104;13,128;12,545;11,3681;10,2221;9,3770;8,180;7,3799;6,1961;5,4741;4,3886;3,389;2,1421;1
305,1210;4925;2686;406;1030;5910;1874;6797;1550;1514;6073;6682;3323;6260;5124;3760;4607;6365;1022;3006;3687;3007;2090;6976;1677;217;5995;27;6325;4569;4375;1934;184;2801;3937;1167;1731;4173;4712;4782;1170;2124;2589;4602;1897;6702;3008;324;3021;267;480;470;7099;5339;3344;745;5798;3105;3846;3773;817;1278;6329;2436;6199;3136;5610;1973;5981;1174;713;4873;3326;3334;6825;4629;5144;2772;5476;5147;3443;1703;4552;1507;2812;3254;1875;2232;102;3073;489;1117;1898;4299;3405;2458;168;2053;5418;2882;3160;472;2879;7;4218;5296;884;1549;825;1525;5764;5649;3891;4379;2144;3058,daytime:night,54;25,270;24,1550;23,71;22,6067;21,291;20,63;19,51;18,974;17,173;16,6141;15,2888;14,5946;13,104;12,128;11,250;10,545;9,2221;8,3770;7,180;6,3799;5,1961;4,68;3,4741;2,1421;1
