25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
323,3839;131;3872;2649;930;406;912;3359;4469;1164;516;5639;2650;4776;559;144;285;4365;3451;2740;3799;5463;2023;290;1685,daytime:afternoon,270;25,420;24,1607;23,942;22,95;21,1148;20,8;19,10;18,6141;17,1854;16,2703;15,27;14,60;13,1097;12,232;11,1914;10,1550;9,207;8,974;7,1666;6,71;5,280;4,2164;3,222;2,6368;1
182,173;441;6150;3599;54,daytime:morning,184;25,2946;24,923;23,420;22,51;21,2372;20,386;19,1131;18,974;17,14;16,2595;15,270;14,2630;13,3601;12,3484;11,905;10,141;9,83;8,222;7,180;6,6134;5,516;4,284;3,2031;2,100;1
182,785;665;742,daytime:evening,2946;25,923;24,420;23,51;22,2372;21,386;20,1131;19,974;18,14;17,2595;16,270;15,2630;14,3601;13,3484;12,905;11,83;10,222;9,180;8,6134;7,516;6,284;5,2031;4,100;3,3346;2,849;1
182,291;1568;104;6185,daytime:afternoon,184;25,2946;24,923;23,420;22,51;21,2372;20,386;19,1131;18,974;17,14;16,2595;15,270;14,2630;13,3601;12,3484;11,905;10,141;9,83;8,222;7,180;6,6134;5,284;4,2031;3,100;2,3346;1
9,2083;1132;1434;1202;735;2546;7271;6833;4598;1850;1576;1798;3997;1596;4149;5384;3085;6072;2568;3617;367;4732;491;2787;3287;1716;2097;2701;2232;2088;6106;3001;4157;1751;2917;2739;3382;6187;3752;7267;2167;724;1224;7178;3849;890;990;1290;4176;401;5790,daytime:night,6084;25,2083;24,286;23,2711;22,,,,,,,,,,,,,,,,,,,,,
183,5656;16;6797;5051;5956;1605;3340;1731;2003;3828;3749;524;3409;1790;6610;6001;3508;2415;2303;1388;810;2378;5444;226;1989;2438;621;1455,daytime:morning,353;25,545;24,1463;23,942;22,1006;21,232;20,524;19,2094;18,2512;17,439;16,2605;15,3874;14,3173;13,2748;12,5193;11,3479;10,28;9,1550;8,1948;7,1914;6,1936;5,3326;4,1562;3,3507;2,3717;1
183,6490;930;6139;5696;1982;5853;4142;2094;3994;7131;214;445;2372;3255;298;1673;4611;1131;1087;4378,daytime:evening,353;25,545;24,1463;23,942;22,1006;21,232;20,524;19,2094;18,2512;17,439;16,2605;15,3874;14,4024;13,3173;12,2748;11,3479;10,28;9,1550;8,1948;7,1914;6,1936;5,3326;4,1562;3,3507;2,3717;1
183,3351;3256;3126;1953;6300;2782;5031;2124;6165;5641;3966;1021;6895;5420;5671;2879;2489;6475;2781;250;1856;1610;4737;2307;3533;6689;353,daytime:night,353;25,545;24,1463;23,942;22,1006;21,232;20,524;19,2094;18,2512;17,439;16,2605;15,3874;14,4024;13,3173;12,2748;11,5193;10,28;9,1550;8,1948;7,1914;6,1562;5,3507;4,3717;3,2378;2,6067;1
183,4122;3815;5625;1970;3424;6616;296;6159;581;3881;259;1281;2458;652;3892;5633;2185;749;6375,daytime:afternoon,353;25,1463;24,942;23,1006;22,232;21,524;20,2094;19,439;18,2605;17,3874;16,4024;15,3173;14,2748;13,5193;12,3479;11,28;10,1550;9,1948;8,1914;7,1936;6,3326;5,1562;4,3507;3,3717;2,2378;1
154,6489;1267;3158;5836;951;5079;352;5551;3587;5757;270;3754;5332;5379;441;785;4619;1443;1528;4115;6383;1778;2949;2171;725;6142;2214;1472;3992;2014;153;717;132;4465;681,daytime:morning,270;25,60;24,974;23,456;22,1148;21,2703;20,420;19,3028;18,291;17,1725;16,1097;15,27;14,104;13,173;12,263;11,7;10,785;9,10;8,2784;7,207;6,5757;5,256;4,222;3,1550;2,250;1
154,3864;1606;6307;858;6023;5554;3894;867;642;706;1706;917;110;2053;5640;89;584;2692;1022;3415;54;3672;3054;682;1925;603;3131;5779;6041;3779;4426;974,daytime:evening,270;25,60;24,974;23,456;22,1148;21,280;20,189;19,184;18,6141;17,2703;16,420;15,3028;14,291;13,1725;12,1097;11,27;10,173;9,263;8,7;7,785;6,646;5,1607;4,10;3,2784;2,207;1
154,3845;432;3640;6442;4090;5501;1121;403;4903;5642;6091;5314;2340;4300;4662;2471;5069,daytime:night,270;25,60;24,974;23,1148;22,280;21,189;20,184;19,6141;18,2703;17,420;16,291;15,1725;14,1097;13,27;12,104;11,173;10,263;9,7;8,785;7,646;6,1607;5,10;4,2784;3,207;2,5757;1
154,3866;2192;956;5909;2788;3079;6478;2375;155;5095;3;200;516;760;2975;423;519;1692;3782;1420;4016;390;86;5541;3260;830;5619;4565;209;1335;197;5288;3883;1206;5926;6826;1766;3269;6535;2072;1226;660,daytime:afternoon,270;25,974;24,456;23,1148;22,280;21,189;20,184;19,6141;18,2703;17,420;16,3028;15,1097;14,27;13,104;12,7;11,785;10,646;9,1607;8,10;7,207;6,5757;5,256;4,222;3,1550;2,250;1
210,2447;4613;2436;358;4315;2588;893;4248;4946;3193;3360;1854;2209;5055;569;496;510;4095;448;4394;2422;1188;1424;344;2110;7035;1231;1539,daytime:morning,60;25,189;24,184;23,6141;22,974;21,456;20,280;19,1550;18,1725;17,10;16,942;15,420;14,368;13,1148;12,2703;11,291;10,207;9,3601;8,1645;7,250;6,173;5,263;4,7;3,785;2,54;1
210,4116;4301;5016;1293;2943;328;2314;4752;436;1436;3029;3988;2589;4053;788;4464;3239;3348;2526;3595;3588;1622;3061;2345;588;1261;1092;5740;548,daytime:evening,60;25,189;24,184;23,6141;22,974;21,456;20,280;19,1550;18,270;17,646;16,1725;15,10;14,942;13,420;12,368;11,1148;10,291;9,3601;8,1645;7,250;6,173;5,263;4,7;3,785;2,54;1
210,6157;552;5042;1316;1368;519;4214;5625;3838;2496;5246;5158;4897;5712;1378;7085;4047;5183;5986;3567;5015;543;353;3238;102;3480;4853;2154;1240;2768;5481;2267;3;104;5505;2205;5838;6911;3893;4018;2707;1748;170;1135;1801;5344;1112;5206;1335;3385;2600;4424;3843;5380;1421;1699;2595;1623,daytime:night,60;25,974;24,456;23,270;22,646;21,1725;20,10;19,942;18,420;17,368;16,1148;15,2703;14,291;13,207;12,3601;11,1645;10,250;9,173;8,263;7,7;6,785;5,54;4,1607;3,1883;2,140;1
210,3577;719;5321;2795;4691;1820;4986;3359;4594;3321;1607;4256;1014;1648;960;3944;3587;1877;2942;7143;3721;55;2986;3473;3350;173;3472;6396;1242;4507;5784;5271;3688;5714;4687;5049;4187;762;6271;516;2160;594;1835;2980;162;5928;3260;602;2333;700;447;5214;3352;1666;181;5425;3461;3725;140,daytime:afternoon,60;25,189;24,184;23,6141;22,280;21,1550;20,270;19,646;18,1725;17,10;16,942;15,420;14,368;13,2703;12,207;11,3601;10,1645;9,250;8,173;7,263;6,6675;5,1607;4,1883;3,140;2,144;1
2,3925;3863;5735;443;1738;1405;460;1;931;2975;783;432;209;3225;2605;2859;214;874;784;3724;3709;173;1231;1489;2968;813;4167;640;442;1725;232;1193;1721;3330;104;5505;2782;2709;423;2053;771;4818;2000;2488;1812;1966;7036;3054;2591;240;793;284;181;1218;68,daytime:morning,184;25,420;24,270;23,974;22,6141;21,942;20,280;19,54;18,189;17,456;16,173;15,2946;14,10;13,604;12,3601;11,1131;10,27;9,432;8,95;7,679;6,86;5,1645;4,1550;3,368;2,3;1
2,4750;84;2412;471;4451;3719;6216;1668;3328;3600;7261;289;1506;271;4017;5713;4117;4602;3802;4741;1542;1763;7181;5033;1771;5131;366;5544;1604;2366;794;3208;4641;148,daytime:evening,184;25,420;24,270;23,974;22,6141;21,942;20,280;19,222;18,54;17,189;16,173;15,60;14,2946;13,10;12,604;11,3601;10,1131;9,432;8,291;7,679;6,1645;5,1550;4,368;3,353;2,3;1
2,3247;817;131;1572;3498;340;4215;469;5316;4990;2897;1170;2860;426;4095;2085;3557;1022;2996;1039;2584;2310;1507;2268;1064;488;2021;152;2298;5830;202;6396,daytime:night,184;25,270;24,974;23,6141;22,942;21,280;20,222;19,189;18,456;17,173;16,60;15,2946;14,604;13,3601;12,27;11,432;10,291;9,95;8,679;7,86;6,1645;5,1550;4,368;3,353;2,1725;1
2,1107;5709;4578;956;7275;25;2349;1232;5146;5231;1993;2450;3134;2424;6073;3009;447;7144;2377;1180;2558,daytime:afternoon,184;25,420;24,270;23,974;22,942;21,280;20,222;19,54;18,189;17,456;16,173;15,60;14,2946;13,10;12,604;11,3601;10,1131;9,27;8,432;7,291;6,95;5,86;4,1645;3,1550;2,353;1
109,1278;6365;6003;4363;5933;6555;7138;1724;233;3314;5334;7042;1694;4082;4564;6893;7227;269;1948,daytime:morning,545;25,1463;24,6250;23,3507;22,1448;21,1694;20,5117;19,4740;18,3460;17,5079;16,1360;15,3945;14,1467;13,2605;12,1422;11,6586;10,2094;9,4407;8,4620;7,3874;6,4113;5,5193;4,2760;3,3939;2,1031;1
109,6892;5452;4227;3671;5399;7173;5023;5393;5096;4213;3575;1222;5523;6623,daytime:evening,2512;25,545;24,1463;23,6250;22,3507;21,1448;20,1694;19,5117;18,4740;17,3460;16,5079;15,232;14,1360;13,353;12,3945;11,1936;10,1467;9,2605;8,1422;7,6586;6,2094;5,4407;4,5007;3,4620;2,3874;1
109,1165;1007;2140;4976;2266;2983;5717;1791;6007;4848;5041,daytime:afternoon,2512;25,545;24,6250;23,3507;22,1448;21,1694;20,5117;19,4740;18,3460;17,5079;16,232;15,353;14,3945;13,1936;12,1467;11,2605;10,1422;9,6586;8,2094;7,4407;6,5007;5,4620;4,3874;3,4113;2,5193;1
128,565;3807;1363;3490;1514;403;1496;2308;2003;291;3875;370;1151;3045;1484;5263;1129;3107;4722;3628;1387;4919;3814;6801;2999;2584;427;2028;711;4339;2631;2266;67;2623;945;6590;806;6202;4484;804;4551;3000;1408;916;5428;4021;5568;985;569;1104;6068;2650;1951;4542;595;4418;1032;2778;14;2327;3843;4835;4241;381;1948;794;3446;2352;1490,daytime:morning,420;25,270;24,2946;23,184;22,27;21,291;20,1131;19,232;18,3601;17,54;16,6141;15,604;14,3484;13,280;12,168;11,386;10,222;9,8;8,406;7,141;6,2649;5,51;4,456;3,799;2,227;1
128,817;2528;4071;3913;4250;986;1232;6159;3293;5806;628;6209;2811;600;1316;1709;3975;4716;4886;40;5013;3271;3357;1979;1913;4958;982;5793;2431;5457;2120;4657;5630;607;6321;3770;2708;17;352;2832;919;4554;2193;4207;2178;390;6894;4140;5273;5825;2536;5895;2556;2591;999;1218;3990,daytime:evening,420;25,270;24,974;23,2946;22,184;21,27;20,291;19,232;18,3601;17,54;16,6141;15,604;14,173;13,71;12,1645;11,280;10,168;9,386;8,222;7,2630;6,8;5,406;4,141;3,2649;2,51;1
128,2249;4467;701;460;5737;5974;3476;2151;1022;4168;285;1936;3838;2063;5477;1181;2457;2713;4902;3790;2180;1830;6513;4010;3769;6670;1917;1720;1881;1354;1240;4067;582;1222;868;2086;162;174;3348;4878;5875;229;458;6654;2268;1701;1919;4711;4621;4306;1013,daytime:night,420;25,270;24,974;23,2946;22,184;21,27;20,291;19,1131;18,3601;17,6141;16,604;15,173;14,3484;13,71;12,1645;11,280;10,168;9,386;8,2630;7,406;6,141;5,2649;4,51;3,456;2,942;1
128,1025;5945;1069;2686;184;420;3719;3785;1672;3521;3504;3625;2372;1593;1706;3812;4385;3969;293;2975;350;4607;5448;4352;1980;6156;758;349;5590;5054;785;2934;2605;2859;720;1412;3762;6572;5492;1319;3613;1465;1375;95;2558,daytime:afternoon,420;25,974;24,2946;23,184;22,27;21,291;20,1131;19,232;18,3601;17,54;16,173;15,3484;14,71;13,1645;12,168;11,386;10,222;9,2630;8,8;7,406;6,141;5,456;4,799;3,942;2,227;1
42,84;358;1961;101;116;2154;2819;709;2385;671;4190;271;4324;4807;212;5228;4394;981;243;3186;432;4382;4298;2556;677;6819;1061;908;388;3148;5278;2144,daytime:morning,270;25,60;24,785;23,974;22,184;21,5973;20,1417;19,284;18,1499;17,141;16,368;15,441;14,1097;13,646;12,222;11,2511;10,6141;9,456;8,263;7,432;6,3238;5,209;4,1883;3,2703;2,3601;1
42,5178;4741;6603;1400;6533;2092;3368;6855;3905;469;2620;312;1846;1507;6838;5644;1170;1524;760;1465;385,daytime:evening,270;25,60;24,785;23,184;22,797;21,256;20,2053;19,189;18,679;17,5973;16,1417;15,284;14,1499;13,368;12,1097;11,646;10,420;9,222;8,2511;7,263;6,432;5,3238;4,209;3,1883;2,2703;1
42,2000;1734;2588;2795;4946;2375;1607;825;1778;2812;7102;377;793;2997;291;2141;1809;1439;2558;4410,daytime:night,974;25,184;24,797;23,256;22,2053;21,189;20,679;19,5973;18,1499;17,141;16,368;15,441;14,1097;13,646;12,420;11,222;10,2511;9,6141;8,456;7,263;6,432;5,209;4,1883;3,2703;2,742;1
42,131;1194;1196;3851;5470;1973;3244;2511;6885;384;4054;1636;4607;1076;3788;2864;1923;166;1349;195;181;1460;2214;4473;3438,daytime:afternoon,270;25,60;24,785;23,974;22,797;21,256;20,2053;19,189;18,679;17,5973;16,1417;15,284;14,141;13,368;12,441;11,420;10,222;9,2511;8,6141;7,456;6,263;5,432;4,3238;3,209;2,1883;1
25,5101;5675;1975;4723;2300;5183;1222;2160;3515;5578;5360;1898,daytime:morning,1463;25,6007;24,232;23,3945;22,6172;21,1360;20,4620;19,1724;18,1448;17,7100;16,4935;15,111;14,3874;13,5777;12,2954;11,5193;10,107;9,3762;8,799;7,4631;6,545;5,1948;4,1936;3,5315;2,3990;1
25,1817;4233;258;472;2508;5696;2207;3964;1360;3936;1955;2124;5279;3461,daytime:evening,2512;25,4898;24,3983;23,6007;22,232;21,3945;20,6172;19,1360;18,4620;17,1448;16,7100;15,4935;14,111;13,3874;12,4435;11,5777;10,2954;9,5193;8,4451;7,799;6,4631;5,545;4,1948;3,1936;2,5315;1
25,6;1411;889;7100;4005;5273;3057;2817;4592;2372;5770;6169;2542;5091,daytime:night,1463;25,2512;24,4898;23,3983;22,6007;21,232;20,3945;19,1360;18,4620;17,1724;16,1448;15,7100;14,4935;13,111;12,3874;11,4435;10,5777;9,2954;8,4451;7,107;6,3762;5,799;4,4631;3,545;2,1948;1
25,5056;545;14;2934;5550;4031;4997;4274;5633;4411;4235;2913,daytime:afternoon,1463;25,2512;24,4898;23,3983;22,6007;21,232;20,3945;19,6172;18,1360;17,4620;16,1724;15,1448;14,7100;13,4935;12,4435;11,5777;10,2954;9,5193;8,4451;7,107;6,3762;5,799;4,4631;3,545;2,1948;1
99,6404;3869;6331;3381;4687;2265;3580;4254,daytime:morning,180;25,923;24,141;23,51;22,6059;21,270;20,3926;19,1010;18,849;17,184;16,2946;15,4288;14,1684;13,474;12,1712;11,6134;10,4282;9,5314;8,6158;7,1139;6,2678;5,1131;4,1522;3,2243;2,974;1
99,3433;1029;3151;2445;4638;3010;1993;2595;6127,daytime:evening,180;25,923;24,141;23,51;22,6059;21,270;20,3926;19,420;18,1010;17,849;16,184;15,4288;14,1684;13,474;12,1712;11,4282;10,5314;9,6158;8,1139;7,2678;6,1131;5,1522;4,2243;3,974;2,2843;1
99,5715;1037;2591;75;568;4191;893;1811;1412,daytime:afternoon,180;25,923;24,141;23,51;22,6059;21,270;20,3926;19,420;18,1010;17,849;16,184;15,2946;14,4288;13,1684;12,474;11,1712;10,6134;9,4282;8,5314;7,6158;6,1139;5,2678;4,1131;3,1522;2,2243;1
249,5153;7037;5741;4962;2851;6043;5008;2938;2600;367;2683;240;2444;960;264;126;5124;3149;2186;6355;5144;486;87,daytime:morning,184;25,256;24,1499;23,60;22,785;21,679;20,144;19,646;18,368;17,189;16,270;15,797;14,222;13,516;12,974;11,209;10,3359;9,1725;8,3415;7,5973;6,280;5,1417;4,6675;3,6036;2,2053;1
249,5362;131;1157;2662;1668;5959;201;384;3257;1014;5520;300;5542;4724;4102;1135;1086;6330;306;129;179;3306;1378;1493;7140;2136;6388,daytime:evening,184;25,256;24,284;23,1499;22,432;21,60;20,785;19,679;18,144;17,646;16,368;15,189;14,797;13,222;12,516;11,209;10,1725;9,3415;8,141;7,5973;6,280;5,1417;4,6675;3,2703;2,6036;1
249,3005;755;4633;4064;1193;736;2284;2401;317;4901;6675;5886;3370;2772;5119;1080;5228;3757;4053;2817;6521;475;1008;4107;6034;4423;5091;3075;6371,daytime:night,256;25,284;24,1499;23,432;22,60;21,785;20,679;19,144;18,646;17,368;16,189;15,270;14,222;13,516;12,974;11,3359;10,1725;9,3415;8,141;7,280;6,6675;5,2703;4,6036;3,2053;2,7143;1
249,3212;327;1232;7110;833;183;552;1240;142;6193;2403;582;4018;6666;6086;291;2707;1765;3367;641;4437;3687;6058;5347;6248;3446;1984;1830;3567;290;2082,daytime:afternoon,184;25,256;24,284;23,1499;22,432;21,785;20,679;19,144;18,646;17,368;16,270;15,797;14,516;13,974;12,209;11,3359;10,1725;9,3415;8,141;7,5973;6,280;5,1417;4,6675;3,2703;2,6036;1
298,7256;6136;6311;3677;4938;4009;1577,daytime:morning,14;25,2462;24,3308;23,95;22,6390;21,1831;20,3046;19,2390;18,6386;17,888;16,1440;15,1824;14,7071;13,1702;12,2674;11,495;10,1119;9,2100;8,346;7,3827;6,6777;5,4188;4,6669;3,1055;2,6775;1
298,318;3541;2674;2669;2643,daytime:evening,2462;25,3763;24,95;23,3463;22,6390;21,1831;20,987;19,3046;18,2390;17,6386;16,888;15,2756;14,1824;13,7071;12,2674;11,495;10,1119;9,346;8,6809;7,6777;6,4188;5,6669;4,1055;3,6775;2,6064;1
298,4148;2390;4261;190;6669;4748,daytime:night,14;25,2462;24,3308;23,3763;22,95;21,3463;20,6390;19,1831;18,987;17,3046;16,2390;15,6386;14,888;13,1440;12,2756;11,1824;10,7071;9,1702;8,2674;7,495;6,1119;5,2100;4,346;3,6809;2,3827;1
298,3949;7170;6596;2910;2235,daytime:afternoon,14;25,3308;24,3763;23,95;22,3463;21,1831;20,987;19,2390;18,6386;17,1440;16,2756;15,1702;14,2674;13,495;12,2100;11,346;10,6809;9,3827;8,6777;7,4188;6,6669;5,1055;4,6775;3,6064;2,1216;1
250,6;4741;1242;3818;3901;4729;2986;5796;3359;972;1363;6040;5404;3019;960;973;2623;1092;1276;3129;3773;4465,daytime:morning,184;25,60;24,189;23,974;22,646;21,456;20,368;19,280;18,905;17,6675;16,5973;15,785;14,256;13,1725;12,1550;11,3601;10,284;9,420;8,1417;7,432;6,144;5,222;4,2703;3,798;2,742;1
250,1752;552;1177;1590;2932;3910;1706;3068;6638;6838;2359;1466;6645;1980;5805;4464;4048;55;5184;1055;6529;75;2218;1378;27;3776;6513;2861;1226;2946;6587;2259;2213;804;3909;2047;2414;2524;2541;1446;6553;869;1215;1164;5638;4391;5069;5502;618;2980;324;4121;5080;4718;129;2113;284;1666;181;6006;2429;2720;1013;2417,daytime:evening,184;25,60;24,189;23,974;22,456;21,270;20,280;19,905;18,6141;17,6675;16,5973;15,1725;14,1550;13,3601;12,284;11,420;10,432;9,144;8,140;7,222;6,2703;5,742;4,10;3,942;2,679;1
250,3925;5176;882;666;1196;1939;119;730;6885;2206;4724;5415;3361;5477;1188;1390;342;6499;3805;2057;2164;1766;1455;321;6127;6094;1103;42;5343;3000;5598;2376;2901;4545;1854;1043;2928;4236;7144;4659;5899;2972;1477;4263;2702;1797;4358;6292;130;5860;1421;905;2608,daytime:night,60;25,189;24,646;23,456;22,270;21,368;20,280;19,905;18,6141;17,6675;16,785;15,256;14,1550;13,3601;12,284;11,420;10,1417;9,432;8,144;7,140;6,222;5,2703;4,798;3,742;2,10;1
250,5039;308;4858;5832;5256;2550;716;710;2544;5344;1126;1430;432;1587;3918;871;3385;366;3595;1412;2371;4940;5262;5015;3816;1154;2350,daytime:afternoon,184;25,189;24,974;23,646;22,270;21,368;20,280;19,905;18,6141;17,6675;16,5973;15,785;14,256;13,1725;12,1550;11,3601;10,284;9,420;8,1417;7,432;6,144;5,140;4,2703;3,798;2,10;1
285,537;5311;1169;1196;3719;2026;2598;5970;5016;5358;1895;7224;701;384;3327;6964;1584;1316;4056;2102;5415;988;5127;3224;526;4919;1808;2584;306;4405;5093;6684;3433;872;2560;27;4282;5798;1042;6004;6816,daytime:morning,180;25,923;24,141;23,849;22,51;21,3926;20,184;19,6059;18,270;17,2243;16,1712;15,4288;14,6158;13,1684;12,204;11,5314;10,6134;9,2678;8,386;7,1010;6,2590;5,1650;4,1522;3,5267;2,4282;1
285,542;5958;4164;2414;1438;3867;2932;2837;5232;3330;317;5314;1100;5605;1636;596;657;4722;3006;5572;14;5078;4842;4979;1227;606;865;5530;2843;4958;2602;802;4322;1277;6309;5004;6590;2979;1089;6704;62,daytime:evening,180;25,923;24,141;23,51;22,3926;21,184;20,2946;19,420;18,270;17,1712;16,6158;15,1684;14,5314;13,6134;12,2678;11,386;10,1010;9,2590;8,1522;7,5267;6,4282;5,80;4,1450;3,1244;2,2595;1
285,5090;924;3071;3103;1744;6331;4253;1555;4875;5158;1920;2925;3595;5829;5140;1878;4143;4671;6134;4128;2172;4612;1096,daytime:night,923;25,141;24,849;23,3926;22,184;21,2946;20,6059;19,420;18,270;17,2243;16,4288;15,6158;14,1684;13,204;12,5314;11,6134;10,2678;9,1650;8,1522;7,5267;6,4282;5,80;4,1244;3,2074;2,2595;1
285,7166;3202;2373;506;4215;38;3063;3580;2089;5531;4520;3960;4863;6253;2304;821;105;1104;3044;4378;1151;4645;1522;1897;2347;222;5154;3455;3245;1094;324;441;5869;214;129;2563;3610;3088;4010;3091;3419;4742,daytime:afternoon,180;25,923;24,849;23,51;22,3926;21,184;20,2946;19,6059;18,420;17,2243;16,1712;15,4288;14,6158;13,1684;12,204;11,5314;10,6134;9,2678;8,386;7,1010;6,2590;5,1650;4,1522;3,5267;2,4282;1
305,2064;2795;3761;368;4229;687;4469;3625;4401;2087;4827;6772;1633;4369;1404;4547;3676;3933;830;4408;30;2032;4686;5631;3900;711;3701;3384;908;1761;4304;2861;4849;2213;3283;1298;4468;2221;1233;5323;2423;2583;4660;967;5312;4863;3720;4117;2700;5233;3163;5886;63;988;5120;2506;4446;5273;5211;5753;1082;6654;2758;4813;1183;4961;6371;2417;3223;4363;5953;2389;5062;6580;4946;2932;1570;6109;4923;2186;3154;2505;924;8;5290;209;5175;3762;1395;4323;6637;152;5287;6533;3801;2854;6565;245;442;607;5978;1073;2918;1240;1031;5727;3649;4155;350;222;2647;4664;4044;3183;677;284;746;4599;1533,daytime:morning,184;25,10;24,942;23,353;22,3;21,1607;20,189;19,432;18,545;17,456;16,974;15,222;14,270;13,86;12,250;11,368;10,95;9,232;8,1131;7,291;6,1550;5,140;4,7;3,2946;2,458;1
