25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
120,2188;125;3740;764;1619;1198;2311;6263;2546;1312;6028;1347;1918;1777;2060,daytime:morning,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,1120;19,765;18,2944;17,301;16,2752;15,3116;14,4428;13,1516;12,7124;11,2058;10,1886;9,4292;8,1552;7,7254;6,2261;5,6297;4,6725;3,645;2,2532;1
274,2640;2528;1138;5017;5348;1961;994;763;7128;399;2712;1181;1293;5531;3015;6552;4252;6608;6202;7143,daytime:morning,7229;25,6210;24,1680;23,853;22,2675;21,301;20,2339;19,1120;18,2944;17,765;16,4428;15,2752;14,3116;13,1516;12,2058;11,1552;10,1886;9,6297;8,2261;7,6725;6,7254;5,7124;4,4292;3,1675;2,645;1
263,1970;4363;2795;5610;2256;2802;3191;4094;4046;3257;1360;1407;5019;6695;5812;1186;3988;4410;2914;429;3303;6649;823;250;3123;2965;6203;141;1804;5091;2693;543;3942;4516;4197;934;498;6619;4110;4780;5207;5079;569;2422;5006;366;5602;407;2929;1349;605;1058;3446;2281;10,daytime:morning,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,1120;19,301;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,7124;10,1552;9,1886;8,2261;7,6297;6,7254;5,6725;4,4292;3,645;2,1675;1
284,1210;5818;1157;6003;6809;6197;882;775;2130;535;2386;4568;411;4249;2761;1177;2925;2753;2982;113;3625;1405;1316;5298;6428;4163;4262;5794;6977;4476;2465;2406;7293;5241;1922;323;30;1567;2965;4738;6336;3149;2434;6048;6698;4516;5500;3872;5743;5592;3945;5598;3829;6708;7103;4969;6266;4086;3060;474;5370;2814;6381;676;3387;1451;316;5096;6666;873;45;6050;1150;3886;2845;5849;606;2740;6436;480;5375;5510;3666;1008;3344;3422;5798;1697;2966;3223;1301;4880;4344;131;6311;5660;3971;521;4908;7260;1672;6286;2460;1607;7154;1977;1839;1551;2998;362;3765;1937;2544;4861;587;6741;3039;3271;2664;5054;4390;4397;2237;97;5171;4734;3042;3472;341;3065;1330;6557;5362;962;3036;5785;607;599;942;352;2997;2530;4034;1100;5010;2874;5685;2972;7141;69;85;1057;6168;472;4140;2879;1848;4130;1982;441;2826;614;3619;4740;6826;1803;2166;393;5860;6552;725;6037;5546;3837;3920;6230,daytime:morning,7229;25,1680;24,6210;23,2675;22,853;21,2339;20,2752;19,765;18,1120;17,2944;16,301;15,4428;14,1552;13,3116;12,1516;11,7124;10,2532;9,2058;8,6297;7,7254;6,3771;5,2261;4,1886;3,1619;2,4292;1
284,1502;3926;5806;4525;2223;730;2933;1514;1815;6650;6641;154;689;1765;570;4369;6181;6095;25;6459;1730;4565;3012;1483;2090;2636;6971;5399;5280;1403;5180;2586;250;6155;27;4751;536;4815;6531;4375;934;3283;5673;5343;2376;502;1613;1113;3873;239;5668;192;1446;2403;6257;1718;777;5355;5117;1951;227;5229;1224;182;1082;4091;685;3825;4107;2564;1789;1735;2710;6049;741;6342;4978;262;5284;4459;443;948;642;1084;6057;1190;2499;1706;6738;3708;960;1983;3560;4252;856;2763;3713;8;1817;563;2418;3889;5841;2409;2378;3069;5288;4732;3373;3717;3473;5712;4088;2253;4047;4077;6127;4284;1242;5784;3228;5110;1949;6478;109;5503;44;3474;7050;2610;6790;3220;6669;4817;2363;390;3463;4320;1653;5765;5829;6391;4497;1026;890;2410;2430;264;339;1523,daytime:evening,7229;25,1680;24,6210;23,2675;22,853;21,2339;20,2752;19,765;18,1120;17,2944;16,301;15,4428;14,1552;13,3116;12,1516;11,7124;10,2532;9,2058;8,6297;7,7254;6,3771;5,2261;4,1886;3,1619;2,4292;1
284,386;4108;1779;3817;565;7081;5504;712;6743;3253;1379;5167;136;2462;2292;1626;5391;291;1396;409;844;519;3138;5263;1172;1283;6668;5670;4319;6174;3683;5547;4291;5921;2286;1910;5995;757;996;82;7028;4737;1340;2408;2861;6108;3956;2691;680;5874;1917;477;5912;6112;4816;6855;5979;4211;2885;2154;2123;2683;4295;1133;105;338;29;270;63;6974;5170;2539;3167;6653;2672;6029;5273;280;344;306;5264;1727;3172;2881;1508;1289;6371;1355;2528;4487;2927;53;1973;7131;7088;2932;2875;6769;3159;3229;1414;5453;6273;5067;1016;584;2517;6415;3466;4575;2817;1156;3287;941;4618;6506;4395;2725;538;6076;3665;7020;2139;951;1117;6701;611;5938;997;2684;3366;104;3999;3161;320;6733;6608;346;7286;2471;1822;2660;100;4207;2509;3264;3962;740;2015;2604;1406;677;3255;5706;284;5633;1666;1047;4945;812;3983;68;2643,daytime:night,7229;25,1680;24,6210;23,2675;22,853;21,2339;20,2752;19,765;18,1120;17,2944;16,301;15,4428;14,1552;13,3116;12,1516;11,7124;10,2532;9,2058;8,6297;7,7254;6,3771;5,2261;4,1886;3,1619;2,4292;1
284,4925;3834;4651;2280;2665;3369;3448;1661;7252;5922;3191;3179;839;4467;7171;118;2309;384;3566;1074;1584;3934;5318;2498;5974;5584;5641;1819;3782;703;4048;7275;432;550;3346;3013;5586;1825;4415;4425;3571;4536;2396;6423;4500;1231;945;848;3438;5578;4411;1796;3932;5368;634;2948;5945;1464;1298;5193;2619;184;2075;4942;5795;4013;287;275;3991;1816;900;6500;674;2304;5366;3329;6610;6923;4352;2937;2856;4298;3423;1000;2556;734;439;2622;5885;5077;4701;3105;6191;4726;999;6465;76;1490;3990;7266;7007;2473;3959;2256;713;3465;4695;2894;6382;5144;3997;3053;5452;15;4055;2896;6384;6495;2934;5869;20;3931;2880;1498;6110;5793;4773;6434;5374;6417;5293;5083;2289;5718;208;6396;5307;2301;3909;2447;6754;1569;3888;6314;3299;2575;4065;137;1352;2291;5757;479;3620;541;4818;1086;836;665;4588;4571;2036;5602;1549;4282;4593;1729;1675;2466;4099;401;2429;5695;853;1146,daytime:afternoon,7229;25,1680;24,6210;23,2675;22,853;21,2339;20,2752;19,765;18,1120;17,2944;16,301;15,4428;14,1552;13,3116;12,1516;11,7124;10,2532;9,2058;8,6297;7,7254;6,3771;5,2261;4,1886;3,1619;2,4292;1
243,6901;6501;6042;1917;7;3215;1099;3650;795;428;6383;137;5847;7026;1578;4087;1948;3208;857;3992;5640;789,daytime:evening,7229;25,6210;24,1680;23,853;22,2675;21,1120;20,2339;19,2944;18,765;17,301;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,2261;9,7124;8,1886;7,6297;6,4292;5,645;4,7254;3,6725;2,1675;1
243,1420;3903;4567;6201;5811;4291;604;2248;3625;7045;3556;4295;6484;269;848;3263;681;876;1176;5119,daytime:night,7229;25,6210;24,1680;23,853;22,2675;21,1120;20,2339;19,2944;18,765;17,301;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,2261;9,7124;8,1886;7,6297;6,4292;5,645;4,7254;3,6725;2,1675;1
243,1883;3722;1006;4762;6044;5623;4374;1946;1641;3934;7027;345;1790;2882;6640;4085;4565;5607;1066;6398;3336;1254;4513;6609;1675;6142,daytime:afternoon,7229;25,6210;24,1680;23,853;22,2675;21,1120;20,2339;19,2944;18,765;17,301;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,2261;9,7124;8,1886;7,6297;6,4292;5,645;4,7254;3,6725;2,1675;1
82,2305;3947;4444;679;2703;3665;3137;4136;51;311;3565;5679;3177;1299;5484;4817;5845;3492;3132;4798;3958;3638;3783;3841;4789;3650;3069;6239;4971;978;2645;4957;2949;1325;5643;1128;5340;3915;1675;1665;321;5729;3992;681;4911,daytime:night,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,301;19,2944;18,1120;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,2261;9,6297;8,7124;7,1886;6,6725;5,7254;4,4292;3,645;2,1675;1
11,537;998;765;1435;1566;772;1191;579;1083;1644;1488;654,daytime:morning,7229;25,6210;24,2752;23,301;22,1552;21,1680;20,2675;19,853;18,1120;17,6725;16,2339;15,1675;14,4428;13,3771;12,2532;11,1619;10,7213;9,2058;8,1516;7,6871;6,6297;5,765;4,6672;3,3397;2,5802;1
11,3155;3093;3232;3140,daytime:night,7229;25,6210;24,2752;23,301;22,1552;21,1680;20,2675;19,853;18,1120;17,6725;16,2339;15,1675;14,4428;13,3771;12,2532;11,1619;10,7213;9,2058;8,1516;7,6871;6,6297;5,765;4,6672;3,3397;2,5802;1
221,3180;2484;5655;6199;1836;1275;1513;4384;2308;4054;3118;5138;2151;1547;176;4826;4016;1188;830;4800;1317;4597;6357;5280;807;6252;1775;3790;6123;1455;4466;6513;6375;3909;471;5268;3355;506;3826;420;845;6112;1136;4221;2848;3266;4222;2490;6500;3893;426;2539;2471;5237;1076;2840;1364;1270;2879;3166;810;2387;5071;4784;4381;366;604;3799;2166;4683;393;603;264;3151;1092;1628;4340;2030,daytime:afternoon,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,301;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,2261;10,1552;9,7124;8,1886;7,6297;6,7254;5,6725;4,4292;3,645;2,1675;1
167,1813;3239;2385;2031;5348;3183,daytime:night,7229;25,1680;24,6210;23,853;22,2675;21,301;20,2339;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,6297;9,2261;8,6725;7,1886;6,7124;5,7254;4,4292;3,1675;2,645;1
231,5844;5977;6526;6026;5334;4588;4951;6213;6828;1064;3540;23;6586;2186;3507;479;4373,daytime:evening,7229;25,1680;24,6210;23,853;22,2675;21,301;20,2339;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,2261;9,1886;8,6297;7,7124;6,6725;5,7254;4,4292;3,645;2,1675;1
148,2475;5683;1011;4852;867;3521;310;2010;2918;311;2209;6194;218;2395;5355;1597;1310;6894;1982;6591;1657;2450;2183;250;1567;5380;5693;746;6248;1219;141;164,daytime:night,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,1120;19,301;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,2261;10,6297;9,1886;8,1552;7,7124;6,7254;5,6725;4,4292;3,645;2,1675;1
34,3141;3198;1709;4397;3110;2070;3319,daytime:night,7229;25,853;24,1680;23,6210;22,765;21,2675;20,7124;19,2944;18,2339;17,4292;16,2752;15,2058;14,6852;13,645;12,1516;11,1886;10,1324;9,1120;8,3116;7,301;6,4428;5,7218;4,2261;3,1552;2,6526;1
34,6830;1478;3380;513;3418;4370,daytime:afternoon,7229;25,853;24,1680;23,6210;22,765;21,2675;20,7124;19,2944;18,2339;17,4292;16,2752;15,2058;14,6852;13,645;12,1516;11,1886;10,1324;9,1120;8,3116;7,301;6,4428;5,7218;4,2261;3,1552;2,6526;1
172,4492;5060;1011;4325;1863;1725;2676;1694;1137;4171;3587;4994;4263;5107;4749;6894;4565;5731;4425;993;7045;2143;4114;149;935,daytime:morning,7229;25,1680;24,6210;23,853;22,2675;21,301;20,2339;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,2261;9,7124;8,6297;7,1886;6,6725;5,7254;4,4292;3,645;2,1675;1
18,6762;207;3734;3947;1954;1171;1093;4209;3340;533;5139;155;5023;377;3871;3257;1955;3363;3876;4318;3746;4132;3489;4616;3466;2934;5451;1989;5528;4686;371;1528;97;1378;1769;3042;5004;141;904;1439;211;7253;6387;184;2855;2229;2040;4881;111;2575;1458;6091;4631;5095;900;6760;426;168;486;3454;2160;4407;2053;771;2537;4741;6789;5071;5550;1356;884;4740;2905;802;3172;5339;4825;381;3928;284;6535;3352;3920;5278;1685,daytime:night,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,301;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,2261;9,7124;8,1886;7,6297;6,6725;5,7254;4,4292;3,645;2,1675;1
184,3759;1874;4413;4142;5563;4856;6016;3476;2102;4378;527;5372;3059;3838;6591;4789;433;5215;860;7082;4773;4131;3189;6396;1534;4243;5377;4287;2738;2414;1725;668;4374;3266;3664;1305;1248;4535;4782;5485;4504;2692;6610;4741;1921;4930;5235;5753;5008;1165;4740;3372;4091;2622;2428;1092;87,daytime:morning,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,301;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,7124;9,2261;8,1886;7,6297;6,7254;5,6725;4,4292;3,645;2,1675;1
33,4652;6106;1619;1859;3036;6174;2825;3493;93;4434;6130;4101;4303;1017;546;5433;6088;203;6512;1556;5677;1822;5535,daytime:morning,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,765;19,1120;18,2944;17,301;16,2752;15,3116;14,1516;13,4428;12,7124;11,2261;10,2058;9,4292;8,7254;7,1886;6,1552;5,6297;4,6725;3,645;2,2532;1
33,3822;836;2353;1575;14;2184;1224;6055;7097;4310;3699;7099;900;1648;4161;4068;4060;1691;6152;1992;5392,daytime:night,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,765;19,1120;18,2944;17,301;16,2752;15,3116;14,1516;13,4428;12,7124;11,2261;10,2058;9,4292;8,7254;7,1886;6,1552;5,6297;4,6725;3,645;2,2532;1
68,1136;3505;2982;4234;1334;5025;4067;2490;835;754;189;2509;3166;1066;2630;3408;439;1525;381;2285;725;3105;3088;2408;4135,daytime:afternoon,7229;25,1680;24,6210;23,853;22,2675;21,301;20,2339;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,2261;10,1552;9,1886;8,7124;7,6297;6,7254;5,6725;4,4292;3,645;2,1675;1
213,2528;1125;981;2765;1030;6241;6328;5716;5463,daytime:night,7229;25,6210;24,1680;23,853;22,2675;21,301;20,2339;19,1120;18,2944;17,765;16,4428;15,2752;14,3116;13,1516;12,2058;11,2261;10,1886;9,1552;8,7124;7,7254;6,6297;5,6725;4,4292;3,645;2,1675;1
119,1182;962;5943;6106;4203;3585;5937;4269;5738;3719;2240;1333;805;5507;1074;633;1282;2099;1046;6440;4280;4166,daytime:afternoon,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,765;19,1120;18,2944;17,2752;16,301;15,1516;14,3116;13,4428;12,7124;11,4292;10,7254;9,1552;8,1886;7,2261;6,2058;5,6297;4,6725;3,645;2,2532;1
45,1951;1595;1936;4800;1099;5623;604;5100;1925;5503;6301;3391;6027;4114;809;269;1955;5580;2962;3748;1472;468,daytime:morning,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,301;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,2261;10,7124;9,1886;8,1552;7,6297;6,7254;5,6725;4,4292;3,645;2,1675;1
65,734;5196;3292;803;3690;5093,daytime:afternoon,7229;25,6210;24,853;23,1680;22,1516;21,1120;20,3116;19,301;18,2675;17,4428;16,7254;15,2752;14,2261;13,3013;12,6680;11,2339;10,6297;9,1787;8,765;7,1675;6,1886;5,4292;4,2058;3,2944;2,7127;1
261,1040;804;4468;1752;402;4408;3137;4969;5435;6933;5503;1913;4513;4896;3780;2145;2522;835;6373;3914;3854;2082,daytime:evening,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,301;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,2261;10,1552;9,7124;8,1886;7,6297;6,7254;5,6725;4,4292;3,645;2,1675;1
220,1118;2293;3913;4699;719;5446;6801;2562;5255;4038;3490;2036;6141;264;1573;3441;1882;395,daytime:morning,7229;25,1680;24,6210;23,853;22,2675;21,1120;20,2339;19,301;18,2944;17,765;16,3116;15,2752;14,4428;13,1516;12,2058;11,2261;10,7124;9,1886;8,1552;7,7254;6,6297;5,6725;4,4292;3,645;2,1675;1
41,386;58;5056;535;1171;6148;2089;3102;1839;1360;3658;5896;1245;421;1840;1972;4019;5477;4365;5590;3346;1960;5444;1677;3900;1055;6530;1683;2013;4304;3192;353;4478;3247;2088;5498;1510;4558;864;850;2708;2128;2574;676;3204;137;2043;4620;2295;1432;2356;3434;6030;1700;3764;1891;5803;6654;5891;3086;793;6088;7251;2141,daytime:morning,7229;25,1680;24,6210;23,853;22,2675;21,301;20,2339;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,7124;9,2261;8,1886;7,6297;6,6725;5,7254;4,4292;3,645;2,1675;1
41,1278;2529;3544;5610;2732;6650;3444;4600;2870;1111;3810;1936;4706;3018;2084;1989;5101;2056;2631;1319;4361;2217;2693;2714;6558;4965;4432;964;4898;2819;1538;2750;3330;4454;3112;203;5639;4102;2952;3499;981;5556;2743;3460;2984;5550;3883;455;1082;2645;4825;3213;3332;4183;935,daytime:night,7229;25,1680;24,6210;23,853;22,2675;21,301;20,2339;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,7124;9,2261;8,1886;7,6297;6,6725;5,7254;4,4292;3,645;2,1675;1
320,1126;5937;6877;4287;5735;3521;2620;7222;5954;7063;6322;6506;5038,daytime:morning,7229;25,1680;24,6210;23,853;22,2675;21,765;20,1120;19,2339;18,2944;17,301;16,3116;15,2752;14,4428;13,1516;12,2058;11,2261;10,7124;9,1886;8,6297;7,1552;6,7254;5,645;4,4292;3,6725;2,1675;1
61,358;3368;3826;7258;1961;5710;443;489;384;773;1527;2707;3032;3045;1022;6083;3763;3596;7009;6872;1130;500;5766;2674;2244;2225;3075;353;1796,daytime:evening,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,301;19,1120;18,2944;17,765;16,2752;15,3116;14,4428;13,1516;12,2058;11,2261;10,6297;9,1552;8,7124;7,1886;6,6725;5,7254;4,4292;3,645;2,1675;1
104,1733,daytime:evening,1316;25,6657;24,2726;23,5544;22,2002;21,6690;20,4419;19,6802;18,2138;17,1847;16,4351;15,3117;14,1717;13,7249;12,6493;11,7293;10,5793;9,4364;8,3465;7,5441;6,6934;5,3423;4,6955;3,6057;2,1615;1
333,2556;44;2684;2095;4137;5703;3915;3850;4762;232;4270,daytime:evening,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,301;19,2944;18,1120;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,2261;9,7124;8,6297;7,1886;6,6725;5,7254;4,4292;3,645;2,1675;1
112,6996;3373;621;6944,daytime:evening,7229;25,853;24,1680;23,6210;22,2675;21,2339;20,765;19,1120;18,2752;17,2944;16,3116;15,1516;14,301;13,2261;12,4428;11,4292;10,7254;9,2058;8,7124;7,1552;6,6297;5,645;4,3013;3,1886;2,6680;1
112,2606;6311;3421;2959;722;94,daytime:afternoon,7229;25,853;24,1680;23,6210;22,2675;21,2339;20,765;19,1120;18,2752;17,2944;16,3116;15,1516;14,301;13,2261;12,4428;11,4292;10,7254;9,2058;8,7124;7,1552;6,6297;5,645;4,3013;3,1886;2,6680;1
256,1929;1754;249;2355;4390;7036;427;3054;3521;5951;2604;3285;3123;6682;1061;7013;621;6867;7254;2453;270,daytime:night,7229;25,6210;24,1680;23,853;22,2675;21,2339;20,1120;19,301;18,2944;17,765;16,2752;15,3116;14,4428;13,1516;12,2058;11,2261;10,6297;9,1552;8,7254;7,1886;6,6725;5,7124;4,4292;3,645;2,1675;1
239,5266;2104;6814;4130,daytime:afternoon,7229;25,6210;24,1324;23,853;22,3116;21,1680;20,1886;19,645;18,7127;17,5266;16,4428;15,3013;14,2058;13,7218;12,1516;11,301;10,1120;9,307;8,1358;7,3067;6,6852;5,3632;4,7192;3,2294;2,6479;1
79,2369;1250;227;5671;2069;497;3381;5251;2900;1438;1900;3230;239;4002;1539,daytime:evening,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,2944;19,1120;18,301;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,7124;10,1552;9,2261;8,1886;7,6297;6,7254;5,6725;4,4292;3,645;2,1675;1
103,6489;6315;5967;447;3368;5516;6141,daytime:night,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,2944;19,301;18,1120;17,765;16,4428;15,2752;14,3116;13,1516;12,2058;11,1552;10,7124;9,1886;8,6297;7,6725;6,2261;5,7254;4,4292;3,2532;2,645;1
241,3792;3570;1972;960;1688;3692;3190;6608;3407;7040;6090;4742,daytime:afternoon,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,301;19,1120;18,2944;17,765;16,2752;15,4428;14,3116;13,1516;12,2058;11,1552;10,6725;9,7124;8,6297;7,2261;6,1886;5,7254;4,4292;3,645;2,1675;1
72,2372;155;333;340;1550;19;2629;3595,daytime:night,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,2944;19,1120;18,301;17,765;16,2752;15,3116;14,4428;13,1516;12,2058;11,1552;10,2261;9,7124;8,6297;7,1886;6,6725;5,7254;4,4292;3,645;2,1675;1
8,4729;434;2609;6458;6077;6082;4386;6726;37;2653;886;6283;6453;751;760;421;6730;6459;6449;6436;908;97;6155;757;206;353,daytime:morning,7229;25,1680;24,6210;23,853;22,2675;21,301;20,2339;19,1120;18,2944;17,4428;16,765;15,3116;14,2752;13,1516;12,2058;11,1886;10,6725;9,7124;8,1552;7,1675;6,6297;5,7254;4,2261;3,645;2,4292;1
8,2882;705;296;6460;608;399;3571;6445;6747;3906;1240;744;1295;4252;6462;394,daytime:afternoon,7229;25,1680;24,6210;23,853;22,2675;21,301;20,2339;19,1120;18,2944;17,4428;16,765;15,3116;14,2752;13,1516;12,2058;11,1886;10,6725;9,7124;8,1552;7,1675;6,6297;5,7254;4,2261;3,645;2,4292;1
207,5500;2146;5588;1619;1807;5547;7292;687;6130;6071;4968;2875;3849;5029;4078;5030,daytime:evening,7229;25,1680;24,6210;23,853;22,2675;21,2339;20,1120;19,765;18,2944;17,301;16,2752;15,3116;14,1516;13,4428;12,7124;11,4292;10,7254;9,2058;8,2261;7,1886;6,1552;5,6297;4,6725;3,645;2,2532;1
46,6672;3949;392;3541;6509;1119,daytime:evening,7229;25,853;24,6210;23,1680;22,2752;21,765;20,2675;19,1120;18,4292;17,2339;16,2944;15,2261;14,2058;13,3116;12,7124;11,1552;10,1516;9,645;8,4428;7,301;6,7254;5,3013;4,7182;3,1886;2,6297;1
134,6158;6822;6284,daytime:morning,7229;25,6210;24,1680;23,853;22,301;21,1120;20,3116;19,1516;18,4428;17,2675;16,2752;15,765;14,2339;13,1886;12,7124;11,2058;10,1552;9,6725;8,1675;7,3013;6,2944;5,7218;4,7254;3,2532;2,1324;1
325,6983;3134;4612;1408;6657,daytime:night,7229;25,6210;24,1680;23,853;22,2675;21,301;20,1120;19,765;18,2752;17,2944;16,4428;15,3116;14,2339;13,2058;12,1516;11,1552;10,4292;9,2261;8,1886;7,6725;6,6297;5,645;4,7254;3,7124;2,1675;1
215,2866;1550,daytime:morning,5178;25,5847;24,1266;23,3521;22,630;21,5578;20,452;19,2532;18,2339;17,3771;16,7067;15,3408;14,2461;13,3992;12,838;11,3893;10,2969;9,1954;8,4517;7,2646;6,262;5,1130;4,6800;3,3652;2,2672;1
195,6082;6403;76,daytime:night,7229;25,6210;24,2339;23,3771;22,2532;21,1886;20,1680;19,4428;18,2675;17,1120;16,7205;15,6680;14,1552;13,3521;12,452;11,630;10,2752;9,647;8,1675;7,3383;6,1944;5,301;4,3652;3,5811;2,7254;1
