25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
323,1909;3866;2748;5439;3829;4315;6708;4848;4692;4173;291;938;5727;3575;3620;4378;45;2347;3358;1927;4951;1385;439;2713;3254;2812;5703;1499,daytime:afternoon,270;25,95;24,725;23,1240;22,60;21,51;20,353;19,6141;18,141;17,785;16,1550;15,222;14,1883;13,232;12,4404;11,1057;10,1765;9,366;8,250;7,86;6,1275;5,681;4,8;3,5757;2,269;1
182,6679;569;3971;1061;132;740,daytime:morning,270;25,621;24,51;23,725;22,769;21,4091;20,95;19,406;18,5295;17,141;16,166;15,14;14,4925;13,60;12,974;11,5757;10,256;9,456;8,291;7,1477;6,184;5,7143;4,1057;3,474;2,353;1
182,759;432,daytime:evening,270;25,621;24,51;23,725;22,769;21,4091;20,54;19,95;18,406;17,5295;16,166;15,14;14,4925;13,974;12,5757;11,256;10,456;9,291;8,1477;7,84;6,7143;5,1057;4,474;3,353;2,86;1
182,144;5431;646;6314;1226;4392;148;7143,daytime:night,621;25,51;24,725;23,769;22,4091;21,54;20,95;19,406;18,5295;17,141;16,166;15,14;14,4925;13,60;12,5757;11,291;10,1477;9,84;8,184;7,7143;6,1057;5,474;4,353;3,86;2,280;1
182,5567;1626;6029,daytime:afternoon,270;25,621;24,51;23,725;22,769;21,4091;20,54;19,95;18,406;17,5295;16,141;15,166;14,14;13,4925;12,60;11,974;10,5757;9,256;8,456;7,1477;6,84;5,184;4,7143;3,474;2,353;1
183,1909;3621;3167;4920;6118;1298;1126;1786;295;2630;6219;4788;1356;5180;4260;1334;4876;7080;6134;68;2827,daytime:morning,788;25,1550;24,2652;23,2151;22,545;21,353;20,1622;19,1356;18,1936;17,3615;16,3815;15,912;14,7078;13,2266;12,1724;11,7058;10,2790;9,1275;8,4840;7,269;6,1696;5,3953;4,1276;3,2124;2,229;1
183,6541;4927;5052;3430;4319;2934;6186;2028;4061;2431;1789;3464;4267;5925;6550;2233;3779;1276;5133,daytime:evening,788;25,1550;24,2652;23,2151;22,545;21,353;20,1750;19,1622;18,1356;17,1936;16,3615;15,3815;14,912;13,7078;12,1724;11,7058;10,2790;9,4840;8,269;7,1696;6,3953;5,1276;4,2124;3,229;2,6112;1
183,7053;3144;4798;389;4558;4175;3683;6842;3634;6233;1622;1849;5511;4773;4546;5639;1630;3246;1547;1596,daytime:afternoon,788;25,1550;24,2652;23,2151;22,353;21,1750;20,1622;19,1356;18,1936;17,3615;16,912;15,7078;14,2266;13,1724;12,7058;11,2790;10,1275;9,4840;8,269;7,1696;6,3953;5,1276;4,2124;3,229;2,6112;1
154,3005;6157;5660;5910;249;797;3262;29;189;981;7036;700;2487;2457;3338;31;4564;6034;4738;3709;19;663;1521;321;88;7161,daytime:morning,291;25,60;24,1194;23,1240;22,456;21,1550;20,1883;19,1057;18,6091;17,51;16,104;15,2151;14,974;13,1131;12,222;11,3415;10,6026;9,173;8,366;7,1645;6,7;5,2703;4,2349;3,1255;2,353;1
154,2529;58;6768;3462;5592;3826;6708;911;3943;5019;320;2291;5391;4674;6844;3029;2633;3681;169;6263;3173;182;2275;179;6819;1568;1862;3189,daytime:evening,291;25,60;24,1194;23,3975;22,1240;21,232;20,270;19,456;18,1550;17,1883;16,785;15,6091;14,51;13,2151;12,6141;11,1131;10,222;9,6026;8,173;7,366;6,1645;5,280;4,7;3,2703;2,2349;1
154,1453;1753;6052;6904;4208;4271;4942;480;2477;5966;458,daytime:night,291;25,60;24,1194;23,3975;22,1240;21,232;20,270;19,1550;18,1883;17,1057;16,785;15,51;14,104;13,2151;12,974;11,6141;10,1131;9,222;8,3415;7,6026;6,173;5,366;4,1645;3,280;2,7;1
154,46;6565;5504;469;4229;3285;5623;3177;424;1854;4018;1868;6675;2;1255;4764;1532;5432;448;1168;5961;2092;1173;4100;1314;577;2667;2443;21;5226;5801;7140,daytime:afternoon,1194;25,3975;24,1240;23,232;22,270;21,456;20,1550;19,1883;18,1057;17,785;16,6091;15,51;14,104;13,2151;12,974;11,6141;10,1131;9,222;8,3415;7,6026;6,366;5,1645;4,280;3,7;2,2703;1
210,5362;1883;705;968;287;2424;1963;895;6692;2403;105;1170;2290;40;4724;4775;2679;5178;4048;6032;2380;4115;4;3196;646;48;6142;1862,daytime:morning,232;25,141;24,60;23,1148;22,95;21,785;20,6141;19,353;18,1765;17,1240;16,4903;15,2772;14,4404;13,1645;12,86;11,457;10,432;9,222;8,51;7,56;6,267;5,406;4,7143;3,7;2,4741;1
210,3412;4365;655;4757;3552;5156;2712;3357;5796;2132;2683;4740;4107;745;2180;1215;435;2124;3983,daytime:evening,270;25,232;24,141;23,60;22,1148;21,95;20,785;19,6141;18,353;17,1765;16,1240;15,4903;14,2772;13,4404;12,1645;11,86;10,457;9,432;8,222;7,51;6,56;5,406;4,7143;3,7;2,4741;1
210,50;84;545;1874;1550;5470;2833;2732;3191;2375;3068;3262;4672;4601;1765;2763;2505;279;6;2031;1390;4123;965;585;2364;2667;1471;1455;4703;6091;2208;4067;1446;4268;7029;590;944;3432;1532;2347;1763;1364;6639;2826;3392;343;3309;4829;3342;682;3799;1314;6337;1125;3666;1223;2135;2351;3877;164,daytime:night,270;25,232;24,141;23,60;22,1148;21,95;20,785;19,1765;18,4903;17,2772;16,4404;15,1645;14,86;13,457;12,222;11,51;10,56;9,267;8,406;7,7143;6,7;5,4741;4,1883;3,456;2,725;1
210,4243;2831;3355;6566;5323;2511;1275;1363;1590;4545;706;2935;5734;3916;2116;3646;291;2238;4105;1901;2471;3993;5069;924;39;3160;2856;785;4090;2820;500;727;491;1287;2501;3255;846;2949;1349;264;3899;71;141;1460;149;2136,daytime:afternoon,270;25,232;24,141;23,60;22,95;21,785;20,6141;19,353;18,1765;17,1240;16,4903;15,2772;14,4404;13,1645;12,86;11,432;10,222;9,51;8,56;7,267;6,406;5,4741;4,1883;3,725;2,2501;1
2,808;574;1754;2836;6855;6259;2927;5137;2899;3068;6666;1833;2359;1809;575;6151;2406;4005;1188;5156;2740;3717;1165;5712;908;2253;1029;6250;6948;353;140,daytime:morning,270;25,1131;24,51;23,1550;22,95;21,974;20,456;19,6141;18,1883;17,166;16,1240;15,54;14,399;13,366;12,86;11,679;10,141;9,932;8,516;7,1765;6,671;5,1879;4,500;3,457;2,2036;1
2,5447;207;2795;1851;4101;911;3975;1931;421;5936;63;3219;4365;602;2858;267;2604;5100;3900;1385;5717;4379;117;2072;95,daytime:evening,270;25,785;24,1131;23,1550;22,725;21,95;20,974;19,386;18,6141;17,222;16,1883;15,166;14,1240;13,54;12,60;11,232;10,399;9,679;8,141;7,932;6,516;5,284;4,797;3,1765;2,5757;1
2,1210;2831;5776;1095;3917;2848;1177;6233;6543;3514;4548;4162;2102;5396;2506;1420;786;2363;198;5850;2355;4897;3339;2713;75;1567;369;1131;237;10;62,daytime:night,270;25,785;24,1131;23,51;22,1550;21,725;20,95;19,974;18,386;17,456;16,6141;15,222;14,1883;13,166;12,1240;11,60;10,232;9,399;8,366;7,86;6,679;5,141;4,932;3,516;2,284;1
2,100;1025;788;1744;1030;679;4755;3996;6141;371;3899;6911;1826;4915;178;141;1368;4961;1862;2265;2384;3222;69;457,daytime:afternoon,270;25,785;24,1131;23,51;22,1550;21,725;20,95;19,974;18,386;17,456;16,6141;15,222;14,1883;13,166;12,1240;11,54;10,60;9,232;8,399;7,366;6,86;5,679;4,141;3,932;2,516;1
109,1817;2019;5673;2514;4451;3401;6688;6129;2880;5568;1923;3701;4631;6386;380;6511;4714;353;5578;81,daytime:morning,4992;25,2151;24,3815;23,1031;22,262;21,2790;20,1581;19,7067;18,1356;17,5954;16,2636;15,1696;14,2185;13,1622;12,6709;11,5889;10,5823;9,5665;8,1750;7,2652;6,5034;5,439;4,6535;3,1483;2,4444;1
109,1909;3627;6794;5325;1530;4314;1682;3766;1833;2078;7051;4258;5768;1413;549;2378;3619;2639;4737;4805;1431;4360;995;6633;7253,daytime:night,4992;25,2151;24,788;23,3815;22,262;21,2790;20,1581;19,7067;18,1356;17,2636;16,1696;15,2185;14,1622;13,6709;12,5889;11,5823;10,5665;9,1750;8,2652;7,5034;6,439;5,1483;4,4444;3,3253;2,3575;1
109,6758;4796;4516;4763;4743;6279;3521;5499;5360;5765;6966;993;5770;5342;5124;5713,daytime:afternoon,4992;25,2151;24,788;23,3815;22,1031;21,262;20,2790;19,1581;18,7067;17,1356;16,5954;15,2636;14,1696;13,2185;12,1622;11,6709;10,5889;9,5665;8,2652;7,5034;6,439;5,6535;4,1483;3,4444;2,3253;1
127,853;1363,daytime:evening,361;25,6552;24,5449;23,2958;22,897;21,5531;20,4404;19,6631;18,7196;17,6766;16,6268;15,1363;14,7229;13,7195;12,7197;11,7201;10,3059;9,2376;8,1087;7,4867;6,1305;5,2854;4,3831;3,254;2,1961;1
127,7039;7145;2478;6096,daytime:night,361;25,6552;24,5449;23,897;22,4404;21,6719;20,6631;19,6766;18,6984;17,6268;16,1363;15,7229;14,7199;13,7201;12,3059;11,2376;10,1087;9,4867;8,1305;7,2854;6,3831;5,254;4,7200;3,1961;2,1941;1
128,3741;1157;2809;1572;4204;1093;1995;5062;6682;960;5129;3044;4948;6645;268;3375;6328;6634;3401;1922;2876;2279;75;5001;4300;1321;1583;173;3438;1862;5015;353;4375;457;4516;2192;3480;2748;506;781;295;5323;1589;5650;1117;5499;2603;2575;2331;4104;4026;4158;2759;2448;6257;4863;4295;1901;1021;3388;2487;846;1803;3545;811;2244;2507;5864,daytime:morning,51;25,1131;24,386;23,6141;22,4404;21,222;20,270;19,679;18,6838;17,681;16,725;15,1550;14,1240;13,60;12,2595;11,353;10,905;9,3770;8,7143;7,785;6,457;5,671;4,406;3,2811;2,366;1
128,6527;1095;4587;37;2089;118;331;467;5392;3713;2197;3815;3057;4944;1019;6694;3501;1945;3399;6325;646;2217;3419;1536;4970;5416;1136;4881;6233;6667;6091;4034;3685;6608;4602;2506;5919;138;3166;2015;2477;2682;3484;3131;456;1131;1749;76;2595;6388,daytime:evening,51;25,1131;24,386;23,6141;22,4404;21,974;20,222;19,270;18,679;17,86;16,6838;15,681;14,1645;13,725;12,1550;11,1240;10,60;9,2595;8,353;7,905;6,7143;5,3;4,785;3,291;2,457;1
128,6311;5176;5056;2157;5042;5762;478;4889;5033;1097;209;2781;5508;5004;1499;80;4191;4009;4006;4052;4465;4445;2177;5874;5185;3591;232;3481;5371;4173;4286;1822;2509;222;5557;2717;1835;1700;3783;4288;1637;3022;2302;335;5106;6504;799;290,daytime:night,51;25,1131;24,386;23,6141;22,4404;21,974;20,222;19,270;18,679;17,86;16,6838;15,681;14,1645;13,725;12,1550;11,60;10,2595;9,353;8,905;7,3770;6,7143;5,3;4,785;3,291;2,457;1
128,354;2834;3926;5960;399;795;1463;4508;2196;3470;1422;1765;2590;575;771;3539;891;1676;2527;4998;2066;3296;2540;5264;884;2310;1385;1008;6406;166;211,daytime:afternoon,1131;25,386;24,4404;23,974;22,222;21,679;20,86;19,6838;18,681;17,1645;16,725;15,1550;14,1240;13,60;12,2595;11,353;10,905;9,3770;8,7143;7,3;6,291;5,457;4,671;3,406;2,2811;1
42,43;4949;5057;145;2221;5910;797;1588;4371;1843;104;6253;1896;6666;1633;5542;1897;45;189;4102;144;3347;1086;740;2584;480;5692;214;447;2285;2244;973;5748;742;1906;2231,daytime:morning,785;25,222;24,797;23,974;22,1131;21,270;20,51;19,4404;18,60;17,366;16,2595;15,141;14,666;13,7143;12,1765;11,6141;10,1240;9,1401;8,1883;7,2772;6,845;5,2986;4,166;3,291;2,85;1
42,808;56;1220;4408;6398;2005;2420;1590;3179;458;4104;3943;1583;479;796;1726;543;2350;6396;1057,daytime:evening,785;25,222;24,797;23,1131;22,270;21,51;20,4404;19,60;18,679;17,2595;16,671;15,666;14,7143;13,1765;12,1240;11,1401;10,1883;9,2772;8,432;7,845;6,166;5,291;4,85;3,3088;2,232;1
42,2371;285;3212;7;1346;736;7261;1685,daytime:night,222;25,797;24,974;23,1131;22,51;21,4404;20,366;19,679;18,2595;17,141;16,671;15,666;14,7143;13,1765;12,6141;11,1401;10,1883;9,2772;8,432;7,845;6,2986;5,166;4,85;3,3088;2,232;1
42,4352;1188;184;3927;3127;287;6684;4210;67;1499;1666;2172;3432;146,daytime:afternoon,785;25,222;24,797;23,974;22,1131;21,270;20,51;19,4404;18,60;17,366;16,679;15,2595;14,141;13,671;12,666;11,1765;10,6141;9,1240;8,1401;7,1883;6,2772;5,432;4,845;3,2986;2,291;1
25,4132;4906;4451;1820;4898;4972;3908;7082;4820;2258;6377;532;3983;3966;2078,daytime:morning,4992;25,353;24,7067;23,1911;22,1483;21,1982;20,1750;19,915;18,2151;17,4620;16,788;15,1932;14,7100;13,7058;12,2124;11,2652;10,912;9,5939;8,439;7,5665;6,1622;5,4074;4,5954;3,1696;2,524;1
25,1909;386;5050;5401;233;28;1253;2888;1214;1694;3929;1508;3428,daytime:evening,4992;25,353;24,7067;23,1911;22,1483;21,1982;20,915;19,2151;18,1701;17,4620;16,788;15,1932;14,7100;13,7058;12,4782;11,2652;10,912;9,439;8,5665;7,4074;6,5954;5,1696;4,524;3,2424;2,1165;1
25,3508;6160;2229;5321;3256;4846;2736;2785;3165;1275;1758;4256;5506;5320;4524;5147;6505,daytime:night,4992;25,353;24,7067;23,1911;22,1483;21,1982;20,1750;19,915;18,2151;17,1701;16,4620;15,788;14,1932;13,7058;12,4782;11,2124;10,2652;9,912;8,5939;7,439;6,5665;5,1622;4,4074;3,5954;2,524;1
25,774;4932;5242;4706;2896;1982;474;2894;5831;5891;5342;996;6126;298;4640;5044;2552;2022;1942,daytime:afternoon,4992;25,353;24,7067;23,1911;22,1982;21,1750;20,915;19,2151;18,1701;17,4620;16,788;15,1932;14,7100;13,7058;12,4782;11,2124;10,2652;9,912;8,5939;7,439;6,1622;5,5954;4,1696;3,524;2,2424;1
99,2026;4875;3202;355;420,daytime:morning,671;25,2595;24,1095;23,1131;22,2946;21,441;20,5973;19,2101;18,3714;17,85;16,51;15,141;14,3917;13,4875;12,3071;11,2832;10,4404;9,6838;8,270;7,797;6,1412;5,5358;4,849;3,3274;2,2630;1
99,222;2655;2531;3162;4531;3851;300;4466;2694;3607;6704,daytime:night,671;25,2595;24,1095;23,2946;22,441;21,5973;20,2101;19,3714;18,85;17,51;16,141;15,3917;14,4875;13,3071;12,2832;11,4404;10,6838;9,270;8,3736;7,797;6,1412;5,5358;4,849;3,3274;2,2630;1
99,3339;2826;1117;5584;3150;2421,daytime:afternoon,671;25,2595;24,1095;23,1131;22,2946;21,441;20,5973;19,2101;18,3714;17,85;16,51;15,141;14,3917;13,4875;12,3071;11,2832;10,4404;9,6838;8,270;7,3736;6,797;5,5358;4,849;3,3274;2,2630;1
249,2221;5720;850;1354;4299;1035;200;3587;2471;5011;6805;1420;3160;4623;3651;347;2706;1188;740;1270;6469;3460;5280;3673;2179;2864;4216;3151;2994;401;152;2168;1092;1288;905;4465,daytime:morning,270;25,60;24,785;23,1240;22,2772;21,232;20,222;19,845;18,4404;17,51;16,366;15,1883;14,95;13,1765;12,4741;11,6141;10,184;9,974;8,897;7,406;6,7143;5,3341;4,291;3,1645;2,86;1
249,4111;4934;2504;6091;2209;3943;520;1617;6251;5138;2702;4749;2446;4016;198;2986;5781;182;6280;2216;1653;2812;7013;5136;1890,daytime:evening,141;25,60;24,785;23,1240;22,2772;21,232;20,222;19,845;18,4404;17,51;16,432;15,366;14,1883;13,95;12,1765;11,4741;10,6141;9,184;8,897;7,406;6,7143;5,456;4,7;3,3341;2,291;1
249,1381;5056;184;497;622;5596;2848;2154;3524;2242;3240;4947;5215;5035;3666;104;271;670;5896;453;3622,daytime:night,270;25,141;24,60;23,785;22,1240;21,232;20,222;19,845;18,4404;17,51;16,432;15,366;14,1883;13,95;12,1765;11,6141;10,184;9,974;8,897;7,406;6,7143;5,456;4,7;3,3341;2,291;1
249,2156;1517;60;1196;489;6141;2407;6838;6846;3118;5552;444;170;3838;2908;3933;7032;412;2605;500;6461;3744;2364;363;1950;3274;1959,daytime:afternoon,270;25,141;24,60;23,785;22,2772;21,232;20,845;19,4404;18,51;17,432;16,1883;15,95;14,4741;13,6141;12,184;11,974;10,897;9,406;8,7143;7,456;6,7;5,3341;4,960;3,1645;2,86;1
298,4344;987;7275;1241;1033,daytime:morning,4159;25,89;24,2174;23,2643;22,1702;21,3954;20,665;19,2462;18,5546;17,3949;16,190;15,4605;14,3618;13,4148;12,3541;11,6390;10,4344;9,695;8,221;7,3827;6,161;5,2710;4,437;3,1216;2,734;1
298,6817;2372;4544;1440;7258,daytime:evening,4159;25,89;24,2174;23,3954;22,665;21,2462;20,2824;19,5546;18,3949;17,190;16,3618;15,4148;14,6390;13,4344;12,2756;11,6064;10,7256;9,221;8,161;7,2710;6,6809;5,1216;4,734;3,888;2,2606;1
298,7190;454;1737;2503;4746;7018,daytime:night,4159;25,89;24,2174;23,2643;22,1702;21,665;20,2462;19,2824;18,5546;17,3949;16,4605;15,3618;14,3541;13,6390;12,4344;11,2756;10,6064;9,695;8,7256;7,221;6,3827;5,161;4,2710;3,437;2,6809;1
298,528;1119,daytime:afternoon,4159;25,89;24,2174;23,2643;22,1702;21,3954;20,665;19,2824;18,5546;17,190;16,4605;15,3618;14,4148;13,3541;12,4344;11,2756;10,6064;9,695;8,7256;7,221;6,3827;5,161;4,437;3,6809;2,1216;1
250,102;6366;2551;3293;2973;721;1051;2709;320;6267;6273;524;85;2471;1563;657;1270;4804;1066;2090;3927;6173;2888;3898;6337;3391;3269;6248;3469;4129;6041,daytime:morning,141;25,785;24,51;23,4404;22,222;21,60;20,974;19,166;18,845;17,54;16,95;15,1240;14,1131;13,432;12,2772;11,7143;10,86;9,666;8,406;7,6838;6,2595;5,232;4,671;3,725;2,457;1
250,386;1502;3158;2484;1452;4609;1814;3722;768;5251;368;1993;3524;1109;6231;5473;1014;4752;1813;667;3040;575;6577;3219;3838;3111;4219;235;2586;1969;1064;195;4342;230;6845;955;2071;3088;824;261;6092;1510;506;3894;6314;1721;797;2331;2935;967;142;3819;6317;317;5282;590;1896;2947;4802;852;1532;4775;3682;3037;54;2330;5619;3425;4675;1314;4115;2804;1521;6540;2521,daytime:evening,270;25,141;24,51;23,4404;22,222;21,60;20,974;19,166;18,845;17,54;16,95;15,1240;14,432;13,666;12,2595;11,232;10,671;9,679;8,6141;7,4741;6,960;5,366;4,897;3,3341;2,235;1
250,1449;51;5042;2284;5562;4674;1655;4889;6339;1794;176;4016;6095;3033;2409;5288;4123;1708;5140;4511;2239;2667;5972;394;959;1883;5110;3072;4522;145;1023;3505;3526;880;1073;5531;6518;4735;107;6666;1899;5845;1645;6344;5928;2092;5866;5008;2275;1622;240;745;605;794;540;487,daytime:night,270;25,785;24,51;23,4404;22,222;21,60;20,166;19,845;18,54;17,95;16,1240;15,1131;14,432;13,2772;12,7143;11,86;10,406;9,6838;8,2595;7,232;6,671;5,725;4,679;3,457;2,2946;1
250,6702;6324;3228;1734;1784;7;3553;714;6043;6976;2909;3191;2666;1026;6525;3330;3112;1515;938;4000;6020;3329;353,daytime:afternoon,270;25,141;24,785;23,51;22,4404;21,974;20,54;19,95;18,1240;17,1131;16,2772;15,7143;14,86;13,666;12,406;11,6838;10,2595;9,232;8,725;7,679;6,457;5,2946;4,6141;3,4741;2,960;1
285,3005;5058;1486;3244;5137;4793;5202;3720;5737;3442;4357;4369;5448;4330;786;3653;2062;2671;5054;5646;3692;382;767;589;6860;5796;5008;5692;3603;4885;6521;5463;1608;621;2430;656;999;4052;6371;376,daytime:morning,4796;25,671;24,5973;23,2832;22,395;21,1412;20,3169;19,1138;18,6838;17,1131;16,441;15,606;14,797;13,2101;12,3714;11,85;10,1095;9,4875;8,2649;7,1602;6,6158;5,75;4,4253;3,4720;2,1365;1
285,3247;3073;4276;4830;2120;5439;5956;3322;3429;3570;1880;5019;4286;338;1175;5469;444;2074;3562;6378;4123;2449;4828;3698;3362;1697;4255;1131;3259;3613;3325;2915,daytime:evening,4796;25,2595;24,420;23,671;22,5973;21,2832;20,395;19,1412;18,3169;17,1138;16,6838;15,1131;14,441;13,797;12,2101;11,3714;10,85;9,4875;8,2649;7,1602;6,6158;5,75;4,4253;3,4720;2,1365;1
285,102;3552;3488;51;3481;109;4467;3916;3470;5996;426;2505;4476;3647;3346;3333;3295;1335;2519;4690;3230;430;6308;881;5995;4627,daytime:night,4796;25,2595;24,420;23,671;22,5973;21,2832;20,1138;19,6838;18,1131;17,441;16,606;15,797;14,2101;13,3714;12,85;11,1095;10,2649;9,1602;8,6158;7,75;6,4720;5,1365;4,849;3,1363;2,4791;1
285,1279;4939;4699;4934;3842;4315;3381;1845;1117;6209;6233;2372;3561;289;333;5797;168;2694;2770;35;1810;4715;6292;635;5803;235;1037;3484;4433;4339;2379;141;2408;87,daytime:afternoon,2595;25,420;24,671;23,5973;22,2832;21,395;20,1412;19,3169;18,1138;17,1131;16,606;15,797;14,1095;13,4875;12,2649;11,6158;10,4253;9,4720;8,1365;7,849;6,1363;5,4791;4,181;3,2946;2,5358;1
305,3947;535;3381;534;2970;3359;1750;424;1386;2385;661;6893;421;3300;2942;4095;61;385;6181;6095;4528;342;3596;5517;3012;5197;770;2712;2888;235;3780;757;48;1231;4751;824;851;806;3956;2593;5242;2349;6216;1473;3664;1446;6543;5664;6407;2347;4352;5203;3275;2355;3581;604;4971;3928;1290;181;4199;6712;327;2588;1786;1953;7173;1363;263;3470;6273;5640;453;3966;624;3788;3059;5013;6362;3692;6340;2859;2028;3339;4339;173;6601;3148;3467;1942;2922;3424;3000;2545;4881;5536;6478;2575;328;3266;4620;2530;3835;1222;3775;1801;3962;4140;5206;412;6442;5825;4788;4854;1356;1602;5658;1465;2515;3736;2281,daytime:morning,353;25,456;24,1148;23,1550;22,1879;21,785;20,4404;19,2501;18,60;17,95;16,270;15,232;14,1057;13,54;12,56;11,1765;10,1645;9,366;8,4740;7,1883;6,86;5,7;4,3770;3,2652;2,4418;1
305,4679;5097;975;4439;5053;1939;5146;763;730;6063;5165;147;4692;4384;508;4212;1370;1;2803;3367;7105;827;3838;6697;1739;1220;1403;250;6948;2667;2393;3743;2408;213;6689;2508;2047;1136;2331;3330;976;5208;1838;4836;6505;4542;2842;3499;564;6192;1966;644;4298;3423;3825;3422;1212;3479;1701;2613;4612;4027;4449;2927;3079;1672;4996;5243;1190;4024;4661;377;1713;3708;2025;2870;1955;4807;1367;909;212;3635;2663;144;3053;2486;4997;1686;1029;4734;1319;1274;2072;2693;3903;3917;4146;5538;2676;5815;5055;1248;3642;3893;3766;1740;5119;5123;1657;1335;3336;2955;4556;4433;523;6207;68;1146,daytime:evening,353;25,1240;24,456;23,6141;22,1550;21,1879;20,785;19,4404;18,60;17,95;16,1057;15,54;14,56;13,1765;12,1645;11,366;10,4740;9,86;8,8;7,7;6,269;5,3770;4,725;3,2652;2,2338;1
