25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
182,173;441;6150;3599;54,daytime:morning,420;25,184;24,974;23,386;22,1477;21,7143;20,1407;19,284;18,180;17,432;16,141;15,104;14,256;13,2495;12,181;11,646;10,270;9,6141;8,2243;7,785;6,1960;5,144;4,3444;3,128;2,458;1
182,785;665;742,daytime:evening,420;25,974;24,386;23,1477;22,280;21,7143;20,1407;19,284;18,180;17,104;16,256;15,2495;14,181;13,646;12,270;11,6141;10,89;9,2243;8,785;7,1960;6,144;5,3444;4,458;3,14;2,291;1
182,3366;4580;553;287;3238;48,daytime:night,420;25,184;24,386;23,1477;22,280;21,1407;20,180;19,432;18,141;17,104;16,2495;15,181;14,89;13,2243;12,785;11,1960;10,3444;9,128;8,458;7,14;6,291;5,3993;4,905;3,406;2,6666;1
182,291;1568;104;6185,daytime:afternoon,420;25,184;24,974;23,386;22,1477;21,280;20,7143;19,1407;18,284;17,180;16,432;15,141;14,104;13,256;12,2495;11,181;10,646;9,270;8,6141;7,89;6,2243;5,785;4,1960;3,144;2,3444;1
183,5656;16;6797;5051;5956;1605;3340;1731;2003;3828;3749;524;3409;1790;6610;6001;3508;2415;2303;1388;810;2378;5444;226;1989;2438;621;1455,daytime:morning,339;25,2940;24,545;23,1936;22,4708;21,439;20,3874;19,993;18,3042;17,3543;16,5193;15,1011;14,5136;13,1725;12,2313;11,95;10,396;9,811;8,2124;7,6372;6,2785;5,2040;4,1550;3,1914;2,4685;1
183,6490;930;6139;5696;1982;5853;4142;2094;3994;7131;214;445;2372;3255;298;1673;4611;1131;1087;4378,daytime:evening,339;25,2940;24,545;23,1936;22,4708;21,439;20,3874;19,993;18,4876;17,3042;16,3543;15,6118;14,4930;13,1011;12,5136;11,1725;10,2313;9,95;8,396;7,811;6,2124;5,6372;4,2785;3,6219;2,2040;1
183,3351;3256;3126;1953;6300;2782;5031;2124;6165;5641;3966;1021;6895;5420;5671;2879;2489;6475;2781;250;1856;1610;4737;2307;3533;6689;353,daytime:night,339;25,2940;24,545;23,4708;22,439;21,3874;20,993;19,4876;18,3042;17,3543;16,6118;15,4930;14,5193;13,1011;12,5136;11,1725;10,2313;9,95;8,811;7,2124;6,6372;5,2785;4,6219;3,2040;2,1550;1
183,4122;3815;5625;1970;3424;6616;296;6159;581;3881;259;1281;2458;652;3892;5633;2185;749;6375,daytime:afternoon,339;25,2940;24,1936;23,4708;22,439;21,3874;20,993;19,4876;18,3042;17,3543;16,6118;15,4930;14,5193;13,1011;12,5136;11,1725;10,2313;9,95;8,396;7,811;6,2124;5,6372;4,2785;3,6219;2,2040;1
154,6489;1267;3158;5836;951;5079;352;5551;3587;5757;270;3754;5332;5379;441;785;4619;1443;1528;4115;6383;1778;2949;2171;725;6142;2214;1472;3992;2014;153;717;132;4465;681,daytime:morning,420;25,974;24,785;23,181;22,432;21,104;20,256;19,54;18,291;17,222;16,6675;15,284;14,141;13,1196;12,270;11,458;10,2495;9,666;8,7143;7,60;6,89;5,1417;4,144;3,386;2,3601;1
154,3864;1606;6307;858;6023;5554;3894;867;642;706;1706;917;110;2053;5640;89;584;2692;1022;3415;54;3672;3054;682;1925;603;3131;5779;6041;3779;4426;974,daytime:evening,184;25,420;24,6141;23,646;22,280;21,974;20,785;19,181;18,432;17,54;16,291;15,222;14,6675;13,284;12,1196;11,270;10,458;9,2495;8,666;7,7143;6,60;5,89;4,144;3,386;2,3601;1
154,3845;432;3640;6442;4090;5501;1121;403;4903;5642;6091;5314;2340;4300;4662;2471;5069,daytime:night,184;25,420;24,6141;23,646;22,280;21,974;20,785;19,181;18,432;17,104;16,256;15,54;14,291;13,222;12,6675;11,141;10,1196;9,270;8,2495;7,666;6,7143;5,60;4,89;3,1417;2,144;1
154,3866;2192;956;5909;2788;3079;6478;2375;155;5095;3;200;516;760;2975;423;519;1692;3782;1420;4016;390;86;5541;3260;830;5619;4565;209;1335;197;5288;3883;1206;5926;6826;1766;3269;6535;2072;1226;660,daytime:afternoon,184;25,420;24,6141;23,646;22,280;21,974;20,785;19,181;18,432;17,104;16,256;15,54;14,222;13,284;12,141;11,1196;10,270;9,458;8,2495;7,666;6,7143;5,89;4,1417;3,144;2,386;1
210,2447;4613;2436;358;4315;2588;893;4248;4946;3193;3360;1854;2209;5055;569;496;510;4095;448;4394;2422;1188;1424;344;2110;7035;1231;1539,daytime:morning,6141;25,280;24,420;23,184;22,104;21,974;20,785;19,189;18,222;17,181;16,54;15,291;14,2740;13,458;12,7;11,10;10,1276;9,8;8,173;7,60;6,2495;5,6801;4,263;3,353;2,2347;1
210,4116;4301;5016;1293;2943;328;2314;4752;436;1436;3029;3988;2589;4053;788;4464;3239;3348;2526;3595;3588;1622;3061;2345;588;1261;1092;5740;548,daytime:evening,6141;25,280;24,646;23,420;22,184;21,104;20,974;19,785;18,189;17,222;16,181;15,54;14,291;13,2740;12,458;11,7;10,10;9,1276;8,8;7,173;6,60;5,1417;4,2495;3,6801;2,270;1
210,6157;552;5042;1316;1368;519;4214;5625;3838;2496;5246;5158;4897;5712;1378;7085;4047;5183;5986;3567;5015;543;353;3238;102;3480;4853;2154;1240;2768;5481;2267;3;104;5505;2205;5838;6911;3893;4018;2707;1748;170;1135;1801;5344;1112;5206;1335;3385;2600;4424;3843;5380;1421;1699;2595;1623,daytime:night,646;25,420;24,104;23,974;22,785;21,222;20,181;19,54;18,291;17,2740;16,458;15,7;14,10;13,1276;12,173;11,60;10,1417;9,2495;8,6801;7,270;6,263;5,353;4,406;3,141;2,140;1
210,3577;719;5321;2795;4691;1820;4986;3359;4594;3321;1607;4256;1014;1648;960;3944;3587;1877;2942;7143;3721;55;2986;3473;3350;173;3472;6396;1242;4507;5784;5271;3688;5714;4687;5049;4187;762;6271;516;2160;594;1835;2980;162;5928;3260;602;2333;700;447;5214;3352;1666;181;5425;3461;3725;140,daytime:afternoon,6141;25,280;24,646;23,420;22,184;21,104;20,189;19,222;18,181;17,2740;16,458;15,10;14,8;13,173;12,60;11,1417;10,2495;9,6801;8,270;7,263;6,353;5,2347;4,406;3,140;2,1796;1
2,3925;3863;5735;443;1738;1405;460;1;931;2975;783;432;209;3225;2605;2859;214;874;784;3724;3709;173;1231;1489;2968;813;4167;640;442;1725;232;1193;1721;3330;104;5505;2782;2709;423;2053;771;4818;2000;2488;1812;1966;7036;3054;2591;240;793;284;181;1218;68,daytime:morning,1131;25,420;24,6141;23,184;22,181;21,8;20,2347;19,2430;18,974;17,432;16,270;15,10;14,280;13,1417;12,54;11,104;10,7;9,798;8,679;7,1550;6,2023;5,666;4,1622;3,2078;2,368;1
2,4750;84;2412;471;4451;3719;6216;1668;3328;3600;7261;289;1506;271;4017;5713;4117;4602;3802;4741;1542;1763;7181;5033;1771;5131;366;5544;1604;2366;794;3208;4641;148,daytime:evening,1131;25,420;24,222;23,6141;22,184;21,181;20,646;19,8;18,2347;17,2430;16,140;15,974;14,432;13,270;12,291;11,10;10,280;9,1417;8,54;7,104;6,7;5,798;4,60;3,679;2,1550;1
2,3247;817;131;1572;3498;340;4215;469;5316;4990;2897;1170;2860;426;4095;2085;3557;1022;2996;1039;2584;2310;1507;2268;1064;488;2021;152;2298;5830;202;6396,daytime:night,222;25,6141;24,184;23,181;22,646;21,8;20,2347;19,2430;18,140;17,974;16,432;15,270;14,291;13,280;12,1417;11,104;10,7;9,798;8,60;7,679;6,1550;5,2023;4,666;3,1622;2,2078;1
2,1107;5709;4578;956;7275;25;2349;1232;5146;5231;1993;2450;3134;2424;6073;3009;447;7144;2377;1180;2558,daytime:afternoon,1131;25,420;24,222;23,184;22,181;21,646;20,8;19,2347;18,2430;17,140;16,974;15,432;14,270;13,291;12,10;11,280;10,1417;9,54;8,104;7,7;6,798;5,60;4,1550;3,2023;2,666;1
109,1278;6365;6003;4363;5933;6555;7138;1724;233;3314;5334;7042;1694;4082;4564;6893;7227;269;1948,daytime:morning,1989;25,1856;24,1275;23,3983;22,6586;21,3930;20,2784;19,4013;18,5117;17,2554;16,1473;15,3874;14,5683;13,1724;12,4579;11,4572;10,4005;9,604;8,28;7,1898;6,993;5,3900;4,191;3,1694;2,1360;1
109,7002;5321;2866;2015;3451;5451;2580;2724;1785;5106;2894;2810;5076;2215;6760;6759;1975;3615;6597;4411,daytime:night,1936;25,5007;24,2512;23,1989;22,1856;21,2880;20,1275;19,3983;18,3701;17,3930;16,2784;15,5117;14,2554;13,1473;12,232;11,3874;10,4907;9,5683;8,1724;7,4579;6,4572;5,4898;4,4005;3,604;2,28;1
109,1165;1007;2140;4976;2266;2983;5717;1791;6007;4848;5041,daytime:afternoon,1936;25,5007;24,2512;23,1989;22,1856;21,2880;20,1275;19,3983;18,6586;17,3701;16,3930;15,2784;14,4013;13,5117;12,2554;11,1473;10,232;9,3874;8,4907;7,5683;6,1724;5,4579;4,4572;3,4898;2,4005;1
128,565;3807;1363;3490;1514;403;1496;2308;2003;291;3875;370;1151;3045;1484;5263;1129;3107;4722;3628;1387;4919;3814;6801;2999;2584;427;2028;711;4339;2631;2266;67;2623;945;6590;806;6202;4484;804;4551;3000;1408;916;5428;4021;5568;985;569;1104;6068;2650;1951;4542;595;4418;1032;2778;14;2327;3843;4835;4241;381;1948;794;3446;2352;1490,daytime:morning,1131;25,222;24,8;23,420;22,2430;21,184;20,100;19,7;18,1725;17,181;16,95;15,1914;14,1960;13,2946;12,679;11,6141;10,725;9,2338;8,1550;7,1164;6,923;5,3293;4,198;3,270;2,2372;1
128,817;2528;4071;3913;4250;986;1232;6159;3293;5806;628;6209;2811;600;1316;1709;3975;4716;4886;40;5013;3271;3357;1979;1913;4958;982;5793;2431;5457;2120;4657;5630;607;6321;3770;2708;17;352;2832;919;4554;2193;4207;2178;390;6894;4140;5273;5825;2536;5895;2556;2591;999;1218;3990,daytime:evening,222;25,8;24,420;23,2430;22,184;21,100;20,7;19,974;18,1725;17,181;16,95;15,457;14,1914;13,942;12,1960;11,368;10,2946;9,2347;8,679;7,6141;6,725;5,2338;4,1645;3,250;2,432;1
128,2249;4467;701;460;5737;5974;3476;2151;1022;4168;285;1936;3838;2063;5477;1181;2457;2713;4902;3790;2180;1830;6513;4010;3769;6670;1917;1720;1881;1354;1240;4067;582;1222;868;2086;162;174;3348;4878;5875;229;458;6654;2268;1701;1919;4711;4621;4306;1013,daytime:night,1131;25,420;24,184;23,7;22,974;21,1725;20,181;19,95;18,457;17,1914;16,942;15,1960;14,368;13,2946;12,2347;11,679;10,6141;9,725;8,2338;7,1645;6,250;5,432;4,1550;3,71;2,1164;1
128,1025;5945;1069;2686;184;420;3719;3785;1672;3521;3504;3625;2372;1593;1706;3812;4385;3969;293;2975;350;4607;5448;4352;1980;6156;758;349;5590;5054;785;2934;2605;2859;720;1412;3762;6572;5492;1319;3613;1465;1375;95;2558,daytime:afternoon,1131;25,222;24,8;23,420;22,2430;21,184;20,100;19,7;18,974;17,1725;16,181;15,95;14,457;13,1914;12,942;11,1960;10,368;9,2946;8,2347;7,679;6,725;5,1645;4,250;3,432;2,1550;1
42,84;358;1961;101;116;2154;2819;709;2385;671;4190;271;4324;4807;212;5228;4394;981;243;3186;432;4382;4298;2556;677;6819;1061;908;388;3148;5278;2144,daytime:morning,184;25,785;24,280;23,646;22,54;21,1417;20,89;19,6141;18,458;17,181;16,657;15,141;14,6801;13,432;12,671;11,533;10,1349;9,291;8,6675;7,974;6,1196;5,55;4,666;3,5517;2,7143;1
42,5178;4741;6603;1400;6533;2092;3368;6855;3905;469;2620;312;1846;1507;6838;5644;1170;1524;760;1465;385,daytime:evening,184;25,785;24,280;23,646;22,54;21,104;20,420;19,256;18,1417;17,89;16,3191;15,181;14,657;13,2244;12,6801;11,432;10,671;9,533;8,1349;7,291;6,6675;5,1196;4,666;3,5517;2,7143;1
42,2000;1734;2588;2795;4946;2375;1607;825;1778;2812;7102;377;793;2997;291;2141;1809;1439;2558;4410,daytime:night,184;25,646;24,54;23,104;22,420;21,256;20,89;19,6141;18,3191;17,458;16,181;15,657;14,141;13,2244;12,432;11,671;10,533;9,1349;8,291;7,974;6,1196;5,55;4,666;3,5517;2,7143;1
42,131;1194;1196;3851;5470;1973;3244;2511;6885;384;4054;1636;4607;1076;3788;2864;1923;166;1349;195;181;1460;2214;4473;3438,daytime:afternoon,785;25,280;24,54;23,104;22,420;21,256;20,1417;19,89;18,6141;17,3191;16,458;15,181;14,141;13,2244;12,6801;11,432;10,671;9,1349;8,291;7,6675;6,974;5,1196;4,55;3,666;2,5517;1
25,5101;5675;1975;4723;2300;5183;1222;2160;3515;5578;5360;1898,daytime:morning,1989;25,3701;24,5007;23,1694;22,3920;21,4846;20,2160;19,1856;18,1936;17,4572;16,4579;15,3874;14,993;13,3774;12,3861;11,6586;10,5553;9,2554;8,1724;7,396;6,545;5,1473;4,6112;3,3222;2,589;1
25,1817;4233;258;472;2508;5696;2207;3964;1360;3936;1955;2124;5279;3461,daytime:evening,1989;25,2512;24,3701;23,5007;22,4782;21,3920;20,4846;19,2160;18,1856;17,1936;16,4572;15,4579;14,3874;13,2880;12,588;11,3774;10,3861;9,6586;8,3135;7,5553;6,2554;5,3983;4,396;3,545;2,1473;1
25,6;1411;889;7100;4005;5273;3057;2817;4592;2372;5770;6169;2542;5091,daytime:night,1989;25,2512;24,3701;23,5007;22,4782;21,1694;20,2160;19,4572;18,3874;17,993;16,2880;15,588;14,3774;13,6586;12,3135;11,5553;10,2554;9,1724;8,3983;7,396;6,545;5,3222;4,589;3,3955;2,508;1
25,5056;545;14;2934;5550;4031;4997;4274;5633;4411;4235;2913,daytime:afternoon,1989;25,2512;24,4782;23,1694;22,3920;21,4846;20,2160;19,1856;18,1936;17,4572;16,4579;15,993;14,2880;13,588;12,3774;11,3861;10,6586;9,3135;8,5553;7,2554;6,1724;5,3983;4,396;3,545;2,1473;1
99,6404;3869;6331;3381;4687;2265;3580;4254,daytime:morning,1131;25,100;24,1139;23,4474;22,3433;21,184;20,763;19,222;18,6134;17,5517;16,679;15,3595;14,3484;13,2372;12,2897;11,1095;10,1012;9,5694;8,457;7,267;6,3765;5,2268;4,4467;3,3346;2,69;1
99,3433;1029;3151;2445;4638;3010;1993;2595;6127,daytime:evening,1131;25,100;24,1139;23,4474;22,3433;21,184;20,763;19,222;18,679;17,3595;16,3484;15,2372;14,2897;13,1012;12,5694;11,457;10,267;9,3765;8,2268;7,4467;6,3346;5,69;4,3643;3,1895;2,2584;1
99,3692;4290;2270;3099;293;4128;2455,daytime:night,100;25,1139;24,4474;23,3433;22,184;21,763;20,6134;19,5517;18,679;17,3595;16,3484;15,2372;14,2897;13,1095;12,1012;11,5694;10,457;9,267;8,3765;7,2268;6,4467;5,3346;4,69;3,3643;2,1895;1
99,5715;1037;2591;75;568;4191;893;1811;1412,daytime:afternoon,1131;25,1139;24,4474;23,3433;22,184;21,763;20,222;19,6134;18,5517;17,679;16,3595;15,3484;14,2372;13,2897;12,1095;11,1012;10,457;9,267;8,3765;7,2268;6,4467;5,3346;4,69;3,1895;2,2584;1
249,5153;7037;5741;4962;2851;6043;5008;2938;2600;367;2683;240;2444;960;264;126;5124;3149;2186;6355;5144;486;87,daytime:morning,646;25,1131;24,184;23,280;22,420;21,6134;20,104;19,1012;18,51;17,679;16,2406;15,1139;14,458;13,3238;12,2268;11,763;10,5973;9,222;8,2495;7,974;6,2630;5,3625;4,27;3,256;2,54;1
249,5362;131;1157;2662;1668;5959;201;384;3257;1014;5520;300;5542;4724;4102;1135;1086;6330;306;129;179;3306;1378;1493;7140;2136;6388,daytime:evening,646;25,1131;24,184;23,280;22,420;21,6134;20,104;19,1012;18,141;17,51;16,679;15,2406;14,1139;13,458;12,284;11,2268;10,763;9,5973;8,222;7,2495;6,2630;5,3625;4,256;3,54;2,2946;1
249,3005;755;4633;4064;1193;736;2284;2401;317;4901;6675;5886;3370;2772;5119;1080;5228;3757;4053;2817;6521;475;1008;4107;6034;4423;5091;3075;6371,daytime:night,646;25,1131;24,280;23,420;22,6134;21,1012;20,141;19,51;18,679;17,2406;16,1139;15,458;14,284;13,3238;12,2268;11,763;10,222;9,2495;8,974;7,2630;6,3625;5,27;4,256;3,54;2,2946;1
249,3212;327;1232;7110;833;183;552;1240;142;6193;2403;582;4018;6666;6086;291;2707;1765;3367;641;4437;3687;6058;5347;6248;3446;1984;1830;3567;290;2082,daytime:afternoon,646;25,1131;24,184;23,280;22,420;21,6134;20,104;19,1012;18,141;17,51;16,679;15,2406;14,1139;13,458;12,284;11,3238;10,2268;9,763;8,5973;7,2495;6,974;5,2630;4,3625;3,27;2,256;1
298,7256;6136;6311;3677;4938;4009;1577,daytime:morning,6390;25,6669;24,2462;23,6777;22,1440;21,5010;20,4348;19,7071;18,4327;17,1119;16,346;15,1632;14,14;13,3267;12,1702;11,4404;10,695;9,3541;8,6534;7,6868;6,2457;5,3022;4,3373;3,4605;2,7258;1
298,318;3541;2674;2669;2643,daytime:evening,6390;25,6669;24,2462;23,6777;22,5010;21,6064;20,4348;19,3763;18,7071;17,3463;16,4327;15,1119;14,987;13,346;12,1632;11,3267;10,4404;9,2824;8,3541;7,6868;6,2457;5,3022;4,1331;3,4147;2,3373;1
298,4148;2390;4261;190;6669;4748,daytime:night,6390;25,6669;24,2462;23,1440;22,5010;21,6064;20,4348;19,3763;18,7071;17,3463;16,4327;15,1119;14,987;13,346;12,14;11,3267;10,1702;9,4404;8,695;7,2824;6,3541;5,6534;4,3022;3,1331;2,4147;1
298,3949;7170;6596;2910;2235,daytime:afternoon,6669;25,6777;24,1440;23,5010;22,6064;21,4348;20,3763;19,3463;18,4327;17,987;16,346;15,1632;14,14;13,3267;12,1702;11,4404;10,695;9,2824;8,3541;7,6534;6,6868;5,2457;4,3022;3,1331;2,4147;1
250,6;4741;1242;3818;3901;4729;2986;5796;3359;972;1363;6040;5404;3019;960;973;2623;1092;1276;3129;3773;4465,daytime:morning,420;25,280;24,184;23,1131;22,222;21,646;20,54;19,181;18,7;17,974;16,2946;15,227;14,432;13,209;12,5517;11,458;10,666;9,1417;8,3601;7,406;6,141;5,785;4,10;3,6675;2,763;1
250,1752;552;1177;1590;2932;3910;1706;3068;6638;6838;2359;1466;6645;1980;5805;4464;4048;55;5184;1055;6529;75;2218;1378;27;3776;6513;2861;1226;2946;6587;2259;2213;804;3909;2047;2414;2524;2541;1446;6553;869;1215;1164;5638;4391;5069;5502;618;2980;324;4121;5080;4718;129;2113;284;1666;181;6006;2429;2720;1013;2417,daytime:evening,420;25,6141;24,280;23,184;22,222;21,104;20,181;19,7;18,974;17,2946;16,227;15,432;14,209;13,5517;12,666;11,3601;10,141;9,270;8,10;7,140;6,6675;5,763;4,2268;3,340;2,8;1
250,3925;5176;882;666;1196;1939;119;730;6885;2206;4724;5415;3361;5477;1188;1390;342;6499;3805;2057;2164;1766;1455;321;6127;6094;1103;42;5343;3000;5598;2376;2901;4545;1854;1043;2928;4236;7144;4659;5899;2972;1477;4263;2702;1797;4358;6292;130;5860;1421;905;2608,daytime:night,420;25,6141;24,280;23,1131;22,222;21,646;20,54;19,104;18,181;17,7;16,2946;15,227;14,432;13,209;12,5517;11,458;10,666;9,1417;8,3601;7,406;6,270;5,785;4,10;3,140;2,6675;1
250,5039;308;4858;5832;5256;2550;716;710;2544;5344;1126;1430;432;1587;3918;871;3385;366;3595;1412;2371;4940;5262;5015;3816;1154;2350,daytime:afternoon,420;25,6141;24,280;23,184;22,1131;21,646;20,54;19,104;18,181;17,974;16,2946;15,227;14,432;13,209;12,5517;11,458;10,666;9,1417;8,3601;7,406;6,141;5,270;4,785;3,10;2,140;1
285,537;5311;1169;1196;3719;2026;2598;5970;5016;5358;1895;7224;701;384;3327;6964;1584;1316;4056;2102;5415;988;5127;3224;526;4919;1808;2584;306;4405;5093;6684;3433;872;2560;27;4282;5798;1042;6004;6816,daytime:morning,95;25,14;24,51;23,5973;22,6134;21,1131;20,5232;19,6158;18,849;17,2649;16,270;15,1450;14,3444;13,2110;12,2372;11,3510;10,252;9,1181;8,5040;7,386;6,3801;5,905;4,4143;3,950;2,4160;1
285,542;5958;4164;2414;1438;3867;2932;2837;5232;3330;317;5314;1100;5605;1636;596;657;4722;3006;5572;14;5078;4842;4979;1227;606;865;5530;2843;4958;2602;802;4322;1277;6309;5004;6590;2979;1089;6704;62,daytime:evening,420;25,95;24,14;23,51;22,5973;21,6134;20,5232;19,6158;18,3575;17,2946;16,2649;15,4091;14,270;13,1450;12,3444;11,2110;10,2372;9,3510;8,663;7,252;6,621;5,1181;4,3341;3,4364;2,386;1
285,5090;924;3071;3103;1744;6331;4253;1555;4875;5158;1920;2925;3595;5829;5140;1878;4143;4671;6134;4128;2172;4612;1096,daytime:night,420;25,95;24,14;23,5973;22,6134;21,1131;20,5232;19,6158;18,849;17,3575;16,2946;15,2649;14,4091;13,270;12,3444;11,2110;10,2372;9,3510;8,663;7,621;6,1181;5,3341;4,5040;3,4364;2,905;1
285,7166;3202;2373;506;4215;38;3063;3580;2089;5531;4520;3960;4863;6253;2304;821;105;1104;3044;4378;1151;4645;1522;1897;2347;222;5154;3455;3245;1094;324;441;5869;214;129;2563;3610;3088;4010;3091;3419;4742,daytime:afternoon,420;25,95;24,14;23,51;22,5973;21,6134;20,1131;19,5232;18,6158;17,849;16,3575;15,2946;14,2649;13,4091;12,1450;11,3444;10,663;9,252;8,621;7,1181;6,3341;5,5040;4,4364;3,386;2,3801;1
305,2064;2795;3761;368;4229;687;4469;3625;4401;2087;4827;6772;1633;4369;1404;4547;3676;3933;830;4408;30;2032;4686;5631;3900;711;3701;3384;908;1761;4304;2861;4849;2213;3283;1298;4468;2221;1233;5323;2423;2583;4660;967;5312;4863;3720;4117;2700;5233;3163;5886;63;988;5120;2506;4446;5273;5211;5753;1082;6654;2758;4813;1183;4961;6371;2417;3223;4363;5953;2389;5062;6580;4946;2932;1570;6109;4923;2186;3154;2505;924;8;5290;209;5175;3762;1395;4323;6637;152;5287;6533;3801;2854;6565;245;442;607;5978;1073;2918;1240;1031;5727;3649;4155;350;222;2647;4664;4044;3183;677;284;746;4599;1533,daytime:morning,95;25,1550;24,222;23,1131;22,545;21,1914;20,2430;19,8;18,353;17,993;16,439;15,51;14,2940;13,189;12,524;11,104;10,6067;9,3681;8,10;7,2740;6,270;5,333;4,811;3,974;2,2124;1
