25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
316,5890;4449;4950;1550;5354;3630;5653;3083;154;7270;3053;4547;5099;5290;6293;1403;1945;2093;4411;2754;1534;5709;705;135;6849;2779;880;6582;241;2709;178;6035;1081;5639;780;771;4542;2845;4851;3886;6168;4808;644;5866;6013;4715;5092;4260;847;7247;4473,daytime:night,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7229;4,2944;3,7302;2,1358;1
316,4822;3637;4925;6125;930;3817;552;707;533;3824;1496;6896;6195;1914;5453;1571;3219;2109;5904;5670;1791;2630;3082;2117;3408;1017;1778;265;23;761;1493;211;353;4052;365;6700;502;522;6044;1073;4061;6413;5701;2897;4677;5839;2759;3028;2512;2008;4018;1996;2124;7225;2243;1797;227;98;5739;5850;5273;2856;7036;5550;3054;2110;1541;5375;1347;381;3344;990;456;6004;4945;2172;1623;2411,daytime:afternoon,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7229;4,2944;3,7302;2,1358;1
43,3005;4925;207;1045;128;4827;2199;1935;5584;3082;214;3900;3908;1287;5270;27;2239;2265;593;2104;4137;5242;1917;4887;2040;2923;2583;626;3112;29;2193;618;4200;3681;5036;641;280;2263;5686;343;439;2905;3379;1919;290;5244;131;5176;56;5351;1607;2894;263;1806;5645;2505;3621;7037;6201;2999;2059;5783;2057;1498;1856;5793;4088;543;457;395;913;1734;4341;223;706;109;2699;1591;2799;3594;1057;350;4741;4527;3718;810;1346;2604;407;1622;4513;5764;5694;3086;1826;2515;68,daytime:night,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,2944;3,7229;2,7280;1
263,288;4245;666;889;485;389;4383;5413;3135;6186;6141;1109;7242;1977;2003;2209;7026;2049;6586;291;370;5147;783;448;4200;4239;1126;332;2457;6337;890;1766;2345;4701;5374;6299,daytime:morning,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,2944;3,7229;2,7280;1
284,4063;5322;1171;4209;6098;2612;4993;1253;1590;6870;4469;1625;2479;3536;1445;661;1682;4787;5605;6341;2624;4254;3802;385;1563;7132;3006;1387;3814;2357;4526;2888;1969;3399;6724;1670;854;4068;3431;7119;2014;1106;376;471;6153;1033;6468;249;1320;3181;6081;7017;5371;5679;560;1694;6091;2208;6022;671;5282;6287;1189;1679;1899;3689;5151;2337;5651;3857;5235;2173;286;6570;343;3843;3240;7035;4322;621;1421;6462;3379;2595;4491;6816;3097;6157;4040;16;4633;3079;6445;2634;5749;6176;2765;1285;6812;5662;6652;4994;4083;1877;4841;1418;2772;4724;4767;5614;6001;86;5275;3884;758;1620;6009;3902;5400;5705;2967;7024;6051;2630;823;75;6525;6348;1395;3723;1632;660;6986;2701;3319;1494;4844;7191;2594;1024;1898;4655;1880;3298;5726;2782;6846;3236;168;2773;1624;89;1627;6347;3576;2840;6279;6285;1892;5018;4664;4953;2906;1362;2297;6004;2742;2849;5359,daytime:morning,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,2902;15,3732;14,1938;13,2404;12,3147;11,815;10,6188;9,3084;8,7176;7,1795;6,6713;5,7280;4,7302;3,2944;2,1651;1
284,4960;4894;2834;1196;1594;5571;1392;878;6929;505;3323;591;3615;1368;2755;3367;2101;5625;1441;5099;2991;342;3897;4619;6196;3701;2020;1321;1732;3605;288;3232;359;2893;4939;1879;101;6458;971;1193;6087;3458;4029;1269;5975;3855;210;4017;2296;6035;4242;3029;5777;5069;2996;7221;6042;4458;5401;576;1808;3923;1417;5759;4784;4338;2724;5900;2371;6213;1894;1919;2613;4321;3773;3574;43;1517;4950;4609;4743;4892;4462;4539;277;194;892;4658;736;4873;6898;1562;2209;6707;3587;931;3643;3579;2505;2078;789;144;3955;2983;2705;4370;298;3031;173;4626;955;65;5262;190;3816;6533;6717;1734;3740;6849;2184;4852;3137;1725;4037;92;4731;6538;3774;3028;801;5485;3434;7298;6894;1364;6367;1112;1388;309;1637;3883;684;6830;369;2377;742;3796,daytime:evening,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,2902;15,3732;14,1938;13,2404;12,3147;11,815;10,6188;9,3084;8,1795;7,6713;6,7280;5,7302;4,2944;3,1651;2,5440;1
284,106;1575;6335;1647;3368;1550;1805;5772;534;1750;5954;2723;2359;370;1674;3988;3045;5372;3815;6427;871;235;2718;6437;1012;6177;974;1127;2046;6315;609;2051;5242;3786;4739;399;4848;2603;2583;5382;5207;7130;3421;3819;4546;2733;203;2395;2862;438;486;771;2766;5935;618;3492;6901;39;788;3499;1940;1757;5928;5257;5620;3407;2987;604;2183;455;1604;793;4564;2445;363;3734;6425;4766;2007;6452;2895;600;1649;4610;419;2011;927;6511;7195;431;3547;803;1547;6107;3966;6607;3059;3162;3361;3375;5437;4698;4865;1075;2621;5761;2283;3088;1862;2072;6399;457;6387;5204;378;1863;3056;256;2918;4349;6924;1248;4265;2976;2962;3109;5552;5119;3237;5237;5822;4741;5617;1401;198;602;4170;6766;3101;2844;1356;972;1028;2554;5511;811;5580;1058;3188;539;5209;2118;3789,daytime:night,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,2902;15,3732;14,1938;13,2404;12,3147;11,815;10,6188;9,3084;8,7176;7,1795;6,6713;5,7280;4,7302;3,2944;2,1651;1
284,6810;396;7278;5446;6566;3793;325;5623;3870;6316;2003;4331;200;6822;1527;3875;5221;2354;421;2233;883;657;7105;861;2255;6890;1034;1677;3230;1561;52;1837;67;269;213;5157;6135;6689;4080;3189;959;2156;5609;5090;3657;2592;2221;1971;5728;3600;4744;5095;6021;756;5788;3880;5427;1965;3081;2347;6612;98;2722;5576;1424;1062;5008;4510;6748;881;3895;2345;639;6059;1102;5308;4877;5700;2871;2343;4250;299;4194;1814;5836;5857;3580;440;3095;5468;6837;3198;929;6132;3363;5228;408;2582;4490;5223;6043;1179;2859;4997;509;7116;5100;2164;2713;1856;6256;6601;1715;2136;132;353;2231;5289;5098;2050;6075;6170;3894;6913;6494;5334;5458;2890;5491;5467;4417;172;2799;2977;516;2453;4263;6326;3557;5557;7;3632;5973;2096;96;6332;458;1347;7047;3556;2312;7161;3435;4089,daytime:afternoon,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,2902;15,3732;14,1938;13,2404;12,3147;11,815;10,6188;9,3084;8,7176;7,1795;6,6713;5,7302;4,2944;3,1651;2,5440;1
243,5616;4487;4007;1924;6518;4655;3444;5618;5163;4581;5868;3651;7152;4098;2896;197;3187;2611;4935;5659;2912;265;3113;1221;959,daytime:afternoon,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,2902;15,3732;14,1938;13,2404;12,3147;11,815;10,3084;9,6188;8,7176;7,6713;6,1795;5,2944;4,7229;3,7302;2,6969;1
299,5058;3742;2767;2854;1550;1518;2094;2984;2158;241;6294;3790;3257;4773;3663;1718;799;5618;4267;468;212;6900;1765;3896,daytime:evening,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,7229;3,2944;2,7280;1
299,2525;3733;692;3492;3953;4004;1006;2744;2579;2940;4489;2372;5952;885;603;6395;3042;4300;2289;1257;5691;2539;176,daytime:afternoon,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,7229;3,2944;2,7280;1
82,5549;249;2510;642;310;6300;3975;5896;1682;3032;584;2369;1597;3651;564;253;2858;3317;6639;4755;2327;4854;1776;3592;341;6399;5767,daytime:night,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,2902;15,3732;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7229;4,7302;3,2944;2,1358;1
296,234;6840;1448;6520,daytime:night,2954;25,7067;24,7008;23,4130;22,3938;21,6331;20,1855;19,1795;18,3732;17,2404;16,2412;15,4317;14,1680;13,6642;12,3147;11,2011;10,3968;9,2231;8,7229;7,3974;6,517;5,6969;4,1009;3,7223;2,5370;1
11,3167;3213,daytime:night,2954;25,7008;24,1680;23,1965;22,7067;21,1552;20,815;19,1941;18,6188;17,6178;16,3702;15,3732;14,6854;13,3938;12,959;11,3084;10,3213;9,2899;8,6133;7,5950;6,1137;5,2902;4,1541;3,7157;2,6930;1
11,2273;1681;2016;2367;6487;1866;2138;2485;6108;1770,daytime:afternoon,2954;25,7008;24,1680;23,1965;22,7067;21,1552;20,815;19,1941;18,6188;17,6178;16,3702;15,3732;14,6854;13,3938;12,959;11,3084;10,3213;9,2899;8,6133;7,5950;6,1137;5,2902;4,1541;3,7157;2,6930;1
100,613;417;966;1221,daytime:evening,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,2902;15,3732;14,3147;13,2404;12,1938;11,3084;10,815;9,7229;8,6188;7,1795;6,6713;5,3938;4,7176;3,6969;2,7148;1
30,3925;4387;2484;3462;6236;565;4934;1262;3722;5836;3191;375;331;2550;2624;710;2633;5011;4354;3057;672;1066;871;5280;217;7034;2864;1567;7164;1319;3010;95;3274;7054;1753;4973;471;3020;145;2836;3917;5049;1501;5095;4067;2715;1081;7011;423;5936;2384;486;2698;6925;4311;3425;7036;2333;2740;306;1426;1195;1540;475;1223;2444;3979;7013;793;1070;3543;3315,daytime:morning,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,2944;3,7229;2,7280;1
231,2649;6789;56;6797;1173;4110;3413;6978;2501;616;4043;1683;2140;3821;3042;6673;3208;5917;7011;4355;541,daytime:morning,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,2944;3,7229;2,7280;1
232,5253;6379;1535,daytime:evening,7067;25,2954;24,1680;23,7008;22,1965;21,6178;20,1552;19,7157;18,815;17,1941;16,3084;15,2902;14,6188;13,3732;12,1938;11,5440;10,2404;9,3147;8,1871;7,2930;6,7302;5,6370;4,7176;3,4705;2,1541;1
24,506;5439;2598;4979;517;4211;2519;4381;3488;4675;4421;5182;582;4403;69;1685,daytime:afternoon,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,2944;3,7229;2,7280;1
292,1243;1242;5207;5574;2878;937;7187;6671;2269,daytime:night,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,2902;15,3732;14,1938;13,815;12,2404;11,3147;10,6188;9,3084;8,7176;7,6713;6,1795;5,2944;4,1358;3,7302;2,7229;1
34,4343;70,daytime:morning,2954;25,7067;24,1680;23,7008;22,1552;21,6178;20,1965;19,7157;18,1941;17,1938;16,815;15,2930;14,2902;13,1651;12,5440;11,6188;10,3732;9,7176;8,1871;7,2404;6,2944;5,7280;4,1795;3,3147;2,3084;1
34,305;3278;3884;1675;372;1869;3207;3873,daytime:night,2954;25,7067;24,1680;23,7008;22,1552;21,6178;20,1965;19,7157;18,1941;17,1938;16,815;15,2930;14,2902;13,1651;12,5440;11,6188;10,3732;9,7176;8,1871;7,2404;6,2944;5,7280;4,1795;3,3147;2,3084;1
34,1149;634;4406;6871;3630;3397;659;669,daytime:afternoon,2954;25,7067;24,1680;23,7008;22,1552;21,6178;20,1965;19,7157;18,1941;17,1938;16,815;15,2930;14,2902;13,1651;12,5440;11,6188;10,3732;9,7176;8,1871;7,2404;6,2944;5,7280;4,1795;3,3084;2,6370;1
18,2156;1694;3788;3384;2140;3153;2205;6673;2425;4432;3359;6184,daytime:morning,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,7302;5,1795;4,2944;3,7229;2,1651;1
275,3224;4784;5694;815;4118;446,daytime:night,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,2902;15,3732;14,1938;13,3147;12,815;11,2404;10,6188;9,3084;8,7176;7,1795;6,6713;5,7302;4,2944;3,7229;2,7280;1
178,6999;6003;776;1805;183;1122;619;3406;1193;3495;867;533;5373;6141;1530;5281;3028;271;314;516;5681;1057;2197;356;98;6042;6904;785;841;3101;4619;6370;4738;6250;6059;4569;487;153;3238,daytime:morning,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,3147;13,1938;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7229;4,7302;3,2944;2,7280;1
178,2475;4750;4949;4165;5933;4383;406;4206;1359;5240;3905;232;6289;5041;5499;2460;128;554;5618;319;1809;5519;575;2793;3160;7168;3660;7036;865;5634;31;407;6306;1460;6845;4647;5752,daytime:afternoon,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,3147;13,1938;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7229;4,7302;3,2944;2,7280;1
119,3948;1381;3536;4707;5789;4354;4562;7137;6084;5038;3094;1200,daytime:night,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,2902;15,3732;14,1938;13,3147;12,815;11,2404;10,3084;9,6188;8,7176;7,6713;6,1795;5,2944;4,7302;3,7229;2,1358;1
45,3004;1639;3886;3492;1007;6363;4852;4539;1831;6302;311;2894;3327;5473;3708;5318;2180;3904;1081;2281;1539,daytime:evening,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,7229;3,2944;2,7280;1
77,1753;3839;390;1194;2198;1166;3341;6370;3115;3;2340;646;3518;944;1794,daytime:evening,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,2944;3,7229;2,7280;1
171,3202;4301;2026;2313;6159;3994;440;2925;4467;5870;3330;3163;1926;2728;1148;69;4554;992;6626;2378;5811;4974;1831;6219;4345;2591;1395;4323;4077;4191;6549;6143;4361;5682;6127,daytime:evening,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,7229;3,2944;2,7280;1
81,2819;4796;641;3660;4286;4422;2173;4525;10;1127,daytime:night,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,2944;3,7280;2,7229;1
41,3864;2835;3913;5315;3452;247;4785;6580;3321;4781;1706;2308;1318;4872;809;5989;3765;61;4920;5601;563;6681;2425;1696;4354;1054;672;3659;3683;970;4219;5783;2666;4897;3702;1708;4088;6723;5789;2266;149;3189;7054;506;2123;2490;107;4863;6500;4782;5917;2160;4817;4259;2488;493;4463;3529;6475;2844;4860;6378;2183;3619;604;470;5957;3484;4819;2961;3728;2515;2429;5103,daytime:evening,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,2944;3,7229;2,7280;1
41,1517;4763;4363;2130;1099;1174;2925;311;2894;5993;5019;2741;5911;276;3788;2303;6469;3225;3451;2450;4625;1018;250;4694;2689;2020;2946;2861;2259;5740;2098;4484;6242;2738;4013;310;5730;5902;2759;4708;4034;4639;5096;5010;5383;468;5681;3775;4542;3185;2882;2652;6324;4418;1401;4140;4510;226;4586;3964;1803;4976;5706;2865;4154,daytime:night,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,2944;3,7229;2,7280;1
320,5521;7264;1985;460;3774;291;3329;884;1214,daytime:morning,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,2944;5,1795;4,7229;3,7302;2,6969;1
146,3734;921;6681;1033;6517;1760;6629;4875;4788;1185;782;2089;6276;6850,daytime:afternoon,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7302;4,2944;3,7229;2,7280;1
293,450;7067;184;2526;2222;1913,daytime:night,815;25,7008;24,1680;23,2954;22,1552;21,1965;20,6854;19,7121;18,4705;17,2902;16,7067;15,1938;14,6178;13,5440;12,926;11,5515;10,1651;9,1541;8,7172;7,6445;6,2029;5,1081;4,3084;3,2798;2,1508;1
44,2277;4352;551;5047;54;2303;1874;1462;3783;4616;1613;1750;2010;336;4990;1131;4191;4807;4621;716,daytime:evening,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,3732;15,2902;14,3147;13,1938;12,2404;11,815;10,6188;9,3084;8,7176;7,6713;6,1795;5,7229;4,7302;3,2944;2,7280;1
60,6311;4159;3103;6534;7248;6619;2174;4126;3949;3821;2710;5852;4009,daytime:morning,2954;25,7067;24,7008;23,1552;22,1680;21,7157;20,1941;19,1965;18,6178;17,3732;16,2930;15,2902;14,3147;13,2404;12,1938;11,6188;10,3084;9,1795;8,815;7,1358;6,7280;5,7229;4,7297;3,6713;2,3349;1
208,618;3071;863;6260;1186;4403;121;1522;842;3856,daytime:morning,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,3732;15,2902;14,1938;13,3147;12,2404;11,815;10,6188;9,3084;8,6713;7,7176;6,7229;5,1795;4,7302;3,2944;2,6969;1
239,2074;4451,daytime:afternoon,6087;25,5756;24,7296;23,3138;22,3383;21,1651;20,4965;19,6174;18,588;17,1885;16,4308;15,1552;14,1995;13,5709;12,4203;11,7250;10,386;9,5246;8,7067;7,3404;6,3264;5,4034;4,5187;3,6372;2,3147;1
79,1849;759;4134;2996;2898;1136;2234;3216;1142;496;51,daytime:afternoon,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,3732;15,3147;14,2902;13,2404;12,815;11,1938;10,6188;9,3084;8,1795;7,7176;6,6713;5,7280;4,7229;3,7302;2,1358;1
251,1795;1977;2275,daytime:evening,2954;25,7008;24,1552;23,1680;22,7067;21,6178;20,1965;19,1941;18,815;17,2930;16,2902;15,7157;14,1938;13,7176;12,1651;11,2944;10,6713;9,6370;8,5440;7,3116;6,5532;5,1358;4,2404;3,3084;2,3732;1
251,6932;6947;6943;5744;6933,daytime:night,2954;25,7008;24,1552;23,1680;22,7067;21,6178;20,1965;19,1941;18,815;17,2930;16,2902;15,7157;14,1938;13,7176;12,1651;11,2944;10,6713;9,6370;8,5440;7,3116;6,5532;5,1358;4,2404;3,3084;2,3732;1
251,6529;5020;6954;6957,daytime:afternoon,2954;25,7008;24,1552;23,1680;22,7067;21,6178;20,1965;19,1941;18,815;17,2930;16,2902;15,7157;14,1938;13,7176;12,1651;11,2944;10,6713;9,6370;8,5440;7,3116;6,5532;5,1358;4,2404;3,3084;2,3732;1
8,6294;827;6419;6424;5669;5799;3813;6447;771,daytime:morning,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,3732;15,3147;14,2902;13,2404;12,1938;11,815;10,6188;9,3084;8,7229;7,1795;6,7176;5,6713;4,3938;3,7280;2,1358;1
8,14;714;5901;2249;6427;6421;6429;235;439;1271;5706;2304;6737;450;3363,daytime:evening,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,3732;15,3147;14,2902;13,2404;12,1938;11,815;10,6188;9,3084;8,7229;7,1795;6,7176;5,6713;4,3938;3,7280;2,1358;1
8,6738;6176;1310;1201;1318;6472;1321;1330,daytime:night,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,7157;18,1941;17,2930;16,3732;15,3147;14,2902;13,2404;12,1938;11,815;10,6188;9,3084;8,7229;7,1795;6,7176;5,6713;4,3938;3,7280;2,1358;1
207,3978;1723;2328;6147;4811;1084;704;963;5540;5445;5789;2153;3546;557,daytime:night,2954;25,7067;24,7008;23,1680;22,1552;21,6178;20,1965;19,1941;18,7157;17,2930;16,2902;15,3732;14,1938;13,3147;12,815;11,2404;10,6188;9,3084;8,7176;7,6713;6,1795;5,2944;4,7302;3,7229;2,1358;1
14,7190;2104;786;3551;6998;5124;4563,daytime:afternoon,7067;25,2954;24,7008;23,1552;22,1680;21,7157;20,6178;19,1941;18,1965;17,2930;16,2902;15,3732;14,1938;13,3147;12,2404;11,6188;10,815;9,3084;8,1795;7,1358;6,6713;5,7176;4,7280;3,7229;2,7302;1
