25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
182,280,daytime:morning,184;25,641;24,2355;23,742;22,1231;21,849;20,284;19,1082;18,27;17,3770;16,287;15,3338;14,6141;13,1006;12,256;11,270;10,679;9,104;8,750;7,6675;6,553;5,1424;4,291;3,2430;2,5973;1
182,141;6086;1588;2036,daytime:evening,641;25,2355;24,54;23,1231;22,849;21,284;20,1082;19,27;18,3770;17,287;16,3338;15,6150;14,6141;13,1006;12,256;11,270;10,679;9,104;8,750;7,6675;6,553;5,1424;4,6679;3,291;2,2430;1
182,5546;403;4188;5973;270;456,daytime:night,184;25,641;24,2355;23,54;22,742;21,1231;20,849;19,1082;18,27;17,3770;16,3338;15,6150;14,1006;13,270;12,679;11,104;10,1424;9,6679;8,291;7,2430;6,5973;5,3943;4,386;3,1401;2,6029;1
182,516,daytime:afternoon,184;25,641;24,2355;23,54;22,742;21,1231;20,849;19,284;18,1082;17,27;16,3770;15,287;14,3338;13,6150;12,6141;11,1006;10,256;9,270;8,679;7,750;6,6675;5,553;4,1424;3,6679;2,2430;1
183,2948;5121;679;2007;1518;4024;3102;3536;1839;4820;2799;1051;2550;5645;570;3775;2539;4062;5033;4930;5823;3265;4720;2336;4120;3929;272;5968;2001;5682;4375,daytime:morning,95;25,996;24,4796;23,1947;22,397;21,2074;20,3460;19,4620;18,2742;17,1131;16,3983;15,333;14,3388;13,1235;12,5184;11,3955;10,2979;9,229;8,1360;7,1936;6,2836;5,4061;4,4886;3,2512;2,1275;1
183,4941;4537;5601;5193;5673;758;5655;5912;4765;6910;6651;3762;3658;3105;4131;6764;3163;2324,daytime:evening,95;25,996;24,4796;23,3357;22,1947;21,1126;20,2074;19,3460;18,4620;17,2742;16,3983;15,333;14,3388;13,1235;12,5184;11,1750;10,3955;9,2979;8,229;7,1360;6,1936;5,2836;4,2378;3,4886;2,2512;1
183,5315;4398;3761;4634;5951;6757;3326;1740;2446;1936;5808;6111;3931;5305;1852;3701;6609;3728;3479;2289;1490;4621;4144;2913;4911,daytime:night,95;25,996;24,4796;23,3357;22,1947;21,1126;20,397;19,2074;18,3460;17,4620;16,2742;15,1131;14,3983;13,333;12,3388;11,1235;10,5184;9,1750;8,3955;7,2979;6,229;5,1360;4,1936;3,2836;2,2378;1
183,2647;4527;3145;6592;1620;5515;4539;3392;5665;5264;2814;2512;1437;4156;467;6269,daytime:afternoon,95;25,996;24,4796;23,3357;22,1947;21,1126;20,397;19,2074;18,3460;17,4620;16,2742;15,1131;14,3983;13,3388;12,1235;11,5184;10,1750;9,3955;8,2979;7,229;6,1360;5,1936;4,2836;3,2378;2,4061;1
154,808;705;406;184;295;4025;1618;3975;6666;5882;2149;6251;4861;98;6061;198;1341;280;2859;2556;1775;447;5860;6865;1012;1276;3816,daytime:morning,54;25,104;24,3;23,6150;22,2338;21,2649;20,458;19,447;18,63;17,280;16,3415;15,641;14,457;13,1097;12,6675;11,353;10,1401;9,2853;8,657;7,284;6,2795;5,184;4,51;3,542;2,975;1
154,574;2347;227;3498;2031;6201;3836;3101;6495;5255;256;2604;2575;3898;5404;1125;3597;1858;6250;103;5748;1806;63;3023,daytime:evening,3;25,6150;24,679;23,2338;22,270;21,2649;20,458;19,447;18,63;17,280;16,641;15,457;14,1097;13,6675;12,353;11,1401;10,189;9,2853;8,657;7,284;6,2795;5,184;4,51;3,542;2,975;1
154,5362;5424;1077;1734;42;1188;180;502;1346;6835;2960;2684;5086;2523;4041;4321;2136,daytime:night,54;25,104;24,3;23,6150;22,679;21,2338;20,270;19,2649;18,447;17,63;16,280;15,3415;14,641;13,457;12,1097;11,6675;10,353;9,1401;8,189;7,2853;6,657;5,2795;4,184;3,51;2,542;1
154,3741;3735;4613;5271;358;2662;1427;942;3521;7261;4545;127;1109;2814;2401;26;128;5821;5153;2882;5625;243;4270;2162;3342;3583;1540;1923;1912;3031;23;173;5457;6921;4904;6376;3058,daytime:afternoon,54;25,104;24,6150;23,679;22,2338;21,270;20,2649;19,458;18,447;17,63;16,280;15,3415;14,641;13,457;12,1097;11,353;10,1401;9,189;8,2853;7,657;6,284;5,2795;4,184;3,51;2,542;1
210,2156;6131;42;6237;1196;245;4858;628;2331;1024;384;6838;1511;1175;2453;3651;827;4050;3415;3346;810;978;5528;1064;3709;5024;487,daytime:morning,184;25,6029;24,6141;23,54;22,256;21,3;20,291;19,104;18,148;17,641;16,7143;15,553;14,6666;13,457;12,458;11,173;10,1977;9,6679;8,742;7,140;6,447;5,6150;4,3601;3,179;2,102;1
210,1962;4443;2562;6112;2761;694;1839;5324;2196;2512;1051;7083;5797;5072;4139;3767;2426;1936;3271;6328;1181;4733;361;2451;5905;2183;334;5463;2164;4585;4045;3281;3320;1796,daytime:evening,184;25,6029;24,6141;23,54;22,256;21,3;20,270;19,291;18,104;17,148;16,641;15,7143;14,553;13,6666;12,646;11,457;10,458;9,173;8,1977;7,6679;6,742;5,140;4,447;3,6150;2,3601;1
210,1536;1753;3072;2893;4522;3233;2047;7110;845;1786;1949;5922;5494;4377;3060;1167;1570;3323;1985;6693;856;5138;2053;5120;2193;703;987;1450;4019;2778;432;2357;5066;2409;32;75;3964;1500;688;2444;990;973;854;206;2452;1984;5887,daytime:night,6029;25,54;24,270;23,291;22,641;21,7143;20,553;19,6666;18,646;17,457;16,458;15,173;14,1977;13,6679;12,742;11,140;10,447;9,6150;8,3601;7,179;6,5757;5,1424;4,500;3,1773;2,63;1
210,666;5302;1397;6148;1011;5137;5993;6498;2308;4252;370;357;518;3628;3272;6976;5299;3881;1683;1395;1711;4574;974;457;2558;932;2192;3526;1338;4643;3481;733;1473;691;2541;5095;671;1740;2596;2735;6702;4358;54;6263;4654;31;1604;1453;166;393;1701;1013;1276,daytime:afternoon,184;25,6029;24,6141;23,54;22,256;21,3;20,270;19,104;18,148;17,641;16,553;15,6666;14,646;13,457;12,458;11,1977;10,6679;9,6150;8,3601;7,179;6,102;5,5757;4,1424;3,63;2,189;1
2,354;2823;2748;3851;2511;2926;3774;3028;3304;3766;291;2;5757;85;2505;2596;2455;624;98;6821;787;1620;2983;1317;1982;182;2856;841;3451;3535;2420;4814;1727;235;439;1525;646;725;175;1340;3419;742;1539;261,daytime:morning,3;25,54;24,2649;23,270;22,63;21,27;20,189;19,2338;18,280;17,6801;16,184;15,3575;14,1407;13,542;12,3415;11,5100;10,2347;9,974;8,604;7,1131;6,166;5,6141;4,291;3,95;2,742;1
2,4071;2129;56;1033;3530;287;6276;3262;1143;4889;6711;6683;3885;2251;563;6061;3696;2744;27;1471;6037;4769;1948;3567;824;3773,daytime:evening,104;25,3;24,54;23,2649;22,270;21,27;20,189;19,353;18,2338;17,657;16,280;15,458;14,6801;13,7036;12,184;11,975;10,3575;9,1407;8,542;7,3415;6,2347;5,140;4,386;3,284;2,974;1
2,5058;106;1990;2221;2588;420;502;4037;6033;4374;6518;3;4210;5946;1868;168;1726;1765;350;1987;3503;4102;6923;4926;1840;6801;3423;2162;4560;217;4433;83;5083;2182,daytime:night,104;25,3;24,2649;23,270;22,63;21,27;20,189;19,353;18,2338;17,657;16,280;15,458;14,6801;13,7036;12,184;11,975;10,3575;9,1407;8,542;7,3415;6,5100;5,2347;4,140;3,386;2,284;1
109,1411;6501;5372;258;5977;6902;6967;6112;2785;5921;1392;5252;5406;2310;3102;4640;588,daytime:morning,787;25,4997;24,4840;23,4805;22,5142;21,1360;20,2887;19,1422;18,2015;17,1165;16,7058;15,2748;14,6758;13,4972;12,2317;11,5325;10,5548;9,4274;8,2500;7,1856;6,5806;5,4291;4,1411;3,4640;2,4256;1
109,624;5962;4293;4239;3508;3962;5889;3947;2464;3415;332;2738;6402;6570;1236;4615;5761;5471;5108;766,daytime:evening,787;25,3701;24,4997;23,4840;22,4805;21,5142;20,1360;19,2887;18,1422;17,2015;16,1165;15,421;14,7058;13,233;12,5553;11,2748;10,6758;9,4972;8,788;7,5325;6,5548;5,4274;4,2500;3,1856;2,5806;1
109,2649;7100;3452;1011;2249;4013;5954;4873;1190;4692;3514;1718;6586;1396;4629;2160;6;6903;3173;2934;4840;5545;6169;6535;4599;6411,daytime:night,787;25,3701;24,4997;23,4840;22,5142;21,1360;20,2887;19,1422;18,1165;17,421;16,7058;15,233;14,5553;13,2748;12,6758;11,4972;10,788;9,2317;8,4274;7,2500;6,1856;5,5806;4,4291;3,1411;2,4640;1
109,4207;5819;562;5112;3746;3984;3761;2817;5979;1145;4029;407;6978;1463;250;2499;3545;5044;3461;1571;5695;1942,daytime:afternoon,787;25,3701;24,4997;23,4840;22,4805;21,5142;20,2887;19,1422;18,2015;17,421;16,7058;15,233;14,5553;13,2748;12,4972;11,788;10,2317;9,5325;8,5548;7,4274;6,2500;5,1856;4,4291;3,1411;2,4640;1
127,5531,daytime:night,136;25,234;24,2571;23,6835;22,853;21,7199;20,6552;19,642;18,1225;17,4282;16,248;15,3084;14,292;13,6823;12,573;11,4862;10,386;9,2151;8,6984;7,874;6,7128;5,5841;4,4880;3,1279;2,6766;1
128,4226;6350;6148;1939;1486;1773;3447;581;1738;1253;1588;4317;6302;1607;3429;3095;1570;1985;4672;2340;5124;4611;4909;1655;5487;5944;1692;3455;1413;3653;1341;432;2255;1976;4875;323;3881;5624;4309;1512;1498;379;5779;71;4805;1012;2915;1715;237;6112;5037;183;954;616;6500;1896;479;4836;2384;63;6407;1176;1645;4808;1126;2421;1417;182;4715;677;4556;5766;3666;1277;3915;2877;2182;6230;3773,daytime:morning,420;25,104;24,2649;23,2338;22,1131;21,27;20,189;19,905;18,51;17,923;16,533;15,63;14,333;13,981;12,604;11,2853;10,799;9,3719;8,222;7,5100;6,270;5,1645;4,95;3,5973;2,2979;1
128,3164;882;1874;327;1099;6524;4703;1149;5755;2423;5139;4435;4043;2977;6333;6011;300;4807;453;3487;2369;6604;3508;4005;3280;3692;5550;1923;1525;6547;6140;2166;1425;1761;854;2443;3221;761;2214;2103;6207;261;4251,daytime:evening,420;25,104;24,2649;23,2338;22,6801;21,27;20,189;19,905;18,51;17,923;16,3;15,2347;14,533;13,2630;12,63;11,333;10,981;9,604;8,2853;7,799;6,3719;5,222;4,1786;3,974;2,5100;1
128,3925;3072;562;6534;2007;1006;3381;6216;93;355;713;2616;4032;2583;3587;4782;2348;3513;624;100;2119;2538;1371;6402;770;5495;5501;4897;439;1055;3610;2560;603;4682;6535;3709;3723;4199;1289;543;3796;4395,daytime:night,420;25,104;24,2649;23,2338;22,1131;21,6801;20,27;19,189;18,905;17,51;16,923;15,3;14,2347;13,533;12,2630;11,63;10,333;9,981;8,604;7,2853;6,3719;5,1786;4,974;3,5100;2,270;1
128,6157;3394;6197;1744;6574;1030;4413;2761;51;3524;591;2926;1615;5089;1772;2505;1094;4567;3333;4405;635;4123;6383;3391;1769;4483;5422;1042;132;808;4507;246;1167;1458;1731;2115;1558;5715;1694;2304;270;3620;3989;6347;280;3265;5620;604;3172;6312;140;583,daytime:afternoon,104;25,1131;24,6801;23,27;22,189;21,905;20,51;19,923;18,3;17,2347;16,533;15,2630;14,63;13,333;12,981;11,604;10,2853;9,799;8,222;7,1786;6,974;5,5100;4,270;3,3415;2,1645;1
42,33;5736;719;420;502;1024;5755;1570;1236;4384;3;960;1626;3470;4018;1175;110;453;559;988;5559;5181;3415;4555;622;2216;5182;6373;394;3736;6588,daytime:morning,641;25,270;24,184;23,7143;22,6141;21,54;20,457;19,3;18,284;17,458;16,646;15,27;14,6029;13,1196;12,500;11,1589;10,179;9,6675;8,6838;7,1977;6,6134;5,3595;4,148;3,533;2,736;1
42,2041;6026;277;4248;4996;1167;1506;5208;4252;178;6011;2;938;5432;1053;1597;3160;3277;441;5712;4734;670;290;148;974,daytime:evening,641;25,104;24,270;23,184;22,7143;21,54;20,457;19,3;18,284;17,256;16,6666;15,742;14,646;13,3191;12,27;11,6029;10,1196;9,500;8,679;7,1589;6,179;5,6675;4,1977;3,6134;2,3595;1
42,2679;574;527;5153;3601;1739;3814;1417;1233;785;2955;1240;4902;2209;284;1407;6354;569;516;6865;270;422;905;3238,daytime:night,641;25,104;24,270;23,184;22,7143;21,6141;20,54;19,457;18,3;17,284;16,256;15,458;14,6666;13,742;12,646;11,3191;10,27;9,6029;8,1196;7,500;6,679;5,1589;4,179;3,6838;2,1977;1
42,705;459;2397;106;4858;4881;232;1193;6582;3115;6052;3028;2291;520;300;1926;7143;61;227;98;518;1097;5400;4755;2689;3556;646;5861;1493;457,daytime:afternoon,641;25,104;24,270;23,7143;22,6141;21,54;20,457;19,3;18,284;17,256;16,458;15,6666;14,742;13,646;12,3191;11,27;10,6029;9,679;8,1589;7,179;6,6675;5,6838;4,1977;3,6134;2,3595;1
25,2378;2790;3135;5948;2880;5106;4435;1701;4147;435;4782;5227;588;5490,daytime:morning,4620;25,1360;24,3701;23,397;22,95;21,4074;20,1750;19,262;18,3897;17,1856;16,2742;15,2124;14,788;13,5007;12,4579;11,4796;10,1235;9,1817;8,1936;7,1508;6,1126;5,954;4,2084;3,4316;2,5499;1
25,5889;389;5514;2547;5939;3726;3619;5508;993;1622;3772;2325;4685;4655;1789;2215;5059,daytime:evening,4620;25,3701;24,4840;23,397;22,95;21,4972;20,4074;19,262;18,3897;17,1856;16,2742;15,2512;14,788;13,5007;12,4579;11,4796;10,3983;9,1235;8,1936;7,1126;6,954;5,2084;4,4316;3,5499;2,2748;1
25,5557;5112;4363;6112;3861;4637;3328;5806;6400;3102;3928;4737;210;4077;3789,daytime:night,4620;25,1360;24,3701;23,4840;22,397;21,95;20,4972;19,4074;18,1750;17,262;16,3897;15,2742;14,2512;13,2124;12,788;11,5007;10,4796;9,3983;8,1235;7,1817;6,1508;5,1126;4,954;3,2084;2,4316;1
25,5600;3874;1413;1302;4365;3271;2749;1483;5548;864;111;294;4692;2961;3531;5088;2498;339;149;6010,daytime:afternoon,4620;25,1360;24,4840;23,397;22,95;21,4972;20,1750;19,262;18,3897;17,1856;16,2742;15,2512;14,2124;13,788;12,4579;11,4796;10,3983;9,1235;8,1817;7,1936;6,1508;5,1126;4,954;3,2084;2,4316;1
99,1303;2811;61;6286;3720,daytime:evening,2630;25,1196;24,942;23,981;22,270;21,533;20,905;19,312;18,104;17,5973;16,189;15,393;14,14;13,349;12,3643;11,2591;10,726;9,956;8,2724;7,2505;6,6037;5,1089;4,75;3,27;2,235;1
99,3019;923;4908;4502;1972;1365;854;3447;6031;6292,daytime:night,2630;25,1196;24,942;23,981;22,270;21,533;20,905;19,312;18,104;17,5973;16,189;15,393;14,14;13,349;12,3643;11,2591;10,726;9,956;8,3088;7,6127;6,2724;5,2505;4,6037;3,1089;2,75;1
99,100;587;3689;3000,daytime:afternoon,2630;25,1196;24,942;23,981;22,270;21,533;20,905;19,312;18,104;17,5973;16,189;15,393;14,14;13,349;12,726;11,956;10,3088;9,6127;8,2724;7,2505;6,6037;5,1089;4,27;3,235;2,195;1
249,56;4501;2703;2191;1851;4221;4377;4029;1446;4474;1813;1466;1205;432;1424;3401;2090;4425;5995;1075;802;284;4057;2222;3858;141;5084;1455,daytime:morning,184;25,6141;24,104;23,6666;22,1164;21,27;20,148;19,270;18,1977;17,256;16,457;15,291;14,2422;13,6037;12,2347;11,189;10,140;9,646;8,3601;7,173;6,6029;5,54;4,51;3,63;2,641;1
249,1107;6677;680;1814;3417;1917;253;644;169;3225;3359;2724;2541;27;4640;671;2522;181;6471;3029;5159;4052;1127,daytime:evening,184;25,6141;24,104;23,6666;22,1164;21,27;20,148;19,1977;18,256;17,457;16,3;15,291;14,2422;13,6037;12,2347;11,189;10,140;9,2831;8,646;7,3601;6,173;5,6029;4,54;3,51;2,63;1
249,932;6023;1678;2686;1194;5909;2836;3490;4703;3844;1655;2803;2679;3313;1980;2863;1005;3280;5197;6262;34;4701;4114;1421;2430;4006;261,daytime:night,6141;25,6666;24,1164;23,27;22,148;21,270;20,1977;19,256;18,457;17,3;16,291;15,2422;14,6037;13,2347;12,189;11,140;10,2831;9,646;8,3601;7,173;6,6029;5,54;4,51;3,63;2,641;1
249,4387;6075;2245;503;1363;1977;4026;1044;3028;4521;5441;215;1057;222;1763;6949;3788;703;4394;3260;4311;493;3346;1759;5257;5123;3069;366;30;727;2080;4322;1395;4626;937;761;6299;1875;1276,daytime:afternoon,184;25,104;24,1164;23,27;22,148;21,270;20,1977;19,256;18,3;17,2422;16,2347;15,140;14,2831;13,646;12,3601;11,6029;10,54;9,51;8,63;7,458;6,366;5,1407;4,3191;3,742;2,1773;1
298,923;6809;2756;6107;2824;2754,daytime:morning,3046;25,6669;24,1986;23,4148;22,2643;21,3954;20,612;19,4605;18,528;17,695;16,3949;15,437;14,821;13,6534;12,3308;11,2462;10,4748;9,1440;8,4159;7,2828;6,1119;5,318;4,7258;3,2246;2,6596;1
298,437;7050;3986;7012;1130;6872;3827,daytime:evening,3046;25,6669;24,1986;23,4148;22,3954;21,5710;20,612;19,528;18,4938;17,3949;16,437;15,821;14,2462;13,4748;12,4159;11,2828;10,1119;9,3463;8,2246;7,6596;6,4261;5,888;4,391;3,307;2,769;1
298,6777;3954;7248;1804;3312;6619;1632;2457;1216,daytime:night,3046;25,2643;24,3954;23,5710;22,612;21,4605;20,528;19,695;18,4938;17,3949;16,437;15,821;14,6534;13,3308;12,2462;11,1440;10,4159;9,2828;8,1119;7,3463;6,318;5,7258;4,2246;3,6596;2,888;1
298,7071;6390;2710,daytime:afternoon,6669;25,1986;24,4148;23,2643;22,3954;21,5710;20,612;19,4605;18,695;17,4938;16,437;15,821;14,6534;13,3308;12,4748;11,1440;10,4159;9,2828;8,3463;7,318;6,7258;5,4261;4,3541;3,391;2,307;1
250,7078;46;5714;2319;5836;762;3083;676;7102;2498;105;2290;423;3053;3313;1951;3523;347;830;3696;682;229;5512;1453;5222;6034;388;67;2103;290;2558;140,daytime:morning,184;25,27;24,6666;23,54;22,725;21,256;20,1164;19,284;18,291;17,2347;16,51;15,458;14,189;13,646;12,500;11,420;10,3;9,2422;8,742;7,179;6,173;5,1417;4,1231;3,641;2,740;1
250,1250;4193;2391;4387;6015;5814;406;1786;1588;4678;1405;127;5635;4610;1407;5662;2723;3470;4054;5210;933;4105;519;1609;883;4369;7143;584;2640;1022;703;6343;3848;86;3667;3364;2380;785;5246;3025;6036;3924;173;5293;2494;457;5307;2893;3826;1233;3137;183;5049;3481;706;6163;3642;6693;6846;4139;2;5757;63;1748;2735;1112;5130;4696;4218;5255;267;458;1271;798;2285;2430;1131;68,daytime:evening,184;25,270;24,6666;23,6141;22,104;21,533;20,51;19,458;18,189;17,500;16,420;15,3;14,2422;13,742;12,173;11,1231;10,641;9,740;8,60;7,657;6,366;5,1057;4,141;3,516;2,1240;1
250,1933;4925;459;3787;4301;3959;4568;2927;5922;1725;1193;2440;2089;850;109;1591;4024;900;1626;7083;5826;29;4033;4764;3782;3874;3596;3941;1676;5247;6262;6364;3632;5764;5582;1683;141;164;1472;1568;5986;6004;974;638;1685;2731;6959,daytime:night,270;25,27;24,6141;23,54;22,104;21,725;20,256;19,1164;18,284;17,291;16,2347;15,533;14,458;13,189;12,646;11,420;10,3;9,2422;8,742;7,179;6,173;5,1417;4,1231;3,641;2,60;1
250,2845;1086;6329;5285;60;358;3462;6288;4844;726;619;6340;2848;2536;4720;241;17;166;860;671;5632;2296;2505,daytime:afternoon,184;25,270;24,27;23,6666;22,6141;21,54;20,104;19,725;18,256;17,1164;16,284;15,291;14,2347;13,533;12,51;11,458;10,189;9,646;8,500;7,420;6,3;5,2422;4,179;3,173;2,1417;1
285,2104;4366;188;1671;5017;5322;1688;5814;4551;4766;3136;420;5599;1142;2123;1363;2873;2107;6113;6228;3575;496;3784;979;3763;3239;1387;1306;349;4338;784;3201;4091;860;673;2564;230;4364;4847;2098;4327,daytime:morning,5973;25,3417;24,184;23,956;22,2355;21,1082;20,6037;19,905;18,2036;17,849;16,932;15,3191;14,942;13,2831;12,6284;11,7143;10,713;9,3591;8,2932;7,35;6,3088;5,284;4,641;3,726;2,2347;1
285,2528;3389;918;3631;2423;4677;1447;1147;1650;1877;409;3513;6189;2243;4542;2121;5219;2465;4878;4531;5241;2066;6161;849;2216;2254;4560;3339;2366;130;4500;6059;5209;6018;2014,daytime:evening,5973;25,1196;24,3417;23,184;22,956;21,2355;20,1082;19,6037;18,905;17,2036;16,849;15,932;14,3191;13,942;12,2831;11,2430;10,6284;9,7143;8,713;7,3591;6,35;5,3088;4,284;3,641;2,726;1
285,6750;3144;2655;6603;1712;4970;4965;713;4264;2115;616;917;6241;3969;1487;468;790;4882;1071;5081;383;2421;4656;180;66;1960;4870;1727;5940;711;2143;1010;6037;4772;812,daytime:night,5973;25,1196;24,3417;23,184;22,956;21,2355;20,1082;19,6037;18,905;17,849;16,932;15,3191;14,942;13,2430;12,6284;11,7143;10,713;9,3591;8,2932;7,35;6,3088;5,284;4,726;3,2347;2,6312;1
285,4412;4108;1428;2562;4198;5428;6644;4687;2848;1269;6779;6195;1246;2853;3685;4017;2700;938;5379;2101;7132;54;2330;6495;2451;429;1602;75;585;388;363;5064;4945;3736;5612,daytime:afternoon,5973;25,1196;24,3417;23,184;22,956;21,2355;20,6037;19,2036;18,849;17,932;16,3191;15,942;14,2831;13,2430;12,6284;11,7143;10,713;9,3591;8,2932;7,284;6,641;5,726;4,6312;3,399;2,1095;1
305,5321;764;3863;1661;4142;6159;1993;4573;118;2567;1641;5023;3002;1045;4054;984;766;4162;1726;3040;5426;3831;2031;4919;3401;3082;2370;1512;2143;7028;6036;6206;5015;1329;2051;1007;5272;5979;7261;733;5537;5884;668;4026;5902;6512;6990;5936;4391;3441;981;4050;280;4667;5257;6891;2905;4669;1460;87;638;3144;6157;4766;3553;5470;1011;5970;5480;1605;2375;4910;4948;5228;1936;2338;20;5528;3123;2431;71;761;4191;955;148;4395;3351;3680;3851;5980;5714;3995;1591;4731;2008;1853;1926;2471;6659;2735;100;1982;407;4665;1223;4933;4976;725;1699;3210;164;7161;1539;3246,daytime:morning,27;25,1977;24,6801;23,353;22,3;21,270;20,2338;19,104;18,75;17,458;16,533;15,56;14,1407;13,54;12,184;11,291;10,1550;9,189;8,3388;7,2595;6,280;5,1135;4,742;3,166;2,2817;1
